genre,preview_url,preview_track,color,top,left,font_size,run_date
musica indigena latinoamericana,https://p.scdn.co/mp3-preview/e76c7838cfcf72c0228cf817576d8a663956c0cb,"e.g. Luzmila Carpio ""Tarpuricusum Sarata - Captain Planet Remix""","rgb(144, 143, 14)",12215px,919px,100%,20220428
turkish singer-songwriter,https://p.scdn.co/mp3-preview/4a9de7fc264f0eee0ae9fdb5bcffbff42372379e,"e.g. Jehan Barbur ""Selvi Boylum Al Yazmalım""","rgb(131, 148, 13)",10901px,694px,103%,20220428
korean trap,https://p.scdn.co/mp3-preview/0d6a05e5ccc7f6107fc674f277dc588027afcef8,"e.g. ZENE THE ZILLA ""Ruby (Feat. Gist)""","rgb(178, 143, 10)",5976px,1019px,100%,20220428
musica afroperuana,https://p.scdn.co/mp3-preview/c3edcecc90db2f92bd7e8305b229a75ea4719574,"e.g. Arturo ""Zambo"" Cavero ""Se Acabó y Punto""","rgb(144, 138, 27)",12646px,1102px,100%,20220428
austin hip hop,https://p.scdn.co/mp3-preview/922bbc5aa1b12c486a5b1ef185a036bae6cf4536,"e.g. Quin Nfn ""Laid Back""","rgb(146, 145, 7)",7733px,1019px,100%,20220428
polish alternative rap,https://p.scdn.co/mp3-preview/4605f9d17e9920f2df9ade72506005783d7ea98c,"e.g. Gruby Mielzky ""Jak Wyśnię""","rgb(178, 129, 12)",9102px,1032px,104%,20220428
italian gothic,https://p.scdn.co/mp3-preview/298132053828e80a4bb1874fd626d207f92a7dd6,"e.g. Date At Midnight ""Lights Off/Lights On""","rgb(182, 124, 80)",5461px,295px,100%,20220428
deep southern trap,https://p.scdn.co/mp3-preview/dff9a07923f50c866e3d661321ea869866b2575d,"e.g. Mista Cain ""Rubberband Crazy""","rgb(163, 139, 5)",5265px,1093px,101%,20220428
rap latina,https://p.scdn.co/mp3-preview/e37b1984d77dd9e4b92abded2d585835dbea2b7e,"e.g. Sara Hebe ""Tuve que quemar""","rgb(172, 143, 6)",5177px,1142px,106%,20220428
rap paraguayo,https://p.scdn.co/mp3-preview/1d30a611de50c133583db03d755b8954f11ca4fd,"e.g. Joshua Dietrich ""Escúchame Loca""","rgb(160, 148, 21)",5938px,1126px,100%,20220428
oc rap,https://p.scdn.co/mp3-preview/5ccaa27bd99345fb69c60471d852475cdc8d55c6,"e.g. Yung Pinch ""Perfect""","rgb(146, 147, 5)",7580px,1045px,101%,20220428
deep swedish rock,https://p.scdn.co/mp3-preview/ca97af491b51dab941e6eed1d1164fc33b7fdc8f,"e.g. King Leaf Experience ""Fire At Will""","rgb(196, 107, 19)",6977px,399px,100%,20220428
contemporary vocal jazz,https://p.scdn.co/mp3-preview/7436efe670a3582dc5c0a6992457d94562d7042f,"e.g. Nicole Henry ""Moon River""","rgb(70, 154, 12)",17537px,732px,104%,20220428
australian classical piano,https://p.scdn.co/mp3-preview/be9ad01ab9ecb0610e45c9caaaea6edc596b3a2f,"e.g. Camille Saint-Saëns ""Javotte, R. 306 (Version for Piano Solo) [Excerpts]: III. Pas de deux""","rgb(28, 164, 194)",20505px,511px,100%,20220428
histoire pour enfants,https://p.scdn.co/mp3-preview/b441a186cb7b196a2c48e76fb9a1e2cb023f8db8,"e.g. Vincent Malone ""Chapitre 1""","rgb(79, 136, 6)",15516px,1175px,100%,20220428
musique ancienne,https://p.scdn.co/mp3-preview/bdefd5d92d10f1171064349bf7c32dfd7c3d27c0,"e.g. Gregorio Allegri ""Miserere: I. Miserere mei, Deus""","rgb(44, 159, 65)",19381px,381px,100%,20220428
jazz composition,https://p.scdn.co/mp3-preview/413c6daae046ca36fdd0cdcfe7b69e7b199dc0aa,"e.g. Peter Calandra ""Sunset Sky""","rgb(89, 154, 146)",15995px,781px,100%,20220428
variete francaise,https://p.scdn.co/mp3-preview/e345ba60a8d109114c34587166064a0bcca3e253,"e.g. Arcadian ""Folie arcadienne""","rgb(166, 138, 2)",7679px,729px,103%,20220428
mambo,https://p.scdn.co/mp3-preview/3ccfb935bde1972c46115f0c1914dec8e9c4ac0d,"e.g. Orquesta Aragón ""Quiéreme Sempre""","rgb(140, 128, 69)",15349px,1012px,101%,20220428
swedish rock-and-roll,https://p.scdn.co/mp3-preview/3df89c2c8b5d69c699f59ce524288bebc3516f0f,"e.g. Ola & The Janglers ""Let's Dance""","rgb(177, 122, 69)",10926px,656px,100%,20220428
traditional country,https://p.scdn.co/mp3-preview/f17682f6d7c86dfdbed1de635d93d3dc75eaf095,"e.g. Roy Acuff ""Wabash Cannonball""","rgb(83, 148, 17)",16824px,905px,101%,20220428
musica cabo-verdiana,https://p.scdn.co/mp3-preview/9eda79cda24e52f49fd72020fc90ba94a27f8489,"e.g. Bulimundo ""Bulimundo""","rgb(158, 136, 23)",9380px,872px,100%,20220428
emo trap italiana,https://p.scdn.co/mp3-preview/ca2814da14fcb351174a75af173510bc800ce5f7,"e.g. KONTI flowerchild ""MONTAGNE RUSSE""","rgb(170, 139, 19)",5643px,862px,101%,20220428
indie valenciana,https://p.scdn.co/mp3-preview/5eb008800c2c763879e0b1e671a9045704d125b8,"e.g. La Fúmiga ""Cap. 2: Havia de passar (feat. The Tyets)""","rgb(175, 130, 27)",6683px,464px,100%,20220428
musica folk asturiana,https://p.scdn.co/mp3-preview/190b71128789a570e4f190883d9455da7a52a3f1,"e.g. Felpeyu ""Loa Fayeos de Mayo""","rgb(143, 145, 50)",11889px,358px,100%,20220428
audiophile vocal,https://p.scdn.co/mp3-preview/d464263943615c4fb57925413b8fd0eb9f5e60a5,"e.g. Valerie Joyce ""That's What Friends Are For""","rgb(68, 161, 8)",16472px,788px,100%,20220428
dutch classical piano,https://p.scdn.co/mp3-preview/8da88c07de46c49e27e82bee6e4da5d854afd919,"e.g. Johann Sebastian Bach """"Was mir behagt, ist nur die muntre Jagd"" Cantata, BWV 208: 9. Schafe können sicher weiden (Arr. For Piano Four Hands by Mary Howe)""","rgb(34, 164, 218)",20465px,543px,100%,20220428
baiao,https://p.scdn.co/mp3-preview/1eddc13ae9c884a41d3ad68f5d2e06179611a147,"e.g. Luiz Gonzaga ""O Xote das Meninas - Ela Só Quer Só Pensa em Namorar""","rgb(147, 132, 41)",13734px,847px,100%,20220428
norwegian alternative rock,https://p.scdn.co/mp3-preview/b2a8b9e1436cc217bd99981de90e83407dad23a6,"e.g. Blood Command ""A Villain's Monologue""","rgb(185, 109, 75)",9500px,297px,100%,20220428
english indie rock,https://p.scdn.co/mp3-preview/521b4a65cac3757ce079325ad0d1611415664603,"e.g. Sports Team ""Here's The Thing""","rgb(187, 121, 22)",5163px,391px,102%,20220428
malagasy folk,https://p.scdn.co/mp3-preview/7d806345b1d3689418743b75aa45f3c7947d4328,"e.g. Jaojoby ""Tia anao zaho""","rgb(141, 137, 44)",12511px,1002px,100%,20220428
rap tuga underground,https://p.scdn.co/mp3-preview/36735a184931089082c11afd782fc142f90ecf1d,"e.g. Sam The Kid ""Sendo Assim""","rgb(160, 130, 30)",11333px,1004px,100%,20220428
goralski,https://p.scdn.co/mp3-preview/a1f2f71da42ae2cdc4755a035bc359c938cfd086,"e.g. Gronicki ""Nasza Miłość""","rgb(131, 146, 5)",11706px,784px,100%,20220428
pakistani hip hop,https://p.scdn.co/mp3-preview/70bfa729642eecdb6833d86c92857497c196f310,"e.g. Faris Shafi ""Nazar""","rgb(162, 144, 10)",7446px,1093px,102%,20220428
polish hip hop,https://p.scdn.co/mp3-preview/1f37435eed982c495cffcc4a4bc0c8e3a5c3a227,"e.g. Borixon ""MIŚ""","rgb(177, 131, 11)",7593px,1042px,109%,20220428
melanesian pop,https://p.scdn.co/mp3-preview/7c69d9686e19c856baa7752dba37c78706db1ab6,"e.g. Sharzy ""Ta' Umai""","rgb(160, 142, 7)",4407px,991px,101%,20220428
italian underground hip hop,https://p.scdn.co/mp3-preview/aa05094adc8c7cc5ad9b588a9f7ac89cef9f351c,"e.g. Mistaman ""Che Farai""","rgb(187, 121, 18)",10143px,993px,103%,20220428
venda pop,https://p.scdn.co/mp3-preview/a36263f6b6971b1a83aba6574105ab1f51c187f4,"e.g. Colbert Mukwevho ""Nne Na Inwi""","rgb(160, 144, 17)",9553px,989px,100%,20220428
czech hip hop,https://p.scdn.co/mp3-preview/d72e21b1ccf0c2a8dce5ac8e9fb45a4d1db46a58,"e.g. Smack ""Další rok""","rgb(167, 139, 10)",6640px,1030px,103%,20220428
avant-garde black metal,https://p.scdn.co/mp3-preview/1ba017aae1c8e21d82c6ced627a48182d3b7e9c6,"e.g. Arcturus ""Crashland""","rgb(197, 80, 123)",9537px,138px,100%,20220428
carnaval,https://p.scdn.co/mp3-preview/cea0546dee7654b080561e7f6cb1857318db05c3,"e.g. Johnny Gold ""Daar Mot Een Piemel In""","rgb(207, 119, 8)",3401px,806px,102%,20220428
swedish underground rap,https://p.scdn.co/mp3-preview/00568ce61508c6fb4bc2b3a851273a2ebc9595c5,"e.g. Organism 12 ""Diamanttårar""","rgb(175, 125, 22)",10714px,1034px,100%,20220428
dub reggae,https://p.scdn.co/mp3-preview/0cceabd92964bff84b9c2b28307650e3ea41abfa,"e.g. Dubkasm ""Jah Victory""","rgb(162, 152, 101)",1483px,1196px,100%,20220428
liberian pop,https://p.scdn.co/mp3-preview/51c3f26b1513d42ce4fbae4241ca36fe72caf680,"e.g. Kobazzie ""Party""","rgb(173, 141, 19)",5240px,1131px,100%,20220428
malawian pop,https://p.scdn.co/mp3-preview/ee41e0d9d2826331d42f3b0a6ae4f05a92457210,"e.g. Eli Njuchi ""Ma Ine""","rgb(156, 144, 9)",9342px,1038px,100%,20220428
malaysian metal,https://p.scdn.co/mp3-preview/98d3875b507954e1e964a471a630fa14bfce1964,"e.g. Cromok ""I Don't Belong Here""","rgb(218, 87, 77)",7247px,306px,100%,20220428
hindustani classical,https://p.scdn.co/mp3-preview/2e84000e144031185b89d83e9160d8cadd061e10,"e.g. Anuradha Pal ""Dhun In Raga Bhairavi""","rgb(110, 141, 102)",17416px,580px,100%,20220428
tech trance,https://p.scdn.co/mp3-preview/b89fdfa31f6d30f8729a85300665869a19a95421,"e.g. John Askew ""When Darkness Comes""","rgb(233, 107, 185)",806px,639px,100%,20220428
classical harp,https://p.scdn.co/mp3-preview/970de8b07426ba99728b813fb0d9e4801c64bb52,"e.g. Johann Sebastian Bach ""Ave Maria""","rgb(28, 175, 182)",20366px,630px,100%,20220428
japanese classical piano,https://p.scdn.co/mp3-preview/83c699b8d4820d51d8d7c181456e81b9d7520e77,"e.g. Frédéric Chopin ""ショパン:ノクターン 第2番 変ホ長調 作品9の2""","rgb(37, 159, 200)",20103px,529px,100%,20220428
musica calabrese,https://p.scdn.co/mp3-preview/fa994c2c870fb36ca93b0683ef9a7f23dc61069c,"e.g. I Calabruzi ""Oilì oilà""","rgb(153, 139, 11)",9573px,765px,100%,20220428
dalarna indie,https://p.scdn.co/mp3-preview/79defcd2417425b20e34351404137fb6fcf55e1d,"e.g. Mimikry ""En flicka som är stark""","rgb(164, 128, 23)",9672px,417px,101%,20220428
canadian celtic,https://p.scdn.co/mp3-preview/d5dc146febf60fd1652692b454100a4db2dc2ddc,"e.g. The Rankin Family ""You Feel The Same Way Too""","rgb(145, 139, 24)",13103px,529px,101%,20220428
north carolina indie,https://p.scdn.co/mp3-preview/4a0c64f4049f8369e2933e6ccd3e53e41eea0c07,"e.g. Lilac Shadows ""Black Lodge""","rgb(139, 136, 38)",12438px,477px,101%,20220428
hampton roads indie,https://p.scdn.co/mp3-preview/5438ebd36b86e174310e54370861b2e213ed2f83,"e.g. The Hunts ""Valentina""","rgb(166, 130, 38)",9745px,448px,100%,20220428
pakistani pop,https://p.scdn.co/mp3-preview/4284cab62599f70b2f1331bc40de2bbbd308cea1,"e.g. Ali Zafar ""Voh Dekhnay Mein""","rgb(154, 130, 21)",12190px,754px,103%,20220428
vancouver metal,https://p.scdn.co/mp3-preview/2de360aa2316e6e364e88f5e068a83b2b4f810be,"e.g. Archspire ""Drone Corpse Aviator""","rgb(208, 87, 90)",7789px,243px,100%,20220428
taiwan indie,https://p.scdn.co/mp3-preview/0bb7e2cb22fd8e39b690fd526e3d546f71a407c0,"e.g. Wayne's so Sad ""台北流浪指南""","rgb(150, 136, 35)",8588px,520px,102%,20220428
blues latinoamericano,https://p.scdn.co/mp3-preview/2b97ba36f5436e55695dba2b12b37cc01d154273,"e.g. Pappo's Blues ""Ruta 66""","rgb(169, 125, 24)",10368px,649px,100%,20220428
czech folk rock,https://p.scdn.co/mp3-preview/044196040f64df178a230497449e6d1c869a19ce,"e.g. Jablkoň ""5 Policajtů""","rgb(145, 138, 14)",11296px,729px,100%,20220428
cimbalom,https://p.scdn.co/mp3-preview/ed10af4d37987f15508454f0dc1d8cec1eef7448,"e.g. Kálmán Balogh ""Bulgar Cigany Horo""","rgb(107, 152, 107)",17018px,708px,100%,20220428
swamp pop,https://p.scdn.co/mp3-preview/dc90610b24f394c0951280039cefbfff69743df3,"e.g. Johnnie Allan ""Promised Land""","rgb(133, 134, 16)",12710px,834px,101%,20220428
italian metal,https://p.scdn.co/mp3-preview/0caa6790eb26b2fd04244476dd13c0df33c39d1f,"e.g. Trick or Treat ""Escape from Reality""","rgb(184, 22, 121)",9991px,159px,101%,20220428
modern mod,https://p.scdn.co/mp3-preview/cfa16dd7d93cb81081edbdb5e460aa8a172aaf61,"e.g. New Street Adventure ""The Big A.C.""","rgb(188, 118, 34)",6608px,429px,100%,20220428
deep punk rock,https://p.scdn.co/mp3-preview/048cb70e7a9dcdc055d1d61ba35fae7d2d7734ce,"e.g. Satan's Rats ""You Make Me Sick""","rgb(201, 89, 41)",10627px,439px,100%,20220428
brazilian punk,https://p.scdn.co/mp3-preview/2d50143bb61c8bc81dbf7e04c4259e9e2ed63cde,"e.g. Gritando HC ""Aéreo Na Piscina""","rgb(221, 85, 26)",8527px,387px,101%,20220428
dutch r&b,https://p.scdn.co/mp3-preview/c895909a5b46eb839a36ed6ee175003b0a14d5ce,"e.g. Full Crate ""A Storm on a Summers Day""","rgb(138, 148, 14)",7949px,950px,101%,20220428
oulu indie,https://p.scdn.co/mp3-preview/83a8e05c1b2fae64dd481e753a4398a051cf776c,"e.g. Ruotomieli ""Heavyklassikko: Meidät on tehty katoamaan""","rgb(180, 118, 33)",8577px,381px,100%,20220428
jangle rock,https://p.scdn.co/mp3-preview/4af5906f6773d73b755a89a1abd24dd80db30de0,"e.g. Otter Petter ""Tie Your Hands""","rgb(150, 139, 51)",9227px,419px,100%,20220428
japanese hardcore,https://p.scdn.co/mp3-preview/ab8f03a72e9a321c8916e5f4f1a217c1e5dddb76,"e.g. NUMB ""NO MERCY""","rgb(231, 59, 90)",9955px,196px,100%,20220428
alaska hip hop,https://p.scdn.co/mp3-preview/594b0c0e9a2f7236b3a21fd1e9816b1fd5a5188c,"e.g. Starbuks ""I'm from Fairbanks""","rgb(150, 145, 4)",8843px,1038px,100%,20220428
chasidic pop,https://p.scdn.co/mp3-preview/2ddcfe10a36b3c4e7663a860343aaa578d6eb660,"e.g. Shloime Daskal ""Ahallelu Ahallelu""","rgb(168, 128, 12)",9573px,606px,100%,20220428
contemporary gospel,https://p.scdn.co/mp3-preview/beca7dc340b7ed18c4c96980c34d31b25adf30fa,"e.g. Supreme 7 ""Tell Heaven""","rgb(162, 118, 6)",11889px,606px,101%,20220428
schlager,https://p.scdn.co/mp3-preview/437151427930d3748e85e5d748d3766216617611,"e.g. Bernhard Brink ""Du hast mich einmal zu oft angesehen - Xtreme Sound Mix""","rgb(195, 123, 3)",4221px,754px,104%,20220428
classic psychedelic rock,https://p.scdn.co/mp3-preview/d81b9979b23135418a94077f8f81430589233b5f,"e.g. Mandrake Memorial ""Dark Lady""","rgb(146, 128, 50)",13140px,475px,100%,20220428
hungarian choir,https://p.scdn.co/mp3-preview/f97aea70ae7c51ae754a061a2a16dcb7fc55877e,"e.g. Michael Haydn ""Requiem in C Minor, MH 559: Kyrie""","rgb(41, 148, 56)",20066px,218px,100%,20220428
hip hop tuga,https://p.scdn.co/mp3-preview/6dfb08d85811c00b433f777e6784b9dab0371a57,"e.g. Regula ""Wake n Bake""","rgb(163, 134, 18)",10268px,1058px,102%,20220428
kermis,https://p.scdn.co/mp3-preview/821e1c37deedf64c80e4912b9668f190e418bc91,"e.g. 3JS ""Geloven In Het Leven""","rgb(132, 136, 75)",13758px,622px,100%,20220428
solomon islands pop,https://p.scdn.co/mp3-preview/7a54c3c553ac61c310e35f8817ae1777761f380e,"e.g. Onetox ""Early Morning""","rgb(166, 145, 5)",3441px,1027px,100%,20220428
romanian trap,https://p.scdn.co/mp3-preview/6c5ea38a56f8c14504f799f024d177a925c1484b,"e.g. PRNY ""Abilli""","rgb(166, 146, 14)",5784px,1093px,102%,20220428
djent,https://p.scdn.co/mp3-preview/bd2154647525b6da4dfc58d6a462770da74340e8,"e.g. Monuments ""False Providence (feat. Mick Gordon)""","rgb(214, 92, 104)",5795px,240px,102%,20220428
australian choir,https://p.scdn.co/mp3-preview/eca196e8ac46365eec199ffed72034a820537beb,"e.g. John Rutter ""The Lord Bless You And Keep You""","rgb(36, 159, 66)",20543px,180px,100%,20220428
juju,https://p.scdn.co/mp3-preview/b57354ccc0392394f4d07af2e8d707397fcd1135,"e.g. Chief Commander Ebenezer Obey ""Iba F'Oluwa/Ajokodabi Ile (Highlife Juju Yoruba)""","rgb(167, 119, 42)",12499px,1106px,100%,20220428
ukrainian metalcore,https://p.scdn.co/mp3-preview/5def644f9eaea33571cb6c51e8e41a242dc211a6,"e.g. Space Of Variations ""Tibet""","rgb(223, 96, 29)",3292px,271px,100%,20220428
progressive thrash,https://p.scdn.co/mp3-preview/40bb88cb78cc1b6663b2a74195a9b9b60fadbc12,"e.g. Vektor ""Tetrastructural Minds""","rgb(217, 92, 83)",7506px,242px,100%,20220428
italian folk metal,https://p.scdn.co/mp3-preview/69b6c5b76e08e1481ab992e7a69e66e83e99f748,"e.g. Furor Gallico ""La caccia morta""","rgb(211, 100, 32)",4980px,229px,100%,20220428
dutch stoner rock,https://p.scdn.co/mp3-preview/73e757273d3eb1845b093378c0d1685e53275cf0,"e.g. Monomyth ""LHC""","rgb(186, 114, 101)",10346px,225px,100%,20220428
musica ayacuchana,https://p.scdn.co/mp3-preview/8d9e63386765602f905b5cee8e88e92ef0911c90,"e.g. Dúo Hnos. Gaitán Castro ""Cómo has hecho""","rgb(162, 145, 11)",13437px,1008px,100%,20220428
fado de coimbra,https://p.scdn.co/mp3-preview/b5e0e14e522de285bf87352e459e41a7ff61ab7c,"e.g. Luiz Goes ""Fado Do Estudante""","rgb(65, 163, 18)",19274px,703px,100%,20220428
fado antigo,https://p.scdn.co/mp3-preview/29ac1769f51bdda195dfb50763db46b25a27c3ee,"e.g. Fernando Farinha ""Menina do Rés-Do-Chão""","rgb(67, 162, 18)",19055px,739px,100%,20220428
italian pop punk,https://p.scdn.co/mp3-preview/e787c5996a35d17b28efbb35f757006b75c60191,"e.g. Vanilla Sky ""Umbrella""","rgb(218, 104, 18)",3019px,314px,100%,20220428
musique mandingue,https://p.scdn.co/mp3-preview/fef203bafa021af81a7e1a36a1d8d1aee6b718f7,"e.g. Ramata Diakité ""Deri Faramandi""","rgb(153, 136, 34)",12450px,1010px,100%,20220428
boston punk,https://p.scdn.co/mp3-preview/2b24c8c640573a21e9f5e0a4c948d13140295ea7,"e.g. Darkbuster ""Cheap Wine""","rgb(229, 81, 22)",9351px,284px,101%,20220428
christian hard rock,https://p.scdn.co/mp3-preview/377887c220563c12117c19335012ed437280770b,"e.g. The Protest ""What Else You Got?""","rgb(205, 110, 25)",4277px,271px,101%,20220428
german pagan metal,https://p.scdn.co/mp3-preview/47ae4a0ee84ba0c685667b10f4586473138e66fb,"e.g. Obscurity ""Bergischer Hammer""","rgb(222, 84, 97)",5336px,162px,100%,20220428
canadian hardcore,https://p.scdn.co/mp3-preview/5da8591c1786924535738bc91961771fed922e1f,"e.g. S.H.I.T. ""Feeding Time""","rgb(235, 63, 55)",8896px,205px,100%,20220428
death 'n' roll,https://p.scdn.co/mp3-preview/e6550a7e77df5c725849f951a09ad7b92e4ea6ad,"e.g. Entombed ""Wolverine Blues""","rgb(231, 70, 112)",9449px,186px,100%,20220428
