genre,preview_url,preview_track,color,top,left,font_size,run_date
rap pernambucano,https://p.scdn.co/mp3-preview/5a3e4af8ecd0915f672b054419c86f1931ee64b2,"e.g. Luiz Lins ""Eu Tô Bem""","rgb(147, 148, 11)",9005px,1063px,100%,20221019
egyptian hip hop,https://p.scdn.co/mp3-preview/a0378920affecf79d5d6bb2ece66a4a83fef3397,"e.g. Batistuta ""Tuta Ankh Amoon""","rgb(148, 143, 17)",11146px,1002px,102%,20221019
zim hip hop,https://p.scdn.co/mp3-preview/6cee1dc5d780a1a86f44fe4b9a852cbdc30bddc7,"e.g. Takura ""Goosebumps""","rgb(168, 143, 12)",7246px,1022px,100%,20221019
sinhala pop,https://p.scdn.co/mp3-preview/801465c6e2ba91af47fe5253d4b0b7ece3279b87,"e.g. Mahiru Senarathne ""Charitha Attalage Medley""","rgb(141, 146, 10)",11124px,829px,101%,20221019
coral gospel,https://p.scdn.co/mp3-preview/b7d68be299d7ab260398b0a18394d90891f52767,"e.g. Coral Unasp ""Nada Se Compara""","rgb(115, 148, 27)",11737px,402px,100%,20221019
russian folk rock,https://p.scdn.co/mp3-preview/0f9ce6bb0f06cc66e9be478a68c02e598b8c7d8c,"e.g. Мельница ""Прощай""","rgb(150, 135, 16)",10443px,587px,101%,20221019
israelite hip hop,https://p.scdn.co/mp3-preview/10ecf7ad4008fdcee49255ce04ac0f29cfee0160,"e.g. Beloved Daud ""No Sleep""","rgb(150, 143, 11)",10888px,988px,100%,20221019
chicago rap,https://p.scdn.co/mp3-preview/b426be65e9839c8ebd2237bfd5e097b7d1c768e7,"e.g. FBG Duck ""Exposing Me Remix (feat. Rooga)""","rgb(165, 140, 8)",6462px,1009px,113%,20221019
baiao,https://p.scdn.co/mp3-preview/ee73c04fc68d1ac2731d9a0adb90be506d7e2806,"e.g. Joao Do Vale ""Carcará""","rgb(146, 132, 41)",13966px,846px,100%,20221019
polish hip hop,https://p.scdn.co/mp3-preview/5aa928b483d7541d537014942f2f8827f8f3dd6e,"e.g. Pezet ""Miłość na sprzedaż""","rgb(177, 131, 11)",7653px,1043px,109%,20221019
classic cantopop,https://p.scdn.co/mp3-preview/64e35e272820cfbee88f5b03c226622b5df09bf2,"e.g. Rowena Cortes ""荳芽夢 - 電視劇""荳芽夢""歌曲""","rgb(125, 146, 4)",11074px,605px,102%,20221019
schlager,https://p.scdn.co/mp3-preview/34b606670bc1d1e1dbfe65ca1f2f2f9c8ae5a216,"e.g. Oliver Frank ""Italienische Sehnsucht""","rgb(198, 123, 3)",3618px,745px,104%,20221019
carnaval,https://p.scdn.co/mp3-preview/3680d880beb573f4a44fca72e8020b2687259ae9,"e.g. Frank Smeekens ""Een beetje amore""","rgb(208, 119, 8)",3398px,805px,102%,20221019
upstate ny rap,https://p.scdn.co/mp3-preview/d607fa5250cf50bff9a2b84d8258b1d2224d0130,"e.g. 38 Spesh ""Paper Trail""","rgb(160, 136, 7)",10900px,992px,102%,20221019
christian trap,https://p.scdn.co/mp3-preview/fe47855d63f7520937b92abaf33c30fb0719ea5c,"e.g. Dru Bex ""No Exit""","rgb(163, 141, 8)",8695px,1002px,102%,20221019
indiana hip hop,https://p.scdn.co/mp3-preview/e17cde1cf79cae60b3a2518290f3d4d7da16c72a,"e.g. Poloboy Nunu ""Come Outside""","rgb(159, 141, 6)",7741px,1011px,102%,20221019
turkish hip hop,https://p.scdn.co/mp3-preview/f41479e55ed6e373be2cd9866ec54db622d642ab,"e.g. Şanışer ""Aşk Şarkısı - Live""","rgb(164, 139, 21)",7096px,1030px,107%,20221019
maga rap,https://p.scdn.co/mp3-preview/807565defaf9f83c4e07674e1060337cba3433b3,"e.g. Topher ""The Patriot""","rgb(165, 143, 5)",7083px,1080px,101%,20221019
rap sardegna,https://p.scdn.co/mp3-preview/067e7299f618b81d2b05a65dd40600e0e41f208c,"e.g. PRACI ""PIACERE FRANCESCO""","rgb(173, 128, 9)",7183px,1094px,101%,20221019
baltimore hip hop,https://p.scdn.co/mp3-preview/cb47efcb61ec55deced29e68004f1164443cef4c,"e.g. Lor Scoota ""Bird Flu""","rgb(157, 146, 2)",5944px,1103px,101%,20221019
marimba de guatemala,https://p.scdn.co/mp3-preview/34f9706becc2e01056cfe1c5ede9c7a0b253554f,"e.g. Marimba Maderas Chapinas ""Mi Lupita""","rgb(161, 152, 82)",9790px,1143px,100%,20221019
oc rap,https://p.scdn.co/mp3-preview/22ddc6ae18eb3f6d7657613d3c8ae4c240c57cd9,"e.g. Erick Yung ""Mariposa""","rgb(146, 147, 4)",7308px,1039px,101%,20221019
rock catala,https://p.scdn.co/mp3-preview/f12af8caef199cd463fcc1c152f8ed95253d816e,"e.g. Feliu Ventura ""Història d'un sofà""","rgb(146, 136, 18)",10902px,682px,101%,20221019
japanese classical piano,https://p.scdn.co/mp3-preview/b18ad3b987d6d3fbc239ca9dc7738550717ada91,"e.g. Mao Fujita ""Piano Sonata No. 18 in D Major, K. 576 ""Hunt"": II. Adagio""","rgb(36, 159, 200)",20389px,526px,100%,20221019
trova,https://p.scdn.co/mp3-preview/e56f25380baaeeec2b365a4bfa3fadd4c8cdac98,"e.g. Pablo Milanés ""Yolanda""","rgb(98, 152, 18)",15707px,871px,103%,20221019
latin american classical piano,https://p.scdn.co/mp3-preview/216fc42dc1a27ec886b95f0b33027cc17435a480,"e.g. Martha Argerich ""Kinderszenen, Op. 15: 1. Von fremden Ländern und Menschen""","rgb(33, 164, 208)",21048px,570px,100%,20221019
dutch musical,https://p.scdn.co/mp3-preview/2ffcf946c2a347ef9d2a5debec69709334462ac3,"e.g. Cast Mary Poppins ""Supercalifragilisticexpialidasties""","rgb(117, 141, 19)",14586px,553px,100%,20221019
zambian gospel,https://p.scdn.co/mp3-preview/b2072a79a77c791dc5b3001c51ea6d930ac53a0c,"e.g. Abel Chungu Musuka ""Extra Time""","rgb(162, 137, 6)",8820px,792px,100%,20221019
blues,https://p.scdn.co/mp3-preview/547d1bf9e6624c96db29f2eb5636f6effcf722d4,"e.g. Otis Rush ""Working Man""","rgb(105, 135, 33)",17221px,1009px,104%,20221019
spanish rock,https://p.scdn.co/mp3-preview/5ed8621110e4ed3cf5e1b45699b6f9fbc0e5e1fa,"e.g. Rubén Pozo ""Guitarra Española""","rgb(172, 132, 12)",6067px,594px,104%,20221019
canadian celtic,https://p.scdn.co/mp3-preview/2d353f9047f49b742c60fd922b1181bcb5abb429,"e.g. Rawlins Cross ""Reel 'n' Roll""","rgb(147, 138, 24)",13227px,532px,101%,20221019
australian indie folk,https://p.scdn.co/mp3-preview/843ddf639024fe49d87eca594fe9e086bbb1a039,"e.g. Michael Dunstan ""Home""","rgb(119, 151, 25)",12120px,638px,103%,20221019
dortmund indie,https://p.scdn.co/mp3-preview/bc2fd0e58c8258ad6b5d59f920637bf04fd953c2,"e.g. Walking On Rivers ""Overachiever""","rgb(189, 116, 35)",4533px,504px,100%,20221019
middle east hip hop,https://p.scdn.co/mp3-preview/888354141e69e39ec270a0a0a490fcf056a2b7a2,"e.g. Bu Kolthoum ""SAWWAN""","rgb(156, 135, 15)",8770px,930px,101%,20221019
candombe,https://p.scdn.co/mp3-preview/c956f6cf5eac2e551465ea73eed085a85f0a55ac,"e.g. Jorginho Gularte ""Tambor, Tambora""","rgb(158, 129, 39)",10962px,967px,100%,20221019
hampton roads indie,https://p.scdn.co/mp3-preview/5438ebd36b86e174310e54370861b2e213ed2f83,"e.g. The Hunts ""Valentina""","rgb(166, 130, 38)",9815px,444px,100%,20221019
musica cabo-verdiana,https://p.scdn.co/mp3-preview/9eda79cda24e52f49fd72020fc90ba94a27f8489,"e.g. Bulimundo ""Bulimundo""","rgb(158, 136, 24)",9318px,869px,100%,20221019
indie valenciana,https://p.scdn.co/mp3-preview/6c9d6a7a49eadb7756ab4385578a4c27b8173fbe,"e.g. La Fúmiga ""Cap. 2: Havia de Passar""","rgb(175, 131, 26)",6455px,467px,100%,20221019
north carolina indie,https://p.scdn.co/mp3-preview/4a0c64f4049f8369e2933e6ccd3e53e41eea0c07,"e.g. Lilac Shadows ""Black Lodge""","rgb(139, 136, 39)",12625px,474px,101%,20221019
alt-idol,https://p.scdn.co/mp3-preview/e93edca42f7bca81112188622b6fee393a280a28,"e.g. Ringwanderung ""パルス""","rgb(223, 107, 29)",2492px,474px,100%,20221019
czech folk rock,https://p.scdn.co/mp3-preview/044196040f64df178a230497449e6d1c869a19ce,"e.g. Jablkoň ""5 Policajtů""","rgb(145, 138, 13)",11453px,731px,100%,20221019
world,https://p.scdn.co/mp3-preview/2125d476ecf37ddda1841e1f72cb3cd4b2fdef9e,"e.g. Ali Farka Touré ""Ai Du (with Ry Cooder)""","rgb(146, 135, 39)",12343px,890px,104%,20221019
cimbalom,https://p.scdn.co/mp3-preview/ed10af4d37987f15508454f0dc1d8cec1eef7448,"e.g. Kálmán Balogh ""Bulgar Cigany Horo""","rgb(107, 152, 106)",17261px,707px,100%,20221019
sunshine pop,https://p.scdn.co/mp3-preview/763d8180795ecc185627b846dff2ae95a43b7884,"e.g. The Cyrkle ""Red Rubber Ball""","rgb(126, 132, 8)",14251px,660px,103%,20221019
worcester ma indie,https://p.scdn.co/mp3-preview/5c6663126fc99b51520b1fbdbdbe57c748ba3658,"e.g. Twelveyes ""Pack O' Wolves""","rgb(173, 121, 22)",8497px,467px,100%,20221019
modern mod,https://p.scdn.co/mp3-preview/cfa16dd7d93cb81081edbdb5e460aa8a172aaf61,"e.g. New Street Adventure ""The Big A.C.""","rgb(189, 117, 34)",6590px,422px,100%,20221019
brisbane indie,https://p.scdn.co/mp3-preview/7f30b9f90b83d675f9ed1ca4a5189699e48764e7,"e.g. WAAX ""Same Same""","rgb(177, 123, 34)",7360px,376px,101%,20221019
oulu indie,https://p.scdn.co/mp3-preview/9970563ce1b1efc24bc40910674c8e98e195b29e,"e.g. 22-Pistepirkko ""Birdy""","rgb(180, 119, 33)",8473px,382px,100%,20221019
south sudanese pop,https://p.scdn.co/mp3-preview/ff448eb13848487c919b19820f5a21213a1d9aeb,"e.g. Sunny Man ""Xen Ye Jor Nhom""","rgb(174, 141, 13)",5709px,1089px,100%,20221019
telugu worship,https://p.scdn.co/mp3-preview/dea00fbf614cbb5c063b9e30ab689ad8cae48036,"e.g. Prabhu Pammi ""Naa Sarvam""","rgb(151, 141, 16)",9853px,764px,100%,20221019
russian dance pop,https://p.scdn.co/mp3-preview/1988add2b1c8bcf1068fe85b7e8597577807c8b2,"e.g. Yulianna Karaulova ""Ты не такой""","rgb(189, 134, 7)",3161px,805px,102%,20221019
japanese hardcore,https://p.scdn.co/mp3-preview/dbbbcd1f3c89bea70cd82a9fc47d769d7c92ddf7,"e.g. Super Structure ""Despair""","rgb(231, 60, 90)",10295px,197px,100%,20221019
yu-mex,https://p.scdn.co/mp3-preview/7eea9b63a71f77795c6db22cc73ec004a2ba8170,"e.g. Pro Arte ""Plačem/Mama Juanita""","rgb(135, 141, 8)",13423px,526px,100%,20221019
ukrainian hip hop,https://p.scdn.co/mp3-preview/0a8c75b37be4d80e77fa84e20c8f29add71e2396,"e.g. Гоня ""Бронепоїзд""","rgb(166, 134, 9)",8919px,1058px,101%,20221019
contemporary gospel,https://p.scdn.co/mp3-preview/7b61c1b45d1cf9e284e374eec0abc0ffd03790af,"e.g. Doc McKenzie ""I'll Be Alright""","rgb(162, 119, 5)",11715px,602px,101%,20221019
greek rock,https://p.scdn.co/mp3-preview/37c1fbfd43c4053d16a183d49425334bbd864d01,"e.g. 1000mods ""Vidage""","rgb(182, 122, 49)",5813px,378px,100%,20221019
egyptian trap,https://p.scdn.co/mp3-preview/9517c64cdc344bef910ceabb4e4bb89d8f15fb96,"e.g. Husayn ""Stop - Magnolia""","rgb(145, 148, 24)",10052px,1020px,101%,20221019
chasidic pop,https://p.scdn.co/mp3-preview/e7017066440a79f692e21a8270b18477e25bee39,"e.g. יואלי קליין ""לבוא אל המלך""","rgb(167, 128, 12)",9779px,602px,100%,20221019
hungarian choir,https://p.scdn.co/mp3-preview/f97aea70ae7c51ae754a061a2a16dcb7fc55877e,"e.g. Cantemus ""Requiem in C Minor, MH 559: Kyrie""","rgb(41, 148, 56)",20355px,216px,100%,20221019
assyrian pop,https://p.scdn.co/mp3-preview/9b19318af9a2cd1a9c32ab9454277d369a5776e9,"e.g. Juliana Jendo ""Barwari""","rgb(169, 132, 4)",7233px,733px,100%,20221019
kasi rap,https://p.scdn.co/mp3-preview/f322d8c9409f23b74f0521d694d0197a130c423f,"e.g. Pro Kid ""Ungaphel' Umoya Son""","rgb(173, 131, 7)",7158px,1015px,101%,20221019
cosmic post-rock,https://p.scdn.co/mp3-preview/f4de7fa886adb3ccf6762df265e11f95926a576e,"e.g. Tides From Nebula ""Dopamine""","rgb(125, 143, 203)",10369px,226px,100%,20221019
swedish reggae,https://p.scdn.co/mp3-preview/b3d9d2413ac683a44e846d2f9471a87474c246bf,"e.g. Syster Sol ""Kärleksrevolt!""","rgb(168, 138, 15)",6412px,1087px,101%,20221019
west-vlaamse hip hop,https://p.scdn.co/mp3-preview/59743b0dc5ec37f0974da43f4d89d82e005ae944,"e.g. 'T Hof Van Commerce ""Kom Mor Ip""","rgb(158, 134, 8)",11701px,1087px,100%,20221019
musica tabasquena,https://p.scdn.co/mp3-preview/7c9d96229487e9937e141e7dbf2963c98d687da4,"e.g. Mani Colash ""Mini Mini""","rgb(174, 133, 16)",8087px,1182px,100%,20221019
rap underground mexicano,https://p.scdn.co/mp3-preview/3ae66fb80af75a966dcca794f2f40a00a78dce76,"e.g. T-Killa ""Suena""","rgb(173, 128, 7)",6885px,1103px,102%,20221019
corrido,https://p.scdn.co/mp3-preview/ca0839bb484a34c2775225304fb0698fb963dea5,"e.g. Los Nuevos Ilegales ""Yo Fui El Elegante""","rgb(163, 139, 1)",12486px,1078px,115%,20221019
trancecore,https://p.scdn.co/mp3-preview/fc5d4f868b4229bea10db4253aac9adc8354fe03,"e.g. Abandon All Ships ""Take One Last Breath""","rgb(226, 94, 24)",3882px,258px,103%,20221019
australian choir,https://p.scdn.co/mp3-preview/78ef73f33905b19f8d8ed303b5ea15e02f65669d,"e.g. Cantillation ""Jerusalem""","rgb(36, 158, 66)",20839px,180px,100%,20221019
sludgecore,https://p.scdn.co/mp3-preview/7c1d8246fbf06dc472c4a22475105b99a4fde84a,"e.g. KEN Mode ""Throw Your Phone in the River""","rgb(210, 79, 135)",10197px,113px,100%,20221019
cleveland metal,https://p.scdn.co/mp3-preview/a4c0cf58533cc4f31e0763c214d25f103b63f22d,"e.g. Mushroomhead ""Sun Doesn't Rise""","rgb(223, 80, 52)",8657px,233px,100%,20221019
pittsburgh metal,https://p.scdn.co/mp3-preview/9930ae7184505563c870e91712f864533fe75e22,"e.g. Lady Beast ""Reaper""","rgb(216, 72, 91)",10987px,195px,100%,20221019
