genre,preview_url,preview_track,color,top,left,font_size,run_date
lagu jawa,https://p.scdn.co/mp3-preview/7a907f4c29499e69f85c2a132db4e4b5a568d851,"e.g. OMWAWES ""Tetep Neng Ati""","rgb(174, 153, 11)",5435px,873px,102%,20220910
atlanta punk,https://p.scdn.co/mp3-preview/e8aff26496906ff59db93be47aecd05444fb3f39,"e.g. Carbonas ""Journey to the End""","rgb(215, 89, 44)",8462px,309px,100%,20220910
bhajan,https://p.scdn.co/mp3-preview/9e7b25bb7009e8730c671b7663febe6d7a0ac76c,"e.g. Ashit Desai ""Shri Krishna Saranam Mam""","rgb(141, 135, 7)",14445px,764px,102%,20220910
kabyle,https://p.scdn.co/mp3-preview/3e696ca9f6261842496a1cd424b57f394285255c,"e.g. Rabah Asma ""Ines""","rgb(177, 127, 14)",7822px,825px,100%,20220910
american choir,https://p.scdn.co/mp3-preview/988c0dabc2c0483ded2e83094b230f50e7072630,"e.g. Stephen Paulus ""The Road Home""","rgb(43, 144, 69)",20707px,175px,100%,20220910
trova mexicana,https://p.scdn.co/mp3-preview/15e498f4298d53081437846dc815545ab08db38f,"e.g. Carlos Carreira ""Juré""","rgb(100, 154, 3)",15110px,880px,101%,20220910
rock cearense,https://p.scdn.co/mp3-preview/fa85657cef4b680a6f3e065259437c7630822a6e,"e.g. Selvagens à Procura de Lei ""Despedida""","rgb(190, 115, 38)",6860px,388px,100%,20220910
trecento,https://p.scdn.co/mp3-preview/1e7b8d627d89730bd8749be254dfb553a623a45e,"e.g. Lorenzo Masini ""Ita se n'er'a star""","rgb(25, 175, 63)",20805px,249px,100%,20220910
punk tico,https://p.scdn.co/mp3-preview/b53bfcf2345efcdea781a8caa323f8e9b68e6881,"e.g. Adaptados ""Machita Carita""","rgb(225, 92, 22)",7391px,374px,100%,20220910
uk reggae,https://p.scdn.co/mp3-preview/0b5c6fa1d1322ffab32720e27979baa362ded620,"e.g. Macka B ""Step Up""","rgb(153, 144, 29)",3781px,1168px,102%,20220910
proto-rap,https://p.scdn.co/mp3-preview/42c1b0349fd644be97f7d6e9cb0d415b2db98fb3,"e.g. Dr. Jeckyll & Mr. Hyde ""Genius Rap - 7"" Single Version""","rgb(186, 101, 45)",4557px,1288px,100%,20220910
australian garage punk,https://p.scdn.co/mp3-preview/0f353e801db9a41881b0166a02e0fc61d6cd1486,"e.g. Mini Skirt ""Dying Majority""","rgb(205, 103, 47)",8031px,303px,102%,20220910
balkan folk metal,https://p.scdn.co/mp3-preview/4596dcc2b5456615a1d5ce6e38d239182a35579b,"e.g. Bucovina ""Spune Tu, Vant""","rgb(206, 99, 90)",7253px,238px,100%,20220910
indian metal,https://p.scdn.co/mp3-preview/a04f575a7ca382c4eb97bbe9ec25bd3c00a1de73,"e.g. Kryptos ""Mach Speed Running""","rgb(222, 84, 91)",6116px,246px,100%,20220910
nigerian hip hop,https://p.scdn.co/mp3-preview/9fc1e618107fc1cde33c2925582335dfc604396d,"e.g. Jesse Jagz ""Bad Girl""","rgb(190, 131, 5)",9310px,1069px,104%,20220910
kentucky punk,https://p.scdn.co/mp3-preview/9526d353be453cdea995861403c4e57fc1414f38,"e.g. Inclination ""Thoughts and Prayers""","rgb(225, 75, 57)",9652px,266px,100%,20220910
progressive post-hardcore,https://p.scdn.co/mp3-preview/a4f28940f7a1a2d3228cc3370e2d3ee0632ef923,"e.g. Tides Of Man ""A Faint Illusion""","rgb(201, 107, 33)",6762px,290px,102%,20220910
musica maranhense,https://p.scdn.co/mp3-preview/68a79cabe9a324c6902b174e201025c1f39f2bcc,"e.g. Papete ""Boi da Lua""","rgb(154, 135, 3)",11098px,884px,101%,20220910
chimurenga,https://p.scdn.co/mp3-preview/c05fe48f612e64fc6846d17d644b1a0edf706f0a,"e.g. Thomas Mapfumo And The Blacks Unlimited ""Mamvemve""","rgb(156, 141, 25)",12150px,918px,100%,20220910
finnish idol pop,https://p.scdn.co/mp3-preview/8b35f8cd2110056ad1919308a26313156f1088b8,"e.g. Jesse Kaikuranta ""Minä löysin sinut""","rgb(152, 141, 4)",8475px,517px,100%,20220910
deep rai,https://p.scdn.co/mp3-preview/d7e0ac10eab1b69107558dc5b9c198c32faa9ae2,"e.g. Kader Japonais ""Nti Sbabi""","rgb(203, 113, 10)",5669px,853px,101%,20220910
tempe indie,https://p.scdn.co/mp3-preview/42498fb823054a270ee4f0520660742960f51589,"e.g. Yellow Minute ""Junta Minunta""","rgb(183, 121, 21)",6569px,402px,101%,20220910
operatic pop,https://p.scdn.co/mp3-preview/f75bad53de47a9bb84c2c27943c5d9cbd935a762,"e.g. Giorgia Fumanti ""Your Love (Once Upon A Time In The West)""","rgb(86, 156, 38)",18202px,288px,103%,20220910
pagode,https://p.scdn.co/mp3-preview/274ded2ea394750af72e1cd3fe0c2651d69a70ed,"e.g. Soweto ""É Tudo""","rgb(171, 128, 3)",10724px,861px,108%,20220910
gen z singer-songwriter,https://p.scdn.co/mp3-preview/9fab76f3bd914df108b9d7306d0ea1e95f6532d8,"e.g. Catie Turner ""God Must Hate Me""","rgb(108, 156, 2)",12189px,794px,107%,20220910
bebop,https://p.scdn.co/mp3-preview/8336d1d42cd5921dffbcea7b06304dcdaeb8e04d,"e.g. Bud Powell ""Polka Dots And Moonbeams - 1994 Remaster""","rgb(86, 145, 109)",18146px,922px,103%,20220910
full on,https://p.scdn.co/mp3-preview/04c27a3e1803959bfb68b951fe5a22249b10aec4,"e.g. Psilocybe Project ""#Whoami""","rgb(227, 123, 187)",677px,1020px,100%,20220910
romanian classical piano,https://p.scdn.co/mp3-preview/8fd2146d3bfbbace20613d33d58e5e0227c48425,"e.g. Frédéric Chopin ""Chopin: Grande valse brillante in E-Flat Major, Op. 18""","rgb(34, 166, 218)",21240px,551px,100%,20220910
bloco,https://p.scdn.co/mp3-preview/68501f4e7c0634fc73c32530132ffd5997b642d9,"e.g. Monobloco ""Taj Mahal - Ao Vivo""","rgb(183, 115, 12)",9055px,908px,100%,20220910
hazaragi pop,https://p.scdn.co/mp3-preview/52152bd77f4f95f2e956999e819c88575bb6d4ee,"e.g. Dawood Sarkhosh ""Gulab Baste""","rgb(141, 116, 5)",12163px,1005px,100%,20220910
kuduro,https://p.scdn.co/mp3-preview/4112b21f576e1e291d8c3e4fc349d6c3923d7ba6,"e.g. Studio Bros ""Malaia""","rgb(180, 141, 124)",1781px,1300px,100%,20220910
mexican hip hop,https://p.scdn.co/mp3-preview/f04c8458ed636669f51e88cb8de0ad8f8221fc5b,"e.g. Achepe ""Fue un Placer""","rgb(168, 132, 5)",6546px,1118px,109%,20220910
oeteldonk,https://p.scdn.co/mp3-preview/3f9999ba1a7d29167cc3b4df068328b07419f7d1,"e.g. Foe Jong Bende ""Lekker Lôpe""","rgb(150, 107, 12)",14036px,880px,100%,20220910
spanish reggae,https://p.scdn.co/mp3-preview/7c38bd34c991fc98f977770b306ecd5f02e1b066,"e.g. JAHSTA ""Fiesta de Reggae""","rgb(179, 135, 15)",5983px,1102px,100%,20220910
kurdish folk,https://p.scdn.co/mp3-preview/f52e58b6ff9d2652bb1b2b97f98a42ad9640fcd1,"e.g. Aram Tigran ""Gelo Ew Ki Bu ?""","rgb(133, 140, 18)",14408px,718px,101%,20220910
balochi folk,https://p.scdn.co/mp3-preview/f641881b2865d1284c4eaa736746df20039cdc66,"e.g. Rostam Mirlashari ""Laila O Laila""","rgb(188, 115, 19)",10774px,932px,100%,20220910
cumbia boliviana,https://p.scdn.co/mp3-preview/76e7657a3247c8a4b36d046ccd2149b34a85f690,"e.g. Linces de Bolivia ""Me Enamoré de Un Imposible""","rgb(184, 137, 8)",6921px,955px,100%,20220910
punta rock,https://p.scdn.co/mp3-preview/f5b1cb72ab4eb5abd411d87229902faabfd3737b,"e.g. Garifuna Kids ""Baila Baila""","rgb(198, 119, 12)",5983px,1022px,100%,20220910
coupe-decale,https://p.scdn.co/mp3-preview/063b103211ff55546ccb04410eb31a725b16d0a2,"e.g. Kedjevara ""Tia Lokolo""","rgb(196, 123, 12)",5470px,1037px,100%,20220910
nz punk,https://p.scdn.co/mp3-preview/edf286e95046d5a41f08cd6d92d74a361e1017d1,"e.g. Missing Teeth ""The Plague""","rgb(223, 83, 53)",8486px,296px,100%,20220910
uptempo hardcore,https://p.scdn.co/mp3-preview/3a0972b8ebef26b9b563da78bb11180f362d95de,"e.g. Angernoizer ""Execute""","rgb(241, 85, 48)",2527px,508px,102%,20220910
estonian metal,https://p.scdn.co/mp3-preview/cadca2e102ac3fba7de3aa4401efc845a6fe454c,"e.g. Metsatöll ""Vimm""","rgb(218, 92, 99)",4861px,290px,100%,20220910
kentucky mountain folk,https://p.scdn.co/mp3-preview/c56a721f0685d472565cc50f3cc9654fba8cd8eb,"e.g. Pete Steele ""Last Payday at Coal Creek""","rgb(79, 154, 55)",19030px,904px,100%,20220910
crossover prog,https://p.scdn.co/mp3-preview/74c6d7952b9ff13d1cfc1081f331f0f2a6b68e8e,"e.g. David Minasian ""The Sound of Dreams (Second Movement)""","rgb(150, 137, 57)",9824px,339px,100%,20220910
swedish melodic rock,https://p.scdn.co/mp3-preview/649f0e59e9bc1175b0a74c85e34ce91d68b8b40e,"e.g. Treat ""World Of Promises""","rgb(203, 108, 15)",4502px,326px,101%,20220910
musica angolana,https://p.scdn.co/mp3-preview/670724fb0923cbb2459c2a3610d7f46d17342cad,"e.g. Puto Portugues ""Fala Só""","rgb(173, 145, 12)",5507px,957px,101%,20220910
grenada soca,https://p.scdn.co/mp3-preview/5c1549fb3d365a39942e639eb3b33820ff620a93,"e.g. Problem Child ""Nasty Up""","rgb(206, 130, 14)",3287px,1080px,100%,20220910
mathgrind,https://p.scdn.co/mp3-preview/1a3055145e43ee91978ee96f0f2efdec868123ed,"e.g. me and him call it us ""Innocent Bystanders Watched in Horror as Peter Jennings Drew His Murder Weapon""","rgb(221, 41, 133)",11059px,152px,100%,20220910
new england hardcore,https://p.scdn.co/mp3-preview/39abd324d8e08e933d3c13919b026f8f12ddb1d7,"e.g. Pummel ""Illusion of Choice""","rgb(228, 69, 70)",10179px,227px,100%,20220910
cuatro puertorriqueno,https://p.scdn.co/mp3-preview/6156c90cb762cfd5ef0e400f13cd2385a245df38,"e.g. Edwin Colon Zayas ""Cultura Puertorriqueña - Seis Milonguero""","rgb(137, 144, 55)",13250px,990px,100%,20220910
spanish punk,https://p.scdn.co/mp3-preview/5a6894d8e1135cb78af30874033d629212d3b9cd,"e.g. M.C.D. ""Entre Borrachos""","rgb(222, 91, 15)",6483px,420px,102%,20220910
forest psy,https://p.scdn.co/mp3-preview/1aca64f96ac20b3922ddd7ac1171b893de02de56,"e.g. Kabayun ""Khabi Na Marsi""","rgb(230, 130, 192)",456px,1000px,100%,20220910
murga,https://p.scdn.co/mp3-preview/d62cabdc75b89c4853cf2b78050f3da23d1afe2c,"e.g. Araca la Cana ""Compañera""","rgb(180, 96, 1)",14690px,902px,100%,20220910
deep funk house,https://p.scdn.co/mp3-preview/434a90eb9f8a1de24c408c64c75900477d539288,"e.g. Homero Espinosa ""Running - Tribute To 99 Mix""","rgb(186, 127, 160)",483px,1398px,100%,20220910
beach house,https://p.scdn.co/mp3-preview/f585cedc0f0346e529b81f040974022e4ca7194f,"e.g. La Tata Moro ""Port Soller""","rgb(157, 159, 169)",4321px,952px,101%,20220910
corrido,https://p.scdn.co/mp3-preview/d1b247089d708c4812e3167446cf091e3adad907,"e.g. Los Minis de Caborca ""300 Locos""","rgb(163, 139, 1)",12437px,1078px,115%,20220910
corridos tumbados,https://p.scdn.co/mp3-preview/49f51757d30d4aad13dd0bcf739b5bfc70512f5a,"e.g. Zexta Alianza ""Pa Que Vayan y Digan""","rgb(160, 142, 1)",12537px,1028px,110%,20220910
king of prism,https://p.scdn.co/mp3-preview/166d5a480d44035666eeb3d8757743b546937681,"e.g. KING OF PRISM ALL STARS ""ドラマチックLOVE - ALLSTARS THANKS ver.""","rgb(221, 111, 69)",2154px,410px,100%,20220910
malang punk,https://p.scdn.co/mp3-preview/87bcd39ad59e770de5bea92ab6ff0a0066ed049f,"e.g. Brigade 07 ""Grace""","rgb(225, 94, 24)",4557px,303px,100%,20220910
corridos alternativos,https://p.scdn.co/mp3-preview/428ce2db467f0827614ab74b1c93a71d36d6f492,"e.g. Escolta De Guerra ""El Estilo del R - En Vivo""","rgb(170, 134, 1)",12451px,1069px,103%,20220910
german heavy metal,https://p.scdn.co/mp3-preview/fd7048bf7354304af8a1bfd688bc9ad6eca357b3,"e.g. HAMMER KING ""Awaken The Thunder""","rgb(217, 94, 22)",5067px,266px,101%,20220910
technical brutal death metal,https://p.scdn.co/mp3-preview/7eadac4bef79a91fae5a30c271a02a75c0e68823,"e.g. Arkaik ""The Orphion Descent""","rgb(234, 62, 160)",9038px,191px,100%,20220910
dutch black metal,https://p.scdn.co/mp3-preview/f7a12ea9bfc2aa8733cad28e39032c43defd5863,"e.g. Fluisteraars ""Nasleep""","rgb(207, 64, 155)",10068px,56px,100%,20220910
ohangla,https://p.scdn.co/mp3-preview/6798f29cf329038941f7c51632eb70bd47d74272,"e.g. Prince Indah ""Chike Hera""","rgb(179, 132, 35)",12387px,1054px,100%,20220910
canadian stoner rock,https://p.scdn.co/mp3-preview/a40c97a1ac8844ec755315c909a608d4618e80d0,"e.g. We Hunt Buffalo ""Heavy Low""","rgb(207, 101, 96)",10191px,182px,100%,20220910
heavy alternative,https://p.scdn.co/mp3-preview/7c5e3349b77afb6be64f20a2addb00d144289a18,"e.g. Ravenscode ""My Escape""","rgb(214, 108, 10)",3508px,273px,100%,20220910
italian gothic metal,https://p.scdn.co/mp3-preview/3a1a06c5ab9500d097dccdec85c6316c757a5a5e,"e.g. Mandragora Scream ""Dark Lantern""","rgb(201, 110, 58)",5892px,195px,100%,20220910
french techno,https://p.scdn.co/mp3-preview/f4a846c159a59f26d5e76114948a15dd525c2abc,"e.g. Shlømo ""Welcome Back Devil""","rgb(188, 137, 199)",725px,1208px,101%,20220910
drift phonk,https://p.scdn.co/mp3-preview/2b3f56afeadcd28f2b3f030aca3f74188f60bfa3,"e.g. V21 ""See U""","rgb(182, 150, 130)",2362px,942px,108%,20220910
italian new wave,https://p.scdn.co/mp3-preview/1fce778df6383e5fc919fe0b9aed385e6c110d68,"e.g. Krisma ""Black Silk Stocking""","rgb(178, 121, 70)",5945px,618px,100%,20220910
ainu folk,https://p.scdn.co/mp3-preview/dde55060f87581b92df879c3caa7730e9c051d28,"e.g. Umeko Ando ""Battaki - Nicolá Cruz Remix""","rgb(109, 145, 61)",12955px,942px,100%,20220910
folktronica,https://p.scdn.co/mp3-preview/2c0917f8bf3855f769fe889c2de346108f71c632,"e.g. múm ""We Have A Map Of The Piano""","rgb(124, 144, 103)",10924px,655px,102%,20220910
deep indie pop,https://p.scdn.co/mp3-preview/b84aa25c02dd26cf65ebfbb50fe9157918037a1f,"e.g. Summer Dregs ""Sideshow (Remix)""","rgb(161, 129, 60)",8805px,499px,100%,20220910
classical oboe,https://p.scdn.co/mp3-preview/3756c09c1a778132455f8b23d9be60079e84291e,"e.g. Tomaso Albinoni ""Oboe Concerto in G Minor, Op. 9, No. 8: III. Allegro""","rgb(41, 163, 164)",19070px,394px,100%,20220910
hardcore techno,https://p.scdn.co/mp3-preview/3e255a98bced19f1d63b1c1144b34380d4f91d68,"e.g. DJ Seduction ""Sample-Mania""","rgb(224, 100, 100)",1795px,753px,102%,20220910
dutch dnb,https://p.scdn.co/mp3-preview/d33711b9de39d898364659f775ea7465a5ddcdfd,"e.g. Nymfo ""Whenever You Need Me""","rgb(216, 126, 155)",2057px,930px,101%,20220910
electro house,https://p.scdn.co/mp3-preview/60a94046ddcd97227ade9197de5b72dc58bd0260,"e.g. Bingo Players ""Get Up (Rattle) [feat. Far East Movement] - Vocal Edit""","rgb(207, 125, 79)",2093px,867px,117%,20220910
shanty,https://p.scdn.co/mp3-preview/26261bfbdfdb7333b08d862b5d8e9d7142eeeec3,"e.g. The Sheringham Shantymen ""Pump Shanty""","rgb(106, 141, 12)",15345px,869px,102%,20220910
tahitian traditional,https://p.scdn.co/mp3-preview/4b3a8d04adff550f3fac4ad3296711a35956abd2,"e.g. Groupe Folklorique Fetia ""Hoe Ana""","rgb(137, 113, 66)",15147px,952px,100%,20220910
belly dance,https://p.scdn.co/mp3-preview/b4da09a30eeee96a5e2d2f806d23159dd0973784,"e.g. Al-Ahram Orchestra ""Layali Al Sharq""","rgb(168, 125, 77)",8192px,906px,101%,20220910
chillsynth,https://p.scdn.co/mp3-preview/0cc893de13c729807a02eca1fe59f698642833e4,"e.g. Whilefalse ""Insight""","rgb(158, 154, 185)",3272px,738px,101%,20220910
latvian rock,https://p.scdn.co/mp3-preview/6a95a62d509b433435db9cf7bd8b29b8e338cfa3,"e.g. PnD ""Meitene (Lēnā)""","rgb(176, 124, 39)",5091px,551px,100%,20220910
fantasy,https://p.scdn.co/mp3-preview/767874dd0e8cc2269970a902034621ab7abe15ef,"e.g. Elane ""My Ivory Fairy""","rgb(88, 145, 130)",13629px,357px,101%,20220910
bernu dziesmas,https://p.scdn.co/mp3-preview/ed2a3be062b5315a7f117accdf78c1386a49815b,"e.g. Knīpas un knauķi ""Cālīši - Pulciņā!""","rgb(113, 154, 37)",10527px,906px,100%,20220910
experimental rock,https://p.scdn.co/mp3-preview/87ec7259af0df240c749d728039980a0729d8d69,"e.g. This Heat ""Sleep""","rgb(149, 112, 98)",12693px,474px,102%,20220910
musica andina chilena,https://p.scdn.co/mp3-preview/09ee49bfd845b95eb02d6222526d223141d8455b,"e.g. Illapu ""Sobreviviendo""","rgb(138, 97, 62)",15086px,672px,101%,20220910
hull indie,https://p.scdn.co/mp3-preview/7cb4d2ddb1dfe6b39cb0d8f0f528f45c7892f4e5,"e.g. The Glass Delusion ""The Right Honourable Reverend Doctor Smith""","rgb(175, 119, 45)",8093px,457px,100%,20220910
indie veneto,https://p.scdn.co/mp3-preview/b5a969511c0d6f306ebef1e9728f5c2f44e063bc,"e.g. Post Nebbia ""Televendite di quadri""","rgb(183, 121, 58)",6168px,532px,100%,20220910
gamelan,https://p.scdn.co/mp3-preview/a1eabea7efeeaf5d1c5d3d0b7bcb469f8a3dc068,"e.g. Gamelan Degung ""Sabilulungan""","rgb(81, 165, 146)",16501px,799px,100%,20220910
finnish edm,https://p.scdn.co/mp3-preview/44b52816dc14533912aed040aeac9d72e80dbc98,"e.g. Samlight ""Lie With Me""","rgb(204, 130, 140)",1533px,796px,101%,20220910
czsk electropop,https://p.scdn.co/mp3-preview/15a907e2f30703edcc2f6406e9ea76278f673c84,"e.g. MIDI Lidi ""Láska není švédský stůl""","rgb(150, 141, 44)",5731px,848px,100%,20220910
scottish techno,https://p.scdn.co/mp3-preview/a3d9c1aa749a1350826c10f042c4b0066caa01af,"e.g. Harvey McKay ""Black Spider""","rgb(186, 141, 203)",838px,1159px,100%,20220910
chill lounge,https://p.scdn.co/mp3-preview/74daebc73e60a02e4a6f2205973b0432b57c3aca,"e.g. Gary B ""Good to Be Out of the Rain""","rgb(144, 154, 164)",4364px,873px,101%,20220910
detski pesnichki,https://p.scdn.co/mp3-preview/ca795821946235487337e011135bd068714af1f7,"e.g. ВГ Пейте с нас ""Аз съм Сънчо""","rgb(126, 154, 32)",9902px,946px,100%,20220910
nu jazz,https://p.scdn.co/mp3-preview/22fb3de7c9848bf36f092299f99289543356a09c,"e.g. Mo' Horizons ""Yes Baby Yes""","rgb(162, 136, 111)",3839px,1017px,105%,20220910
albuquerque indie,https://p.scdn.co/mp3-preview/c9f48cb44f2538af33786f1232a8426b8fb53daa,"e.g. Beirut ""Nantes""","rgb(148, 132, 46)",9211px,626px,101%,20220910
nintendocore,https://p.scdn.co/mp3-preview/4d60ae771d43b07445929e8124f3f53dc73e1ce6,"e.g. Horse The Band ""Murder""","rgb(197, 104, 81)",6275px,418px,102%,20220910
danish indie,https://p.scdn.co/mp3-preview/5f7269266c49262fd515c66ca8beff23d8d04390,"e.g. Mouritz/Hørslev Projektet ""Termodragten""","rgb(151, 136, 73)",8696px,535px,100%,20220910
comptine,https://p.scdn.co/mp3-preview/3090967ac98b304a003ff933c45aa458c7147926,"e.g. Laurent Lahaye ""Le petit cheval""","rgb(78, 163, 65)",12860px,1041px,100%,20220910
experimental hip hop,https://p.scdn.co/mp3-preview/553170af32b2f8c9cd8379d4c994aae1d5c12a0a,"e.g. Armand Hammer ""Falling out the Sky""","rgb(162, 125, 60)",9878px,760px,102%,20220910
irish pub song,https://p.scdn.co/mp3-preview/0beb49486ce65746ee734d6178d94404975535bb,"e.g. Barnbrack ""Belfast""","rgb(102, 143, 12)",15480px,801px,100%,20220910
scottish drill,https://p.scdn.co/mp3-preview/63cc74bdf9bad3f2bb7780d283fb5bb1ba8f12bd,"e.g. Triple01s ""LIVID""","rgb(159, 131, 14)",11110px,1074px,100%,20220910
chapman stick,https://p.scdn.co/mp3-preview/b41f07da948de9048c76cc3e426e1b00dd830739,"e.g. Larry Tuttle ""Hot and Tasty""","rgb(100, 154, 186)",14259px,623px,100%,20220910
chennai indie,https://p.scdn.co/mp3-preview/7f9d4a328630dd45259f3a3e333b9e2f99b1a42a,"e.g. Tenma ""Rangarattinam""","rgb(143, 141, 44)",7008px,688px,100%,20220910
faroese jazz,https://p.scdn.co/mp3-preview/f77042d5ce59db201d2bbf6b237891fd21586947,"e.g. Tórshavnar Big Band ""Eitt Sunnukvøld Í Plantasjuni""","rgb(93, 147, 126)",15528px,685px,100%,20220910
french movie tunes,https://p.scdn.co/mp3-preview/8a3c971913c241283e3428e91649cc128b45b69e,"e.g. Jean Stout ""Il En Faut Peu Pour Être Heureux""","rgb(112, 138, 17)",14245px,871px,101%,20220910
israeli classical,https://p.scdn.co/mp3-preview/5d48f240fd3afd4b116b87ab1d2ab8b137797f99,"e.g. Benjamin Yusupov ""Nola - Concerto for various flutes and string orchestra: 1st Movement""","rgb(34, 163, 115)",20138px,392px,100%,20220910
wrock,https://p.scdn.co/mp3-preview/098f74e1f85a9e447fa2323d21e099a740f83b03,"e.g. Oliver Boyd and the Remembralls ""Just a Hufflepuff""","rgb(131, 134, 19)",11323px,785px,100%,20220910
ambient house,https://p.scdn.co/mp3-preview/926a1358ff4c0b5695a3169b56c7255527fa889d,"e.g. Khotin ""Levi's Synth""","rgb(155, 139, 178)",3839px,867px,101%,20220910
glitch,https://p.scdn.co/mp3-preview/e03b4174fc9475076e7093717fbb575013142dc8,"e.g. Oval ""Do While ⌘X""","rgb(126, 129, 156)",9874px,660px,101%,20220910
stubenmusik,https://p.scdn.co/mp3-preview/c852c0ab5905d5cf11447a6e3e2516b035848142,"e.g. Leukentaler Saitenmusik ""Wenn der Mond scheint""","rgb(73, 172, 152)",17898px,1067px,100%,20220910
german dnb,https://p.scdn.co/mp3-preview/b6b2b08774d6a386f6fc61e314ef8fede3aefbc6,"e.g. Misanthrop ""Feel""","rgb(217, 132, 168)",1551px,990px,100%,20220910
nantes indie,https://p.scdn.co/mp3-preview/ec130115ebd521007f0d73c94cb0fdd11c68e415,"e.g. Voyou ""Il neige""","rgb(151, 140, 53)",7588px,710px,101%,20220910
schrammelmusik,https://p.scdn.co/mp3-preview/fb3906da98f9fc24789e66cfced398deeba3b82d,"e.g. Schrammel-Ensemble Alfons Bauer ""Wiener Blut""","rgb(70, 158, 81)",18699px,814px,100%,20220910
tongan pop,https://p.scdn.co/mp3-preview/41226dcc7544486d8bcb069e93977780a07284bb,"e.g. Loa Pole'o ""Ma'ili E Matangi (Feat. D Tunez)""","rgb(114, 149, 37)",11246px,910px,100%,20220910
calypso,https://p.scdn.co/mp3-preview/cc1576cfa78f90770c6f320b8ddb4d0e072e7c3f,"e.g. Lord Kitchener ""London is the Place for Me""","rgb(96, 143, 13)",16600px,829px,101%,20220910
oriental classical,https://p.scdn.co/mp3-preview/c6b72f997fd18429c0100d0eacd072c259a98138,"e.g. Muammer Sun ""Yaşa Mustafa Kemal Paşa: Kurtuluş""","rgb(37, 160, 145)",20198px,359px,100%,20220910
folkmusik,https://p.scdn.co/mp3-preview/1cacff173f78de6d245cea10fbd7debc303cbb6d,"e.g. Per Gudmundson ""Hökpers Vals""","rgb(87, 157, 48)",16213px,605px,101%,20220910
rwandan traditional,https://p.scdn.co/mp3-preview/af5203aa43c8a8a3cb8c5794afb0596eb3f586d6,"e.g. Ndengabaganizi Leonard ""Nimuze Tugweragwere""","rgb(82, 150, 47)",17401px,1015px,100%,20220910
schranz,https://p.scdn.co/mp3-preview/f75ddf70ae0ec8dd165895ea74af4be05c51b51c,"e.g. O.B.I. ""Gib Mir Alles - Original Mix""","rgb(221, 94, 191)",732px,994px,100%,20220910
latintronica,https://p.scdn.co/mp3-preview/e3fbb70676256a7330478ffe3cde53bc131be91d,"e.g. Montoya ""Solo Quiero (feat. Pedrina)""","rgb(157, 145, 98)",4010px,1058px,101%,20220910
tibetan folk pop,https://p.scdn.co/mp3-preview/af137d746336e6d2746317022de09dfacba654eb,"e.g. Daerji ""Let Us Sing And Dance""","rgb(114, 147, 66)",12375px,474px,100%,20220910
belgian new wave,https://p.scdn.co/mp3-preview/c5bffef67f0357636ca42fa3231b616f50138db4,"e.g. TC Matic ""O La La La""","rgb(174, 121, 76)",3631px,764px,100%,20220910
lagu iban,https://p.scdn.co/mp3-preview/f77c8aa1a30f4bc29fdcb1d820b54749fb776213,"e.g. Ramles Walter ""Ensiban""","rgb(136, 145, 49)",6617px,776px,100%,20220910
solipsynthm,https://p.scdn.co/mp3-preview/86b179d43c8bd235f7125fa14543003eeddd78af,"e.g. London-Utrecht ""We live the dream""","rgb(175, 136, 86)",2575px,771px,100%,20220910
