genre,preview_url,preview_track,color,top,left,font_size,run_date
syro-aramaic chant,https://p.scdn.co/mp3-preview/04b75ca9c618574ba6565393c35d6b76db7720e5,"e.g. Ghada Shbeir ""Lamma Bada Yatathanna""","rgb(53, 172, 25)",18222px,362px,100%,20220116
brazilian rockabilly,https://p.scdn.co/mp3-preview/3203e04a1da2e39a572be0e677d94c4ca204b598,"e.g. Sick Sick Sinners ""We Wanna Drink Some More""","rgb(192, 110, 32)",9311px,543px,100%,20220116
norwegian alternative rock,https://p.scdn.co/mp3-preview/125a61091a3d5bae1ff85db35fd902f0c3752c17,"e.g. Blood Command ""A Villain's Monologue""","rgb(185, 109, 75)",9197px,297px,100%,20220116
jazz guitar trio,https://p.scdn.co/mp3-preview/e915e843cc158999299b34d5e9a63aa008ac6913,"e.g. Wes Montgomery Trio ""Moanin'""","rgb(71, 157, 168)",17479px,996px,100%,20220116
deep downtempo fusion,https://p.scdn.co/mp3-preview/b230ce7216f572d2b38dbac6d490e3c19e3edfeb,"e.g. Cinema 33 ""Solar Sail""","rgb(108, 156, 165)",13207px,369px,100%,20220116
macross,https://p.scdn.co/mp3-preview/113e34ea32c8dc0403c7958800778006bca93b92,"e.g. ランカ・リー=中島愛 ""星間飛行""","rgb(169, 123, 24)",6924px,413px,100%,20220116
english indie rock,https://p.scdn.co/mp3-preview/ab459c647a8104a16aa9dc73f9975264bf7e4ed8,"e.g. Sports Team ""Here's The Thing""","rgb(187, 121, 22)",5103px,387px,102%,20220116
contemporary gospel,https://p.scdn.co/mp3-preview/309370d808af9fd27f886794ec54bacab79ae0d7,"e.g. Doc McKenzie ""I'll Be Alright""","rgb(162, 119, 5)",11066px,602px,101%,20220116
chinese punk,https://p.scdn.co/mp3-preview/cb7e824b0e487255a973d60047c30357538e49cf,"e.g. Brain Failure ""Coming Down To Beijing""","rgb(212, 95, 28)",6205px,423px,100%,20220116
chamame brasilero,https://p.scdn.co/mp3-preview/42059386eecf0b269804c89870d7e51bcea32191,"e.g. Canto Da Terra ""Soy el Chamamé""","rgb(158, 138, 23)",9435px,906px,100%,20220116
turkish singer-songwriter,https://p.scdn.co/mp3-preview/80f0349649a9ac6a5c6ae77f81b4a39129a1a2f0,"e.g. Yiğit Seferoğlu ""Uğruna Savaşlar Verilmiş Gibisin""","rgb(131, 148, 13)",10599px,693px,103%,20220116
jazz puertorriqueno,https://p.scdn.co/mp3-preview/1cbed194331a5af1fcbce567f7b922f764e31e77,"e.g. Bobby Valentin ""Mi Ritmo Es Bueno""","rgb(156, 123, 96)",14878px,1032px,100%,20220116
assyrian pop,https://p.scdn.co/mp3-preview/c49d316c7ea9c5c4d9e3e6ea49cd2717fd1dcc1a,"e.g. Linda George ""Jwanqeleh""","rgb(174, 131, 3)",6431px,741px,100%,20220116
psychokore,https://p.scdn.co/mp3-preview/bc88c262123ce6294ffdfc7f235c2bb1d25c7f11,"e.g. Blokkmonsta ""Zeiten sind mies""","rgb(184, 128, 17)",5826px,996px,101%,20220116
vintage chinese pop,https://p.scdn.co/mp3-preview/6c0b3f5f4c41522e8330fea1b7fa7ee5cf31b658,"e.g. 張露 ""給我一個吻""","rgb(105, 154, 5)",13775px,512px,101%,20220116
carnaval,https://p.scdn.co/mp3-preview/a3b83ef5e62c4d68cf801fc60ba38e3b25b51329,"e.g. Johnny Gold ""Daar Mot Een Piemel In""","rgb(201, 121, 7)",3690px,785px,102%,20220116
german drill,https://p.scdn.co/mp3-preview/42f50525552858a5802898199db3adbf3df5ad34,"e.g. OSAMA ""Wax""","rgb(164, 140, 21)",7740px,1110px,104%,20220116
venda pop,https://p.scdn.co/mp3-preview/f57020ce3f5fe0df8202a873960052b76947c380,"e.g. Colbert Mukwevho ""Nne Na Inwi""","rgb(160, 144, 17)",8865px,989px,100%,20220116
zen,https://p.scdn.co/mp3-preview/4267c575daa451c7c7b2614b51043956397c041a,"e.g. Zen Gaya ""Lost in the Clouds""","rgb(54, 135, 206)",17081px,142px,100%,20220116
flick hop,https://p.scdn.co/mp3-preview/54a528e8e6bea13ef47833a87ddc96d5e444f549,"e.g. Blak Madeen ""Mic Divine (feat. Blacastan)""","rgb(187, 114, 20)",8421px,952px,100%,20220116
polish alternative rap,https://p.scdn.co/mp3-preview/a6420177510effc468812afb8e852483953a2b7b,"e.g. Gruby Mielzky ""Level""","rgb(178, 129, 12)",8520px,1032px,104%,20220116
polish folk metal,https://p.scdn.co/mp3-preview/2df64508ee84204952047165aedbdad71004040b,"e.g. Radogost ""Raróg""","rgb(189, 94, 102)",8644px,223px,100%,20220116
malawian pop,https://p.scdn.co/mp3-preview/623f0340dedfdb85fa17b358a51547b6f69557df,"e.g. Kell Kay ""Mpaka Kale""","rgb(158, 143, 9)",10121px,1045px,100%,20220116
trival,https://p.scdn.co/mp3-preview/c3fe386cb6b0f218f9acab31063a403d63119e63,"e.g. El Pelón del Mikrophone ""La Cumbia Tribalera (feat. Edwin Luna y La Trakalosa de Monterrey & Grupo Violento)""","rgb(190, 134, 64)",2494px,1192px,100%,20220116
deep swedish rock,https://p.scdn.co/mp3-preview/80d6978154f7d06da0855a1655948c3f5b93ef55,"e.g. King Leaf Experience ""Fire At Will""","rgb(196, 107, 19)",6875px,397px,100%,20220116
hindustani classical,https://p.scdn.co/mp3-preview/a49e7c21e6d57a6a4cfb30ba9c43fb7f50dbb0da,"e.g. Traditional ""Raga:Darbari Kanada in Taal Jhoomra,Drut Teentaal ""Eri Bir Ri and Kinbairan Kaan Bhare-Ustad Amir Khan"" - Original""","rgb(109, 141, 99)",17014px,584px,100%,20220116
tanzanian traditional,https://p.scdn.co/mp3-preview/6b16b1c86e01f1e68f4393f4c4b8cdd03fb930aa,"e.g. Mbaraka Mwinshehe ""Shida Pt 1 & 2""","rgb(119, 137, 34)",14958px,819px,100%,20220116
australian classical piano,https://p.scdn.co/mp3-preview/838fc51294f14f31be6a43dd2bf200c9eda57455,"e.g. Alfred Hill ""Lullaby""","rgb(28, 164, 195)",19965px,507px,100%,20220116
indonesian folk,https://p.scdn.co/mp3-preview/20b614c090bf43668cfaba6dc656b03ce27ed7a1,"e.g. Senar Senja ""Dialog Hujan""","rgb(106, 157, 25)",13269px,607px,102%,20220116
wyoming indie,https://p.scdn.co/mp3-preview/931706b9cd085fff5cc72a846b2bf994eca9c1dc,"e.g. Teenage Bottlerocket ""Bigger Than Kiss""","rgb(170, 124, 31)",9086px,465px,100%,20220116
indie cristao,https://p.scdn.co/mp3-preview/d6f218c66f9ebf87d4f893532fa6e8fe4cb73cb2,"e.g. Paulo Nazareth ""Não É Mais Segredo""","rgb(122, 151, 14)",11328px,505px,100%,20220116
haitian gospel,https://p.scdn.co/mp3-preview/74aec46f5db0f8402d0a42775d057e52e9ae11a9,"e.g. Jackson Chery ""Ou Leve Mwen""","rgb(152, 138, 10)",10073px,607px,100%,20220116
classic turkish pop,https://p.scdn.co/mp3-preview/54681e0d4014b0098cc5938801e41d0f08877b97,"e.g. Rana Alagöz ""Aşkın Gözü Kör Mü""","rgb(129, 138, 13)",14378px,560px,102%,20220116
classic bangla pop,https://p.scdn.co/mp3-preview/dd990debe79b06b10772687414f3ba05d7c5c044,"e.g. Bappa Mazumder ""Ami Chini Go Chini""","rgb(99, 152, 23)",15196px,635px,101%,20220116
classic pakistani pop,https://p.scdn.co/mp3-preview/d852b2d08b04b55e1415d13748ff6501a9ea4cc3,"e.g. Noor Jehan ""Mujhse Pehli Si Mohabbat""","rgb(133, 135, 33)",14292px,736px,103%,20220116
swedish rock-and-roll,https://p.scdn.co/mp3-preview/b389221e9ea3980580362dea59a95a1839eb3593,"e.g. Hep Stars ""Cadillac""","rgb(177, 122, 69)",10835px,655px,100%,20220116
chanson quebecois,https://p.scdn.co/mp3-preview/0b8cbce1f24e8959d28ddc0163cc63125d150a4c,"e.g. Les Classels ""Le sentier de neige""","rgb(130, 142, 9)",13487px,629px,101%,20220116
mambo,https://p.scdn.co/mp3-preview/f72094502468941a81bda9473c01866469d50f4f,"e.g. Cachao ""Cogele el Golpe""","rgb(140, 128, 69)",14904px,1010px,101%,20220116
tollywood,https://p.scdn.co/mp3-preview/605887b7a466744b34fe232c071a32bed9d970e4,"e.g. Jaspreet Jasz ""Seeti Maar""","rgb(175, 128, 8)",6901px,1006px,103%,20220116
dutch classical piano,https://p.scdn.co/mp3-preview/01a0f02c6ee70faa67fab4a33f1f2513b68e5ee0,"e.g. Wolfgang Amadeus Mozart ""Fantaisia with two pianos on Mozart Variations ""Ah ! vous dirai-je, maman"", K. 265: 12 Variations on Ah, vous dirai-je, maman, K. 265""","rgb(34, 164, 218)",19856px,541px,100%,20220116
chicago bop,https://p.scdn.co/mp3-preview/d7b269c2a2d3dbfc873a4af56ce6ad8ce778da30,"e.g. Matti Baybee ""Nobody Business""","rgb(157, 146, 2)",4712px,973px,103%,20220116
southern gospel,https://p.scdn.co/mp3-preview/6b23b101f2808322a08d7a2df5a83fd8c6e6e2de,"e.g. The Nelons ""If God Pulled Back The Curtain""","rgb(119, 143, 14)",12916px,548px,101%,20220116
spanish new wave,https://p.scdn.co/mp3-preview/411d3a5eb6e14bcf796086549b88242536d32a84,"e.g. La Dama Se Esconde ""La tierra de los sueños""","rgb(189, 119, 20)",5836px,644px,103%,20220116
goralski,https://p.scdn.co/mp3-preview/c12d4a3857720ae1351e16ccde835c1ae3e94d1d,"e.g. Gronicki ""Nasza Miłość""","rgb(131, 146, 5)",11375px,783px,100%,20220116
musica afroperuana,https://p.scdn.co/mp3-preview/b9d22f6473fbdbcc768c7fc7d5d7fce83d551381,"e.g. Perú Negro ""Alcatraz""","rgb(143, 138, 28)",12250px,1102px,100%,20220116
malagasy folk,https://p.scdn.co/mp3-preview/6628ed57fb2e644dbc1dc669ce68d21d20523cf9,"e.g. Jaojoby ""Tia anao zaho""","rgb(141, 137, 44)",12054px,1002px,100%,20220116
italian post-hardcore,https://p.scdn.co/mp3-preview/0cc099645e5608a27996cb8f81d8fadef397c97d,"e.g. Gazebo Penguins ""Senza di te""","rgb(187, 112, 81)",9494px,298px,100%,20220116
worcester ma indie,https://p.scdn.co/mp3-preview/00301e5021118e1086d6782d40d191891832ba28,"e.g. Twelveyes ""Basement""","rgb(174, 121, 23)",8044px,462px,100%,20220116
chinese new year,https://p.scdn.co/mp3-preview/35d5937ecc3e408a1a50cd882d53dd2de82c4b76,"e.g. Nick Chung ""新年花鼓歌""","rgb(157, 143, 7)",8375px,710px,100%,20220116
melanesian pop,https://p.scdn.co/mp3-preview/fa8f017c01fac0e2c6609f902b4e45f00ff45ea9,"e.g. Sharzy ""Ta' Umai""","rgb(160, 142, 8)",4246px,989px,101%,20220116
czsk hip hop,https://p.scdn.co/mp3-preview/d9cbe8972be39fcc1d0c1a6f7c56d02b8b8fb0f6,"e.g. Hugo Toxxx ""Zlatej Déšť""","rgb(170, 139, 12)",6327px,1019px,104%,20220116
swedish underground rap,https://p.scdn.co/mp3-preview/9a5949d7609400bad1625b8ff8fe89b023110659,"e.g. Organism 12 ""Diamanttårar""","rgb(175, 125, 22)",10271px,1034px,100%,20220116
christian trap,https://p.scdn.co/mp3-preview/fee9d1e57ac66078339d01e4b4217a132fb8ce1c,"e.g. Dru Bex ""No Exit""","rgb(163, 141, 7)",7410px,998px,102%,20220116
japanese pop rap,https://p.scdn.co/mp3-preview/f6a2b866971c4c3a18a5c80bffa262d22ec80b9b,"e.g. SALU ""GOOD VIBES ONLY feat. JP THE WAVY, EXILE SHOKICHI""","rgb(172, 142, 9)",5628px,991px,101%,20220116
avant-garde black metal,https://p.scdn.co/mp3-preview/1a775fc156226e74b44738e1fd15afa47aa2780a,"e.g. Ved Buens Ende ""I Sang for the Swans""","rgb(197, 80, 123)",9357px,135px,100%,20220116
rap sardegna,https://p.scdn.co/mp3-preview/7c4b9ac0ec33532b124cc1c8e6ccb2ed92e2e460,"e.g. Cool Caddish ""Merda per gaggi""","rgb(173, 128, 9)",6728px,1093px,102%,20220116
liberian pop,https://p.scdn.co/mp3-preview/e311fe41f5788ca63917bd9da6da51cfecdc7499,"e.g. DenG ""GrateFul""","rgb(173, 141, 19)",4994px,1131px,100%,20220116
malaysian metal,https://p.scdn.co/mp3-preview/32685fde2be5f007c52edafe76854f2efab17105,"e.g. Cromok ""I Don't Belong Here""","rgb(218, 87, 77)",6973px,304px,100%,20220116
deep southern trap,https://p.scdn.co/mp3-preview/8668c216fce86cacc55903ea56c21aa54af9e243,"e.g. Mista Cain ""Rubberband Crazy""","rgb(163, 139, 4)",4842px,1102px,101%,20220116
mahraganat,https://p.scdn.co/mp3-preview/626e94b05fc23505ffbf1bc43490547832cc7bba,"e.g. El Sawareekh ""مهرجان اخواتى""","rgb(214, 121, 12)",2694px,1122px,101%,20220116
cumbia sonorense,https://p.scdn.co/mp3-preview/79421853161df714010c8ea797e7c4648565b9ca,"e.g. Los Ases de Durango ""Son Tus Perjumenes Mujer""","rgb(163, 138, 10)",11032px,1077px,102%,20220116
musica amapaense,https://p.scdn.co/mp3-preview/cad8a16b9c4cdfa72730ec7f7c2a93438ef509da,"e.g. Patrícia Bastos ""Dançando com Oxum""","rgb(160, 136, 11)",9061px,774px,100%,20220116
tech trance,https://p.scdn.co/mp3-preview/cff92511609a6bf55f741c31caf0e1fefe88a54d,"e.g. John Askew ""Escapism (FSOE 732)""","rgb(233, 107, 185)",783px,641px,100%,20220116
musique ancienne,https://p.scdn.co/mp3-preview/f6ebf9d5a49a86f357c71b83374d97a986368dcc,"e.g. Gregorio Allegri ""Miserere: I. Miserere mei, Deus""","rgb(44, 159, 65)",18833px,379px,100%,20220116
histoire pour enfants,https://p.scdn.co/mp3-preview/8c68080bbe833719694a44d6b7efcdfcd428d50a,"e.g. Gérard Rouzier ""Le dragon et le chevalier""","rgb(78, 136, 7)",15088px,1176px,100%,20220116
medieval rock,https://p.scdn.co/mp3-preview/90f862989ffb48411a6b34281a6f973d0423a2e6,"e.g. Versengold ""Thekenmädchen""","rgb(191, 111, 35)",6281px,419px,102%,20220116
canadian celtic,https://p.scdn.co/mp3-preview/997b9e3d8b7053e3fa9484c2e7a48fc281db56b3,"e.g. The Rankin Family ""You Feel The Same Way Too""","rgb(145, 139, 24)",12941px,527px,101%,20220116
variete francaise,https://p.scdn.co/mp3-preview/6f5a01b0b002f522f96b65b5b972074bfb08e4e7,"e.g. Arcadian ""Folie arcadienne""","rgb(166, 137, 2)",7456px,726px,103%,20220116
musica calabrese,https://p.scdn.co/mp3-preview/ef8087c8f5b49b8cc0d27b9bbf35eb6310e4e8fe,"e.g. I Calabruzi ""Fior Di Cucuzza""","rgb(154, 139, 11)",9323px,762px,100%,20220116
czech folk rock,https://p.scdn.co/mp3-preview/78af8f8d025cc2a58b5b23233a2e0cd08f9fd9dd,"e.g. Jablkoň ""5 Policajtů""","rgb(145, 138, 14)",11091px,728px,100%,20220116
north carolina indie,https://p.scdn.co/mp3-preview/e0c95d25d7f20ba8c0bcae5b5ca2a970c2ff13df,"e.g. Lilac Shadows ""Black Lodge""","rgb(139, 136, 39)",12298px,473px,101%,20220116
cimbalom,https://p.scdn.co/mp3-preview/323562943fdf038921ea36ff75e308fa49b55343,"e.g. Kálmán Balogh ""Bulgar Cigany Horo""","rgb(107, 152, 107)",16550px,707px,100%,20220116
hampton roads indie,https://p.scdn.co/mp3-preview/6b3e5f2c632af855b0ff3bd69f6011966b62447e,"e.g. The Hunts ""Valentina""","rgb(166, 130, 37)",9703px,444px,100%,20220116
musica cabo-verdiana,https://p.scdn.co/mp3-preview/178bb68929c28038d89ac849fe2b7b765a736200,"e.g. Bulimundo ""Bulimundo""","rgb(158, 136, 23)",9085px,870px,100%,20220116
birmingham hip hop,https://p.scdn.co/mp3-preview/677ec2b14697c10f5ebcea9851de5d2b1aee1651,"e.g. Mowgs ""Swerve Off""","rgb(168, 131, 19)",10710px,1047px,101%,20220116
italian metal,https://p.scdn.co/mp3-preview/63258e2350ad09398575457847f319816b499be2,"e.g. Secret Sphere ""Lie to Me - Studio Bonus Track""","rgb(183, 24, 120)",9591px,158px,101%,20220116
bubblegrunge,https://p.scdn.co/mp3-preview/0dfd36bb0f6c53dae614211b46c13d9264a0777c,"e.g. Remember Sports ""Get Bummed Out""","rgb(164, 126, 41)",9271px,395px,105%,20220116
serbian folk,https://p.scdn.co/mp3-preview/a22a2204b25eb84b678eb18b4723cb6536aa69c2,"e.g. Miroslav Ilic ""Pozdravi je, pozdravi""","rgb(139, 142, 23)",13886px,543px,100%,20220116
hololive,https://p.scdn.co/mp3-preview/284052b61113dd2debbce6d418225e25c2d67ea7,"e.g. さくらみこ ""サクラカゼ""","rgb(217, 110, 80)",2256px,510px,101%,20220116
musica popular amazonense,https://p.scdn.co/mp3-preview/5021edc64f0877b252698fbb9bf9d0d5e1068726,"e.g. Boi Bumbá Caprichoso ""O Ritmo É de Boi""","rgb(167, 136, 16)",9310px,861px,100%,20220116
modern mod,https://p.scdn.co/mp3-preview/82026859f65f36fba3e47fceab1c1fa236c6bfc8,"e.g. New Street Adventure ""The Big A.C.""","rgb(188, 118, 34)",6355px,427px,100%,20220116
oulu indie,https://p.scdn.co/mp3-preview/2d069def0b70f8f8ee18f9009468c73855bac8ca,"e.g. Radiopuhelimet ""Naapurit""","rgb(180, 118, 33)",8277px,377px,100%,20220116
jangle rock,https://p.scdn.co/mp3-preview/ff949c22aaa17cea8bfe958b8b4dd8cd47fca30e,"e.g. Otter Petter ""Movies""","rgb(150, 139, 51)",8755px,417px,100%,20220116
r&b en espanol,https://p.scdn.co/mp3-preview/7cad94da585c7ca67252e37157ed7cba1d53b149,"e.g. Jesse Baez ""Malibú""","rgb(155, 151, 8)",5950px,1062px,105%,20220116
schlager,https://p.scdn.co/mp3-preview/f951d873da2529146a37fc49af7d10dbc73e8eb5,"e.g. Bernhard Brink ""Du hast mich einmal zu oft angesehen - Xtreme Sound Mix""","rgb(195, 123, 3)",4074px,750px,104%,20220116
indonesian pop rock,https://p.scdn.co/mp3-preview/e5190340042efb085ec8d54d4bbcc96a3370f690,"e.g. Five Minutes ""Semakin Ku Kejar Semakin Kau Jauh (SKSJ)""","rgb(167, 132, 11)",6256px,484px,104%,20220116
finnish trap,https://p.scdn.co/mp3-preview/f3e60ea84193b367801714a8f29f8a0904a6b727,"e.g. ibe ""molemmat""","rgb(156, 149, 7)",3597px,1080px,101%,20220116
rap underground mexicano,https://p.scdn.co/mp3-preview/2d61d4f8199fc1bf8aaa27ee61dde32d4f993c90,"e.g. Achepe ""Fue un Placer""","rgb(175, 126, 7)",7385px,1101px,102%,20220116
corrido,https://p.scdn.co/mp3-preview/328054bb6635d23161b41ad04dd308277e5fb0b1,"e.g. Los Minis de Caborca ""300 Locos""","rgb(164, 139, 1)",11515px,1079px,113%,20220116
musica ayacuchana,https://p.scdn.co/mp3-preview/e6f3928e7de3cd8a62b622e4cd46222d610572ab,"e.g. Dúo Hnos. Gaitán Castro ""Cómo has hecho""","rgb(162, 145, 9)",13074px,1010px,100%,20220116
sambalpuri pop,https://p.scdn.co/mp3-preview/1985e0756b34a66d5a832c82f633204eed3ff162,"e.g. Nil Sagar ""Darling""","rgb(200, 112, 2)",11449px,783px,100%,20220116
ensemble stars,https://p.scdn.co/mp3-preview/749b5a21ff571bcb8e7f66b72138dd3dc0d4585f,"e.g. Adam/乱 凪砂(CV.諏訪部順一)、七種 茨(CV.逢坂良太) ""The Beast of the End""","rgb(225, 104, 0)",2734px,425px,100%,20220116
southern metal,https://p.scdn.co/mp3-preview/1ea8e2b9ab443eda59e11c3d8c19d0fb0c3707d1,"e.g. Texas Hippie Coalition ""Turn It Up""","rgb(218, 94, 35)",7570px,246px,100%,20220116
denver metal,https://p.scdn.co/mp3-preview/3c080f5867ad0c40f383bfcc4bd935d86893f416,"e.g. Primitive Man ""Victim""","rgb(224, 77, 113)",7400px,181px,100%,20220116
dutch stoner rock,https://p.scdn.co/mp3-preview/f87e4f6ca7b8a287624d8f110b40717a30a8d382,"e.g. Monomyth ""LHC""","rgb(186, 114, 102)",9873px,221px,100%,20220116
fado antigo,https://p.scdn.co/mp3-preview/3dd315ca119a900fc59f25480ccae3712d0f7f40,"e.g. Fernando Farinha ""Menina do Rés-Do-Chão""","rgb(66, 162, 18)",18514px,738px,100%,20220116
fado de coimbra,https://p.scdn.co/mp3-preview/0b83e3094f76856e1ad8649cdba6dc197417e56d,"e.g. Luiz Goes ""Fado Do Estudante""","rgb(65, 163, 18)",18727px,702px,100%,20220116
utapri,https://p.scdn.co/mp3-preview/1ba1a8a13424f4f90dec0456bbb9ef4e77999452,"e.g. Ittoki Otoya ""Setsugetsuka""","rgb(205, 114, 70)",2508px,446px,100%,20220116
italian pop punk,https://p.scdn.co/mp3-preview/5ed965afc6bf8f3817aa5c9cb8860336736f8815,"e.g. Why Everyone Left ""No Messages""","rgb(218, 104, 18)",2933px,314px,100%,20220116
musique mandingue,https://p.scdn.co/mp3-preview/c933b20fcfb4bd212d534c7d735824e1e8c04774,"e.g. Djeneba Seck ""Anka Maliba""","rgb(153, 136, 34)",11980px,1012px,100%,20220116
chamber choir,https://p.scdn.co/mp3-preview/fdd24ef24a2719034e6577f64589e58d998f4d9a,"e.g. Herbert Howells ""A Spotless Rose""","rgb(34, 156, 66)",20187px,126px,100%,20220116
