genre,preview_url,preview_track,color,top,left,font_size,run_date
rap moldovenesc,https://p.scdn.co/mp3-preview/3f3d10037bb87bf271c9b51133670566c8ef1362,"e.g. Kapushon ""Rap Ca Pe Manele""","rgb(153, 144, 32)",5891px,1098px,100%,20221024
reggae,https://p.scdn.co/mp3-preview/bcb04f38519519a1e3a31fc765b1349a14ae3856,"e.g. Wailing Souls ""Jah Give Us Life""","rgb(136, 143, 34)",6997px,1217px,106%,20221024
classic praise,https://p.scdn.co/mp3-preview/f8843fae8ead715d152cc2485de37933f6585214,"e.g. Joseph Garlington ""My Life Is In You, Lord""","rgb(105, 149, 35)",12458px,493px,101%,20221024
jazz trumpet,https://p.scdn.co/mp3-preview/2a9e4f009abd1a58edb105f9a65cbcab7801e120,"e.g. Tom Harrell ""I nodi e il pettine""","rgb(87, 140, 100)",18056px,890px,103%,20221024
choral,https://p.scdn.co/mp3-preview/29c82f3b61984956259d786998479a8a967a0d7b,"e.g. Tenebrae ""Miserere""","rgb(36, 158, 64)",20453px,207px,101%,20221024
southeast asian post-rock,https://p.scdn.co/mp3-preview/152edbcbaa2d47c9326986fe80b91d182fcdf6af,"e.g. 聲子蟲 Bugs of Phonon ""送往繁星""","rgb(158, 136, 173)",9383px,332px,100%,20221024
histoire pour enfants,https://p.scdn.co/mp3-preview/0304a2fb61ce34ff0fc167b24a52fbf80fa6fff4,"e.g. Gérard Rouzier ""Mout le mouton""","rgb(79, 136, 6)",15671px,1175px,100%,20221024
fingerstyle,https://p.scdn.co/mp3-preview/ecc4125b29780fce499850636bea587c81381a30,"e.g. Isato Nakagawa ""Hachijo kariyasu""","rgb(76, 168, 177)",16802px,888px,101%,20221024
adoracion pentecostal,https://p.scdn.co/mp3-preview/55af442334322b051dd2158e66a1fe55a8f18faa,"e.g. Lina García ""Absoluto""","rgb(145, 146, 7)",10357px,831px,101%,20221024
rhythm and boogie,https://p.scdn.co/mp3-preview/d3aef8f6936a35f0e2af5eab0a40434152e02392,"e.g. George Fleming ""Im Gonna Tell on You""","rgb(146, 123, 18)",15229px,863px,100%,20221024
chanson quebecois,https://p.scdn.co/mp3-preview/529d5b5393af1833c7ad99a906c024894cdc6ae9,"e.g. Les Classels ""Ton amour a changé ma vie""","rgb(130, 142, 9)",14171px,632px,101%,20221024
mambo,https://p.scdn.co/mp3-preview/c31774f700aadde7f4a9e5332015804d50599981,"e.g. Cachao ""Cogele el Golpe""","rgb(140, 128, 69)",15538px,1011px,101%,20221024
classic turkish pop,https://p.scdn.co/mp3-preview/662fbb17cb29baaeb8e7a6ea3b47d667c3025ba1,"e.g. Rana Alagöz ""Aşkın Gözü Kör Mü""","rgb(129, 138, 14)",14797px,560px,102%,20221024
wyoming indie,https://p.scdn.co/mp3-preview/eda7f967de68b52cf03ec17cf18d7ed4d21564e8,"e.g. The Lillingtons ""Black Hole In My Mind""","rgb(170, 124, 31)",9544px,461px,100%,20221024
variete francaise,https://p.scdn.co/mp3-preview/c21270a9ead14b79e384226cb047dfb48d120baf,"e.g. Arcadian ""Ton combat""","rgb(165, 138, 2)",7749px,733px,102%,20221024
st petersburg fl indie,https://p.scdn.co/mp3-preview/ba557ed15654d8f26a65b8b13414818431fc3d59,"e.g. Polyenso ""Pocket Knife Shadow""","rgb(158, 132, 42)",10827px,444px,100%,20221024
swedish rock-and-roll,https://p.scdn.co/mp3-preview/3df89c2c8b5d69c699f59ce524288bebc3516f0f,"e.g. Ola & The Janglers ""Let's Dance""","rgb(177, 122, 69)",11024px,655px,100%,20221024
swedish indie folk,https://p.scdn.co/mp3-preview/f4509b844e102e5c7149f47231c06598478b824e,"e.g. Kristofer Åström ""All Lovers Hell""","rgb(101, 159, 54)",14319px,542px,101%,20221024
audiophile vocal,https://p.scdn.co/mp3-preview/5a4e335500ceeece18dd1bb6df350a07d2c4c86b,"e.g. Jacintha ""Here's to Life""","rgb(68, 161, 8)",16709px,787px,100%,20221024
swedish punk,https://p.scdn.co/mp3-preview/c61006d9f4b719ea8df3e95f169a479d6190876e,"e.g. Strebers ""Betongbarn""","rgb(212, 92, 18)",9577px,353px,101%,20221024
musica folk asturiana,https://p.scdn.co/mp3-preview/190b71128789a570e4f190883d9455da7a52a3f1,"e.g. Felpeyu ""Loa Fayeos de Mayo""","rgb(143, 145, 50)",11704px,357px,100%,20221024
southern gospel,https://p.scdn.co/mp3-preview/5adc0b8d5253f6509dc40d6e0a48d71dfef5f8df,"e.g. The Nelons ""Come Morning""","rgb(119, 143, 14)",13259px,548px,101%,20221024
traditional country,https://p.scdn.co/mp3-preview/f17682f6d7c86dfdbed1de635d93d3dc75eaf095,"e.g. Roy Acuff ""Wabash Cannonball""","rgb(83, 148, 17)",17064px,904px,101%,20221024
birmingham hip hop,https://p.scdn.co/mp3-preview/d416ac734309c982abbb8994b3407d883880fef4,"e.g. Stardom ""Hashtag""","rgb(167, 132, 19)",11769px,1047px,101%,20221024
musica santomense,https://p.scdn.co/mp3-preview/1acd630729e6b865e10dc0c578d8fefb4aa11e4d,"e.g. Camilo Domingos ""Porque e Que e Assim""","rgb(184, 138, 20)",5731px,998px,100%,20221024
chicago rap,https://p.scdn.co/mp3-preview/b426be65e9839c8ebd2237bfd5e097b7d1c768e7,"e.g. FBG Duck ""Exposing Me Remix (feat. Rooga)""","rgb(165, 140, 8)",6486px,1009px,113%,20221024
coral gospel,https://p.scdn.co/mp3-preview/b7d68be299d7ab260398b0a18394d90891f52767,"e.g. Coral Unasp ""Nada Se Compara""","rgb(115, 148, 27)",11902px,402px,100%,20221024
magyar mulatos,https://p.scdn.co/mp3-preview/f06d67168eff2bf68492d94c4a539744ffa2e09c,"e.g. Csocsesz ""Pálinkát Tölts A Pohárba""","rgb(204, 123, 13)",2857px,934px,100%,20221024
goralski,https://p.scdn.co/mp3-preview/d66c3aab75135292a5606f8038b1952275f479c8,"e.g. Kapela Stanisława Ogórka ""Góralu czy Ci Nie Żal""","rgb(131, 146, 5)",11707px,781px,100%,20221024
balkan trap,https://p.scdn.co/mp3-preview/ca28ee5db46d7e294ee35899b780c93b6c03e1cb,"e.g. Brzo Trči Ljanmi ""Lutam""","rgb(158, 150, 8)",4866px,1030px,101%,20221024
israelite hip hop,https://p.scdn.co/mp3-preview/c59b8338f68ea4af75c1c1eb6f17077108d0fe6f,"e.g. Darak Ibar ""Level Up""","rgb(150, 143, 11)",11062px,988px,100%,20221024
brazilian surf rock,https://p.scdn.co/mp3-preview/a9ba8bddfd90d93091f2793df43c1409ebee9a61,"e.g. Autoramas ""Você Sabe""","rgb(207, 108, 128)",7528px,408px,100%,20221024
russian folk rock,https://p.scdn.co/mp3-preview/0f9ce6bb0f06cc66e9be478a68c02e598b8c7d8c,"e.g. Мельница ""Прощай""","rgb(150, 135, 16)",10396px,587px,101%,20221024
carnaval,https://p.scdn.co/mp3-preview/f11ad482c7e842d395fd20c91af17193a711678f,"e.g. Johnny Gold ""Manuela""","rgb(209, 119, 8)",3356px,808px,102%,20221024
polish hip hop,https://p.scdn.co/mp3-preview/5aa928b483d7541d537014942f2f8827f8f3dd6e,"e.g. Pezet ""Miłość na sprzedaż""","rgb(177, 131, 11)",7725px,1043px,109%,20221024
christian trap,https://p.scdn.co/mp3-preview/fe47855d63f7520937b92abaf33c30fb0719ea5c,"e.g. Dru Bex ""No Exit""","rgb(164, 141, 8)",8587px,1002px,102%,20221024
classic cantopop,https://p.scdn.co/mp3-preview/64e35e272820cfbee88f5b03c226622b5df09bf2,"e.g. Rowena Cortes ""荳芽夢 - 電視劇""荳芽夢""歌曲""","rgb(125, 146, 4)",11074px,607px,102%,20221024
schlager,https://p.scdn.co/mp3-preview/34b606670bc1d1e1dbfe65ca1f2f2f9c8ae5a216,"e.g. Oliver Frank ""Italienische Sehnsucht""","rgb(198, 123, 3)",3618px,745px,104%,20221024
indiana hip hop,https://p.scdn.co/mp3-preview/e17cde1cf79cae60b3a2518290f3d4d7da16c72a,"e.g. Poloboy Nunu ""Come Outside""","rgb(159, 140, 6)",7775px,1011px,102%,20221024
rap sardegna,https://p.scdn.co/mp3-preview/7d1ca4572750babf13f7c77d392ad986e2660c8f,"e.g. Cool Caddish ""Mari Pintau""","rgb(173, 128, 9)",7390px,1094px,101%,20221024
maga rap,https://p.scdn.co/mp3-preview/807565defaf9f83c4e07674e1060337cba3433b3,"e.g. Topher ""The Patriot""","rgb(165, 143, 5)",7123px,1080px,101%,20221024
turkish hip hop,https://p.scdn.co/mp3-preview/f41479e55ed6e373be2cd9866ec54db622d642ab,"e.g. Şanışer ""Aşk Şarkısı - Live""","rgb(164, 139, 21)",7172px,1030px,107%,20221024
marimba de guatemala,https://p.scdn.co/mp3-preview/34f9706becc2e01056cfe1c5ede9c7a0b253554f,"e.g. Marimba Maderas Chapinas ""Mi Lupita""","rgb(161, 152, 82)",9993px,1143px,100%,20221024
oc rap,https://p.scdn.co/mp3-preview/9ec77365f0b0d009295025fc7427de7ff33489a3,"e.g. Erick Yung ""Melt Inside/Outside""","rgb(146, 147, 4)",7272px,1041px,101%,20221024
baltimore hip hop,https://p.scdn.co/mp3-preview/cb47efcb61ec55deced29e68004f1164443cef4c,"e.g. Lor Scoota ""Bird Flu""","rgb(157, 146, 2)",5953px,1102px,101%,20221024
deep tech house,https://p.scdn.co/mp3-preview/b20a6b7b0611761fea1853b9aac5efe38d9a0f72,"e.g. CamelPhat ""Cola""","rgb(195, 139, 201)",206px,1413px,101%,20221024
japanese classical piano,https://p.scdn.co/mp3-preview/b18ad3b987d6d3fbc239ca9dc7738550717ada91,"e.g. Mao Fujita ""Piano Sonata No. 18 in D Major, K. 576 ""Hunt"": II. Adagio""","rgb(36, 159, 200)",20408px,526px,100%,20221024
rock catala,https://p.scdn.co/mp3-preview/f12af8caef199cd463fcc1c152f8ed95253d816e,"e.g. Feliu Ventura ""Història d'un sofà""","rgb(146, 136, 18)",10764px,682px,101%,20221024
dutch musical,https://p.scdn.co/mp3-preview/2ffcf946c2a347ef9d2a5debec69709334462ac3,"e.g. Cast Mary Poppins ""Supercalifragilisticexpialidasties""","rgb(117, 141, 19)",14442px,553px,100%,20221024
latin american classical piano,https://p.scdn.co/mp3-preview/216fc42dc1a27ec886b95f0b33027cc17435a480,"e.g. Martha Argerich ""Kinderszenen, Op. 15: 1. Von fremden Ländern und Menschen""","rgb(33, 164, 208)",21052px,570px,100%,20221024
zambian gospel,https://p.scdn.co/mp3-preview/a94145809deeedadeec65f83049a43a5f7886441,"e.g. Ephraim Son of Africa ""Usiye Lala (feat. Njamba)""","rgb(162, 137, 6)",8929px,792px,100%,20221024
australian indie folk,https://p.scdn.co/mp3-preview/22433f9da8e55dbcb01166374d2a7fe9adfbba7b,"e.g. Jordy Maxwell ""Blue Eyes""","rgb(119, 151, 25)",12135px,638px,103%,20221024
blues,https://p.scdn.co/mp3-preview/547d1bf9e6624c96db29f2eb5636f6effcf722d4,"e.g. Otis Rush ""Working Man""","rgb(105, 135, 33)",17224px,1009px,104%,20221024
canadian celtic,https://p.scdn.co/mp3-preview/2d353f9047f49b742c60fd922b1181bcb5abb429,"e.g. Rawlins Cross ""Reel 'n' Roll""","rgb(147, 138, 24)",13000px,532px,101%,20221024
dortmund indie,https://p.scdn.co/mp3-preview/bc2fd0e58c8258ad6b5d59f920637bf04fd953c2,"e.g. Walking On Rivers ""Overachiever""","rgb(189, 116, 35)",4534px,504px,100%,20221024
cimbalom,https://p.scdn.co/mp3-preview/ed10af4d37987f15508454f0dc1d8cec1eef7448,"e.g. Kálmán Balogh ""Bulgar Cigany Horo""","rgb(107, 152, 106)",17264px,707px,100%,20221024
candombe,https://p.scdn.co/mp3-preview/c956f6cf5eac2e551465ea73eed085a85f0a55ac,"e.g. Jorginho Gularte ""Tambor, Tambora""","rgb(158, 129, 39)",10887px,967px,100%,20221024
north carolina indie,https://p.scdn.co/mp3-preview/4a0c64f4049f8369e2933e6ccd3e53e41eea0c07,"e.g. Lilac Shadows ""Black Lodge""","rgb(139, 136, 39)",12519px,474px,101%,20221024
indie valenciana,https://p.scdn.co/mp3-preview/6c9d6a7a49eadb7756ab4385578a4c27b8173fbe,"e.g. La Fúmiga ""Cap. 2: Havia de Passar""","rgb(175, 131, 26)",6510px,467px,100%,20221024
musica cabo-verdiana,https://p.scdn.co/mp3-preview/570fe72a0e6a05ae618f7dee85fd0fbc55bd5982,"e.g. CABO VERDE SHOW ""Casa Ma um Criola""","rgb(158, 136, 24)",9582px,869px,100%,20221024
sunshine pop,https://p.scdn.co/mp3-preview/763d8180795ecc185627b846dff2ae95a43b7884,"e.g. The Cyrkle ""Red Rubber Ball""","rgb(126, 132, 8)",14073px,660px,103%,20221024
middle east hip hop,https://p.scdn.co/mp3-preview/888354141e69e39ec270a0a0a490fcf056a2b7a2,"e.g. Bu Kolthoum ""SAWWAN""","rgb(156, 135, 15)",8894px,932px,101%,20221024
czech folk rock,https://p.scdn.co/mp3-preview/044196040f64df178a230497449e6d1c869a19ce,"e.g. Jablkoň ""5 Policajtů""","rgb(145, 137, 13)",11422px,731px,100%,20221024
worcester ma indie,https://p.scdn.co/mp3-preview/1b85fb4178086724e680d0abab73efc0cf53c88c,"e.g. Day-Glow Foxes ""Betray You""","rgb(173, 121, 22)",8705px,467px,100%,20221024
south sudanese pop,https://p.scdn.co/mp3-preview/ff448eb13848487c919b19820f5a21213a1d9aeb,"e.g. Sunny Man ""Xen Ye Jor Nhom""","rgb(174, 141, 13)",5818px,1089px,100%,20221024
christian music,https://p.scdn.co/mp3-preview/f890bdb9a69d789392df824256d21098e84bd525,"e.g. Matthew West ""Me on Your Mind""","rgb(156, 137, 13)",7190px,386px,109%,20221024
modern mod,https://p.scdn.co/mp3-preview/cfa16dd7d93cb81081edbdb5e460aa8a172aaf61,"e.g. New Street Adventure ""The Big A.C.""","rgb(189, 117, 34)",6670px,422px,100%,20221024
oulu indie,https://p.scdn.co/mp3-preview/9970563ce1b1efc24bc40910674c8e98e195b29e,"e.g. 22-Pistepirkko ""Birdy""","rgb(180, 119, 33)",8668px,382px,100%,20221024
telugu worship,https://p.scdn.co/mp3-preview/dea00fbf614cbb5c063b9e30ab689ad8cae48036,"e.g. Prabhu Pammi ""Naa Sarvam""","rgb(151, 141, 16)",9793px,764px,100%,20221024
brisbane indie,https://p.scdn.co/mp3-preview/7f30b9f90b83d675f9ed1ca4a5189699e48764e7,"e.g. WAAX ""Same Same""","rgb(177, 123, 34)",7307px,376px,101%,20221024
egyptian hip hop,https://p.scdn.co/mp3-preview/a0378920affecf79d5d6bb2ece66a4a83fef3397,"e.g. Batistuta ""Tuta Ankh Amoon""","rgb(148, 143, 17)",11173px,1002px,102%,20221024
ukhc,https://p.scdn.co/mp3-preview/c754b0aca0429bb23d85429860818cc1560d1801,"e.g. Guilt Trip ""River of Lies""","rgb(226, 79, 66)",9147px,242px,100%,20221024
yu-mex,https://p.scdn.co/mp3-preview/67399ba4cf6e33b5dbfd40fa5f7aa07f5e667104,"e.g. Krunoslav-Kićo Slabinac ""Zbog Jedne Divne Crne Žene""","rgb(135, 141, 8)",13161px,526px,100%,20221024
musica indigena latinoamericana,https://p.scdn.co/mp3-preview/e76c7838cfcf72c0228cf817576d8a663956c0cb,"e.g. Luzmila Carpio ""Tarpuricusum Sarata - Captain Planet Remix""","rgb(144, 142, 13)",12690px,916px,100%,20221024
japanese hardcore,https://p.scdn.co/mp3-preview/d4d20937f4dc8a5a8e56b9d86e83741ce285deb0,"e.g. KRUELTY ""ANCIENT WORDS""","rgb(231, 60, 90)",10173px,197px,100%,20221024
hk-pop,https://p.scdn.co/mp3-preview/f2cf57d8634146743fc2d3539b70f472f7cb34bc,"e.g. Cath Wong ""我心中尚未崩壞的部分""","rgb(135, 147, 5)",9855px,718px,102%,20221024
chasidic pop,https://p.scdn.co/mp3-preview/e7017066440a79f692e21a8270b18477e25bee39,"e.g. יואלי קליין ""לבוא אל המלך""","rgb(167, 128, 12)",9706px,602px,100%,20221024
greek rock,https://p.scdn.co/mp3-preview/37c1fbfd43c4053d16a183d49425334bbd864d01,"e.g. 1000mods ""Vidage""","rgb(182, 122, 49)",5822px,378px,100%,20221024
ukrainian hip hop,https://p.scdn.co/mp3-preview/0a8c75b37be4d80e77fa84e20c8f29add71e2396,"e.g. Гоня ""Бронепоїзд""","rgb(166, 134, 9)",9093px,1058px,101%,20221024
contemporary gospel,https://p.scdn.co/mp3-preview/7b61c1b45d1cf9e284e374eec0abc0ffd03790af,"e.g. Doc McKenzie ""I'll Be Alright""","rgb(163, 119, 5)",11385px,602px,101%,20221024
upstate ny rap,https://p.scdn.co/mp3-preview/d607fa5250cf50bff9a2b84d8258b1d2224d0130,"e.g. 38 Spesh ""Paper Trail""","rgb(160, 136, 7)",11333px,992px,102%,20221024
assyrian pop,https://p.scdn.co/mp3-preview/9b19318af9a2cd1a9c32ab9454277d369a5776e9,"e.g. Juliana Jendo ""Barwari""","rgb(169, 132, 4)",7270px,733px,100%,20221024
hungarian choir,https://p.scdn.co/mp3-preview/f97aea70ae7c51ae754a061a2a16dcb7fc55877e,"e.g. Cantemus ""Requiem in C Minor, MH 559: Kyrie""","rgb(41, 148, 56)",20383px,216px,100%,20221024
cosmic post-rock,https://p.scdn.co/mp3-preview/f4de7fa886adb3ccf6762df265e11f95926a576e,"e.g. Tides From Nebula ""Dopamine""","rgb(125, 143, 202)",10405px,226px,100%,20221024
kasi rap,https://p.scdn.co/mp3-preview/f322d8c9409f23b74f0521d694d0197a130c423f,"e.g. Pro Kid ""Ungaphel' Umoya Son""","rgb(173, 131, 7)",7210px,1015px,101%,20221024
west-vlaamse hip hop,https://p.scdn.co/mp3-preview/59743b0dc5ec37f0974da43f4d89d82e005ae944,"e.g. 'T Hof Van Commerce ""Kom Mor Ip""","rgb(158, 134, 8)",11794px,1087px,100%,20221024
swedish reggae,https://p.scdn.co/mp3-preview/b3d9d2413ac683a44e846d2f9471a87474c246bf,"e.g. Syster Sol ""Kärleksrevolt!""","rgb(168, 138, 15)",6449px,1087px,101%,20221024
musica tabasquena,https://p.scdn.co/mp3-preview/7c9d96229487e9937e141e7dbf2963c98d687da4,"e.g. Mani Colash ""Mini Mini""","rgb(174, 133, 16)",8118px,1182px,100%,20221024
grungegaze,https://p.scdn.co/mp3-preview/bcb8e918c54ddf82b782b6999782ba362e3f724e,"e.g. Slow Crush ""Glow""","rgb(185, 115, 122)",6288px,156px,101%,20221024
trancecore,https://p.scdn.co/mp3-preview/fc5d4f868b4229bea10db4253aac9adc8354fe03,"e.g. Abandon All Ships ""Take One Last Breath""","rgb(226, 94, 24)",3864px,257px,103%,20221024
australian choir,https://p.scdn.co/mp3-preview/9c5a03c38f3332948f5500c2632e2a91ac2fee70,"e.g. Opera Queensland Chorus ""Madama Butterfly, Act 2: Humming Chorus""","rgb(36, 158, 66)",20842px,180px,100%,20221024
mathcore,https://p.scdn.co/mp3-preview/0468c76b4000ea59c68eab75e4b2374ea8cdcb30,"e.g. Black Matter Device ""Sewer Slide Pact""","rgb(217, 71, 101)",10080px,179px,101%,20221024
pittsburgh metal,https://p.scdn.co/mp3-preview/4a323047e8bece8fa29039e8b5d195f6cd54a31e,"e.g. Legendry ""The Wizard and the Tower Keep""","rgb(216, 72, 91)",10913px,195px,100%,20221024
