genre,preview_url,preview_track,color,top,left,font_size,run_date
balochi folk,https://p.scdn.co/mp3-preview/9bfbab60567f78458fdfa45db12532287530bc53,"e.g. Golbang ""Nazina Baluchana (Proud Baluchis)""","rgb(188, 115, 22)",10844px,932px,100%,20220210
coupe-decale,https://p.scdn.co/mp3-preview/cf1f39d6508b751e1e30a9408eaddbfc02fb33e6,"e.g. Molare ""Descend un peu""","rgb(196, 123, 12)",5277px,1044px,100%,20220210
coco,https://p.scdn.co/mp3-preview/919d0b9a3f5f1cf65cd83ee3981e7ab9591dfc2c,"e.g. Lia de Itamaracá ""Meu São Jorge""","rgb(176, 125, 5)",11289px,1037px,100%,20220210
kizomba antigas,https://p.scdn.co/mp3-preview/7718bf6a6465577929403333b5426cc06a0b072e,"e.g. Don Kikas ""Sexta-Feira""","rgb(183, 141, 28)",2899px,1055px,100%,20220210
bandinhas,https://p.scdn.co/mp3-preview/1738799218fa3f005a8ff1d4bd7a7a9cee10481b,"e.g. San Marino ""Vaza""","rgb(209, 122, 5)",5037px,937px,101%,20220210
j-idol,https://p.scdn.co/mp3-preview/097a932b15e79675c99f24e6ee396cde00fc80a9,"e.g. Momoiro Clover Z ""行くぜっ!怪盗少女""","rgb(218, 112, 46)",2298px,479px,102%,20220210
rap siciliano,https://p.scdn.co/mp3-preview/7581b4ee553058483b67874ead27e3ede1b1660f,"e.g. L'Elfo ""Disturbato""","rgb(175, 135, 8)",7994px,959px,101%,20220210
azontobeats,https://p.scdn.co/mp3-preview/833afe9d2546f09b7aa5fc91550456b44e42c7d3,"e.g. Serge Beynaud ""Lifuende""","rgb(191, 132, 6)",7705px,1009px,104%,20220210
kentucky mountain folk,https://p.scdn.co/mp3-preview/f88780ead57d6ed00b0a0452cb7be71e851d147e,"e.g. Pete Steele ""Last Payday at Coal Creek""","rgb(79, 154, 55)",18424px,908px,100%,20220210
cuatro puertorriqueno,https://p.scdn.co/mp3-preview/4eb919b4a05e8095cc6ff760e64a881d9b1023c7,"e.g. Tony Croatto ""El Niño Jesús""","rgb(137, 144, 55)",12688px,993px,100%,20220210
flamenco,https://p.scdn.co/mp3-preview/dfb3f0ec6bdd233f2b5ac3754ad92b37c2006915,"e.g. Carmen Linares ""Zorongo Gitano - Tangos""","rgb(112, 141, 51)",16500px,902px,102%,20220210
georgian polyphony,https://p.scdn.co/mp3-preview/4c9c4b894b204ca5363c94c9a3c7f928bf60dab6,"e.g. Kolkheti ""Popurri Kartuli Melodiebis Temebze (Potpourri of Melodies from Kartuli)""","rgb(49, 165, 38)",20401px,195px,100%,20220210
dub poetry,https://p.scdn.co/mp3-preview/077dc642c1b7c5b8da368f0d18068adcd0321d31,"e.g. Linton Kwesi Johnson ""Inglan Is A Bitch""","rgb(132, 132, 37)",7444px,1239px,100%,20220210
nursery,https://p.scdn.co/mp3-preview/796707707f41362a0833abfd98f0a0c4a3bc2bf8,"e.g. Tumble Tots ""Elephants Have Wrinkles""","rgb(56, 169, 121)",13466px,932px,102%,20220210
microhouse,https://p.scdn.co/mp3-preview/6a4f22c95334f053c38eabe63cb35118d4ec39f0,"e.g. John Tejada ""Unstable Condition""","rgb(150, 144, 188)",2745px,1052px,103%,20220210
trouvere,https://p.scdn.co/mp3-preview/7dc770971140f2d311aa62a1711d35966a2a1731,"e.g. Conon de Béthune ""Ahi! Amours""","rgb(42, 150, 33)",18130px,584px,100%,20220210
corrido,https://p.scdn.co/mp3-preview/328054bb6635d23161b41ad04dd308277e5fb0b1,"e.g. Los Minis de Caborca ""300 Locos""","rgb(164, 139, 1)",11535px,1081px,113%,20220210
bronx drill,https://p.scdn.co/mp3-preview/a9be69cffd6c91fc74eb800b4321548bef91bf35,"e.g. CHII WVTTZ ""Don't Trip""","rgb(163, 130, 3)",7419px,1164px,102%,20220210
king of prism,https://p.scdn.co/mp3-preview/ac62be61b36a03a080074a5289048f5eceecb1bf,"e.g. Over The Rainbow (CV:柿原徹也&前野智昭&増田俊樹) ""athletic core""","rgb(221, 111, 69)",2098px,415px,100%,20220210
russian heavy metal,https://p.scdn.co/mp3-preview/155a025fa7efe56fd3acabd8302e698885d83b5f,"e.g. Театр Теней ""Верь только себе""","rgb(209, 104, 19)",6483px,303px,100%,20220210
neo-trad metal,https://p.scdn.co/mp3-preview/48240346466d6e374c217484e332f0a03c195a15,"e.g. Crystal Viper ""Still Alive""","rgb(224, 85, 30)",5117px,228px,101%,20220210
dutch black metal,https://p.scdn.co/mp3-preview/f6458fe913e9f52564e1d213ad5df1626f0abc4d,"e.g. Fluisteraars ""Het overvleugelen der meute""","rgb(207, 64, 154)",9659px,64px,100%,20220210
german heavy metal,https://p.scdn.co/mp3-preview/5dc94eb24ed6131f2139b14a5083dcb99c2dae2e,"e.g. Herman Frank ""Teutonic Order""","rgb(217, 94, 22)",4969px,272px,101%,20220210
japanese power metal,https://p.scdn.co/mp3-preview/cedeb41e54a6ecd174e6e7b89fdda28955e0dbe5,"e.g. GALNERYUS ""HUNTING FOR YOUR DREAM""","rgb(221, 89, 37)",5149px,187px,101%,20220210
canadian stoner rock,https://p.scdn.co/mp3-preview/b058767a50f597addfc890117b57fb826a55e448,"e.g. We Hunt Buffalo ""Heavy Low""","rgb(207, 101, 96)",10036px,188px,100%,20220210
brazilian progressive metal,https://p.scdn.co/mp3-preview/d1aa2ff1afd6fad74213fb1b172e29469b14bd14,"e.g. Almah ""Beyond Tomorrow""","rgb(209, 99, 39)",6201px,239px,100%,20220210
italian new wave,https://p.scdn.co/mp3-preview/c636b313382a121eadf005a8ab836e097b5bdec0,"e.g. Krisma ""Black Silk Stocking""","rgb(178, 121, 70)",5745px,623px,100%,20220210
epicore,https://p.scdn.co/mp3-preview/b74eeb94abd1e2ec34638ec860cce4b86d20ea2f,"e.g. Mark Petrie ""Torsion""","rgb(129, 134, 189)",8652px,335px,103%,20220210
uk funky,https://p.scdn.co/mp3-preview/663cdd65fa08e33bc0937fbf7073073a8bd6b6ea,"e.g. DJ MA1 ""Im Right Here (Naughty Mix)""","rgb(186, 137, 76)",2138px,1128px,103%,20220210
deep indie pop,https://p.scdn.co/mp3-preview/bb358f8eb06d67f80ce04dfb33857c04c56890cf,"e.g. Summer Dregs ""Sideshow (Remix)""","rgb(160, 129, 60)",8542px,504px,100%,20220210
rebel blues,https://p.scdn.co/mp3-preview/fcb750e22412939c65bbb25e669390384e4686cc,"e.g. Esterly ""This Is My World""","rgb(170, 133, 75)",4609px,567px,103%,20220210
techno rave,https://p.scdn.co/mp3-preview/58adb249d131e43b749dc3f8880cc0a03c09ef0f,"e.g. Kozlov ""Tchernobyl""","rgb(218, 114, 201)",708px,969px,100%,20220210
japanese vgm,https://p.scdn.co/mp3-preview/a3ea3aae4fd3e3488442278e2bb6a38389344451,"e.g. Yasunori Mitsuda ""CHRONO CROSS 〜時の傷痕〜""","rgb(146, 132, 175)",6595px,393px,102%,20220210
ainu folk,https://p.scdn.co/mp3-preview/14058f865c1328867582604de9c14afa54128fa1,"e.g. Umeko Ando ""Battaki - Nicolá Cruz Remix""","rgb(109, 145, 60)",12350px,943px,100%,20220210
synthwave brasileiro,https://p.scdn.co/mp3-preview/6615deac931aa3039d1146781a7cbc3b148b5f65,"e.g. Windows 96 ""Caligula""","rgb(161, 144, 156)",3140px,589px,100%,20220210
noise,https://p.scdn.co/mp3-preview/b3db8d9c64477d31835d2f930515f557e7126d67,"e.g. Ramleh ""Bite The Bolster""","rgb(170, 53, 160)",11744px,187px,100%,20220210
hardcore techno,https://p.scdn.co/mp3-preview/c3bf5aa8bf97f5a032e674234a0a23f466166a53,"e.g. DJ Seduction ""Sample-Mania""","rgb(222, 101, 102)",1816px,759px,103%,20220210
latin soundtrack,https://p.scdn.co/mp3-preview/207e2152ff6592e2d391fade1e20f2f65ec573bd,"e.g. Fernando Velázquez ""Ojalá Tuviera Cien Años""","rgb(69, 156, 172)",15190px,315px,101%,20220210
gong,https://p.scdn.co/mp3-preview/cbc5ad3742d882ab79b8b6cc7fb93b2169978a80,"e.g. Gong Gunung Sari ""Galang Kangin""","rgb(120, 145, 155)",16420px,807px,100%,20220210
renaissance,https://p.scdn.co/mp3-preview/67e6c90242de5b8488db7d19f56093bb2c3ac2c8,"e.g. Pierre Certon ""O Madame, per-je mon tems""","rgb(33, 165, 85)",19924px,268px,100%,20220210
norwegian contemporary jazz,https://p.scdn.co/mp3-preview/acd97962569f955cd630fc28b7246c8d9390d18c,"e.g. Mats Eilertsen ""Albatross""","rgb(86, 145, 140)",14650px,487px,100%,20220210
tahitian traditional,https://p.scdn.co/mp3-preview/b28528795ff25faa1fc3e4f4a3609e0ddd05ac76,"e.g. Groupe Folklorique Fetia ""Hoe Ana""","rgb(137, 113, 66)",14650px,955px,100%,20220210
nordic ambient,https://p.scdn.co/mp3-preview/445a293ca65f5b7a916ef659eb2ef8752fcba73c,"e.g. Vladislav Delay ""Ranta - 2020 Remaster""","rgb(83, 148, 203)",13947px,262px,100%,20220210
bhutanese pop,https://p.scdn.co/mp3-preview/ee6ba7315b775e758ad42e3ffaf6ce209923d359,"e.g. SONAM WANGCHEN ""Choe Lu Ta Dhi""","rgb(101, 156, 71)",12386px,833px,100%,20220210
bernu dziesmas,https://p.scdn.co/mp3-preview/9daa89208e05ad535453f4a8bcc0fda75d55401e,"e.g. Tutas Lietas ""Tutas dziesmiņa""","rgb(114, 154, 37)",10207px,908px,100%,20220210
deep eurodance,https://p.scdn.co/mp3-preview/82faac9604b59846920849d3d9c8dcec20e64911,"e.g. Shannon James ""Wrecking Ball""","rgb(183, 132, 86)",2151px,984px,100%,20220210
rave,https://p.scdn.co/mp3-preview/d8d75ae0f491ed6ba1d96f2314c3bfad94369f28,"e.g. SL2 ""On a Ragga Tip '97 - Original Mix""","rgb(211, 114, 135)",1483px,818px,102%,20220210
korean phantom singer,https://p.scdn.co/mp3-preview/8845daea8622e095f8c6882416a776e8a75cf4c6,"e.g. Ko Eun Sung ""L'envie d'aimer (From ""Les dix Commandements"")""","rgb(119, 153, 46)",14427px,431px,100%,20220210
swedish experimental,https://p.scdn.co/mp3-preview/ce3b58b35aa736189ea93cac985153035cf289be,"e.g. Raison D'être ""Mouldering The Forlorn II""","rgb(99, 123, 177)",13748px,235px,100%,20220210
quebec indie,https://p.scdn.co/mp3-preview/ddb0ac5e72b339e40b3d0a99c921229190e90a6c,"e.g. Plants and Animals ""House On Fire""","rgb(159, 132, 65)",8554px,485px,102%,20220210
chapman stick,https://p.scdn.co/mp3-preview/c55bb58e4482f826dc92e19a39f51ed986739517,"e.g. Larry Tuttle ""Hot and Tasty""","rgb(99, 155, 187)",13969px,628px,100%,20220210
marimba,https://p.scdn.co/mp3-preview/7659658652b2fb5e6f9ab1ccf79d1b4af7a907cd,"e.g. Chin Cheng Lin ""Cappuccino Lovely: No. 2. Milk""","rgb(40, 177, 192)",19118px,827px,100%,20220210
barnemusikk,https://p.scdn.co/mp3-preview/5e3033efa14a12481fcbba8201281188e2c98d3a,"e.g. Anne Brændeland ""Ole Brumm""","rgb(98, 147, 12)",12784px,976px,101%,20220210
cornish folk,https://p.scdn.co/mp3-preview/45783b11737f65532890d248241e365ed3ca84c2,"e.g. The Fisherman’s Friends ""Shanty Man""","rgb(77, 150, 18)",15443px,740px,100%,20220210
lexington ky indie,https://p.scdn.co/mp3-preview/6628781bfcfd90e5edbd3c2b52bc62e6c02ca1d9,"e.g. Abby Hamilton ""Change Things""","rgb(148, 130, 33)",10770px,649px,100%,20220210
french worship,https://p.scdn.co/mp3-preview/97534067ede1c7ed90ae8ecb7c758e702a7dc367,"e.g. Embrase nos coeurs ""Yahwe""","rgb(111, 150, 18)",13379px,531px,101%,20220210
scottish techno,https://p.scdn.co/mp3-preview/a5691279fdb611eabc3713549687d361276b78ce,"e.g. Slam ""Construct""","rgb(186, 141, 204)",809px,1164px,101%,20220210
house,https://p.scdn.co/mp3-preview/2ebe8ef594e27ac54f446926ec27d178b2b5776d,"e.g. WEISS ""Feel My Needs - Purple Disco Machine Remix""","rgb(205, 126, 108)",1222px,1115px,113%,20220210
progressive trance house,https://p.scdn.co/mp3-preview/7280c8bd268e911c359d9c4e82afedf0fc09f2ef,"e.g. Dezza ""Settle""","rgb(187, 143, 185)",828px,1066px,101%,20220210
australian ska,https://p.scdn.co/mp3-preview/dd458a3255936e7126aabd4c03c50e79b9fb1de8,"e.g. The Bennies ""Party Machine""","rgb(198, 111, 21)",7178px,754px,100%,20220210
belly dance,https://p.scdn.co/mp3-preview/f98a7c97a67327327678e841e989b93a4382b32f,"e.g. Al-Ahram Orchestra ""Layali Al Sharq""","rgb(168, 125, 78)",7703px,914px,101%,20220210
albuquerque indie,https://p.scdn.co/mp3-preview/2a9bc9d9384dd413f5b4138fa38a759c71613361,"e.g. Beirut ""Nantes""","rgb(148, 132, 45)",8971px,623px,101%,20220210
vienna indie,https://p.scdn.co/mp3-preview/8e2040f74012ced9eff91890940c3674735dd92e,"e.g. Bilderbuch ""Maschin""","rgb(155, 135, 39)",7773px,612px,101%,20220210
experimental hip hop,https://p.scdn.co/mp3-preview/c8a292d71d4ac0af5e72b3305d614a80f964dccd,"e.g. Pink Siifu ""stay sane""","rgb(162, 125, 61)",9679px,766px,103%,20220210
irish pub song,https://p.scdn.co/mp3-preview/364d545d5a52eceeffed24edb24d7b1833d206e6,"e.g. Barnbrack ""Belfast""","rgb(102, 143, 12)",15091px,803px,101%,20220210
montana indie,https://p.scdn.co/mp3-preview/8829ba115da5696ecc1fd8b0e09fdf1729687ef0,"e.g. Kitchen Dwellers ""Gypsy""","rgb(133, 136, 40)",10758px,698px,100%,20220210
indie jazz,https://p.scdn.co/mp3-preview/279d74631082c48d8119052bf6ff190f722fe441,"e.g. Tenderlonious ""Expansions""","rgb(137, 139, 111)",9155px,893px,103%,20220210
nottingham indie,https://p.scdn.co/mp3-preview/111be9f05bca688517503665d00b64092728499a,"e.g. Jake Bugg ""Lightning Bolt""","rgb(149, 136, 58)",10600px,470px,101%,20220210
deep german indie,https://p.scdn.co/mp3-preview/91ddb2c8a3d7d30cd1ee5d54f86d288aeb6c023a,"e.g. Ludwig Van ""Power""","rgb(156, 136, 47)",6459px,596px,100%,20220210
shibuya-kei,https://p.scdn.co/mp3-preview/815a350490acbe026d0dcc497e8ad8b3fb887574,"e.g. Flipper's Guitar ""恋とマシンガン -Young,Alive,in Love-""","rgb(172, 128, 61)",5555px,757px,102%,20220210
german dnb,https://p.scdn.co/mp3-preview/7e1132010494e06d1474ad9a51fb81ccc78a25ae,"e.g. Misanthrop ""Feel""","rgb(218, 132, 169)",1470px,999px,100%,20220210
french jazz,https://p.scdn.co/mp3-preview/9c247930f9ca3c2d59786ea0a90c7adf4b56e9d2,"e.g. Baptiste Trotignon ""Mon fantôme""","rgb(88, 144, 147)",17141px,984px,101%,20220210
siberian folk,https://p.scdn.co/mp3-preview/f4c7b3ff0b8bb747bbec7f2cd8cbfa26f325e21e,"e.g. Huun-Huur-Tu ""Ancestors""","rgb(109, 140, 46)",14440px,524px,100%,20220210
oc indie,https://p.scdn.co/mp3-preview/0fceed53ad402fa555678ce69a26486a6f3a15c2,"e.g. 3lh ""Lonely Hearts""","rgb(169, 123, 46)",8020px,553px,101%,20220210
finnish indie,https://p.scdn.co/mp3-preview/1d630485fec77e1dd9725cac3af53e0431be6595,"e.g. Joose Keskitalo ""Tietoisuus""","rgb(154, 135, 70)",8664px,591px,101%,20220210
french movie tunes,https://p.scdn.co/mp3-preview/c3c69ad56213d61d224847e462fa54973973ba5d,"e.g. Jean Stout ""Il En Faut Peu Pour Être Heureux""","rgb(116, 138, 16)",13220px,875px,101%,20220210
faroese jazz,https://p.scdn.co/mp3-preview/5595d4b211a6ef9b96482a0e2f7d0f2ffdbd8c59,"e.g. Plumm ""Stjørnuskot""","rgb(94, 146, 126)",14971px,664px,100%,20220210
show tunes,https://p.scdn.co/mp3-preview/d60813abb8d64160353c3f6e2ef1f18add66d965,"e.g. Christopher Fitzgerald ""Never Ever Getting Rid of Me""","rgb(88, 147, 30)",15805px,533px,107%,20220210
schranz,https://p.scdn.co/mp3-preview/1c8aa3aebc83e58c384993ccf9a370e6baa2be5f,"e.g. O.B.I. ""Gib Mir Alles - Original Mix""","rgb(221, 94, 190)",721px,999px,100%,20220210
mexican indie,https://p.scdn.co/mp3-preview/f9a205d224f6b5a5b66a745d5db8617aa2e5bac0,"e.g. Rey Pila ""Ninjas""","rgb(170, 134, 40)",4823px,701px,105%,20220210
solipsynthm,https://p.scdn.co/mp3-preview/5246352884be207247a099ed8068d0234ea0684f,"e.g. London-Utrecht ""We live the dream""","rgb(176, 136, 84)",2479px,780px,100%,20220210
indian ambient,https://p.scdn.co/mp3-preview/a52dad996d546569ce1da73dd20c34d7bc0a9881,"e.g. 4lienetic ""Last Forever""","rgb(105, 157, 198)",11114px,332px,100%,20220210
peruvian indie,https://p.scdn.co/mp3-preview/21938191fa72119f56b98362b6e62ddf8006a82a,"e.g. TOURISTA ""Explotar Contigo""","rgb(157, 138, 48)",7392px,740px,101%,20220210
american primitive,https://p.scdn.co/mp3-preview/bc8cc09a16b54cc8f46f995fd2ae35117f0ac9df,"e.g. Jack Rose ""Kensington Blues""","rgb(89, 162, 191)",16126px,599px,100%,20220210
avant-garde,https://p.scdn.co/mp3-preview/10fff3a6de1f409c1fe7faea0c3c08f0485c8920,"e.g. John Cage ""In a Landscape""","rgb(39, 149, 127)",19252px,389px,101%,20220210
guidance,https://p.scdn.co/mp3-preview/7667fea4bdf752f60f62fce77c96f02a82d411bc,"e.g. Henry N. Raymond ""Lesson 1: Basics""","rgb(76, 107, 22)",14656px,1216px,100%,20220210
bells,https://p.scdn.co/mp3-preview/37969466ad5aa61bd849e35adf19bd0cfd019c33,"e.g. Glockengeläut - Bells Ringing ""Kölner Dom""","rgb(78, 129, 203)",18824px,307px,100%,20220210
macedonian electronic,https://p.scdn.co/mp3-preview/1233195218e9f9edca4534591171714b0dc9561c,"e.g. Galoski ""On My Mind""","rgb(191, 139, 195)",735px,1259px,100%,20220210
ukrainian electronic,https://p.scdn.co/mp3-preview/1d6ed6cf59cb520650a3c68ba0e0eb1a08a9b522,"e.g. 8Kays ""Easy""","rgb(188, 141, 186)",1123px,1135px,101%,20220210
nordic soundtrack,https://p.scdn.co/mp3-preview/ea706b3bc62170341fbf664b6cb9f491c55e7b63,"e.g. Atli Örvarsson ""Midnight in the Garden""","rgb(65, 156, 190)",14255px,283px,101%,20220210
indian lo-fi,https://p.scdn.co/mp3-preview/47cc1bd3cedfd315147e60a44bc0c2bec7351346,"e.g. Sanjay S Yadav ""Teri Hogaiyaan Lofi Mix""","rgb(114, 154, 95)",9790px,818px,101%,20220210
thai indie,https://p.scdn.co/mp3-preview/916ec247679acea5272934def4a92300d9b07945,"e.g. Moderndog ""ตาสว่าง""","rgb(165, 133, 27)",5770px,712px,100%,20220210
korean electropop,https://p.scdn.co/mp3-preview/daa6ccb5af1a81b1501c27cbb26e3d86f0805221,"e.g. We Are The Night ""Dreamcatcher""","rgb(151, 144, 82)",6247px,712px,101%,20220210
japanese alternative pop,https://p.scdn.co/mp3-preview/d2561278b05aa19b82d9dd8e6e1788696d93376f,"e.g. ROTH BART BARON ""けもののなまえ (feat.HANA)""","rgb(154, 135, 44)",7666px,640px,102%,20220210
pakistani indie,https://p.scdn.co/mp3-preview/df91ca7daf09846c6b584fb64fb2a507260e2b44,"e.g. Talal Qureshi ""PAISA""","rgb(139, 143, 57)",9253px,612px,101%,20220210
schrammelmusik,https://p.scdn.co/mp3-preview/8d1b4ebc13f55600080363ce81044065e21be4ed,"e.g. Schrammel-Ensemble Alfons Bauer ""Wiener Blut""","rgb(69, 158, 81)",18103px,818px,100%,20220210
drum and bass,https://p.scdn.co/mp3-preview/93ac975542eb128a202ad0699ffae552b3da2b56,"e.g. Andy C ""Heartbeat Loud""","rgb(217, 128, 129)",1696px,885px,104%,20220210
thai instrumental,https://p.scdn.co/mp3-preview/312d2393a4d7859694737ce17065f83a0686c4e6,"e.g. Hucky Eichelmann ""Long Mae Ping / ล่องแม่ปิง""","rgb(83, 166, 94)",15511px,709px,100%,20220210
modern performance,https://p.scdn.co/mp3-preview/f4415b67509a61075e7efea234a6d0f0991d78fb,"e.g. Conlon Nancarrow ""Studies for Player Piano: Study No. 6""","rgb(45, 147, 116)",18497px,366px,100%,20220210
french folk,https://p.scdn.co/mp3-preview/eb2833744f3d7fb66697e49905105022e9e9a570,"e.g. Marc Robine ""Le pieu (l'estaque)""","rgb(84, 153, 21)",16230px,811px,100%,20220210
calypso,https://p.scdn.co/mp3-preview/963403a754ce58a635e349f4c54d37ef8482cfb8,"e.g. Lord Kitchener ""Sugar Bum Bum""","rgb(94, 143, 13)",16376px,827px,101%,20220210
german literature,https://p.scdn.co/mp3-preview/e4227ff916b72c6b61ec356d9120da0701140bcc,"e.g. Johann Wolfgang von Goethe ""Der Zauberlehrling""","rgb(67, 115, 0)",15057px,1367px,100%,20220210
convent,https://p.scdn.co/mp3-preview/21de114a5b800b09089a54befe547c83c10fdab8,"e.g. Benedictines of Mary, Queen of Apostles ""Holy God, We Praise Thy Name""","rgb(26, 182, 92)",20231px,176px,100%,20220210
