genre,preview_url,preview_track,color,top,left,font_size,run_date
dutch musical,https://p.scdn.co/mp3-preview/2ffcf946c2a347ef9d2a5debec69709334462ac3,"e.g. Cast Mary Poppins ""Supercalifragilisticexpialidasties""","rgb(118, 141, 19)",14310px,547px,100%,20220803
cha-cha-cha,https://p.scdn.co/mp3-preview/367c534226f4ef51aa9dc53638a6e8ea950c0b6c,"e.g. Orquesta América ""Me Lo Dijo Adela""","rgb(127, 133, 62)",15698px,965px,101%,20220803
canadian celtic,https://p.scdn.co/mp3-preview/d5dc146febf60fd1652692b454100a4db2dc2ddc,"e.g. The Rankin Family ""You Feel The Same Way Too""","rgb(147, 138, 24)",13048px,531px,101%,20220803
st petersburg fl indie,https://p.scdn.co/mp3-preview/0f832c466899b8be5a9ffd7549bea1ab6fba6d0f,"e.g. Polyenso ""Falling in Rain""","rgb(158, 131, 41)",10473px,443px,100%,20220803
finnish punk,https://p.scdn.co/mp3-preview/ea2fce41f40c450690d075b384688e420c7de652,"e.g. Kivesveto Go Go ""Äiti Hei!""","rgb(212, 89, 26)",9290px,353px,101%,20220803
classic bangla pop,https://p.scdn.co/mp3-preview/f31d2796b803e3bb312297f1f7af7ac6e8da5543,"e.g. Bappa Mazumder ""Ami Chini Go Chini""","rgb(101, 152, 23)",15670px,637px,101%,20220803
taiwan indie,https://p.scdn.co/mp3-preview/0bb7e2cb22fd8e39b690fd526e3d546f71a407c0,"e.g. Wayne's so Sad ""台北流浪指南""","rgb(150, 136, 35)",8628px,518px,102%,20220803
muzica usoara,https://p.scdn.co/mp3-preview/f2898f6fc3445478db077ad3b4e6061ed3f83c4e,"e.g. Aurelian Andreescu ""Tu Ești Primăvara Mea""","rgb(128, 143, 6)",13294px,620px,100%,20220803
jam band,https://p.scdn.co/mp3-preview/5d0f5369b6364ac35e830a924caf55c1d525c6d7,"e.g. moe. ""In a Big Country""","rgb(155, 126, 59)",12280px,695px,105%,20220803
fado instrumental,https://p.scdn.co/mp3-preview/be6a4dfe2d72231f29c0cb947f3c63d32dea6c9a,"e.g. Custódio Castelo ""In agradecimento Miss Morna""","rgb(107, 161, 142)",16244px,757px,100%,20220803
candombe,https://p.scdn.co/mp3-preview/c956f6cf5eac2e551465ea73eed085a85f0a55ac,"e.g. Jorginho Gularte ""Tambor, Tambora""","rgb(157, 130, 38)",10732px,968px,100%,20220803
oshare kei,https://p.scdn.co/mp3-preview/69befc875682f9f95ec4dd1a03083f8706100485,"e.g. SuG ""R.P.G.~Rockin' Playing Game""","rgb(213, 96, 32)",4253px,327px,101%,20220803
syro-aramaic chant,https://p.scdn.co/mp3-preview/a5a394a9654ff514eced768dc46d81d8f0e99d91,"e.g. Ghada Shbeir ""Lamma Bada Yatathanna""","rgb(53, 172, 25)",18857px,361px,100%,20220803
ragtime,https://p.scdn.co/mp3-preview/a2a41987dd014b68a842bc80d147b2b71a073e70,"e.g. Scott Joplin ""The Entertainer""","rgb(91, 143, 178)",18951px,1055px,100%,20220803
dutch classical piano,https://p.scdn.co/mp3-preview/8da88c07de46c49e27e82bee6e4da5d854afd919,"e.g. Johann Sebastian Bach """"Was mir behagt, ist nur die muntre Jagd"" Cantata, BWV 208: 9. Schafe können sicher weiden (Arr. For Piano Four Hands by Mary Howe)""","rgb(34, 164, 217)",20560px,540px,100%,20220803
birmingham hip hop,https://p.scdn.co/mp3-preview/6accd9f2965e88e9a66dbf49bea6fd675c1e64b7,"e.g. Mowgs ""DIFFERENT""","rgb(168, 131, 19)",11386px,1048px,101%,20220803
street punk,https://p.scdn.co/mp3-preview/7684e4ff5de85dc978c1634397163aa4fef3e2fb,"e.g. Career Soldiers ""Dead End Youth""","rgb(229, 71, 38)",9230px,287px,100%,20220803
iskelma,https://p.scdn.co/mp3-preview/5b20aae96732b5d5774d6d61e6b2699a168c26f5,"e.g. Neljänsuora ""Mansikkaa ja valkoapilaa""","rgb(148, 138, 4)",9378px,678px,102%,20220803
neo-rockabilly,https://p.scdn.co/mp3-preview/ee289aaeb5691951bfc1ef17178ce3245829c57f,"e.g. Hicksville Bombers ""Whole Lotta Rosie""","rgb(184, 114, 21)",11540px,802px,100%,20220803
novos talentos brasileiros,https://p.scdn.co/mp3-preview/172769c6b3448c971ac41a928e6258392c9258d2,"e.g. Leticia Santos ""Porque Eu Sei Que É Amor - Ao Vivo / The Voice Brasil Kids 2017""","rgb(149, 143, 6)",8825px,782px,100%,20220803
hk-pop,https://p.scdn.co/mp3-preview/f2cf57d8634146743fc2d3539b70f472f7cb34bc,"e.g. Cath Wong ""我心中尚未崩壞的部分""","rgb(135, 147, 5)",9771px,725px,102%,20220803
danish hip hop,https://p.scdn.co/mp3-preview/ea6f5a80f8b1ec7a71026a78f766b6c7a96369a4,"e.g. Niarn ""Bare Sig Til""","rgb(171, 131, 12)",6443px,1050px,103%,20220803
turkish singer-songwriter,https://p.scdn.co/mp3-preview/2aff71cf29dbb70bf35a7fd3c032b7a29bb7f07a,"e.g. Jehan Barbur ""Güzel Şeyler Var""","rgb(131, 148, 13)",10981px,693px,103%,20220803
drift,https://p.scdn.co/mp3-preview/9fc92c8d25cc768d2c7dac325090af40acaa053a,"e.g. Alonefold ""Isolation Horizon""","rgb(54, 150, 219)",18005px,72px,101%,20220803
pakistani hip hop,https://p.scdn.co/mp3-preview/38a6afd49df67dd752557bafea21137c67ce0829,"e.g. Faris Shafi ""HUM""","rgb(161, 145, 9)",7388px,1094px,104%,20220803
namibian pop,https://p.scdn.co/mp3-preview/b52196fcc559cc6c5560acd9df0a616836ce4ade,"e.g. Gazza ""Chelete""","rgb(178, 135, 15)",4951px,1065px,100%,20220803
avant-garde black metal,https://p.scdn.co/mp3-preview/55f28259b513c1f403869a998f97002041832349,"e.g. Ved Buens Ende ""I Sang for the Swans""","rgb(197, 80, 124)",9500px,135px,100%,20220803
indonesian pop rock,https://p.scdn.co/mp3-preview/76dfc2efbca6e95b8de200c54511f10a0336e715,"e.g. Five Minutes ""Semakin Ku Kejar Semakin Kau Jauh (SKSJ)""","rgb(167, 132, 11)",6287px,485px,105%,20220803
pinoy trap,https://p.scdn.co/mp3-preview/73cb6e5b9c06694a93049ef7eba444b5ae0b4fe5,"e.g. Kris Delano ""Alak Usok Pera""","rgb(149, 148, 10)",6380px,1037px,102%,20220803
rap chileno,https://p.scdn.co/mp3-preview/f29ed4838ad5f12012a01963e28560b3cbf15acd,"e.g. Adickta Sinfonía ""Aunque Todo Vaya Mal""","rgb(173, 129, 18)",11104px,1083px,102%,20220803
liberian pop,https://p.scdn.co/mp3-preview/8c45ddab37682e3d76ec401f0b386ae4cf932c25,"e.g. DenG ""Kemah""","rgb(173, 141, 19)",5200px,1132px,100%,20220803
romanian trap,https://p.scdn.co/mp3-preview/81a1787ed246d6f196239026bbd4bb250781fbe8,"e.g. Sapte ""BOB""","rgb(166, 146, 15)",5670px,1092px,102%,20220803
west-vlaamse hip hop,https://p.scdn.co/mp3-preview/59743b0dc5ec37f0974da43f4d89d82e005ae944,"e.g. 'T Hof Van Commerce ""Kom Mor Ip""","rgb(158, 134, 8)",11325px,1087px,100%,20220803
rap latina,https://p.scdn.co/mp3-preview/e37b1984d77dd9e4b92abded2d585835dbea2b7e,"e.g. Sara Hebe ""Tuve que quemar""","rgb(172, 143, 6)",5162px,1139px,106%,20220803
dub reggae,https://p.scdn.co/mp3-preview/0cceabd92964bff84b9c2b28307650e3ea41abfa,"e.g. Dubkasm ""Jah Victory""","rgb(163, 152, 103)",1412px,1199px,100%,20220803
rap tico,https://p.scdn.co/mp3-preview/3270b125d66adda72c5b43b27db07a69c35ef0dc,"e.g. Soultwo ""Jesús""","rgb(176, 135, 34)",9289px,1107px,100%,20220803
arrochadeira,https://p.scdn.co/mp3-preview/053b03e6c2eda200096e9e998d053e5db8064a2f,"e.g. Turma da Bregadeira ""Soca Tudo""","rgb(193, 141, 9)",4793px,1313px,105%,20220803
reggae,https://p.scdn.co/mp3-preview/7b058d194a192c75f88d475ab5fabb158b157dfc,"e.g. Wailing Souls ""Act Of Affection""","rgb(137, 143, 33)",6707px,1215px,107%,20220803
classic praise,https://p.scdn.co/mp3-preview/f8843fae8ead715d152cc2485de37933f6585214,"e.g. Joseph Garlington ""My Life Is In You, Lord""","rgb(109, 148, 30)",12420px,466px,101%,20220803
contemporary vocal jazz,https://p.scdn.co/mp3-preview/36b342b1a7883609b5b65ade6e2c25adbcf95f69,"e.g. Robin Mckelle ""You Brought a New Kind of Love""","rgb(70, 154, 12)",17648px,727px,104%,20220803
australian classical piano,https://p.scdn.co/mp3-preview/16cd40334b4e1780a712349e2f5f87619f789c50,"e.g. Moritz Moszkowski ""Le maître et l'élève, Op. 96: No. 2, Moment musical""","rgb(28, 164, 193)",20673px,509px,100%,20220803
southeast asian post-rock,https://p.scdn.co/mp3-preview/90ec825bf50bd3d73f8335932fd7ec30a3397551,"e.g. 甜梅號 ""月娘總是照著我們""","rgb(158, 136, 175)",9168px,328px,100%,20220803
histoire pour enfants,https://p.scdn.co/mp3-preview/b441a186cb7b196a2c48e76fb9a1e2cb023f8db8,"e.g. Vincent Malone ""Chapitre 1""","rgb(79, 136, 6)",15600px,1176px,100%,20220803
fingerstyle,https://p.scdn.co/mp3-preview/2ccd6d7becffdf7f723855f17b92e92c574e809d,"e.g. Isato Nakagawa ""Rainbow Chaser""","rgb(76, 168, 177)",16644px,885px,101%,20220803
indie cristao,https://p.scdn.co/mp3-preview/4efefdb3d68ee83720d492c42ce1af2729555941,"e.g. Paulo Nazareth ""Não É Mais Segredo""","rgb(122, 151, 16)",11528px,505px,100%,20220803
swedish rock-and-roll,https://p.scdn.co/mp3-preview/3df89c2c8b5d69c699f59ce524288bebc3516f0f,"e.g. Ola & The Janglers ""Let's Dance""","rgb(177, 122, 69)",11043px,654px,100%,20220803
classic turkish pop,https://p.scdn.co/mp3-preview/2b53b13a6a749959cd6a13e848e5e72dd4f6f483,"e.g. Sibel Egemen ""Yalnız Adam""","rgb(129, 138, 14)",14692px,559px,102%,20220803
variete francaise,https://p.scdn.co/mp3-preview/c21270a9ead14b79e384226cb047dfb48d120baf,"e.g. Arcadian ""Ton combat""","rgb(165, 138, 2)",7601px,730px,103%,20220803
scottish singer-songwriter,https://p.scdn.co/mp3-preview/d18049a6e1d72f392fb2a0187047a1336dd6dd65,"e.g. King Creosote ""Melin Wynt""","rgb(115, 148, 22)",13220px,617px,102%,20220803
classic pakistani pop,https://p.scdn.co/mp3-preview/ffa82d2831339f03922c70e70f248bf0ef579c9f,"e.g. Noor Jehan ""Mujhse Pehli Si Mohabbat""","rgb(131, 135, 33)",15112px,737px,103%,20220803
mambo,https://p.scdn.co/mp3-preview/3ccfb935bde1972c46115f0c1914dec8e9c4ac0d,"e.g. Orquesta Aragón ""Quiéreme Sempre""","rgb(140, 128, 69)",15423px,1010px,101%,20220803
audiophile vocal,https://p.scdn.co/mp3-preview/d464263943615c4fb57925413b8fd0eb9f5e60a5,"e.g. Valerie Joyce ""That's What Friends Are For""","rgb(68, 161, 8)",16562px,787px,100%,20220803
musica popular paraense,https://p.scdn.co/mp3-preview/5a3d44d326ad803f633b250fbba112a9b67c62f0,"e.g. Arraial Do Pavulagem ""Cachoeira Prateada""","rgb(169, 139, 16)",8556px,901px,101%,20220803
wisconsin indie,https://p.scdn.co/mp3-preview/780c4a59c13c895d4f6035e53d5ffc22692fabc2,"e.g. Volcano Choir ""Byegone""","rgb(151, 128, 32)",11601px,441px,100%,20220803
musica folk asturiana,https://p.scdn.co/mp3-preview/190b71128789a570e4f190883d9455da7a52a3f1,"e.g. Felpeyu ""Loa Fayeos de Mayo""","rgb(143, 145, 50)",11650px,355px,100%,20220803
southern gospel,https://p.scdn.co/mp3-preview/5adc0b8d5253f6509dc40d6e0a48d71dfef5f8df,"e.g. The Nelons ""Come Morning""","rgb(119, 143, 14)",13072px,550px,101%,20220803
spanish new wave,https://p.scdn.co/mp3-preview/ff281635d3d35afb8978df029171fcde3ae6f0ba,"e.g. Pistones ""El Pistolero""","rgb(189, 119, 19)",6190px,650px,103%,20220803
traditional country,https://p.scdn.co/mp3-preview/f17682f6d7c86dfdbed1de635d93d3dc75eaf095,"e.g. Roy Acuff ""Wabash Cannonball""","rgb(83, 148, 17)",16903px,903px,101%,20220803
swedish alternative rock,https://p.scdn.co/mp3-preview/f85b77c4053aa155995362c1bee2dec5e6aa9795,"e.g. Lillasyster ""Till Our Days Are Over""","rgb(195, 113, 18)",5856px,401px,103%,20220803
baiao,https://p.scdn.co/mp3-preview/8df5017df6c75319139e09d321403dce5cffa282,"e.g. Dominguinhos ""Isso Aquí Tá Bom Demais""","rgb(146, 132, 41)",13841px,846px,101%,20220803
israelite hip hop,https://p.scdn.co/mp3-preview/c59b8338f68ea4af75c1c1eb6f17077108d0fe6f,"e.g. Darak Ibar ""Level Up""","rgb(150, 143, 11)",9036px,988px,100%,20220803
sinhala pop,https://p.scdn.co/mp3-preview/e213a5d13c919fefdc943336159c5a5f1412b5c4,"e.g. Sanka Dineth ""Rae Sihinen Maa""","rgb(141, 145, 10)",10670px,829px,101%,20220803
haitian dance,https://p.scdn.co/mp3-preview/adb2766e634c43da66688233ad68340afe452ceb,"e.g. Tabou Combo ""Tu as volé""","rgb(178, 127, 26)",7299px,963px,100%,20220803
chicago rap,https://p.scdn.co/mp3-preview/b426be65e9839c8ebd2237bfd5e097b7d1c768e7,"e.g. FBG Duck ""Exposing Me Remix (feat. Rooga)""","rgb(165, 139, 8)",6175px,1009px,113%,20220803
goralski,https://p.scdn.co/mp3-preview/d66c3aab75135292a5606f8038b1952275f479c8,"e.g. Kapela Stanisława Ogórka ""Góralu czy Ci Nie Żal""","rgb(131, 146, 5)",11688px,782px,100%,20220803
classical jazz fusion,https://p.scdn.co/mp3-preview/9c889da8a573e591d64641ba2bd004b5a0777a89,"e.g. Jacques Loussier Trio ""Bach: Prelude No. 1 in C major from The Well-Tempered Clavier, BWV 846""","rgb(70, 161, 157)",16851px,793px,100%,20220803
malagasy folk,https://p.scdn.co/mp3-preview/47b1c3ea21b2fb231090664dc93ebdddac0e31ab,"e.g. Mahaleo ""Isekely""","rgb(141, 136, 43)",12568px,1001px,100%,20220803
coral gospel,https://p.scdn.co/mp3-preview/dd81f7cf51ca537e25bbb30600e32bed36d5a43b,"e.g. Coral Jovem Unasp ""Ouve Meu Coração""","rgb(114, 148, 28)",11762px,401px,100%,20220803
polish hip hop,https://p.scdn.co/mp3-preview/b6ba7627bc36518fef60343b09795b7a3f5f6a55,"e.g. Pezet ""Magenta (prod. Auer)""","rgb(177, 131, 11)",7762px,1040px,109%,20220803
alaska hip hop,https://p.scdn.co/mp3-preview/c60ce538af5c2afe860cae71caa85d0d660ab072,"e.g. Tayy Tarantino ""Living Fast""","rgb(150, 145, 4)",8617px,1035px,100%,20220803
schlager,https://p.scdn.co/mp3-preview/437151427930d3748e85e5d748d3766216617611,"e.g. Bernhard Brink ""Du hast mich einmal zu oft angesehen - Xtreme Sound Mix""","rgb(199, 123, 3)",3530px,747px,105%,20220803
melanesian pop,https://p.scdn.co/mp3-preview/7c69d9686e19c856baa7752dba37c78706db1ab6,"e.g. Sharzy ""Ta' Umai""","rgb(160, 143, 7)",4373px,991px,101%,20220803
malaysian metal,https://p.scdn.co/mp3-preview/98d3875b507954e1e964a471a630fa14bfce1964,"e.g. Cromok ""I Don't Belong Here""","rgb(218, 87, 77)",7273px,304px,100%,20220803
rap ecuatoriano,https://p.scdn.co/mp3-preview/f51d5a74d078686aa63036e406c51f31a760d671,"e.g. GUANACO ""Soledad""","rgb(172, 132, 10)",6380px,1143px,100%,20220803
traditional reggae,https://p.scdn.co/mp3-preview/128d4e3136fa72d1bb7a100ff8ffeb37d979d79a,"e.g. Arkaingelle ""Light Tha Torch""","rgb(156, 141, 20)",5431px,1137px,100%,20220803
oc rap,https://p.scdn.co/mp3-preview/5a2c9c6013b9cd9ceff4253d41ed63127a54229e,"e.g. 7:14 ""Sloppy""","rgb(146, 147, 4)",7663px,1042px,101%,20220803
jazz double bass,https://p.scdn.co/mp3-preview/7b040397b0eaf654b1773c6b13fabfa47d3d78a8,"e.g. Ron Carter ""Bye Bye Blackbird""","rgb(77, 148, 115)",17483px,805px,100%,20220803
japanese classical piano,https://p.scdn.co/mp3-preview/42da37bd07a2f901757c111b090f95760634a965,"e.g. Claude Debussy ""ドビュッシー:ベルガマスク組曲〜月の光""","rgb(36, 159, 201)",20230px,522px,100%,20220803
blues,https://p.scdn.co/mp3-preview/5724aba1531a761042a4548c587827de5006a8c0,"e.g. Clarence ""Gatemouth"" Brown ""Long Way Home""","rgb(104, 135, 33)",17071px,1010px,104%,20220803
dortmund indie,https://p.scdn.co/mp3-preview/bc2fd0e58c8258ad6b5d59f920637bf04fd953c2,"e.g. Walking On Rivers ""Overachiever""","rgb(189, 116, 35)",4515px,505px,100%,20220803
musica cabo-verdiana,https://p.scdn.co/mp3-preview/570fe72a0e6a05ae618f7dee85fd0fbc55bd5982,"e.g. CABO VERDE SHOW ""Casa Ma um Criola""","rgb(158, 136, 23)",9215px,871px,100%,20220803
west virginia indie,https://p.scdn.co/mp3-preview/e09d58a9361052caed74d7261e3f7d2b591f22e7,"e.g. John R. Miller ""Shenandoah Shakedown""","rgb(181, 117, 46)",10720px,409px,100%,20220803
vancouver metal,https://p.scdn.co/mp3-preview/2de360aa2316e6e364e88f5e068a83b2b4f810be,"e.g. Archspire ""Drone Corpse Aviator""","rgb(208, 87, 89)",7949px,241px,100%,20220803
indie valenciana,https://p.scdn.co/mp3-preview/6c9d6a7a49eadb7756ab4385578a4c27b8173fbe,"e.g. La Fúmiga ""Cap. 2: Havia de Passar""","rgb(175, 130, 26)",6425px,466px,100%,20220803
alt-idol,https://p.scdn.co/mp3-preview/d80bd8d55261413517f22b14a35e76b9365f112f,"e.g. Ringwanderung ""La La""","rgb(223, 107, 29)",2486px,472px,100%,20220803
czech folk rock,https://p.scdn.co/mp3-preview/044196040f64df178a230497449e6d1c869a19ce,"e.g. Jablkoň ""5 Policajtů""","rgb(145, 138, 13)",11255px,730px,100%,20220803
tollywood,https://p.scdn.co/mp3-preview/380341626f7b9461cb21c751e742a7c41594b1e8,"e.g. Sagar ""Nammaka Tappani""","rgb(174, 128, 8)",7311px,997px,103%,20220803
sunshine pop,https://p.scdn.co/mp3-preview/763d8180795ecc185627b846dff2ae95a43b7884,"e.g. The Cyrkle ""Red Rubber Ball""","rgb(126, 132, 8)",14012px,659px,103%,20220803
cimbalom,https://p.scdn.co/mp3-preview/ed10af4d37987f15508454f0dc1d8cec1eef7448,"e.g. Kálmán Balogh ""Bulgar Cigany Horo""","rgb(107, 152, 107)",17099px,706px,100%,20220803
hardstyle,https://p.scdn.co/mp3-preview/cde0ad111079eede852a5d34f69e37fff34663e7,"e.g. Scabtik ""TMY""","rgb(229, 106, 45)",2623px,451px,102%,20220803
world,https://p.scdn.co/mp3-preview/2125d476ecf37ddda1841e1f72cb3cd4b2fdef9e,"e.g. Ali Farka Touré ""Ai Du (with Ry Cooder)""","rgb(146, 135, 39)",12113px,889px,104%,20220803
anime latino,https://p.scdn.co/mp3-preview/802f2fdfb9183a6fe8fcc66b9681f3767a567a1e,"e.g. Laharl Square ""Alastor's Game (From ""The Living Tombstone"")""","rgb(192, 121, 23)",4491px,561px,101%,20220803
hampton roads indie,https://p.scdn.co/mp3-preview/5438ebd36b86e174310e54370861b2e213ed2f83,"e.g. The Hunts ""Valentina""","rgb(166, 130, 38)",10120px,445px,100%,20220803
north carolina indie,https://p.scdn.co/mp3-preview/4a0c64f4049f8369e2933e6ccd3e53e41eea0c07,"e.g. Lilac Shadows ""Black Lodge""","rgb(139, 136, 39)",12469px,472px,101%,20220803
modern bollywood,https://p.scdn.co/mp3-preview/513c79a6bcf41d75e0f9c7441b8709c3f7f34d7e,"e.g. Javed Ali ""Srivalli (From ""Pushpa The Rise Part - 01"")""","rgb(154, 131, 11)",11154px,761px,115%,20220803
pop romantico,https://p.scdn.co/mp3-preview/181df4ed8644461b0424fcc783a99827f3b1fd42,"e.g. Juan Bau ""La Estrella de David""","rgb(135, 141, 8)",13306px,620px,103%,20220803
modern mod,https://p.scdn.co/mp3-preview/cfa16dd7d93cb81081edbdb5e460aa8a172aaf61,"e.g. New Street Adventure ""The Big A.C.""","rgb(189, 117, 34)",6657px,423px,100%,20220803
brazilian punk,https://p.scdn.co/mp3-preview/730f1cec5fe58b63b08ad84974ddcdc745643c55,"e.g. Gritando HC ""Aéreo Na Piscina""","rgb(221, 85, 26)",8648px,385px,102%,20220803
zim hip hop,https://p.scdn.co/mp3-preview/8a943b8ea099ba7b9def0098f8bd05ef461b51a9,"e.g. Takura ""Haarore""","rgb(169, 142, 13)",6546px,1018px,100%,20220803
brisbane indie,https://p.scdn.co/mp3-preview/7f30b9f90b83d675f9ed1ca4a5189699e48764e7,"e.g. WAAX ""Same Same""","rgb(178, 123, 34)",7298px,373px,101%,20220803
egyptian hip hop,https://p.scdn.co/mp3-preview/89e5c774729045297a78d74646def350aa639a9e,"e.g. Moscow ""كابتن""","rgb(148, 143, 18)",10981px,1001px,102%,20220803
telugu worship,https://p.scdn.co/mp3-preview/dea00fbf614cbb5c063b9e30ab689ad8cae48036,"e.g. Prabhu Pammi ""Naa Sarvam""","rgb(151, 141, 16)",9673px,764px,100%,20220803
reggae peruano,https://p.scdn.co/mp3-preview/9e7c364ae99a8857661a780e4a218592418dab0a,"e.g. Laguna Pai ""Canales""","rgb(165, 142, 29)",6430px,1031px,100%,20220803
chasidic pop,https://p.scdn.co/mp3-preview/e7017066440a79f692e21a8270b18477e25bee39,"e.g. יואלי קליין ""לבוא אל המלך""","rgb(167, 128, 12)",9648px,604px,100%,20220803
jangle rock,https://p.scdn.co/mp3-preview/4af5906f6773d73b755a89a1abd24dd80db30de0,"e.g. Otter Petter ""Tie Your Hands""","rgb(150, 139, 51)",8960px,419px,100%,20220803
greek rock,https://p.scdn.co/mp3-preview/37c1fbfd43c4053d16a183d49425334bbd864d01,"e.g. 1000mods ""Vidage""","rgb(182, 122, 49)",5774px,377px,100%,20220803
indiana hip hop,https://p.scdn.co/mp3-preview/44d4d508297f0588fdd76cf845a8ac6e80b1b9c0,"e.g. Poloboy Nunu ""Gang Ties""","rgb(159, 140, 6)",7675px,1009px,101%,20220803
japanese hardcore,https://p.scdn.co/mp3-preview/d4d20937f4dc8a5a8e56b9d86e83741ce285deb0,"e.g. KRUELTY ""ANCIENT WORDS""","rgb(231, 60, 90)",10044px,195px,100%,20220803
hungarian choir,https://p.scdn.co/mp3-preview/f97aea70ae7c51ae754a061a2a16dcb7fc55877e,"e.g. Michael Haydn ""Requiem in C Minor, MH 559: Kyrie""","rgb(41, 148, 56)",20175px,215px,100%,20220803
hip hop tuga,https://p.scdn.co/mp3-preview/6dfb08d85811c00b433f777e6784b9dab0371a57,"e.g. Regula ""Wake n Bake""","rgb(163, 134, 18)",10009px,1057px,102%,20220803
assyrian pop,https://p.scdn.co/mp3-preview/154e257f73299746544b8bd429f07604d56034ae,"e.g. Linda George ""Jwanqeleh""","rgb(169, 132, 4)",7068px,732px,100%,20220803
merengue,https://p.scdn.co/mp3-preview/6f352725fd16adf9611d9399af92827034d4bdee,"e.g. Ramón Orlando ""Te Compro Tu Novia""","rgb(181, 125, 10)",11658px,1061px,102%,20220803
rap paraguayo,https://p.scdn.co/mp3-preview/1d30a611de50c133583db03d755b8954f11ca4fd,"e.g. Joshua Dietrich ""Escúchame Loca""","rgb(160, 148, 20)",5695px,1126px,100%,20220803
swedish reggae,https://p.scdn.co/mp3-preview/31afc9a8423cf1e27a7759adb6a691dc44cbbb45,"e.g. Syster Sol ""Kärleksrevolt!""","rgb(168, 139, 15)",6343px,1088px,101%,20220803
corrido,https://p.scdn.co/mp3-preview/d1b247089d708c4812e3167446cf091e3adad907,"e.g. Los Minis de Caborca ""300 Locos""","rgb(163, 139, 1)",12169px,1077px,115%,20220803
pagode novo,https://p.scdn.co/mp3-preview/28d01a1a92659e736fe5804fdec8a478fb892094,"e.g. Sudario ""Me Leva a Sério""","rgb(172, 134, 1)",11638px,768px,105%,20220803
progressive thrash,https://p.scdn.co/mp3-preview/40bb88cb78cc1b6663b2a74195a9b9b60fadbc12,"e.g. Vektor ""Tetrastructural Minds""","rgb(217, 92, 83)",7507px,241px,100%,20220803
juju,https://p.scdn.co/mp3-preview/b57354ccc0392394f4d07af2e8d707397fcd1135,"e.g. Chief Commander Ebenezer Obey ""Iba F'Oluwa/Ajokodabi Ile (Highlife Juju Yoruba)""","rgb(167, 119, 42)",12556px,1105px,100%,20220803
