genre,preview_url,preview_track,color,top,left,font_size,run_date
pop costarricense,https://p.scdn.co/mp3-preview/6bfc14c41e44dd86db90bea159658fc17146dfbf,"e.g. GIMARIO ""Pensándote - Remix""","rgb(173, 141, 11)",8112px,1025px,100%,20211224
syro-aramaic chant,https://p.scdn.co/mp3-preview/96014ca3f8b558c26c9690315ed138f28f25b382,"e.g. Chaldean Assyrian Syriac Aramaic ""Ave Maria in Chaldean""","rgb(53, 172, 25)",18206px,363px,100%,20211224
dutch classical piano,https://p.scdn.co/mp3-preview/713a97089e3599ae1d90b75da6011542e0329dfd,"e.g. Johann Sebastian Bach """"Was mir behagt, ist nur die muntre Jagd"" Cantata, BWV 208: 9. Schafe können sicher weiden (Arr. For Piano Four Hands by Mary Howe)""","rgb(34, 164, 218)",19843px,540px,100%,20211224
brazilian rockabilly,https://p.scdn.co/mp3-preview/6009568d3a87441186b3a1a767e6f832634c046b,"e.g. Sick Sick Sinners ""Beer and Flesh Meat""","rgb(192, 110, 32)",9514px,544px,100%,20211224
dutch r&b,https://p.scdn.co/mp3-preview/5510d973d40db8c020cd92b691f0c0639cef592d,"e.g. Full Crate ""A Storm on a Summers Day""","rgb(139, 148, 14)",7590px,947px,101%,20211224
west virginia indie,https://p.scdn.co/mp3-preview/2e4b0c1c91df1a454a8615f0afad71b15984efdf,"e.g. John R. Miller ""Shenandoah Shakedown""","rgb(182, 116, 45)",10384px,408px,100%,20211224
jazz guitar trio,https://p.scdn.co/mp3-preview/e915e843cc158999299b34d5e9a63aa008ac6913,"e.g. Wes Montgomery Trio ""Moanin'""","rgb(71, 157, 168)",17478px,999px,100%,20211224
macross,https://p.scdn.co/mp3-preview/113e34ea32c8dc0403c7958800778006bca93b92,"e.g. ランカ・リー=中島愛 ""星間飛行""","rgb(169, 123, 24)",6998px,414px,100%,20211224
chinese punk,https://p.scdn.co/mp3-preview/cb7e824b0e487255a973d60047c30357538e49cf,"e.g. Brain Failure ""Coming Down To Beijing""","rgb(212, 95, 28)",6243px,424px,100%,20211224
jazz puertorriqueno,https://p.scdn.co/mp3-preview/1cbed194331a5af1fcbce567f7b922f764e31e77,"e.g. Bobby Valentin ""Mi Ritmo Es Bueno""","rgb(156, 123, 96)",14867px,1033px,100%,20211224
nepali pop,https://p.scdn.co/mp3-preview/e835b4356e501c1218d7fc7c3ffb01761f857bfc,"e.g. Kali Prasad Baskota ""Jaalma""","rgb(151, 142, 10)",9772px,688px,101%,20211224
norwegian alternative rock,https://p.scdn.co/mp3-preview/125a61091a3d5bae1ff85db35fd902f0c3752c17,"e.g. Blood Command ""A Villain's Monologue""","rgb(186, 109, 75)",9168px,296px,100%,20211224
classic indonesian rock,https://p.scdn.co/mp3-preview/cfda8bf21f17079ef6bfcda9a6c5ad8b63a751b8,"e.g. Edane ""Kau Pikir Kaulah Segalanya? (Kau Maniz Kau Ibliz)""","rgb(175, 125, 17)",7429px,487px,102%,20211224
malagasy folk,https://p.scdn.co/mp3-preview/6628ed57fb2e644dbc1dc669ce68d21d20523cf9,"e.g. Jaojoby ""Tia anao zaho""","rgb(141, 137, 43)",12039px,1005px,100%,20211224
deep downtempo fusion,https://p.scdn.co/mp3-preview/b230ce7216f572d2b38dbac6d490e3c19e3edfeb,"e.g. Cinema 33 ""Solar Sail""","rgb(108, 156, 165)",13529px,369px,100%,20211224
finnish trap,https://p.scdn.co/mp3-preview/472f8ec4e4828553a12179e1bbe9f605389675f0,"e.g. ibe ""molemmat""","rgb(156, 148, 7)",3630px,1079px,101%,20211224
venda pop,https://p.scdn.co/mp3-preview/f57020ce3f5fe0df8202a873960052b76947c380,"e.g. Colbert Mukwevho ""Nne Na Inwi""","rgb(160, 144, 17)",8587px,989px,100%,20211224
carnaval,https://p.scdn.co/mp3-preview/a3b83ef5e62c4d68cf801fc60ba38e3b25b51329,"e.g. Johnny Gold ""Daar Mot Een Piemel In""","rgb(200, 121, 7)",3883px,791px,102%,20211224
assyrian pop,https://p.scdn.co/mp3-preview/e23bbd14dccd8407448c380f11fab77f33ce9579,"e.g. Johnny Talia ""Khtnale Khlola Deh""","rgb(173, 131, 3)",6352px,741px,100%,20211224
flick hop,https://p.scdn.co/mp3-preview/9f5e216548c0792d01142c468260d77ea934100c,"e.g. Words & Rhymes ""Don't Rhyme to Shine (feat. Doap Nixon & EQ)""","rgb(187, 114, 20)",8161px,953px,100%,20211224
polish alternative rap,https://p.scdn.co/mp3-preview/ea044f6ca46e0974a5bebe8654fbea7609f2e7ac,"e.g. Gruby Mielzky ""Jak Wyśnię""","rgb(178, 129, 12)",8476px,1031px,104%,20211224
classic colombian pop,https://p.scdn.co/mp3-preview/6ddf9a180e50e0661128345862d97b1cd96cada6,"e.g. Lucho Bowen ""Yolanda""","rgb(130, 152, 16)",12574px,1088px,101%,20211224
german drill,https://p.scdn.co/mp3-preview/d6cb11ded350823fe84d55fd30862e8fb484d7a5,"e.g. Tarek & Zenci ""Savage""","rgb(164, 140, 20)",7677px,1108px,104%,20211224
psychokore,https://p.scdn.co/mp3-preview/bc88c262123ce6294ffdfc7f235c2bb1d25c7f11,"e.g. Blokkmonsta ""Zeiten sind mies""","rgb(184, 128, 17)",5704px,995px,101%,20211224
polish folk metal,https://p.scdn.co/mp3-preview/2df64508ee84204952047165aedbdad71004040b,"e.g. Radogost ""Raróg""","rgb(189, 94, 102)",8790px,224px,100%,20211224
rap chileno,https://p.scdn.co/mp3-preview/1028cc6b9e7023b555b28dcc6903c53492e28053,"e.g. Mente Sabia Crú ""¿Clásicos?""","rgb(173, 129, 19)",10668px,1085px,103%,20211224
houston rap,https://p.scdn.co/mp3-preview/2e3b2124dc43a3f6caa4a15db316f546aa32b8ab,"e.g. Lil Keke ""Chunk up the Deuce""","rgb(159, 135, 4)",5692px,1094px,105%,20211224
malawian pop,https://p.scdn.co/mp3-preview/2fe6d87f33be55467be15e04d8146fc274bca1b2,"e.g. Onesimus ""Solomoni""","rgb(158, 143, 9)",10388px,1046px,100%,20211224
rap underground mexicano,https://p.scdn.co/mp3-preview/2d61d4f8199fc1bf8aaa27ee61dde32d4f993c90,"e.g. Achepe ""Fue un Placer""","rgb(175, 126, 7)",7445px,1096px,102%,20211224
trival,https://p.scdn.co/mp3-preview/c3fe386cb6b0f218f9acab31063a403d63119e63,"e.g. El Pelón del Mikrophone ""La Cumbia Tribalera (feat. Edwin Luna y La Trakalosa de Monterrey & Grupo Violento)""","rgb(190, 135, 64)",2490px,1192px,100%,20211224
deep swedish rock,https://p.scdn.co/mp3-preview/80d6978154f7d06da0855a1655948c3f5b93ef55,"e.g. King Leaf Experience ""Fire At Will""","rgb(196, 107, 19)",6900px,400px,100%,20211224
hindustani classical,https://p.scdn.co/mp3-preview/a49e7c21e6d57a6a4cfb30ba9c43fb7f50dbb0da,"e.g. Traditional ""Raga:Darbari Kanada in Taal Jhoomra,Drut Teentaal ""Eri Bir Ri and Kinbairan Kaan Bhare-Ustad Amir Khan"" - Original""","rgb(110, 141, 101)",16975px,577px,100%,20211224
tanzanian traditional,https://p.scdn.co/mp3-preview/9d2e24aacb9d182839c81ec4586fd64053cc5866,"e.g. Bi Kidude ""Muhogo wan jang ombe""","rgb(119, 137, 34)",14969px,819px,100%,20211224
italian jazz,https://p.scdn.co/mp3-preview/5e56c33727995a18354b5f141c91e4e6358e6125,"e.g. Stefano Bollani ""Luz Negra""","rgb(75, 156, 134)",16932px,726px,101%,20211224
blues,https://p.scdn.co/mp3-preview/76a319173677aa416718c3b253917fc966073b45,"e.g. Junior Wells ""She's A Sweet One""","rgb(105, 134, 32)",16418px,1008px,104%,20211224
histoire pour enfants,https://p.scdn.co/mp3-preview/8c68080bbe833719694a44d6b7efcdfcd428d50a,"e.g. Gérard Rouzier ""Le dragon et le chevalier""","rgb(78, 136, 7)",15064px,1176px,100%,20211224
mambo,https://p.scdn.co/mp3-preview/f72094502468941a81bda9473c01866469d50f4f,"e.g. Cachao ""Cogele el Golpe""","rgb(140, 128, 69)",14881px,1008px,101%,20211224
haitian gospel,https://p.scdn.co/mp3-preview/74aec46f5db0f8402d0a42775d057e52e9ae11a9,"e.g. Jackson Chery ""Ou Leve Mwen""","rgb(152, 138, 10)",10067px,610px,100%,20211224
wyoming indie,https://p.scdn.co/mp3-preview/e0f722e0fd67e4230655252a08d6ad9a93d5938c,"e.g. Jalan Crossland ""Moonshiner""","rgb(170, 124, 31)",9278px,466px,100%,20211224
ye ye,https://p.scdn.co/mp3-preview/1a0b303e40b89e4ba8b347a66bf2607c5ddf285f,"e.g. Marie Laforêt ""Mon amour, mon ami""","rgb(130, 138, 7)",14216px,619px,102%,20211224
swedish rock-and-roll,https://p.scdn.co/mp3-preview/b389221e9ea3980580362dea59a95a1839eb3593,"e.g. Hep Stars ""Cadillac""","rgb(177, 122, 69)",10570px,656px,100%,20211224
kolkata indie,https://p.scdn.co/mp3-preview/783a34d9ac1ff7fa70d415ea35ea39469be86bfa,"e.g. Fossils ""Aro Ekber""","rgb(147, 139, 9)",8888px,676px,100%,20211224
chicago bop,https://p.scdn.co/mp3-preview/d7b269c2a2d3dbfc873a4af56ce6ad8ce778da30,"e.g. Matti Baybee ""Nobody Business""","rgb(157, 146, 2)",4678px,974px,102%,20211224
southern gospel,https://p.scdn.co/mp3-preview/6b23b101f2808322a08d7a2df5a83fd8c6e6e2de,"e.g. The Nelons ""If God Pulled Back The Curtain""","rgb(119, 143, 14)",12889px,549px,101%,20211224
worcester ma indie,https://p.scdn.co/mp3-preview/46b870f684253805711b6c3fcb834825c8980700,"e.g. James Keyes ""Paper in the Wind""","rgb(174, 121, 22)",8142px,464px,100%,20211224
italian post-hardcore,https://p.scdn.co/mp3-preview/0cc099645e5608a27996cb8f81d8fadef397c97d,"e.g. Gazebo Penguins ""Senza di te""","rgb(187, 112, 82)",9636px,298px,100%,20211224
turkish singer-songwriter,https://p.scdn.co/mp3-preview/80f0349649a9ac6a5c6ae77f81b4a39129a1a2f0,"e.g. Yiğit Seferoğlu ""Uğruna Savaşlar Verilmiş Gibisin""","rgb(131, 147, 13)",10616px,697px,103%,20211224
sinhala pop,https://p.scdn.co/mp3-preview/a0937c5327caf2ab616e184e16d5a96aa52c976b,"e.g. Raj Thillaiyampalam ""Kadhal Oru Vizhiyil (feat. Neha Venugopal)""","rgb(147, 143, 11)",10104px,849px,101%,20211224
musica afroperuana,https://p.scdn.co/mp3-preview/113a1359119d4f4dc41d1d39478d3a03430b12bb,"e.g. Arturo ""Zambo"" Cavero ""Se Acabó y Punto""","rgb(143, 138, 28)",12257px,1103px,100%,20211224
nuevo flamenco,https://p.scdn.co/mp3-preview/e09bcbe2b10c8cfc8df1a9bc595363c5f0922e19,"e.g. Duquende ""Lo Bueno y Lo Malo""","rgb(133, 135, 36)",13987px,921px,102%,20211224
garage rock mexicano,https://p.scdn.co/mp3-preview/5e424dc6cb84b06e94cfc1bd91c91abde0b19640,"e.g. Jessy Bulbo ""Maldito""","rgb(205, 105, 58)",5524px,353px,100%,20211224
uk melodic rap,https://p.scdn.co/mp3-preview/16978505c610f546180c40e8b66db97443d5e293,"e.g. Nino Uptown ""Lose Me""","rgb(153, 148, 3)",9629px,1048px,102%,20211224
english indie rock,https://p.scdn.co/mp3-preview/ab459c647a8104a16aa9dc73f9975264bf7e4ed8,"e.g. Sports Team ""Here's The Thing""","rgb(188, 120, 20)",5179px,384px,103%,20211224
goralski,https://p.scdn.co/mp3-preview/a4752175ed0575a08bf7c12a45fbc0ce0041fd7a,"e.g. Bajeranty ""Wodka""","rgb(131, 146, 5)",11210px,784px,100%,20211224
czsk hip hop,https://p.scdn.co/mp3-preview/09cd1159c670fb6fe430a9ea10075e60f366ac93,"e.g. Kontrafakt ""Reklama na Rap""","rgb(170, 138, 12)",6148px,1020px,104%,20211224
japanese pop rap,https://p.scdn.co/mp3-preview/f6a2b866971c4c3a18a5c80bffa262d22ec80b9b,"e.g. SALU ""GOOD VIBES ONLY feat. JP THE WAVY, EXILE SHOKICHI""","rgb(172, 142, 9)",5556px,989px,101%,20211224
suomirap,https://p.scdn.co/mp3-preview/1c37f0c68f0b0c4f8491a125ed0e5f51f69da7e0,"e.g. Huge L ""Vihellellen""","rgb(173, 128, 11)",6678px,1053px,101%,20211224
christian trap,https://p.scdn.co/mp3-preview/fee9d1e57ac66078339d01e4b4217a132fb8ce1c,"e.g. Dru Bex ""No Exit""","rgb(163, 140, 7)",7306px,997px,102%,20211224
nordnorsk rap,https://p.scdn.co/mp3-preview/fb65e5d4cee1f3dea5011848332f238ed246d7a6,"e.g. RSP & Thomax ""Nordaførr""","rgb(171, 132, 32)",5753px,997px,100%,20211224
chinese new year,https://p.scdn.co/mp3-preview/b0a3aaac34f67b7aa83c8f80aa17b1baf27561a4,"e.g. Nick Chung ""Gong Xi Gong Xi""","rgb(156, 143, 7)",8340px,708px,100%,20211224
liberian pop,https://p.scdn.co/mp3-preview/22a711c05d433b64c2300d097f7f1d8c345e103d,"e.g. DenG ""Kemah""","rgb(173, 141, 20)",5130px,1130px,100%,20211224
malaysian metal,https://p.scdn.co/mp3-preview/32685fde2be5f007c52edafe76854f2efab17105,"e.g. Cromok ""I Don't Belong Here""","rgb(218, 87, 77)",6949px,305px,100%,20211224
cumbia sonorense,https://p.scdn.co/mp3-preview/79421853161df714010c8ea797e7c4648565b9ca,"e.g. Los Ases de Durango ""Son Tus Perjumenes Mujer""","rgb(163, 138, 10)",11173px,1077px,102%,20211224
tech trance,https://p.scdn.co/mp3-preview/53760a27ef328329b35c3b4cf6d43fec5be4cbe9,"e.g. John Askew ""Mezcal""","rgb(233, 107, 185)",782px,645px,100%,20211224
musica amapaense,https://p.scdn.co/mp3-preview/cad8a16b9c4cdfa72730ec7f7c2a93438ef509da,"e.g. Patrícia Bastos ""Dançando com Oxum""","rgb(160, 136, 10)",9181px,770px,100%,20211224
progressive uplifting trance,https://p.scdn.co/mp3-preview/8a6d1de441423e7cf6e10e37b942fd4e18538022,"e.g. A.r.d.i. ""Speak My Mind (ASOT 1044)""","rgb(226, 115, 160)",1246px,524px,101%,20211224
musique ancienne,https://p.scdn.co/mp3-preview/f6ebf9d5a49a86f357c71b83374d97a986368dcc,"e.g. Gregorio Allegri ""Miserere: I. Miserere mei, Deus""","rgb(44, 159, 65)",18826px,381px,100%,20211224
canadian celtic,https://p.scdn.co/mp3-preview/997b9e3d8b7053e3fa9484c2e7a48fc281db56b3,"e.g. The Rankin Family ""You Feel The Same Way Too""","rgb(145, 139, 24)",12939px,528px,101%,20211224
classic turkish pop,https://p.scdn.co/mp3-preview/2a8ce024a8322cfdad32eac0bcacf13ceabab357,"e.g. Sibel Egemen ""Yalnız Adam""","rgb(129, 138, 14)",14278px,563px,102%,20211224
hampton roads indie,https://p.scdn.co/mp3-preview/6b3e5f2c632af855b0ff3bd69f6011966b62447e,"e.g. The Hunts ""Valentina""","rgb(166, 130, 37)",9612px,445px,100%,20211224
north carolina indie,https://p.scdn.co/mp3-preview/95549fccce1f68f47f33ac9f48a4ab3977ca5c29,"e.g. Airstrip ""Pleasure Center""","rgb(139, 136, 39)",12126px,474px,101%,20211224
cimbalom,https://p.scdn.co/mp3-preview/323562943fdf038921ea36ff75e308fa49b55343,"e.g. Kálmán Balogh ""Bulgar Cigany Horo""","rgb(107, 152, 106)",16498px,711px,100%,20211224
czech folk rock,https://p.scdn.co/mp3-preview/78af8f8d025cc2a58b5b23233a2e0cd08f9fd9dd,"e.g. Jablkoň ""5 Policajtů""","rgb(145, 138, 14)",10874px,729px,100%,20211224
musica cabo-verdiana,https://p.scdn.co/mp3-preview/178bb68929c28038d89ac849fe2b7b765a736200,"e.g. Bulimundo ""Bulimundo""","rgb(158, 136, 23)",8826px,870px,100%,20211224
modern bollywood,https://p.scdn.co/mp3-preview/033c367317d7eebdf997416a932030c5646697b6,"e.g. Javed Ali ""Guzarish""","rgb(153, 131, 12)",10975px,756px,112%,20211224
pop romantico,https://p.scdn.co/mp3-preview/2145a1212e0264009d33524518af5944606e4cdc,"e.g. Manolo Otero ""Todo el tiempo del mundo ""Soleado"" - 2015 Remaster""","rgb(135, 141, 8)",13283px,624px,103%,20211224
chaotic black metal,https://p.scdn.co/mp3-preview/cae0a602b121a980abe1ca66e1344bf8e41a8647,"e.g. Mare Cognitum ""Heliacal Rising""","rgb(200, 65, 161)",10261px,75px,100%,20211224
birmingham hip hop,https://p.scdn.co/mp3-preview/677ec2b14697c10f5ebcea9851de5d2b1aee1651,"e.g. Mowgs ""Swerve Off""","rgb(168, 131, 20)",10901px,1048px,101%,20211224
italian metal,https://p.scdn.co/mp3-preview/63258e2350ad09398575457847f319816b499be2,"e.g. Secret Sphere ""Lie to Me - Studio Bonus Track""","rgb(183, 24, 121)",9587px,157px,101%,20211224
oulu indie,https://p.scdn.co/mp3-preview/2d069def0b70f8f8ee18f9009468c73855bac8ca,"e.g. Radiopuhelimet ""Naapurit""","rgb(180, 118, 32)",8240px,377px,100%,20211224
serbian folk,https://p.scdn.co/mp3-preview/a22a2204b25eb84b678eb18b4723cb6536aa69c2,"e.g. Miroslav Ilic ""Pozdravi je, pozdravi""","rgb(139, 142, 23)",13864px,542px,100%,20211224
bubblegrunge,https://p.scdn.co/mp3-preview/0dfd36bb0f6c53dae614211b46c13d9264a0777c,"e.g. Remember Sports ""Get Bummed Out""","rgb(164, 126, 41)",9526px,396px,105%,20211224
adventista,https://p.scdn.co/mp3-preview/a960d9d190fd72c836d3f14aa411482dee22940b,"e.g. Rodolfo Vasquez ""Cuan Grande Es El Medley""","rgb(103, 159, 23)",12434px,449px,101%,20211224
swedish underground rap,https://p.scdn.co/mp3-preview/9a5949d7609400bad1625b8ff8fe89b023110659,"e.g. Organism 12 ""Diamanttårar""","rgb(177, 124, 22)",10251px,1035px,100%,20211224
schlager,https://p.scdn.co/mp3-preview/f951d873da2529146a37fc49af7d10dbc73e8eb5,"e.g. Bernhard Brink ""Du hast mich einmal zu oft angesehen - Xtreme Sound Mix""","rgb(195, 123, 3)",4068px,751px,104%,20211224
indie pop rap,https://p.scdn.co/mp3-preview/f140e037fd461c2011c2c43bc534ccf76d816a1b,"e.g. mike. ""These Days""","rgb(172, 134, 9)",6172px,970px,105%,20211224
r&b en espanol,https://p.scdn.co/mp3-preview/7cad94da585c7ca67252e37157ed7cba1d53b149,"e.g. Jesse Baez ""Malibú""","rgb(155, 151, 8)",6035px,1061px,105%,20211224
jangle rock,https://p.scdn.co/mp3-preview/ff949c22aaa17cea8bfe958b8b4dd8cd47fca30e,"e.g. Otter Petter ""Movies""","rgb(150, 139, 51)",8667px,418px,100%,20211224
brazilian hip hop,https://p.scdn.co/mp3-preview/40b8d58203e1b708931257f6456af396c3d75a1a,"e.g. Rashid ""Pipa Voada (feat. Emicida)""","rgb(163, 134, 15)",9742px,1075px,107%,20211224
rap paraguayo,https://p.scdn.co/mp3-preview/14d05cf0fad7ab6f00d90fdfe3c42be6ad4858dd,"e.g. Joshua Dietrich ""Escúchame Loca""","rgb(160, 148, 22)",5365px,1128px,100%,20211224
corrido,https://p.scdn.co/mp3-preview/328054bb6635d23161b41ad04dd308277e5fb0b1,"e.g. Los Minis de Caborca ""300 Locos""","rgb(163, 138, 1)",11582px,1077px,113%,20211224
fado de coimbra,https://p.scdn.co/mp3-preview/0b83e3094f76856e1ad8649cdba6dc197417e56d,"e.g. Luiz Goes ""Fado Do Estudante""","rgb(64, 163, 17)",18671px,705px,100%,20211224
fado antigo,https://p.scdn.co/mp3-preview/3dd315ca119a900fc59f25480ccae3712d0f7f40,"e.g. Fernando Farinha ""Menina do Rés-Do-Chão""","rgb(66, 162, 18)",18459px,739px,100%,20211224
progressive deathcore,https://p.scdn.co/mp3-preview/3182730ce84637b010b0ec984872d02fce9a9d16,"e.g. Monasteries ""The Amygdala Chorus""","rgb(234, 70, 105)",5102px,209px,101%,20211224
ensemble stars,https://p.scdn.co/mp3-preview/749b5a21ff571bcb8e7f66b72138dd3dc0d4585f,"e.g. Adam/乱 凪砂(CV.諏訪部順一)、七種 茨(CV.逢坂良太) ""The Beast of the End""","rgb(225, 105, 0)",2703px,426px,100%,20211224
denver metal,https://p.scdn.co/mp3-preview/3c080f5867ad0c40f383bfcc4bd935d86893f416,"e.g. Primitive Man ""Victim""","rgb(224, 77, 113)",7638px,184px,100%,20211224
dutch stoner rock,https://p.scdn.co/mp3-preview/f87e4f6ca7b8a287624d8f110b40717a30a8d382,"e.g. Monomyth ""LHC""","rgb(186, 114, 102)",10042px,224px,100%,20211224
utapri,https://p.scdn.co/mp3-preview/c48f3c0884b044cf47b1a67fd497dd3c79e28193,"e.g. QUARTET NIGHT ""ポワゾンKISS""","rgb(205, 114, 70)",2515px,447px,100%,20211224
italian pop punk,https://p.scdn.co/mp3-preview/5ed965afc6bf8f3817aa5c9cb8860336736f8815,"e.g. Why Everyone Left ""No Messages""","rgb(218, 104, 18)",2928px,315px,100%,20211224
chamber choir,https://p.scdn.co/mp3-preview/d87cd7b90f7402964602ca14f58d200fc12fef48,"e.g. Gabriel Fauré ""Pavane, Op. 50""","rgb(34, 156, 66)",20155px,127px,100%,20211224
australian choir,https://p.scdn.co/mp3-preview/b37f729ec255e54ffd650cf9c042aea65bf89fd3,"e.g. Giuseppe Verdi ""Nabucco, Act III: ""Va', pensiero"" (Chorus Of The Hebrew Slaves)""","rgb(36, 159, 66)",19943px,179px,100%,20211224
nwocr,https://p.scdn.co/mp3-preview/f340f71ca316db5e999deaa19959452d0d95a1fa,"e.g. Florence Black ""Bird On A Chain""","rgb(212, 101, 19)",4916px,292px,100%,20211224
boston punk,https://p.scdn.co/mp3-preview/39118100577e35d6ddbb9874e72c6bf2a85ff57c,"e.g. Darkbuster ""Cheap Wine""","rgb(229, 81, 22)",9218px,283px,101%,20211224
christian hard rock,https://p.scdn.co/mp3-preview/62eba5dbe6c947e333e39a3b6b212b709885c050,"e.g. The Protest ""What Else You Got?""","rgb(204, 110, 26)",4148px,272px,100%,20211224
texas metal,https://p.scdn.co/mp3-preview/14e66cb261d6027f14d31e7d247b2281b9e79e71,"e.g. Pantera ""Walk""","rgb(224, 73, 74)",9599px,255px,101%,20211224
german pagan metal,https://p.scdn.co/mp3-preview/08f49797c96412a3f0e636d977cba66bb0a8e89a,"e.g. Obscurity ""Bergischer Hammer""","rgb(222, 84, 96)",5189px,161px,100%,20211224
doomgaze,https://p.scdn.co/mp3-preview/0f607e07e9d470ef38b22e8dbb61d00c38e76dd6,"e.g. King Woman ""I Wanna Be Adored""","rgb(138, 128, 171)",9217px,98px,100%,20211224
death 'n' roll,https://p.scdn.co/mp3-preview/0ddf2f50fe18e6e5f8ae524dfb47eca52c4cae85,"e.g. Entombed ""Wolverine Blues""","rgb(231, 70, 111)",9156px,184px,100%,20211224
viking metal,https://p.scdn.co/mp3-preview/042a04ad817efe47a0c59657092279f995fcd232,"e.g. Thyrfing ""Mjölner""","rgb(217, 90, 76)",5512px,184px,101%,20211224
australian black metal,https://p.scdn.co/mp3-preview/26330d7e83d5f95c48d9e102d52412416b83dad6,"e.g. Deströyer 666 ""I Am the Wargod - Ode to the Battle Slain""","rgb(195, 67, 166)",9722px,46px,100%,20211224
sambalpuri pop,https://p.scdn.co/mp3-preview/1985e0756b34a66d5a832c82f633204eed3ff162,"e.g. Nil Sagar ""Darling""","rgb(200, 113, 2)",11360px,786px,100%,20211224
german black metal,https://p.scdn.co/mp3-preview/721730c5b136a17cf9fed9a97390b665c18f3ac8,"e.g. Der Weg einer Freiheit ""Monument""","rgb(200, 75, 125)",9352px,89px,100%,20211224
