genre,preview_url,preview_track,color,top,left,font_size,run_date
musica folk asturiana,https://p.scdn.co/mp3-preview/190b71128789a570e4f190883d9455da7a52a3f1,"e.g. Felpeyu ""Loa Fayeos de Mayo""","rgb(143, 145, 50)",12123px,359px,100%,20220528
emo trap italiana,https://p.scdn.co/mp3-preview/ca2814da14fcb351174a75af173510bc800ce5f7,"e.g. KONTI flowerchild ""MONTAGNE RUSSE""","rgb(170, 139, 19)",5703px,860px,100%,20220528
dutch classical piano,https://p.scdn.co/mp3-preview/8da88c07de46c49e27e82bee6e4da5d854afd919,"e.g. Johann Sebastian Bach """"Was mir behagt, ist nur die muntre Jagd"" Cantata, BWV 208: 9. Schafe können sicher weiden (Arr. For Piano Four Hands by Mary Howe)""","rgb(34, 164, 218)",20491px,544px,100%,20220528
musica popular paraense,https://p.scdn.co/mp3-preview/5a3d44d326ad803f633b250fbba112a9b67c62f0,"e.g. Arraial Do Pavulagem ""Cachoeira Prateada""","rgb(166, 138, 16)",8718px,909px,101%,20220528
baiao,https://p.scdn.co/mp3-preview/ee73c04fc68d1ac2731d9a0adb90be506d7e2806,"e.g. Joao Do Vale ""Carcará""","rgb(147, 132, 41)",13816px,846px,100%,20220528
goralski,https://p.scdn.co/mp3-preview/b1b5618516713f6c17a4ad9a01082409dada3239,"e.g. Kapela Ogórki ""Karcmorecka""","rgb(131, 146, 5)",11648px,785px,100%,20220528
chicago rap,https://p.scdn.co/mp3-preview/b426be65e9839c8ebd2237bfd5e097b7d1c768e7,"e.g. FBG Duck ""Exposing Me Remix (feat. Rooga)""","rgb(165, 139, 8)",6106px,1010px,114%,20220528
mexican power metal,https://p.scdn.co/mp3-preview/62f069a8757ca677b099ca39706bd00da687a022,"e.g. Agora ""En la Nada""","rgb(208, 104, 40)",6515px,263px,100%,20220528
english indie rock,https://p.scdn.co/mp3-preview/521b4a65cac3757ce079325ad0d1611415664603,"e.g. Sports Team ""Here's The Thing""","rgb(187, 121, 22)",5158px,390px,103%,20220528
carnaval,https://p.scdn.co/mp3-preview/98ecbe98d6d425e9460d0268000f3e8f65e1ac8c,"e.g. Jeroen Van Zelst ""Billekes""","rgb(208, 119, 8)",3352px,809px,102%,20220528
avant-garde black metal,https://p.scdn.co/mp3-preview/55f28259b513c1f403869a998f97002041832349,"e.g. Ved Buens Ende ""I Sang for the Swans""","rgb(197, 80, 123)",9668px,139px,100%,20220528
alaska hip hop,https://p.scdn.co/mp3-preview/c60ce538af5c2afe860cae71caa85d0d660ab072,"e.g. Tayy Tarantino ""Living Fast""","rgb(150, 145, 4)",8521px,1038px,100%,20220528
pakistani hip hop,https://p.scdn.co/mp3-preview/70bfa729642eecdb6833d86c92857497c196f310,"e.g. Faris Shafi ""Nazar""","rgb(161, 145, 10)",7445px,1097px,102%,20220528
italian underground hip hop,https://p.scdn.co/mp3-preview/aa05094adc8c7cc5ad9b588a9f7ac89cef9f351c,"e.g. Mistaman ""Che Farai""","rgb(187, 121, 18)",9836px,993px,103%,20220528
melanesian pop,https://p.scdn.co/mp3-preview/7c69d9686e19c856baa7752dba37c78706db1ab6,"e.g. Sharzy ""Ta' Umai""","rgb(160, 143, 7)",4362px,993px,101%,20220528
swedish underground rap,https://p.scdn.co/mp3-preview/98b51722e28e3d07bcc685b7bdfc60bfb9051c05,"e.g. Fattaru ""Mina Hundar""","rgb(175, 125, 22)",10781px,1035px,100%,20220528
polish hip hop,https://p.scdn.co/mp3-preview/b6ba7627bc36518fef60343b09795b7a3f5f6a55,"e.g. Pezet ""Magenta (prod. Auer)""","rgb(177, 131, 11)",7740px,1042px,109%,20220528
egyptian trap,https://p.scdn.co/mp3-preview/464e7109a18d152f1c323dfff57f7447a6e95e0d,"e.g. Mousv ""El QOWA""","rgb(145, 149, 24)",9978px,1025px,101%,20220528
instrumental post-rock,https://p.scdn.co/mp3-preview/92d6fe5111e2b501337f360c5ab503073ae9474f,"e.g. Oh Hiroshima ""Ellipse""","rgb(136, 143, 196)",9964px,245px,101%,20220528
liberian pop,https://p.scdn.co/mp3-preview/8c45ddab37682e3d76ec401f0b386ae4cf932c25,"e.g. DenG ""Kemah""","rgb(173, 141, 19)",5285px,1131px,100%,20220528
rap ecuatoriano,https://p.scdn.co/mp3-preview/f51d5a74d078686aa63036e406c51f31a760d671,"e.g. GUANACO ""Soledad""","rgb(172, 132, 11)",6269px,1142px,100%,20220528
malaysian metal,https://p.scdn.co/mp3-preview/98d3875b507954e1e964a471a630fa14bfce1964,"e.g. Cromok ""I Don't Belong Here""","rgb(219, 87, 77)",7171px,308px,100%,20220528
jazz double bass,https://p.scdn.co/mp3-preview/7b040397b0eaf654b1773c6b13fabfa47d3d78a8,"e.g. Ron Carter ""Bye Bye Blackbird""","rgb(77, 148, 115)",17458px,807px,100%,20220528
japanese classical piano,https://p.scdn.co/mp3-preview/83c699b8d4820d51d8d7c181456e81b9d7520e77,"e.g. Frédéric Chopin ""ショパン:ノクターン 第2番 変ホ長調 作品9の2""","rgb(36, 159, 200)",20149px,528px,100%,20220528
spanish rock,https://p.scdn.co/mp3-preview/8b5616aa39ad822d629fef266455bc322fdf26f0,"e.g. Rubén Pozo ""Abel y Caín""","rgb(172, 132, 12)",6195px,591px,104%,20220528
indie cristao,https://p.scdn.co/mp3-preview/c49f5086127e012b7c1fbf78f6ab0aca59f051df,"e.g. Marco Telles ""Até Sozim""","rgb(122, 152, 16)",11587px,510px,100%,20220528
west virginia indie,https://p.scdn.co/mp3-preview/e09d58a9361052caed74d7261e3f7d2b591f22e7,"e.g. John R. Miller ""Shenandoah Shakedown""","rgb(180, 117, 45)",10769px,414px,100%,20220528
musica cabo-verdiana,https://p.scdn.co/mp3-preview/6a80e26b7f12566bf5b4de2b4526044ebaf0e803,"e.g. Bana ""Pontin Pontin""","rgb(158, 136, 23)",9444px,873px,100%,20220528
north carolina indie,https://p.scdn.co/mp3-preview/4a0c64f4049f8369e2933e6ccd3e53e41eea0c07,"e.g. Lilac Shadows ""Black Lodge""","rgb(139, 136, 38)",12552px,478px,101%,20220528
finnish punk,https://p.scdn.co/mp3-preview/ea2fce41f40c450690d075b384688e420c7de652,"e.g. Kivesveto Go Go ""Äiti Hei!""","rgb(213, 89, 27)",8832px,350px,101%,20220528
vancouver metal,https://p.scdn.co/mp3-preview/2de360aa2316e6e364e88f5e068a83b2b4f810be,"e.g. Archspire ""Drone Corpse Aviator""","rgb(208, 87, 90)",7897px,245px,100%,20220528
czech folk rock,https://p.scdn.co/mp3-preview/044196040f64df178a230497449e6d1c869a19ce,"e.g. Jablkoň ""5 Policajtů""","rgb(145, 138, 14)",11226px,732px,100%,20220528
sunshine pop,https://p.scdn.co/mp3-preview/763d8180795ecc185627b846dff2ae95a43b7884,"e.g. The Cyrkle ""Red Rubber Ball""","rgb(126, 132, 8)",14119px,662px,103%,20220528
cimbalom,https://p.scdn.co/mp3-preview/ed10af4d37987f15508454f0dc1d8cec1eef7448,"e.g. Kálmán Balogh ""Bulgar Cigany Horo""","rgb(107, 152, 107)",17035px,709px,100%,20220528
hampton roads indie,https://p.scdn.co/mp3-preview/5438ebd36b86e174310e54370861b2e213ed2f83,"e.g. The Hunts ""Valentina""","rgb(166, 130, 38)",9878px,449px,100%,20220528
oulu indie,https://p.scdn.co/mp3-preview/9970563ce1b1efc24bc40910674c8e98e195b29e,"e.g. 22-Pistepirkko ""Birdy""","rgb(180, 118, 33)",8695px,383px,100%,20220528
italian metal,https://p.scdn.co/mp3-preview/b687a62f6c676028e0820452283a642e5fc2e12a,"e.g. Trick or Treat ""Creepy Symphony""","rgb(184, 22, 121)",9976px,160px,101%,20220528
modern mod,https://p.scdn.co/mp3-preview/cfa16dd7d93cb81081edbdb5e460aa8a172aaf61,"e.g. New Street Adventure ""The Big A.C.""","rgb(188, 118, 34)",6594px,430px,100%,20220528
neo-rockabilly,https://p.scdn.co/mp3-preview/ee289aaeb5691951bfc1ef17178ce3245829c57f,"e.g. Hicksville Bombers ""Whole Lotta Rosie""","rgb(186, 113, 21)",11301px,798px,100%,20220528
dutch r&b,https://p.scdn.co/mp3-preview/c895909a5b46eb839a36ed6ee175003b0a14d5ce,"e.g. Full Crate ""A Storm on a Summers Day""","rgb(138, 148, 14)",7890px,951px,101%,20220528
novos talentos brasileiros,https://p.scdn.co/mp3-preview/172769c6b3448c971ac41a928e6258392c9258d2,"e.g. Leticia Santos ""Porque Eu Sei Que É Amor - Ao Vivo / The Voice Brasil Kids 2017""","rgb(142, 143, 6)",9805px,773px,100%,20220528
sasscore,https://p.scdn.co/mp3-preview/517880a8c7a0e200eafa423c47998f9e4ae5a0fb,"e.g. An Albatross ""Return of the Lazer Viking""","rgb(213, 73, 104)",10569px,263px,101%,20220528
telugu worship,https://p.scdn.co/mp3-preview/dea00fbf614cbb5c063b9e30ab689ad8cae48036,"e.g. Prabhu Pammi ""Naa Sarvam""","rgb(152, 141, 15)",9359px,773px,100%,20220528
brazilian punk,https://p.scdn.co/mp3-preview/2d50143bb61c8bc81dbf7e04c4259e9e2ed63cde,"e.g. Gritando HC ""Aéreo Na Piscina""","rgb(221, 85, 26)",8474px,389px,101%,20220528
japanese hardcore,https://p.scdn.co/mp3-preview/dbbbcd1f3c89bea70cd82a9fc47d769d7c92ddf7,"e.g. Super Structure ""Despair""","rgb(231, 59, 90)",9807px,198px,100%,20220528
chasidic pop,https://p.scdn.co/mp3-preview/2ddcfe10a36b3c4e7663a860343aaa578d6eb660,"e.g. Shloime Daskal ""Ahallelu Ahallelu""","rgb(167, 128, 12)",9460px,604px,100%,20220528
jangle rock,https://p.scdn.co/mp3-preview/4af5906f6773d73b755a89a1abd24dd80db30de0,"e.g. Otter Petter ""Tie Your Hands""","rgb(150, 139, 51)",9200px,420px,100%,20220528
kasi rap,https://p.scdn.co/mp3-preview/3d45ee6b7ffec425b64964e75c08ec16968ebc03,"e.g. Pro Kid ""Bhampa""","rgb(173, 131, 8)",7261px,1014px,100%,20220528
brazilian hip hop,https://p.scdn.co/mp3-preview/27c66d642b0fff498379946c9ab6c0932fd83011,"e.g. Rashid ""Pipa Voada (feat. Emicida)""","rgb(162, 135, 15)",9773px,1077px,107%,20220528
finnish trap,https://p.scdn.co/mp3-preview/2761a71404c473c2bc9888af36c9fbfb022d8d8f,"e.g. NCO ""Lisää""","rgb(154, 150, 7)",3790px,1086px,101%,20220528
hungarian choir,https://p.scdn.co/mp3-preview/f97aea70ae7c51ae754a061a2a16dcb7fc55877e,"e.g. Michael Haydn ""Requiem in C Minor, MH 559: Kyrie""","rgb(41, 148, 56)",20100px,219px,100%,20220528
deep underground hip hop,https://p.scdn.co/mp3-preview/7192b09bfa39d078b1b9efbd0818e046d15eecca,"e.g. Cayman Cline ""Memos""","rgb(164, 140, 4)",8495px,1035px,107%,20220528
traditional reggae,https://p.scdn.co/mp3-preview/128d4e3136fa72d1bb7a100ff8ffeb37d979d79a,"e.g. Arkaingelle ""Light Tha Torch""","rgb(155, 141, 19)",5579px,1130px,100%,20220528
corrido,https://p.scdn.co/mp3-preview/d1b247089d708c4812e3167446cf091e3adad907,"e.g. Los Minis de Caborca ""300 Locos""","rgb(164, 139, 1)",12185px,1075px,115%,20220528
australian choir,https://p.scdn.co/mp3-preview/eca196e8ac46365eec199ffed72034a820537beb,"e.g. John Rutter ""The Lord Bless You And Keep You""","rgb(36, 159, 66)",20577px,182px,100%,20220528
juju,https://p.scdn.co/mp3-preview/b57354ccc0392394f4d07af2e8d707397fcd1135,"e.g. Chief Commander Ebenezer Obey ""Iba F'Oluwa/Ajokodabi Ile (Highlife Juju Yoruba)""","rgb(167, 119, 42)",12436px,1106px,100%,20220528
ukrainian metalcore,https://p.scdn.co/mp3-preview/5def644f9eaea33571cb6c51e8e41a242dc211a6,"e.g. Space Of Variations ""Tibet""","rgb(223, 96, 29)",3298px,272px,100%,20220528
cleveland metal,https://p.scdn.co/mp3-preview/a4c0cf58533cc4f31e0763c214d25f103b63f22d,"e.g. Mushroomhead ""Sun Doesn't Rise""","rgb(223, 80, 51)",8536px,236px,100%,20220528
italian folk metal,https://p.scdn.co/mp3-preview/69b6c5b76e08e1481ab992e7a69e66e83e99f748,"e.g. Furor Gallico ""La caccia morta""","rgb(212, 100, 32)",4976px,230px,100%,20220528
german melodeath,https://p.scdn.co/mp3-preview/323ca78e6acb708a0836d2e3f08b09f01ca936b1,"e.g. Parasite Inc. ""The Pulse of the Dead""","rgb(225, 80, 77)",5680px,176px,100%,20220528
dutch stoner rock,https://p.scdn.co/mp3-preview/4fb622f88d9a75b58649da26d7d89d8e0fc276ad,"e.g. 35007 ""Evaporate""","rgb(186, 113, 101)",10139px,227px,100%,20220528
musica ayacuchana,https://p.scdn.co/mp3-preview/cb75bc3bc7bde187a541d363b63432752564d43f,"e.g. Max Castro ""Tu Me Pides Que Te Olvide""","rgb(162, 145, 11)",13369px,1010px,100%,20220528
birdsong,https://p.scdn.co/mp3-preview/15dcdb4c355ce49bf2a44015b6b0b15e2477faf2,"e.g. Letnie Glosy Ptakow ""Singing birds of the forest, in the background the woodpecker tapping""","rgb(182, 0, 186)",16625px,216px,100%,20220528
fado antigo,https://p.scdn.co/mp3-preview/29ac1769f51bdda195dfb50763db46b25a27c3ee,"e.g. Fernando Farinha ""Menina do Rés-Do-Chão""","rgb(67, 162, 18)",19087px,740px,100%,20220528
fado de coimbra,https://p.scdn.co/mp3-preview/b5e0e14e522de285bf87352e459e41a7ff61ab7c,"e.g. Luiz Goes ""Fado Do Estudante""","rgb(65, 163, 18)",19306px,704px,100%,20220528
italian pop punk,https://p.scdn.co/mp3-preview/a6c79f0b5fb1598b2e37e4507c0f651002da5e15,"e.g. Why Everyone Left ""Dead Inside""","rgb(218, 104, 18)",3024px,315px,100%,20220528
musique mandingue,https://p.scdn.co/mp3-preview/fef203bafa021af81a7e1a36a1d8d1aee6b718f7,"e.g. Ramata Diakité ""Deri Faramandi""","rgb(153, 136, 34)",12485px,1010px,100%,20220528
christian hard rock,https://p.scdn.co/mp3-preview/377887c220563c12117c19335012ed437280770b,"e.g. The Protest ""What Else You Got?""","rgb(205, 110, 25)",4268px,272px,101%,20220528
progressive thrash,https://p.scdn.co/mp3-preview/40bb88cb78cc1b6663b2a74195a9b9b60fadbc12,"e.g. Vektor ""Tetrastructural Minds""","rgb(217, 92, 83)",7418px,243px,100%,20220528
boston punk,https://p.scdn.co/mp3-preview/bd570c3df6a733ab7a32240acd1f90d87f98dadb,"e.g. The Ducky Boys ""Stand By Me""","rgb(229, 81, 22)",9435px,285px,101%,20220528
