genre,preview_url,preview_track,color,top,left,font_size,run_date
rock en espanol,https://p.scdn.co/mp3-preview/c52ca102bffb9a31560a24a4af79cc3ae9add660,"e.g. Los Enanitos Verdes ""Lamento Boliviano""","rgb(176, 127, 14)",6702px,702px,116%,20230328
tropical,https://p.scdn.co/mp3-preview/08c0ea73bb9cd6adf22b1395ff6db2772002bbb9,"e.g. Tito Nieves ""Fabricando Fantasías - Salsa Version""","rgb(166, 139, 8)",12672px,1050px,115%,20230328
gangster rap,https://p.scdn.co/mp3-preview/e5dbb1d53ea7efae1ffb6e30805ba1e00fe79a87,"e.g. Makaveli ""Hail Mary""","rgb(172, 127, 5)",5575px,1114px,115%,20230328
ranchera,https://p.scdn.co/mp3-preview/c854bfb4703a1edc834234811c4d89119b6ae116,"e.g. Lucha Villa ""No Discutamos""","rgb(124, 148, 9)",13438px,877px,115%,20230328
neo mellow,https://p.scdn.co/mp3-preview/0952568e496914bb61383588ac417ec70abefc1d,"e.g. Jason Mraz ""I'm Yours""","rgb(143, 142, 8)",10124px,572px,115%,20230328
art pop,https://p.scdn.co/mp3-preview/ed84c9c1eea87197df5983afb695a782a6840035,"e.g. Perfume Genius ""Slip Away""","rgb(137, 139, 70)",9853px,551px,115%,20230328
viral rap,https://p.scdn.co/mp3-preview/8f1408c62eda091ceebcb58317021a1047bf8323,"e.g. ppcocaine ""Hugh Hefner""","rgb(154, 145, 6)",4702px,1095px,115%,20230328
reggaeton colombiano,https://p.scdn.co/mp3-preview/912e9843d0d1eff6e1bc4f91bc1a5e9104947bc3,"e.g. Andy Rivera ""No Pinto Pajaritos""","rgb(185, 146, 1)",3438px,1155px,115%,20230328
atl hip hop,https://p.scdn.co/mp3-preview/1182f7efd7cb47978319521315b7322ef1521ce7,"e.g. Young Dro ""Shoulder Lean (feat. T.I.)""","rgb(162, 142, 4)",4195px,1063px,115%,20230328
alt z,https://p.scdn.co/mp3-preview/99e6cbecf7c0ddaef9dac1bb121d21501a7276da,"e.g. Charlotte Lawrence ""Joke's On You""","rgb(140, 148, 4)",8364px,801px,114%,20230328
country road,https://p.scdn.co/mp3-preview/63867b119633ebf0164c0790a426c8bb3a6a006d,"e.g. Randy Houser ""Note to Self""","rgb(164, 136, 2)",6359px,575px,114%,20230328
colombian pop,https://p.scdn.co/mp3-preview/3d58d8f334f00076f948ca2632a8bfbad12af9c3,"e.g. Andrés Cepeda ""Magia (feat. Sebastián Yatra)""","rgb(180, 141, 1)",4352px,1003px,114%,20230328
french hip hop,https://p.scdn.co/mp3-preview/09d5d2efe36fe94770e653097326b9d415660c71,"e.g. Rim'K ""Metaverse""","rgb(173, 136, 5)",10410px,1070px,114%,20230328
adult standards,https://p.scdn.co/mp3-preview/ab71015cd8957e29f04aadf38fb40741c8e2b711,"e.g. Bobby Darin ""Beyond the Sea""","rgb(87, 143, 37)",17583px,718px,114%,20230328
arrocha,https://p.scdn.co/mp3-preview/5140593a457233b0949e91606b598d39eac860e5,"e.g. Jonas Esticado ""Beijo Bêbado""","rgb(188, 141, 0)",8227px,967px,114%,20230328
pop urbaine,https://p.scdn.co/mp3-preview/5b105e3b6b584ae870c496a7254af78b2e4a1995,"e.g. Gradur ""Ne reviens pas""","rgb(171, 143, 3)",9249px,1079px,114%,20230328
latin alternative,https://p.scdn.co/mp3-preview/5e0e12557ef86dee3ef4f36b7689fcfddef5a25e,"e.g. Fobia ""El Microbito""","rgb(176, 128, 17)",6206px,771px,114%,20230328
art rock,https://p.scdn.co/mp3-preview/c82f78cdb980913052039da865227c934160df33,"e.g. Yes ""Owner of a Lonely Heart""","rgb(152, 124, 54)",11707px,520px,114%,20230328
norteno,https://p.scdn.co/mp3-preview/49b1690427a8e4d84d55941e2720c7bf437afd4f,"e.g. Los Traileros Del Norte ""Abeja Reína""","rgb(151, 141, 3)",13199px,1070px,114%,20230328
new wave pop,https://p.scdn.co/mp3-preview/14bab659cdd73644ed4dbe48409c370fd1b587a9,"e.g. Belinda Carlisle ""Heaven Is A Place On Earth - Promo 7"" Edit""","rgb(166, 126, 21)",6118px,694px,114%,20230328
folk rock,https://p.scdn.co/mp3-preview/53ab746c37c717c20f793598064b7f720877b646,"e.g. Buffalo Springfield ""For What It's Worth""","rgb(126, 135, 18)",13994px,685px,114%,20230328
sierreno,https://p.scdn.co/mp3-preview/fbe949b343eb143c21e7586cc5dc9844c20fcf58,"e.g. Abraham Vazquez ""Uno mas Uno Igual a Zero""","rgb(153, 145, 0)",12833px,1027px,113%,20230328
underground hip hop,https://p.scdn.co/mp3-preview/7d078241996955770586cca4c131a0f40558473d,"e.g. Robb Bank$ ""It's Lifted""","rgb(160, 139, 18)",8672px,965px,113%,20230328
latin rock,https://p.scdn.co/mp3-preview/a5c1c6d54c02805228618fb5cf7496b6475086c9,"e.g. Los Fabulosos Cadillacs ""Vasos Vacíos - Remasterizado 2008""","rgb(176, 124, 25)",6435px,642px,113%,20230328
mexican pop,https://p.scdn.co/mp3-preview/f581df64cddeb306e234477565de888c146b516b,"e.g. Paty Cantú ""Afortunadamente No Eres Tu""","rgb(177, 136, 4)",5250px,794px,113%,20230328
german hip hop,https://p.scdn.co/mp3-preview/84fe973d16a4b39b9b0fb9de367169f89406a1c1,"e.g. PA Sports ""Bist du da""","rgb(163, 141, 17)",9912px,1064px,113%,20230328
house,https://p.scdn.co/mp3-preview/81e1063337ea616b86a2b74f559af056f0c36fd5,"e.g. MK ""Rhyme Dust""","rgb(205, 126, 101)",1382px,1097px,113%,20230328
corridos tumbados,https://p.scdn.co/mp3-preview/5516dc1ed5c5e3f0441ebd352805dc19aab478da,"e.g. Los Hijos De Garcia ""18 Libras""","rgb(161, 142, 1)",13099px,1027px,113%,20230328
j-pop,https://p.scdn.co/mp3-preview/08a7647529f88d368b37f5fe13e5913f0d118bd1,"e.g. GReeeeN ""キセキ""","rgb(187, 123, 21)",5113px,531px,113%,20230328
country rock,https://p.scdn.co/mp3-preview/5646b7a32792d3033b8c51a627662bfedf62338d,"e.g. Nitty Gritty Dirt Band ""Fishin' in the Dark""","rgb(132, 133, 19)",12867px,710px,113%,20230328
funk carioca,https://p.scdn.co/mp3-preview/322750c331cc27524db597a7a306c4542d412a61,"e.g. ZAAC ""Mais Uma""","rgb(179, 134, 5)",6843px,1188px,113%,20230328
soul,https://p.scdn.co/mp3-preview/4894057a7cdc4be59cd335cfc369ba2d3a3b2ad8,"e.g. Bill Withers ""Ain't No Sunshine""","rgb(114, 132, 18)",15149px,840px,113%,20230328
canadian contemporary r&b,https://p.scdn.co/mp3-preview/5f2b6bdfef946a9828c2e08a1cc917ce3ce8aad3,"e.g. K. Forest ""Potent""","rgb(131, 151, 27)",9823px,803px,113%,20230328
europop,https://p.scdn.co/mp3-preview/b1b05ce2da3bc9fa2d46ffecdbb038fd9ef0f3dd,"e.g. Aqua ""Barbie Girl""","rgb(184, 128, 21)",3748px,765px,113%,20230328
sertanejo universitario,https://p.scdn.co/mp3-preview/d6e26c9e94485b5ee0ebd3e7221ccf692c556280,"e.g. Guilherme & Santiago ""Se Ele Soubesse - Ao Vivo Em Goiânia / 2022""","rgb(177, 134, 1)",9426px,833px,113%,20230328
metal,https://p.scdn.co/mp3-preview/2cb1d059304223a0ad3603e7f7d60dcfc6de3e7f,"e.g. Judas Priest ""Breaking the Law""","rgb(217, 81, 56)",8287px,236px,112%,20230328
k-pop boy group,https://p.scdn.co/mp3-preview/8d330aa14dd3a7e4541c6a10c0391835e3b95d3f,"e.g. UP10TION ""What If Love""","rgb(199, 123, 16)",3917px,736px,112%,20230328
reggaeton flow,https://p.scdn.co/mp3-preview/eeeec701e3156ea86afc34cd912ae01a09f01fe5,"e.g. Sammy & Falsetto ""Yo Sé Que Tú Quieres""","rgb(187, 143, 5)",3732px,1178px,112%,20230328
indie rock,https://p.scdn.co/mp3-preview/b25f4f301e3165f49178815baa81f6966eeb7c4f,"e.g. TV On The Radio ""Wolf Like Me""","rgb(163, 126, 60)",10051px,464px,112%,20230328
latin arena pop,https://p.scdn.co/mp3-preview/2ffd146aa3e8f2af2d83fa6fb1661921a508179a,"e.g. Sandoval ""A quien tú decidiste amar""","rgb(175, 136, 3)",6220px,685px,112%,20230328
sertanejo,https://p.scdn.co/mp3-preview/4e75196b572d1a65f3edc51e4ff7403766db539d,"e.g. Matogrosso & Mathias ""Tentei Te Esquecer - Ao Vivo""","rgb(172, 136, 1)",9737px,840px,112%,20230328
hip pop,https://p.scdn.co/mp3-preview/d90599da1f405fc0372874334c9121811d7de9c4,"e.g. Mýa ""Case Of The Ex (Whatcha Gonna Do)""","rgb(165, 132, 6)",5269px,1009px,112%,20230328
chicago rap,https://p.scdn.co/mp3-preview/8b4df6eb62f625a66273c766fae7462508e8df5c,"e.g. FBG Duck ""Exposing Me Remix (feat. Rooga)""","rgb(165, 140, 8)",6392px,1010px,112%,20230328
neo soul,https://p.scdn.co/mp3-preview/597c8872623a125ae24de1193f3f4ae8bf534411,"e.g. Jill Scott ""Golden""","rgb(147, 136, 12)",7147px,892px,112%,20230328
post-grunge,https://p.scdn.co/mp3-preview/e84ad771658af4923f3f112e666d50af47feb4ae,"e.g. Fuel ""Shimmer""","rgb(203, 112, 13)",4663px,323px,112%,20230328
sertanejo pop,https://p.scdn.co/mp3-preview/d784c65283696ab6e3ef4eebeeff8a1f8e6a2351,"e.g. Gustavo Moura & Rafael ""Cara de Golpe""","rgb(188, 135, 1)",8560px,838px,112%,20230328
modern alternative rock,https://p.scdn.co/mp3-preview/30f8e1d29d8498a7aed0293ad6a54e434b46fdaf,"e.g. Des Rocs ""Used to the Darkness""","rgb(191, 116, 19)",5581px,417px,112%,20230328
indonesian pop,https://p.scdn.co/mp3-preview/4d8ec580c44d5e66fd759a4916fa2e1f3a0f2d86,"e.g. Yovie Widianto ""Menyesal""","rgb(146, 142, 14)",9187px,582px,112%,20230328
canadian hip hop,https://p.scdn.co/mp3-preview/ccf1dd02eb4d236f465355025b93e099fbf24dfb,"e.g. NorthSideBenji ""One In The Chamber""","rgb(156, 144, 6)",8301px,1039px,112%,20230328
new wave,https://p.scdn.co/mp3-preview/37e6049e5c604a5a0b0c0c5ef68208f72e0fed38,"e.g. The Human League ""Don't You Want Me""","rgb(182, 116, 39)",4955px,608px,111%,20230328
k-pop girl group,https://p.scdn.co/mp3-preview/d02babf1297bdd36683b4bedfcf972f0848959bc,"e.g. gugudan ""Not That Type""","rgb(203, 128, 22)",2902px,890px,111%,20230328
conscious hip hop,https://p.scdn.co/mp3-preview/16cdbc9f2e6dafb1d98df883971b5473d9d50eb6,"e.g. Brother Ali ""Forest Whitiker""","rgb(176, 120, 12)",9898px,1042px,111%,20230328
stomp and holler,https://p.scdn.co/mp3-preview/06879b94e321463fd8e20cb3d8b267d5f78c4450,"e.g. Langhorne Slim ""Changes""","rgb(130, 143, 31)",12642px,540px,111%,20230328
rap metal,https://p.scdn.co/mp3-preview/68e78220dd2b8d02d1677fad823b30abd27a9b53,"e.g. Coal Chamber ""Loco""","rgb(217, 92, 25)",5519px,447px,111%,20230328
toronto rap,https://p.scdn.co/mp3-preview/61ebaf8d740c0a85f3006529301ad242a4b918ef,"e.g. 6ixbuzz ""No Bacardi""","rgb(153, 148, 3)",6894px,1061px,111%,20230328
banda,https://p.scdn.co/mp3-preview/f252a4fcb17bfe979b6f0b8b5a06713fa8201b91,"e.g. Chuy Lizarraga y Su Banda Tierra Sinaloense ""Partido En Dos""","rgb(147, 141, 10)",10743px,990px,111%,20230328
italian hip hop,https://p.scdn.co/mp3-preview/3c70c039e499c75bcd6f028ce8a5ccc960a264fe,"e.g. TY1 ""STANOTTE (feat. Coez, Massimo Pericolo)""","rgb(180, 134, 8)",7737px,972px,111%,20230328
pop punk,https://p.scdn.co/mp3-preview/a1afebf0671d957bc8c15e860d05728543638a53,"e.g. State Champs ""Stitches""","rgb(208, 106, 8)",4649px,350px,111%,20230328
urbano mexicano,https://p.scdn.co/mp3-preview/7e92251cfd55122896ed3a53ed41cced5d1426c9,"e.g. DAAZ ""MOTEL CALIFORNIA""","rgb(164, 144, 8)",6179px,1064px,111%,20230328
spanish pop,https://p.scdn.co/mp3-preview/1d0ee503661fd53e95d34607a23f447a44080d8d,"e.g. Conchita ""El Viaje""","rgb(174, 132, 5)",7600px,726px,111%,20230328
indie folk,https://p.scdn.co/mp3-preview/cf3fd6bac587a0cffe04816e8170cbbf277a32f0,"e.g. River Whyless ""Motel 6""","rgb(104, 152, 32)",14082px,577px,111%,20230328
blues rock,https://p.scdn.co/mp3-preview/655b73ac73b40131a594c407d41955ca22f9a745,"e.g. Free ""All Right Now""","rgb(151, 119, 34)",13868px,743px,111%,20230328
east coast hip hop,https://p.scdn.co/mp3-preview/386db4ce6c6be300bbdcb10704fb17f1bb679863,"e.g. Jeru The Damaja ""Me Or The Papes""","rgb(180, 113, 14)",8414px,1112px,111%,20230328
bedroom pop,https://p.scdn.co/mp3-preview/45a9e95ff784263b7397cb38b93b27b3e20c0e5f,"e.g. TEMPOREX ""Numbers""","rgb(127, 148, 39)",9339px,718px,111%,20230328
funk,https://p.scdn.co/mp3-preview/1ac8cfe32cbd061bf1ccf7ea3fc10c5a0c3979c7,"e.g. The Brothers Johnson ""Stomp! - Single Version""","rgb(148, 124, 31)",11094px,892px,111%,20230328
singer-songwriter,https://p.scdn.co/mp3-preview/77cf1e4d997ce99403198038b03cc9350d03efc8,"e.g. Tim Hardin ""How Can We Hang On To A Dream""","rgb(104, 145, 17)",14975px,713px,111%,20230328
trap argentino,https://p.scdn.co/mp3-preview/83e28467673def81b5532925eed615b4da55c30f,"e.g. Neo Pistea ""Tumbando el Club (feat. C.R.O, Obiewanshot, YSY A, Cazzu, Khea, Lucho SSJ, Coqeéin Montana, Marcianos Crew & Duki) - Remix""","rgb(154, 151, 7)",6582px,1099px,110%,20230328
francoton,https://p.scdn.co/mp3-preview/b66560dc13ee8658592301cbb6827aa9f16df21c,"e.g. RIDSA ""Nous Deux""","rgb(176, 134, 5)",7799px,881px,110%,20230328
viral pop,https://p.scdn.co/mp3-preview/963bb61c9806ccc7e70fce4ab342c56e9c377f01,"e.g. Tyler Ward ""Shallow - Acoustic""","rgb(122, 152, 6)",11414px,760px,110%,20230328
slap house,https://p.scdn.co/mp3-preview/e048a68ee112cd878d1690633c94da6c4ee31c7a,"e.g. Anthony Keyrouz ""Wake Me Up In Paris""","rgb(203, 130, 55)",2240px,871px,110%,20230328
new romantic,https://p.scdn.co/mp3-preview/af3bb246bafc1d1e3fa4a1a6915b49b2c3e19e3d,"e.g. Heaven 17 ""Temptation - 12"" Version / Remastered 2016""","rgb(179, 120, 36)",4217px,697px,110%,20230328
indie poptimism,https://p.scdn.co/mp3-preview/4badb0e24ef25b462c689171f86ae263e92ed5a2,"e.g. VÉRITÉ ""Somebody Else""","rgb(167, 138, 17)",4818px,655px,110%,20230328
dark trap,https://p.scdn.co/mp3-preview/654b151fb3c0c74e3805cabede80dd45f4d3ffdb,"e.g. Kamiyada+ ""ProductOfDrugs (Prod. The Virus and Antidote)""","rgb(164, 142, 22)",4255px,976px,110%,20230328
alternative hip hop,https://p.scdn.co/mp3-preview/39fff0a2956734306aec155594bba375aad62302,"e.g. Black Star ""Definition""","rgb(175, 118, 33)",10718px,1010px,110%,20230328
west coast rap,https://p.scdn.co/mp3-preview/a7de34356ccce53cc289ca0f789fdd9f05b64740,"e.g. Mack 10 ""Nothin' But The Cavi Hit""","rgb(173, 122, 7)",5249px,1160px,110%,20230328
alternative r&b,https://p.scdn.co/mp3-preview/de4ce8beb5ae08e8fbaffb7775c27c05d3086729,"e.g. Mereba ""Sandstorm (feat. JID)""","rgb(144, 141, 25)",8943px,959px,110%,20230328
quiet storm,https://p.scdn.co/mp3-preview/184d7bc77159a53bffe1930a0179ae9138c78ef9,"e.g. The Emotions ""Best of My Love""","rgb(146, 126, 15)",10544px,836px,110%,20230328
emo rap,https://p.scdn.co/mp3-preview/b155b46ec99a25abc68d8ca189772812dc613216,"e.g. yung van ""I Waited on You, You Never Came""","rgb(145, 150, 18)",6018px,821px,110%,20230328
hoerspiel,https://p.scdn.co/mp3-preview/8fed0a0dfeb5aab80312669102d395d77c2560f7,"e.g. Michael Ende ""Jim Knopf und Lukas der Lokomotivführer - Teil 01""","rgb(97, 101, 0)",15357px,1315px,110%,20230328
indie soul,https://p.scdn.co/mp3-preview/9a55dcce4df6c5d4f6cc0c598254bbfee0fee136,"e.g. Two Another ""Keeping Me Under""","rgb(144, 142, 73)",7067px,951px,110%,20230328
psychedelic rock,https://p.scdn.co/mp3-preview/05f447c40e70104836b5bc626e6ac8e838b22145,"e.g. Love ""Everybody’s Gotta Live""","rgb(139, 119, 32)",13364px,736px,110%,20230328
disco,https://p.scdn.co/mp3-preview/c8e62c272be0fd81117f2059aaa6b5eaaa1e5b73,"e.g. Sister Sledge ""We Are Family - 1995 Remaster""","rgb(160, 122, 22)",8264px,875px,110%,20230328
miami hip hop,https://p.scdn.co/mp3-preview/6048a01d19b29cf864db0c8b5d53178ad792e689,"e.g. Ball Greezy ""Nice & Slow (feat. Lil Dred)""","rgb(174, 134, 6)",4132px,1070px,110%,20230328
boy band,https://p.scdn.co/mp3-preview/fbceacf8250390bbab391f16694dbc85a63dbcd3,"e.g. Five ""Keep On Movin'""","rgb(172, 131, 3)",3522px,721px,110%,20230328
progressive house,https://p.scdn.co/mp3-preview/ffc856d161f635114f329c7ad4862161a303769c,"e.g. Estiva ""Hero""","rgb(207, 126, 114)",1937px,736px,110%,20230328
desi hip hop,https://p.scdn.co/mp3-preview/0a060a28cbb86d142b8cbf92201ba4e766ac7027,"e.g. Ikka ""WOH""","rgb(181, 131, 12)",6632px,1012px,110%,20230328
puerto rican pop,https://p.scdn.co/mp3-preview/fb31bfbc0231fb39619ead7cbdc87b5a84947302,"e.g. Ednita Nazario ""A Que No Le Cuentas""","rgb(179, 136, 5)",6141px,930px,110%,20230328
electronica,https://p.scdn.co/mp3-preview/ddfdc2b6fc9b4a8eb160adbff337b4b2dde19bcc,"e.g. Bonobo ""Rosewood""","rgb(158, 139, 129)",4086px,869px,110%,20230328
ccm,https://p.scdn.co/mp3-preview/0b91be05b2b7949d0c8f89d967d0eb0185eb79e2,"e.g. Jason Gray ""Remind Me Who I Am""","rgb(156, 139, 13)",7011px,360px,110%,20230328
