genre,preview_url,preview_track,color,top,left,font_size,run_date
rap tico,https://p.scdn.co/mp3-preview/3270b125d66adda72c5b43b27db07a69c35ef0dc,"e.g. Soultwo ""Jesús""","rgb(176, 135, 33)",9370px,1108px,100%,20220721
deep tech house,https://p.scdn.co/mp3-preview/34f43a69b0b2e8a068d2314ef9eb4e20e8da4cca,"e.g. Cuartero ""Mama""","rgb(195, 139, 201)",192px,1415px,101%,20220721
heavy gothic rock,https://p.scdn.co/mp3-preview/cdeec9ed9b8869450dedd1cedd1a4298d723e736,"e.g. This Void Inside ""Losing My Angel""","rgb(179, 121, 62)",5982px,355px,100%,20220721
classical harp,https://p.scdn.co/mp3-preview/970de8b07426ba99728b813fb0d9e4801c64bb52,"e.g. Johann Sebastian Bach ""Ave Maria""","rgb(29, 175, 182)",20408px,625px,100%,20220721
musica amapaense,https://p.scdn.co/mp3-preview/85ec97257d1e691bb05f300f382072d59d8d75a1,"e.g. Patrícia Bastos ""Dançando com Oxum""","rgb(160, 135, 11)",9246px,768px,100%,20220721
kompa chretien,https://p.scdn.co/mp3-preview/66136033a0b80cd061df63413cce1d2f02d9f5cb,"e.g. DJ H509 ""Tu es Yahweh""","rgb(167, 140, 12)",7944px,727px,100%,20220721
folk rock italiano,https://p.scdn.co/mp3-preview/4925c3ff7370dc4b326bb674b9540f6519f5a67d,"e.g. Bandabardò ""Se mi rilasso collasso""","rgb(132, 138, 11)",13751px,722px,102%,20220721
japanese classical piano,https://p.scdn.co/mp3-preview/42da37bd07a2f901757c111b090f95760634a965,"e.g. Claude Debussy ""ドビュッシー:ベルガマスク組曲〜月の光""","rgb(36, 159, 200)",20216px,522px,100%,20220721
piano blues,https://p.scdn.co/mp3-preview/ad24245468823db16e794a31d2c1c5233cd370fe,"e.g. Champion Jack Dupree ""Junker's Blues""","rgb(102, 136, 45)",17127px,915px,101%,20220721
dortmund indie,https://p.scdn.co/mp3-preview/f7c2f421a6ca95be42e61c0b5d22a9ebabb67d28,"e.g. Phillip Boa And The Voodooclub ""Container Love""","rgb(189, 116, 35)",4515px,505px,100%,20220721
canadian celtic,https://p.scdn.co/mp3-preview/d5dc146febf60fd1652692b454100a4db2dc2ddc,"e.g. The Rankin Family ""You Feel The Same Way Too""","rgb(147, 138, 24)",12874px,531px,101%,20220721
zim gospel,https://p.scdn.co/mp3-preview/a7ebf08c08348d4331e63b7aa14ee4d0691ed9f6,"e.g. Charles Charamba ""Kana Vanhu Vangu""","rgb(158, 136, 4)",10054px,650px,100%,20220721
canadian blues,https://p.scdn.co/mp3-preview/78d4d53c6b18eeda3a6b93051b867c514f1b16f5,"e.g. David Gogo ""This Is A Man's World""","rgb(151, 127, 14)",12146px,730px,100%,20220721
cha-cha-cha,https://p.scdn.co/mp3-preview/367c534226f4ef51aa9dc53638a6e8ea950c0b6c,"e.g. Orquesta América ""Me Lo Dijo Adela""","rgb(127, 133, 62)",15687px,965px,101%,20220721
australian indie folk,https://p.scdn.co/mp3-preview/843ddf639024fe49d87eca594fe9e086bbb1a039,"e.g. Michael Dunstan ""Home""","rgb(119, 151, 25)",11980px,640px,102%,20220721
dutch musical,https://p.scdn.co/mp3-preview/2ffcf946c2a347ef9d2a5debec69709334462ac3,"e.g. Cast Mary Poppins ""Supercalifragilisticexpialidasties""","rgb(118, 141, 19)",14207px,547px,100%,20220721
muzica usoara,https://p.scdn.co/mp3-preview/f2898f6fc3445478db077ad3b4e6061ed3f83c4e,"e.g. Aurelian Andreescu ""Tu Ești Primăvara Mea""","rgb(128, 143, 6)",13344px,620px,100%,20220721
candombe,https://p.scdn.co/mp3-preview/c956f6cf5eac2e551465ea73eed085a85f0a55ac,"e.g. Jorginho Gularte ""Tambor, Tambora""","rgb(157, 130, 38)",10913px,968px,100%,20220721
jam band,https://p.scdn.co/mp3-preview/5d0f5369b6364ac35e830a924caf55c1d525c6d7,"e.g. moe. ""In a Big Country""","rgb(155, 126, 59)",12344px,695px,105%,20220721
singaporean punk,https://p.scdn.co/mp3-preview/0651813deb34df7e1e13ded80e89d2040d055acb,"e.g. Forests ""Kawaii Hawaii""","rgb(219, 85, 47)",6921px,300px,100%,20220721
future rock,https://p.scdn.co/mp3-preview/e02aff9b79ce5a0d8b255182d659bc393cfe23e5,"e.g. Circle of Dust ""Onenemy - Fury Weekend Remix""","rgb(217, 112, 102)",2361px,395px,102%,20220721
ye ye,https://p.scdn.co/mp3-preview/769c1ddd49d1ed2b710b0c8a68665f67839d2a4e,"e.g. Sylvie Vartan ""La plus Belle pour Aller Danser""","rgb(130, 138, 6)",14515px,614px,102%,20220721
st petersburg fl indie,https://p.scdn.co/mp3-preview/3ce7ddc97f8bee0d912a8b42825040f76ea68a88,"e.g. The Happiness Machine ""Dumb Blonde""","rgb(158, 131, 41)",10584px,443px,100%,20220721
deep brazilian pop,https://p.scdn.co/mp3-preview/96d4608cb14b8c9c0de431ef4e7bbf4bd57bd61a,"e.g. Zé Miguel Wisnik ""Saudade da Saudade""","rgb(104, 154, 32)",14182px,875px,100%,20220721
fado instrumental,https://p.scdn.co/mp3-preview/be6a4dfe2d72231f29c0cb947f3c63d32dea6c9a,"e.g. Custódio Castelo ""In agradecimento Miss Morna""","rgb(107, 161, 142)",16209px,757px,100%,20220721
chanson quebecois,https://p.scdn.co/mp3-preview/25dcb01be619a8c43e18d4943bb8d55423fc735c,"e.g. Claude Valade ""Aide-moi à passer la nuit""","rgb(130, 142, 8)",13973px,634px,101%,20220721
taiwan indie,https://p.scdn.co/mp3-preview/0bb7e2cb22fd8e39b690fd526e3d546f71a407c0,"e.g. Wayne's so Sad ""台北流浪指南""","rgb(150, 136, 34)",8484px,518px,102%,20220721
syro-aramaic chant,https://p.scdn.co/mp3-preview/a5a394a9654ff514eced768dc46d81d8f0e99d91,"e.g. Ghada Shbeir ""Lamma Bada Yatathanna""","rgb(53, 172, 25)",18844px,361px,100%,20220721
sega,https://p.scdn.co/mp3-preview/3759de6de66be74684e5a37c09ac6eca6cea98f3,"e.g. Baster ""Alon dansé""","rgb(165, 134, 14)",8797px,1037px,100%,20220721
birmingham hip hop,https://p.scdn.co/mp3-preview/6accd9f2965e88e9a66dbf49bea6fd675c1e64b7,"e.g. Mowgs ""DIFFERENT""","rgb(168, 131, 19)",11481px,1048px,101%,20220721
turkish singer-songwriter,https://p.scdn.co/mp3-preview/2aff71cf29dbb70bf35a7fd3c032b7a29bb7f07a,"e.g. Jehan Barbur ""Güzel Şeyler Var""","rgb(131, 148, 13)",10999px,693px,103%,20220721
lampung indie,https://p.scdn.co/mp3-preview/5a5a610edada36d2436f6467ed0392fc68ccdc07,"e.g. Roomie Boys Alert ""Another Perfect Times""","rgb(157, 139, 26)",6935px,561px,100%,20220721
czsk emo rap,https://p.scdn.co/mp3-preview/b6dad55c0f7490ea837d8ab1a091fe68012d83bf,"e.g. Totally Nothin ""Run Run Run""","rgb(151, 146, 6)",6745px,976px,101%,20220721
hk-pop,https://p.scdn.co/mp3-preview/f2cf57d8634146743fc2d3539b70f472f7cb34bc,"e.g. Cath Wong ""Wo Xin Zhong Shang Wei Beng Huai De Bu Fen""","rgb(134, 147, 5)",9827px,725px,102%,20220721
norwegian alternative rock,https://p.scdn.co/mp3-preview/1be5169b953ed2aceccbe33e111d328f43a327f8,"e.g. Blood Command ""A Villain's Monologue""","rgb(185, 109, 73)",9398px,294px,100%,20220721
chamame brasilero,https://p.scdn.co/mp3-preview/d5d28f51a534d837a738607866a4f8cccdc7a52e,"e.g. Maciel Corrêa ""Orgulho Pantaneiro""","rgb(158, 139, 24)",9806px,907px,100%,20220721
classic psychedelic rock,https://p.scdn.co/mp3-preview/fa0ad03db285e07f2ecf72194bd6cbe7b9e38966,"e.g. Paper Garden ""Raining""","rgb(147, 126, 52)",13136px,479px,100%,20220721
jazz puertorriqueno,https://p.scdn.co/mp3-preview/be3231c5a207c0d97ffd47405e02d402d65c1039,"e.g. Giovanni Hidalgo ""Summertime""","rgb(156, 123, 96)",15397px,1033px,100%,20220721
avant-garde black metal,https://p.scdn.co/mp3-preview/55f28259b513c1f403869a998f97002041832349,"e.g. Ved Buens Ende ""I Sang for the Swans""","rgb(197, 80, 124)",9545px,135px,100%,20220721
indonesian pop rock,https://p.scdn.co/mp3-preview/76dfc2efbca6e95b8de200c54511f10a0336e715,"e.g. Five Minutes ""Semakin Ku Kejar Semakin Kau Jauh (SKSJ)""","rgb(167, 132, 11)",6253px,485px,105%,20220721
austin hip hop,https://p.scdn.co/mp3-preview/922bbc5aa1b12c486a5b1ef185a036bae6cf4536,"e.g. Quin Nfn ""Laid Back""","rgb(146, 145, 7)",8748px,1018px,100%,20220721
namibian pop,https://p.scdn.co/mp3-preview/b52196fcc559cc6c5560acd9df0a616836ce4ade,"e.g. Gazza ""Chelete""","rgb(178, 135, 15)",4943px,1065px,100%,20220721
romanian trap,https://p.scdn.co/mp3-preview/6c5ea38a56f8c14504f799f024d177a925c1484b,"e.g. PRNY ""Abilli""","rgb(166, 146, 15)",5447px,1092px,102%,20220721
west-vlaamse hip hop,https://p.scdn.co/mp3-preview/59743b0dc5ec37f0974da43f4d89d82e005ae944,"e.g. 'T Hof Van Commerce ""Kom Mor Ip""","rgb(158, 134, 8)",11469px,1087px,100%,20220721
dub reggae,https://p.scdn.co/mp3-preview/0cceabd92964bff84b9c2b28307650e3ea41abfa,"e.g. Dubkasm ""Jah Victory""","rgb(163, 152, 103)",1416px,1199px,100%,20220721
rap latina,https://p.scdn.co/mp3-preview/e37b1984d77dd9e4b92abded2d585835dbea2b7e,"e.g. Sara Hebe ""Tuve que quemar""","rgb(172, 143, 5)",5149px,1141px,106%,20220721
rap chileno,https://p.scdn.co/mp3-preview/2a7f9a18ae66f743fc6d6b9ea5b2afadf2c248e2,"e.g. Mente Sabia Crú ""Punto de Fuga""","rgb(173, 129, 18)",11048px,1081px,102%,20220721
scam rap,https://p.scdn.co/mp3-preview/c22c34022374613c8723d71eb6dbbd85084cd2a3,"e.g. Band Gang Lonnie Bands ""Detroit To Inglewood (feat. Ice Burgandy, Drego, Beno, Bandgang Masoe & VVSBeezy)""","rgb(160, 145, 1)",7030px,1076px,102%,20220721
arrochadeira,https://p.scdn.co/mp3-preview/2305502c1ffe8ead6830377de5afff99b538e24c,"e.g. Turma da Bregadeira ""Soca Tudo""","rgb(193, 141, 9)",4762px,1313px,105%,20220721
reggae,https://p.scdn.co/mp3-preview/7b058d194a192c75f88d475ab5fabb158b157dfc,"e.g. Wailing Souls ""Act Of Affection""","rgb(137, 143, 33)",6806px,1215px,107%,20220721
contemporary vocal jazz,https://p.scdn.co/mp3-preview/a34c306f493e0950d7d09b0f653c23743ae8ad65,"e.g. Carol Welsman ""Memories of You""","rgb(70, 154, 12)",17636px,727px,104%,20220721
australian classical piano,https://p.scdn.co/mp3-preview/16cd40334b4e1780a712349e2f5f87619f789c50,"e.g. Moritz Moszkowski ""Le maître et l'élève, Op. 96: No. 2, Moment musical""","rgb(28, 164, 193)",20640px,509px,100%,20220721
jazz composition,https://p.scdn.co/mp3-preview/4116d1225a68b89af984b5da0b684a2ef2815494,"e.g. Peter Calandra ""Rainy Mood""","rgb(90, 154, 146)",16071px,780px,100%,20220721
fingerstyle,https://p.scdn.co/mp3-preview/2ccd6d7becffdf7f723855f17b92e92c574e809d,"e.g. Isato Nakagawa ""Rainbow Chaser""","rgb(76, 168, 177)",16648px,885px,101%,20220721
histoire pour enfants,https://p.scdn.co/mp3-preview/0304a2fb61ce34ff0fc167b24a52fbf80fa6fff4,"e.g. Gérard Rouzier ""Mout le mouton""","rgb(79, 136, 6)",15577px,1176px,100%,20220721
variete francaise,https://p.scdn.co/mp3-preview/c21270a9ead14b79e384226cb047dfb48d120baf,"e.g. Arcadian ""Ton combat""","rgb(166, 138, 2)",7747px,730px,103%,20220721
indie cristao,https://p.scdn.co/mp3-preview/4efefdb3d68ee83720d492c42ce1af2729555941,"e.g. Paulo Nazareth ""Não É Mais Segredo""","rgb(122, 151, 16)",11383px,505px,100%,20220721
scottish singer-songwriter,https://p.scdn.co/mp3-preview/d18049a6e1d72f392fb2a0187047a1336dd6dd65,"e.g. King Creosote ""Melin Wynt""","rgb(115, 148, 22)",12947px,617px,102%,20220721
classic turkish pop,https://p.scdn.co/mp3-preview/662fbb17cb29baaeb8e7a6ea3b47d667c3025ba1,"e.g. Rana Alagöz ""Aşkın Gözü Kör Mü""","rgb(129, 138, 13)",14576px,561px,102%,20220721
swedish rock-and-roll,https://p.scdn.co/mp3-preview/3df89c2c8b5d69c699f59ce524288bebc3516f0f,"e.g. Ola & The Janglers ""Let's Dance""","rgb(177, 122, 69)",10889px,654px,100%,20220721
mambo,https://p.scdn.co/mp3-preview/3ccfb935bde1972c46115f0c1914dec8e9c4ac0d,"e.g. Orquesta Aragón ""Quiéreme Sempre""","rgb(140, 128, 69)",15413px,1010px,101%,20220721
tollywood,https://p.scdn.co/mp3-preview/244136cb06896cce0d9f68b74b51428928d2503a,"e.g. Jaspreet Jasz ""Seeti Maar""","rgb(175, 128, 7)",7092px,1001px,104%,20220721
swedish alternative rock,https://p.scdn.co/mp3-preview/f85b77c4053aa155995362c1bee2dec5e6aa9795,"e.g. Lillasyster ""Till Our Days Are Over""","rgb(195, 113, 19)",5597px,405px,103%,20220721
musica folk asturiana,https://p.scdn.co/mp3-preview/190b71128789a570e4f190883d9455da7a52a3f1,"e.g. Felpeyu ""Loa Fayeos de Mayo""","rgb(143, 145, 50)",11840px,355px,100%,20220721
iskelma,https://p.scdn.co/mp3-preview/5b20aae96732b5d5774d6d61e6b2699a168c26f5,"e.g. Neljänsuora ""Mansikkaa ja valkoapilaa""","rgb(147, 139, 4)",9493px,674px,102%,20220721
audiophile vocal,https://p.scdn.co/mp3-preview/d464263943615c4fb57925413b8fd0eb9f5e60a5,"e.g. Valerie Joyce ""That's What Friends Are For""","rgb(68, 161, 8)",16550px,787px,100%,20220721
southern gospel,https://p.scdn.co/mp3-preview/5adc0b8d5253f6509dc40d6e0a48d71dfef5f8df,"e.g. The Nelons ""Come Morning""","rgb(119, 143, 14)",12972px,550px,101%,20220721
indie valenciana,https://p.scdn.co/mp3-preview/5eb008800c2c763879e0b1e671a9045704d125b8,"e.g. La Fúmiga ""Cap. 2: Havia de passar (feat. The Tyets)""","rgb(175, 130, 26)",6490px,464px,100%,20220721
dutch classical piano,https://p.scdn.co/mp3-preview/8da88c07de46c49e27e82bee6e4da5d854afd919,"e.g. Johann Sebastian Bach """"Was mir behagt, ist nur die muntre Jagd"" Cantata, BWV 208: 9. Schafe können sicher weiden (Arr. For Piano Four Hands by Mary Howe)""","rgb(34, 164, 217)",20552px,540px,100%,20220721
musica popular paraense,https://p.scdn.co/mp3-preview/ade70c804d8935f7b1494ed366f2033776aaee2d,"e.g. Arraial Do Pavulagem ""Batalhão da Estrela - Ao Vivo""","rgb(168, 138, 16)",8380px,903px,101%,20220721
alt-idol,https://p.scdn.co/mp3-preview/371c06258d07195f23d5c7543ed694fe6bd49f03,"e.g. Ringwanderung ""waving""","rgb(222, 108, 29)",2509px,472px,100%,20220721
traditional country,https://p.scdn.co/mp3-preview/f17682f6d7c86dfdbed1de635d93d3dc75eaf095,"e.g. Roy Acuff ""Wabash Cannonball""","rgb(83, 148, 17)",16904px,903px,101%,20220721
malagasy folk,https://p.scdn.co/mp3-preview/47b1c3ea21b2fb231090664dc93ebdddac0e31ab,"e.g. Mahaleo ""Isekely""","rgb(141, 137, 44)",12591px,1001px,100%,20220721
israelite hip hop,https://p.scdn.co/mp3-preview/56042ca1febb8fff84ac5a7c7d41874a4000568e,"e.g. Darak Ibar ""Level Up""","rgb(150, 143, 11)",10141px,988px,100%,20220721
balkan trap,https://p.scdn.co/mp3-preview/9bfd239d81efe6bbd2fec1b97a94cd41f42fbebb,"e.g. Elon ""Ona""","rgb(157, 150, 8)",4918px,1027px,101%,20220721
chicago rap,https://p.scdn.co/mp3-preview/b426be65e9839c8ebd2237bfd5e097b7d1c768e7,"e.g. FBG Duck ""Exposing Me Remix (feat. Rooga)""","rgb(165, 139, 8)",6154px,1009px,113%,20220721
coral gospel,https://p.scdn.co/mp3-preview/dd81f7cf51ca537e25bbb30600e32bed36d5a43b,"e.g. Coral Jovem Unasp ""Ouve Meu Coração""","rgb(114, 148, 28)",11864px,401px,100%,20220721
italian metal,https://p.scdn.co/mp3-preview/7833f0bb7603e578f544af70d24506c93ad729c8,"e.g. Trick or Treat ""Crazy""","rgb(183, 20, 123)",9877px,150px,101%,20220721
classical jazz fusion,https://p.scdn.co/mp3-preview/9c889da8a573e591d64641ba2bd004b5a0777a89,"e.g. Jacques Loussier Trio ""Bach: Prelude No. 1 in C major from The Well-Tempered Clavier, BWV 846""","rgb(71, 161, 158)",16880px,796px,100%,20220721
sinhala pop,https://p.scdn.co/mp3-preview/db01523918535aacde1d24e9fc752f4596b0fb36,"e.g. Ruwan Hettiarachchi ""Seetha Maruthe""","rgb(141, 145, 10)",11073px,829px,101%,20220721
brazilian punk,https://p.scdn.co/mp3-preview/2d50143bb61c8bc81dbf7e04c4259e9e2ed63cde,"e.g. Gritando HC ""Aéreo Na Piscina""","rgb(221, 85, 26)",8399px,385px,102%,20220721
goralski,https://p.scdn.co/mp3-preview/e2baa55cb3321df7ae59628bd8f03d5e2b2b2224,"e.g. Kapela Ogórki ""Hej bystra woda""","rgb(131, 146, 5)",11644px,782px,100%,20220721
baiao,https://p.scdn.co/mp3-preview/ee73c04fc68d1ac2731d9a0adb90be506d7e2806,"e.g. Joao Do Vale ""Carcará""","rgb(146, 132, 41)",13639px,843px,101%,20220721
pop romantico,https://p.scdn.co/mp3-preview/181df4ed8644461b0424fcc783a99827f3b1fd42,"e.g. Juan Bau ""La Estrella de David""","rgb(135, 141, 8)",13331px,617px,103%,20220721
egyptian trap,https://p.scdn.co/mp3-preview/9517c64cdc344bef910ceabb4e4bb89d8f15fb96,"e.g. Husayn ""Stop - Magnolia""","rgb(145, 149, 25)",9518px,1024px,102%,20220721
melanesian pop,https://p.scdn.co/mp3-preview/7c69d9686e19c856baa7752dba37c78706db1ab6,"e.g. Sharzy ""Ta' Umai""","rgb(160, 143, 7)",4385px,991px,101%,20220721
nordnorsk rap,https://p.scdn.co/mp3-preview/cae4f843de634142313f4d5fae8ccaa329c61235,"e.g. RSP & Thomax ""Nordaførr""","rgb(171, 133, 31)",6054px,991px,100%,20220721
carnaval,https://p.scdn.co/mp3-preview/98ecbe98d6d425e9460d0268000f3e8f65e1ac8c,"e.g. Jeroen Van Zelst ""Billekes""","rgb(208, 119, 8)",3420px,805px,102%,20220721
