genre,preview_url,preview_track,color,top,left,font_size,run_date
deep psychobilly,https://p.scdn.co/mp3-preview/ef85e589557421be7030d15fd935adcf156461e6,"e.g. Voodoo Swing ""Hillbilly Rock'n'Roll""","rgb(217, 89, 32)",9582px,534px,100%,20220412
thai folk,https://p.scdn.co/mp3-preview/3140f435f6ab1ce044ba0606f162c3f7b4b94903,"e.g. Greasy Cafe' ""ฝืน""","rgb(123, 147, 26)",12002px,636px,101%,20220412
southern gospel,https://p.scdn.co/mp3-preview/5adc0b8d5253f6509dc40d6e0a48d71dfef5f8df,"e.g. The Nelons ""Come Morning""","rgb(119, 143, 14)",13042px,548px,101%,20220412
jazz puertorriqueno,https://p.scdn.co/mp3-preview/89efc4ecbfe8f61361f4a22d8b4f4341efda8c62,"e.g. Bobby Valentin ""Part Time Lover (Amor a Medio Tiempo)""","rgb(156, 123, 96)",15245px,1036px,100%,20220412
turkish singer-songwriter,https://p.scdn.co/mp3-preview/4a9de7fc264f0eee0ae9fdb5bcffbff42372379e,"e.g. Jehan Barbur ""Selvi Boylum Al Yazmalım""","rgb(131, 148, 13)",10967px,697px,103%,20220412
korean trap,https://p.scdn.co/mp3-preview/0d6a05e5ccc7f6107fc674f277dc588027afcef8,"e.g. ZENE THE ZILLA ""Ruby (Feat. Gist)""","rgb(178, 143, 10)",5817px,1021px,100%,20220412
musica indigena latinoamericana,https://p.scdn.co/mp3-preview/e76c7838cfcf72c0228cf817576d8a663956c0cb,"e.g. Luzmila Carpio ""Tarpuricusum Sarata - Captain Planet Remix""","rgb(144, 143, 14)",11997px,923px,100%,20220412
hk-pop,https://p.scdn.co/mp3-preview/f2cf57d8634146743fc2d3539b70f472f7cb34bc,"e.g. Cath Wong ""我心中尚未崩壞的部分""","rgb(132, 148, 5)",9841px,742px,102%,20220412
greek rock,https://p.scdn.co/mp3-preview/37c1fbfd43c4053d16a183d49425334bbd864d01,"e.g. 1000mods ""Vidage""","rgb(181, 122, 49)",5675px,386px,100%,20220412
musica afroperuana,https://p.scdn.co/mp3-preview/d452ce6435256f78409be4a633ca4441aeb05e4e,"e.g. Arturo ""Zambo"" Cavero ""Y Se Llama Perú""","rgb(143, 139, 28)",12525px,1104px,100%,20220412
chamame brasilero,https://p.scdn.co/mp3-preview/e0aa16a6e54a0e6b0ab5941a880873368f47e992,"e.g. Grupo Pantanal ""Coisas do poeira Amelia""","rgb(158, 139, 24)",9544px,911px,100%,20220412
hip hop tuga,https://p.scdn.co/mp3-preview/6dfb08d85811c00b433f777e6784b9dab0371a57,"e.g. Regula ""Wake n Bake""","rgb(163, 134, 18)",9744px,1062px,102%,20220412
suomirap,https://p.scdn.co/mp3-preview/915aa9e8718504a64039d615b1a49ca23b1a38b8,"e.g. Laineen Kasperi ""Täydellinen Tiistai""","rgb(173, 128, 11)",6948px,1057px,101%,20220412
polish alternative rap,https://p.scdn.co/mp3-preview/4605f9d17e9920f2df9ade72506005783d7ea98c,"e.g. Gruby Mielzky ""Jak Wyśnię""","rgb(177, 129, 12)",8687px,1034px,104%,20220412
rap latina,https://p.scdn.co/mp3-preview/e37b1984d77dd9e4b92abded2d585835dbea2b7e,"e.g. Sara Hebe ""Tuve que quemar""","rgb(172, 143, 6)",5118px,1144px,106%,20220412
scam rap,https://p.scdn.co/mp3-preview/c22c34022374613c8723d71eb6dbbd85084cd2a3,"e.g. Band Gang Lonnie Bands ""Detroit To Inglewood (feat. Ice Burgandy, Drego, Beno, Bandgang Masoe & VVSBeezy)""","rgb(159, 145, 1)",6798px,1075px,102%,20220412
deep swedish rock,https://p.scdn.co/mp3-preview/ca97af491b51dab941e6eed1d1164fc33b7fdc8f,"e.g. King Leaf Experience ""Fire At Will""","rgb(196, 107, 19)",6947px,402px,100%,20220412
hindustani classical,https://p.scdn.co/mp3-preview/4bdf8040d563bf5acd9c6237839cbe0f0cca220d,"e.g. Traditional ""Raga:Darbari Kanada in Taal Jhoomra,Drut Teentaal ""Eri Bir Ri and Kinbairan Kaan Bhare-Ustad Amir Khan"" - Original""","rgb(111, 141, 100)",17297px,583px,100%,20220412
contemporary vocal jazz,https://p.scdn.co/mp3-preview/a34c306f493e0950d7d09b0f653c23743ae8ad65,"e.g. Carol Welsman ""Memories of You""","rgb(70, 154, 12)",17433px,734px,104%,20220412
australian classical piano,https://p.scdn.co/mp3-preview/bc408cf711982f1acbd38d122b77506ccec793e4,"e.g. Camille Saint-Saëns ""Proserpine, R. 292: Pavane (Excerpts Arr. P. Bellenot for Piano Solo)""","rgb(28, 164, 194)",20431px,514px,100%,20220412
jazz composition,https://p.scdn.co/mp3-preview/413c6daae046ca36fdd0cdcfe7b69e7b199dc0aa,"e.g. Peter Calandra ""Sunset Sky""","rgb(89, 154, 146)",15925px,784px,100%,20220412
histoire pour enfants,https://p.scdn.co/mp3-preview/b441a186cb7b196a2c48e76fb9a1e2cb023f8db8,"e.g. Vincent Malone ""Chapitre 1""","rgb(79, 136, 6)",15447px,1177px,100%,20220412
adoracion,https://p.scdn.co/mp3-preview/4c297d568281c2f47f412bf901fd5356b21171d1,"e.g. Miguel Canales ""Suelta Lo Que Es Mio""","rgb(156, 139, 20)",8924px,581px,101%,20220412
fingerstyle,https://p.scdn.co/mp3-preview/9618d18ec09d91964b18b90873c271beefb5001d,"e.g. Isato Nakagawa ""Tree Circle""","rgb(76, 168, 177)",16535px,893px,101%,20220412
musique ancienne,https://p.scdn.co/mp3-preview/bdefd5d92d10f1171064349bf7c32dfd7c3d27c0,"e.g. Gregorio Allegri ""Miserere: I. Miserere mei, Deus""","rgb(44, 159, 65)",19283px,384px,100%,20220412
ye ye,https://p.scdn.co/mp3-preview/4dbff7578c1f6a4b37046422f3e7d1d6e9bd624e,"e.g. Sheila ""Spacer""","rgb(131, 138, 7)",14554px,622px,102%,20220412
swedish rock-and-roll,https://p.scdn.co/mp3-preview/3df89c2c8b5d69c699f59ce524288bebc3516f0f,"e.g. Ola & The Janglers ""Let's Dance""","rgb(177, 122, 69)",10942px,659px,100%,20220412
mambo,https://p.scdn.co/mp3-preview/c31774f700aadde7f4a9e5332015804d50599981,"e.g. Cachao ""Cogele el Golpe""","rgb(140, 128, 69)",15272px,1014px,101%,20220412
variete francaise,https://p.scdn.co/mp3-preview/e345ba60a8d109114c34587166064a0bcca3e253,"e.g. Arcadian ""Folie arcadienne""","rgb(166, 138, 2)",7566px,732px,103%,20220412
classic turkish pop,https://p.scdn.co/mp3-preview/2b53b13a6a749959cd6a13e848e5e72dd4f6f483,"e.g. Sibel Egemen ""Yalnız Adam""","rgb(129, 138, 13)",14529px,564px,102%,20220412
jam band,https://p.scdn.co/mp3-preview/3cbee2b860f33b0f5b3a66505ba2f2810c01c240,"e.g. moe. ""Silver Sun""","rgb(152, 127, 59)",12291px,711px,104%,20220412
musica cabo-verdiana,https://p.scdn.co/mp3-preview/9eda79cda24e52f49fd72020fc90ba94a27f8489,"e.g. Bulimundo ""Bulimundo""","rgb(158, 136, 23)",9149px,874px,100%,20220412
dutch classical piano,https://p.scdn.co/mp3-preview/972fb1d9270d6bcac6e3005a3590ee08e48a516f,"e.g. Dmitri Shostakovich ""Piano Concerto No. 1 in C Minor, Op. 35: I. Allegretto""","rgb(34, 164, 218)",20370px,545px,100%,20220412
indie valenciana,https://p.scdn.co/mp3-preview/5eb008800c2c763879e0b1e671a9045704d125b8,"e.g. La Fúmiga ""Cap. 2: Havia de passar (feat. The Tyets)""","rgb(175, 130, 27)",6560px,467px,100%,20220412
audiophile vocal,https://p.scdn.co/mp3-preview/5a4e335500ceeece18dd1bb6df350a07d2c4c86b,"e.g. Jacintha ""Here's to Life""","rgb(68, 161, 7)",16412px,793px,100%,20220412
iskelma,https://p.scdn.co/mp3-preview/5b20aae96732b5d5774d6d61e6b2699a168c26f5,"e.g. Neljänsuora ""Mansikkaa ja valkoapilaa""","rgb(149, 138, 4)",9021px,682px,102%,20220412
traditional country,https://p.scdn.co/mp3-preview/f17682f6d7c86dfdbed1de635d93d3dc75eaf095,"e.g. Roy Acuff ""Wabash Cannonball""","rgb(83, 148, 17)",16686px,907px,101%,20220412
musica popular paraense,https://p.scdn.co/mp3-preview/5a3d44d326ad803f633b250fbba112a9b67c62f0,"e.g. Arraial Do Pavulagem ""Cachoeira Prateada""","rgb(163, 139, 22)",9161px,913px,101%,20220412
baiao,https://p.scdn.co/mp3-preview/1eddc13ae9c884a41d3ad68f5d2e06179611a147,"e.g. Luiz Gonzaga ""O Xote das Meninas - Ela Só Quer Só Pensa em Namorar""","rgb(147, 132, 41)",13499px,849px,100%,20220412
turbo folk,https://p.scdn.co/mp3-preview/0a4b727a77a279c37ccee7d4b5e3f4e85b980abe,"e.g. Dara Bubamara ""Bebe Ko Te J...""","rgb(187, 125, 2)",5904px,754px,104%,20220412
norwegian alternative rock,https://p.scdn.co/mp3-preview/b2a8b9e1436cc217bd99981de90e83407dad23a6,"e.g. Blood Command ""A Villain's Monologue""","rgb(186, 109, 74)",9384px,298px,100%,20220412
goralski,https://p.scdn.co/mp3-preview/a1f2f71da42ae2cdc4755a035bc359c938cfd086,"e.g. Gronicki ""Nasza Miłość""","rgb(131, 146, 5)",11693px,786px,100%,20220412
rap tuga underground,https://p.scdn.co/mp3-preview/36735a184931089082c11afd782fc142f90ecf1d,"e.g. Sam The Kid ""Sendo Assim""","rgb(160, 130, 30)",11016px,1006px,100%,20220412
serbian folk,https://p.scdn.co/mp3-preview/25f59606c554fd8e1634fab53bd0819d0ccb5ff2,"e.g. Miroslav Ilic ""Pozdravi je, pozdravi""","rgb(140, 141, 22)",14161px,548px,100%,20220412
english indie rock,https://p.scdn.co/mp3-preview/521b4a65cac3757ce079325ad0d1611415664603,"e.g. Sports Team ""Here's The Thing""","rgb(187, 121, 22)",5192px,394px,102%,20220412
carnaval,https://p.scdn.co/mp3-preview/cea0546dee7654b080561e7f6cb1857318db05c3,"e.g. Johnny Gold ""Daar Mot Een Piemel In""","rgb(208, 119, 8)",3332px,813px,102%,20220412
polish hip hop,https://p.scdn.co/mp3-preview/1f37435eed982c495cffcc4a4bc0c8e3a5c3a227,"e.g. Borixon ""MIŚ""","rgb(177, 130, 11)",7494px,1044px,109%,20220412
melanesian pop,https://p.scdn.co/mp3-preview/7c69d9686e19c856baa7752dba37c78706db1ab6,"e.g. Sharzy ""Ta' Umai""","rgb(160, 142, 7)",4335px,993px,101%,20220412
venda pop,https://p.scdn.co/mp3-preview/a36263f6b6971b1a83aba6574105ab1f51c187f4,"e.g. Colbert Mukwevho ""Nne Na Inwi""","rgb(160, 144, 17)",8848px,991px,100%,20220412
avant-garde black metal,https://p.scdn.co/mp3-preview/1ba017aae1c8e21d82c6ced627a48182d3b7e9c6,"e.g. Arcturus ""Crashland""","rgb(197, 80, 123)",9507px,141px,100%,20220412
italian underground hip hop,https://p.scdn.co/mp3-preview/aa05094adc8c7cc5ad9b588a9f7ac89cef9f351c,"e.g. Mistaman ""Che Farai""","rgb(187, 121, 18)",9768px,995px,103%,20220412
pakistani hip hop,https://p.scdn.co/mp3-preview/494e89489cb6a84da03b01b14bd6fd6f136e1f42,"e.g. Faris Shafi ""Lafz""","rgb(162, 144, 10)",7406px,1095px,102%,20220412
swedish underground rap,https://p.scdn.co/mp3-preview/00568ce61508c6fb4bc2b3a851273a2ebc9595c5,"e.g. Organism 12 ""Diamanttårar""","rgb(175, 125, 22)",10503px,1036px,100%,20220412
czech hip hop,https://p.scdn.co/mp3-preview/d72e21b1ccf0c2a8dce5ac8e9fb45a4d1db46a58,"e.g. Smack ""Další rok""","rgb(167, 139, 10)",6528px,1031px,103%,20220412
liberian pop,https://p.scdn.co/mp3-preview/8c45ddab37682e3d76ec401f0b386ae4cf932c25,"e.g. DenG ""Kemah""","rgb(173, 141, 19)",5143px,1133px,100%,20220412
cumbia sonorense,https://p.scdn.co/mp3-preview/65dd77e9e22aca9db8361da19c81d43d3545902c,"e.g. Fabian Gomez ""Y Como Quieres Que Te Quiera""","rgb(163, 138, 10)",11450px,1079px,102%,20220412
malawian pop,https://p.scdn.co/mp3-preview/ee41e0d9d2826331d42f3b0a6ae4f05a92457210,"e.g. Eli Njuchi ""Ma Ine""","rgb(156, 144, 9)",10564px,1040px,100%,20220412
malaysian metal,https://p.scdn.co/mp3-preview/98d3875b507954e1e964a471a630fa14bfce1964,"e.g. Cromok ""I Don't Belong Here""","rgb(218, 87, 77)",7170px,309px,100%,20220412
tech trance,https://p.scdn.co/mp3-preview/107a557823829af6fe92728ca9d50cfb9a53f61c,"e.g. Jordan Suckley ""Tranceformations Anthem 2020""","rgb(233, 107, 185)",802px,642px,100%,20220412
classical harp,https://p.scdn.co/mp3-preview/c9fbd999188035d613d2f2d3067c0e30b53dc8f0,"e.g. Franz Schubert ""Schubert: Cello Sonata in A Minor, D. 821, ""Arpeggione"": II. Adagio""","rgb(28, 175, 182)",20276px,633px,100%,20220412
japanese classical piano,https://p.scdn.co/mp3-preview/83c699b8d4820d51d8d7c181456e81b9d7520e77,"e.g. Frédéric Chopin ""ショパン:ノクターン 第2番 変ホ長調 作品9の2""","rgb(37, 159, 200)",20016px,532px,100%,20220412
spanish rock,https://p.scdn.co/mp3-preview/2e4876a860417ce485b2e6e8961af89d2e9c23c8,"e.g. Funambulista ""Me Gusta la Vida""","rgb(174, 132, 14)",5955px,576px,104%,20220412
samba,https://p.scdn.co/mp3-preview/f12156d0ecf8ef9d4e78dfddb30cf84eccbcefa5,"e.g. Dona Ivone Lara ""Sonho Meu""","rgb(125, 140, 27)",14504px,868px,105%,20220412
canadian celtic,https://p.scdn.co/mp3-preview/d5dc146febf60fd1652692b454100a4db2dc2ddc,"e.g. The Rankin Family ""You Feel The Same Way Too""","rgb(145, 139, 24)",13091px,532px,101%,20220412
dalarna indie,https://p.scdn.co/mp3-preview/79defcd2417425b20e34351404137fb6fcf55e1d,"e.g. Mimikry ""En flicka som är stark""","rgb(165, 128, 23)",9372px,420px,101%,20220412
emo trap italiana,https://p.scdn.co/mp3-preview/ca2814da14fcb351174a75af173510bc800ce5f7,"e.g. KONTI flowerchild ""MONTAGNE RUSSE""","rgb(170, 139, 20)",5715px,864px,101%,20220412
north carolina indie,https://p.scdn.co/mp3-preview/4a0c64f4049f8369e2933e6ccd3e53e41eea0c07,"e.g. Lilac Shadows ""Black Lodge""","rgb(139, 136, 38)",12379px,480px,101%,20220412
finnish punk,https://p.scdn.co/mp3-preview/ea2fce41f40c450690d075b384688e420c7de652,"e.g. Kivesveto Go Go ""Äiti Hei!""","rgb(215, 89, 26)",8810px,349px,101%,20220412
hampton roads indie,https://p.scdn.co/mp3-preview/5438ebd36b86e174310e54370861b2e213ed2f83,"e.g. The Hunts ""Valentina""","rgb(166, 130, 38)",9594px,450px,100%,20220412
czech folk rock,https://p.scdn.co/mp3-preview/044196040f64df178a230497449e6d1c869a19ce,"e.g. Jablkoň ""5 Policajtů""","rgb(145, 138, 14)",11200px,732px,100%,20220412
vancouver metal,https://p.scdn.co/mp3-preview/2de360aa2316e6e364e88f5e068a83b2b4f810be,"e.g. Archspire ""Drone Corpse Aviator""","rgb(208, 87, 90)",7634px,248px,101%,20220412
blues latinoamericano,https://p.scdn.co/mp3-preview/2b97ba36f5436e55695dba2b12b37cc01d154273,"e.g. Pappo's Blues ""Ruta 66""","rgb(169, 125, 24)",10475px,651px,100%,20220412
cimbalom,https://p.scdn.co/mp3-preview/ed10af4d37987f15508454f0dc1d8cec1eef7448,"e.g. Kálmán Balogh ""Bulgar Cigany Horo""","rgb(107, 152, 107)",16943px,711px,100%,20220412
taiwan indie,https://p.scdn.co/mp3-preview/0bb7e2cb22fd8e39b690fd526e3d546f71a407c0,"e.g. Wayne's so Sad ""台北流浪指南""","rgb(150, 136, 34)",8577px,523px,102%,20220412
scottish indie rock,https://p.scdn.co/mp3-preview/c4ca155a682dc9c92ca80978d17980a2de13ea03,"e.g. The Ninth Wave ""Hard Not to Hold You""","rgb(188, 120, 26)",5276px,365px,101%,20220412
modern bollywood,https://p.scdn.co/mp3-preview/513c79a6bcf41d75e0f9c7441b8709c3f7f34d7e,"e.g. Javed Ali ""Srivalli (From ""Pushpa The Rise Part - 01"")""","rgb(154, 131, 11)",11212px,768px,113%,20220412
italian post-hardcore,https://p.scdn.co/mp3-preview/2f55915a94f9366de42cdbe50c6c5f9cec00bcf1,"e.g. Gazebo Penguins ""Senza di te""","rgb(187, 112, 80)",9755px,306px,100%,20220412
dutch r&b,https://p.scdn.co/mp3-preview/c895909a5b46eb839a36ed6ee175003b0a14d5ce,"e.g. Full Crate ""A Storm on a Summers Day""","rgb(138, 148, 14)",7866px,952px,101%,20220412
oulu indie,https://p.scdn.co/mp3-preview/d5c6ca0960c71368b9e21320cba388aceb2f1366,"e.g. Sweat Shop Boys ""Bulldog Slime""","rgb(180, 118, 33)",8482px,384px,100%,20220412
brazilian punk,https://p.scdn.co/mp3-preview/2d50143bb61c8bc81dbf7e04c4259e9e2ed63cde,"e.g. Gritando HC ""Aéreo Na Piscina""","rgb(221, 85, 26)",8378px,390px,101%,20220412
adventista,https://p.scdn.co/mp3-preview/c16829e6e80184f98fb5b6bf3fc9d5d762af9867,"e.g. Rodolfo Vasquez ""Cuan Grande Es El Medley""","rgb(103, 159, 23)",12827px,453px,101%,20220412
modern mod,https://p.scdn.co/mp3-preview/cfa16dd7d93cb81081edbdb5e460aa8a172aaf61,"e.g. New Street Adventure ""The Big A.C.""","rgb(188, 118, 34)",6511px,432px,100%,20220412
italian metal,https://p.scdn.co/mp3-preview/b687a62f6c676028e0820452283a642e5fc2e12a,"e.g. Trick or Treat ""Creepy Symphony""","rgb(184, 22, 121)",9741px,162px,101%,20220412
japanese hardcore,https://p.scdn.co/mp3-preview/d4d20937f4dc8a5a8e56b9d86e83741ce285deb0,"e.g. KRUELTY ""ANCIENT WORDS""","rgb(231, 60, 90)",10267px,199px,100%,20220412
alaska hip hop,https://p.scdn.co/mp3-preview/c60ce538af5c2afe860cae71caa85d0d660ab072,"e.g. Tayy Tarantino ""Living Fast""","rgb(150, 145, 4)",8568px,1040px,100%,20220412
jangle rock,https://p.scdn.co/mp3-preview/4af5906f6773d73b755a89a1abd24dd80db30de0,"e.g. Otter Petter ""Tie Your Hands""","rgb(150, 139, 51)",8884px,422px,100%,20220412
schlager,https://p.scdn.co/mp3-preview/437151427930d3748e85e5d748d3766216617611,"e.g. Bernhard Brink ""Du hast mich einmal zu oft angesehen - Xtreme Sound Mix""","rgb(195, 123, 3)",4257px,754px,104%,20220412
deep downtempo fusion,https://p.scdn.co/mp3-preview/d3b33f801c0dd989e60a7f97dc5aa5421fb3f037,"e.g. Cinema 33 ""Solar Sail""","rgb(108, 156, 165)",13576px,373px,100%,20220412
hungarian choir,https://p.scdn.co/mp3-preview/5021d9a2aa4552f5616a6177f6ca8a2fc19f321b,"e.g. Ernő Rossa ""A felszabadulas dala""","rgb(41, 148, 56)",19977px,221px,100%,20220412
antilliaanse rap,https://p.scdn.co/mp3-preview/9c666466714762d87643b908cabeb7246f0e4011,"e.g. TitoRasz ""Bek Den Street""","rgb(161, 144, 10)",7431px,1111px,101%,20220412
brazilian hip hop,https://p.scdn.co/mp3-preview/27c66d642b0fff498379946c9ab6c0932fd83011,"e.g. Rashid ""Pipa Voada (feat. Emicida)""","rgb(162, 135, 15)",9449px,1081px,107%,20220412
romanian trap,https://p.scdn.co/mp3-preview/6c5ea38a56f8c14504f799f024d177a925c1484b,"e.g. PRNY ""Abilli""","rgb(166, 146, 14)",5830px,1095px,102%,20220412
australian choir,https://p.scdn.co/mp3-preview/eca196e8ac46365eec199ffed72034a820537beb,"e.g. John Rutter ""The Lord Bless You And Keep You""","rgb(36, 159, 66)",20464px,183px,100%,20220412
ukrainian metalcore,https://p.scdn.co/mp3-preview/5def644f9eaea33571cb6c51e8e41a242dc211a6,"e.g. Space Of Variations ""Tibet""","rgb(223, 96, 29)",3277px,274px,100%,20220412
juju,https://p.scdn.co/mp3-preview/b57354ccc0392394f4d07af2e8d707397fcd1135,"e.g. Chief Commander Ebenezer Obey ""Iba F'Oluwa/Ajokodabi Ile (Highlife Juju Yoruba)""","rgb(167, 119, 42)",12263px,1108px,100%,20220412
progressive thrash,https://p.scdn.co/mp3-preview/40bb88cb78cc1b6663b2a74195a9b9b60fadbc12,"e.g. Vektor ""Tetrastructural Minds""","rgb(217, 92, 83)",7445px,245px,100%,20220412
italian folk metal,https://p.scdn.co/mp3-preview/69b6c5b76e08e1481ab992e7a69e66e83e99f748,"e.g. Furor Gallico ""La caccia morta""","rgb(211, 100, 32)",4934px,232px,100%,20220412
chaotic hardcore,https://p.scdn.co/mp3-preview/a86f66dc4a807abb65173a6cee8516f3be440a56,"e.g. Baptists ""Betterment""","rgb(221, 68, 97)",10291px,150px,101%,20220412
dutch stoner rock,https://p.scdn.co/mp3-preview/73e757273d3eb1845b093378c0d1685e53275cf0,"e.g. Monomyth ""LHC""","rgb(186, 114, 101)",10096px,228px,100%,20220412
musica ayacuchana,https://p.scdn.co/mp3-preview/d51970d04f0a3b5f24f2fbadeee0241210ef44f2,"e.g. Yolanda Pinares ""Pañuelo Blanco""","rgb(162, 145, 11)",13354px,1010px,100%,20220412
fado de coimbra,https://p.scdn.co/mp3-preview/b5e0e14e522de285bf87352e459e41a7ff61ab7c,"e.g. Luiz Goes ""Fado Do Estudante""","rgb(65, 163, 18)",19189px,705px,100%,20220412
fado antigo,https://p.scdn.co/mp3-preview/29ac1769f51bdda195dfb50763db46b25a27c3ee,"e.g. Fernando Farinha ""Menina do Rés-Do-Chão""","rgb(67, 162, 18)",18971px,742px,100%,20220412
musique mandingue,https://p.scdn.co/mp3-preview/fef203bafa021af81a7e1a36a1d8d1aee6b718f7,"e.g. Ramata Diakité ""Deri Faramandi""","rgb(153, 136, 34)",12239px,1012px,100%,20220412
italian pop punk,https://p.scdn.co/mp3-preview/412eceb92fcf23e0bc6fdec174bef2ead5945788,"e.g. Why Everyone Left ""No Messages""","rgb(219, 104, 18)",3005px,319px,100%,20220412
christian hard rock,https://p.scdn.co/mp3-preview/377887c220563c12117c19335012ed437280770b,"e.g. The Protest ""What Else You Got?""","rgb(205, 110, 25)",4259px,274px,100%,20220412
boston punk,https://p.scdn.co/mp3-preview/2b24c8c640573a21e9f5e0a4c948d13140295ea7,"e.g. Darkbuster ""Cheap Wine""","rgb(229, 81, 22)",9320px,287px,101%,20220412
german pagan metal,https://p.scdn.co/mp3-preview/47ae4a0ee84ba0c685667b10f4586473138e66fb,"e.g. Obscurity ""Bergischer Hammer""","rgb(222, 84, 97)",5336px,166px,100%,20220412
southern metal,https://p.scdn.co/mp3-preview/c7415f353131cd88a4529fb2a062ee41a630cd9f,"e.g. Texas Hippie Coalition ""Turn It Up""","rgb(221, 90, 37)",6559px,261px,101%,20220412
