genre,preview_url,preview_track,color,top,left,font_size,run_date
turkish singer-songwriter,https://p.scdn.co/mp3-preview/2aff71cf29dbb70bf35a7fd3c032b7a29bb7f07a,"e.g. Jehan Barbur ""Güzel Şeyler Var""","rgb(131, 148, 13)",10963px,694px,103%,20220816
drift,https://p.scdn.co/mp3-preview/9efdc9f93cd4c5639b4ef386153568ddf8ba93b0,"e.g. Nobuto Suda ""One""","rgb(54, 150, 219)",18036px,72px,101%,20220816
pinoy trap,https://p.scdn.co/mp3-preview/73cb6e5b9c06694a93049ef7eba444b5ae0b4fe5,"e.g. Kris Delano ""Alak Usok Pera""","rgb(149, 148, 10)",6524px,1037px,102%,20220816
vintage chinese pop,https://p.scdn.co/mp3-preview/2de9507cebbfef1f116438a0090a985cb138648e,"e.g. 張露 ""給我一個吻""","rgb(105, 154, 5)",14220px,508px,101%,20220816
melanesian pop,https://p.scdn.co/mp3-preview/7c69d9686e19c856baa7752dba37c78706db1ab6,"e.g. Sharzy ""Ta' Umai""","rgb(160, 143, 7)",4392px,994px,101%,20220816
namibian pop,https://p.scdn.co/mp3-preview/b52196fcc559cc6c5560acd9df0a616836ce4ade,"e.g. Gazza ""Chelete""","rgb(178, 135, 15)",4953px,1065px,100%,20220816
austin hip hop,https://p.scdn.co/mp3-preview/922bbc5aa1b12c486a5b1ef185a036bae6cf4536,"e.g. Quin Nfn ""Laid Back""","rgb(146, 145, 7)",8994px,1019px,100%,20220816
avant-garde black metal,https://p.scdn.co/mp3-preview/55f28259b513c1f403869a998f97002041832349,"e.g. Ved Buens Ende ""I Sang for the Swans""","rgb(197, 80, 124)",9586px,136px,100%,20220816
dub reggae,https://p.scdn.co/mp3-preview/0cceabd92964bff84b9c2b28307650e3ea41abfa,"e.g. Dubkasm ""Jah Victory""","rgb(163, 152, 103)",1427px,1200px,100%,20220816
west-vlaamse hip hop,https://p.scdn.co/mp3-preview/59743b0dc5ec37f0974da43f4d89d82e005ae944,"e.g. 'T Hof Van Commerce ""Kom Mor Ip""","rgb(158, 134, 8)",11642px,1087px,100%,20220816
rap chileno,https://p.scdn.co/mp3-preview/f29ed4838ad5f12012a01963e28560b3cbf15acd,"e.g. Adickta Sinfonía ""Aunque Todo Vaya Mal""","rgb(173, 129, 18)",11270px,1083px,102%,20220816
liberian pop,https://p.scdn.co/mp3-preview/8c45ddab37682e3d76ec401f0b386ae4cf932c25,"e.g. DenG ""Kemah""","rgb(173, 141, 19)",5207px,1132px,100%,20220816
rap latina,https://p.scdn.co/mp3-preview/e37b1984d77dd9e4b92abded2d585835dbea2b7e,"e.g. Sara Hebe ""Tuve que quemar""","rgb(172, 143, 6)",5131px,1139px,106%,20220816
scam rap,https://p.scdn.co/mp3-preview/c22c34022374613c8723d71eb6dbbd85084cd2a3,"e.g. Band Gang Lonnie Bands ""Detroit To Inglewood (feat. Ice Burgandy, Drego, Beno, Bandgang Masoe & VVSBeezy)""","rgb(160, 145, 1)",6948px,1076px,102%,20220816
arrochadeira,https://p.scdn.co/mp3-preview/053b03e6c2eda200096e9e998d053e5db8064a2f,"e.g. Turma da Bregadeira ""Soca Tudo""","rgb(193, 141, 9)",4774px,1313px,105%,20220816
rap tico,https://p.scdn.co/mp3-preview/3270b125d66adda72c5b43b27db07a69c35ef0dc,"e.g. Soultwo ""Jesús""","rgb(176, 135, 33)",9765px,1107px,100%,20220816
reggae,https://p.scdn.co/mp3-preview/7b058d194a192c75f88d475ab5fabb158b157dfc,"e.g. Wailing Souls ""Act Of Affection""","rgb(137, 143, 33)",6728px,1215px,107%,20220816
classic praise,https://p.scdn.co/mp3-preview/f8843fae8ead715d152cc2485de37933f6585214,"e.g. Joseph Garlington ""My Life Is In You, Lord""","rgb(109, 148, 30)",12395px,467px,101%,20220816
contemporary vocal jazz,https://p.scdn.co/mp3-preview/36b342b1a7883609b5b65ade6e2c25adbcf95f69,"e.g. Robin Mckelle ""You Brought a New Kind of Love""","rgb(70, 154, 12)",17678px,728px,104%,20220816
australian classical piano,https://p.scdn.co/mp3-preview/16cd40334b4e1780a712349e2f5f87619f789c50,"e.g. Moritz Moszkowski ""Le maître et l'élève, Op. 96: No. 2, Moment musical""","rgb(28, 164, 193)",20689px,510px,100%,20220816
folk rock italiano,https://p.scdn.co/mp3-preview/4925c3ff7370dc4b326bb674b9540f6519f5a67d,"e.g. Bandabardò ""Se mi rilasso collasso""","rgb(133, 137, 10)",13801px,721px,102%,20220816
fingerstyle,https://p.scdn.co/mp3-preview/2ccd6d7becffdf7f723855f17b92e92c574e809d,"e.g. Isato Nakagawa ""Rainbow Chaser""","rgb(76, 168, 177)",16660px,886px,101%,20220816
southeast asian post-rock,https://p.scdn.co/mp3-preview/90ec825bf50bd3d73f8335932fd7ec30a3397551,"e.g. 甜梅號 ""月娘總是照著我們""","rgb(158, 136, 174)",9239px,332px,100%,20220816
histoire pour enfants,https://p.scdn.co/mp3-preview/b441a186cb7b196a2c48e76fb9a1e2cb023f8db8,"e.g. Vincent Malone ""Chapitre 1""","rgb(78, 136, 6)",15614px,1177px,100%,20220816
indie cristao,https://p.scdn.co/mp3-preview/c49f5086127e012b7c1fbf78f6ab0aca59f051df,"e.g. Marco Telles ""Até Sozim""","rgb(122, 151, 16)",11568px,506px,100%,20220816
classic turkish pop,https://p.scdn.co/mp3-preview/ab156f91216ce8019930fb209c1e007c12a5a190,"e.g. Selçuk Ural ""Benim Bütün Rüyalarım Seninle""","rgb(129, 138, 13)",14812px,562px,102%,20220816
swedish rock-and-roll,https://p.scdn.co/mp3-preview/3df89c2c8b5d69c699f59ce524288bebc3516f0f,"e.g. Ola & The Janglers ""Let's Dance""","rgb(177, 122, 69)",10852px,655px,100%,20220816
mambo,https://p.scdn.co/mp3-preview/3ccfb935bde1972c46115f0c1914dec8e9c4ac0d,"e.g. Orquesta Aragón ""Quiéreme Sempre""","rgb(140, 128, 69)",15480px,1011px,101%,20220816
variete francaise,https://p.scdn.co/mp3-preview/e345ba60a8d109114c34587166064a0bcca3e253,"e.g. Arcadian ""Folie arcadienne""","rgb(165, 138, 2)",7627px,731px,103%,20220816
scottish singer-songwriter,https://p.scdn.co/mp3-preview/d18049a6e1d72f392fb2a0187047a1336dd6dd65,"e.g. King Creosote ""Melin Wynt""","rgb(115, 148, 22)",13382px,618px,102%,20220816
traditional country,https://p.scdn.co/mp3-preview/f17682f6d7c86dfdbed1de635d93d3dc75eaf095,"e.g. Roy Acuff ""Wabash Cannonball""","rgb(83, 148, 17)",16932px,904px,101%,20220816
musica folk asturiana,https://p.scdn.co/mp3-preview/190b71128789a570e4f190883d9455da7a52a3f1,"e.g. Felpeyu ""Loa Fayeos de Mayo""","rgb(143, 145, 50)",12063px,357px,100%,20220816
southern gospel,https://p.scdn.co/mp3-preview/5adc0b8d5253f6509dc40d6e0a48d71dfef5f8df,"e.g. The Nelons ""Come Morning""","rgb(119, 143, 14)",13247px,551px,101%,20220816
iskelma,https://p.scdn.co/mp3-preview/5b20aae96732b5d5774d6d61e6b2699a168c26f5,"e.g. Neljänsuora ""Mansikkaa ja valkoapilaa""","rgb(148, 138, 4)",9459px,682px,102%,20220816
latin jazz,https://p.scdn.co/mp3-preview/f5727149ddd656678b5f6a092bd0224125eb176a,"e.g. Poncho Sanchez ""Bésame Mama""","rgb(134, 134, 73)",15669px,990px,103%,20220816
musica santomense,https://p.scdn.co/mp3-preview/1acd630729e6b865e10dc0c578d8fefb4aa11e4d,"e.g. Camilo Domingos ""Porque e Que e Assim""","rgb(183, 138, 20)",5672px,996px,100%,20220816
musica popular paraense,https://p.scdn.co/mp3-preview/5a3d44d326ad803f633b250fbba112a9b67c62f0,"e.g. Arraial Do Pavulagem ""Cachoeira Prateada""","rgb(169, 139, 16)",8524px,902px,101%,20220816
bubblegum pop,https://p.scdn.co/mp3-preview/95eb8616b49f6d5fc78ef3b43de88c93ce42e256,"e.g. The Archies ""Sugar Sugar""","rgb(135, 130, 7)",13714px,705px,107%,20220816
wisconsin indie,https://p.scdn.co/mp3-preview/780c4a59c13c895d4f6035e53d5ffc22692fabc2,"e.g. Volcano Choir ""Byegone""","rgb(151, 128, 32)",11793px,444px,100%,20220816
audiophile vocal,https://p.scdn.co/mp3-preview/d464263943615c4fb57925413b8fd0eb9f5e60a5,"e.g. Valerie Joyce ""That's What Friends Are For""","rgb(68, 161, 8)",16589px,787px,100%,20220816
swedish indie folk,https://p.scdn.co/mp3-preview/3b25643dd3cb1d28d59785004bbd6af0f147ea99,"e.g. Amanda Bergman ""Falcons""","rgb(100, 159, 55)",14444px,539px,101%,20220816
dutch classical piano,https://p.scdn.co/mp3-preview/8da88c07de46c49e27e82bee6e4da5d854afd919,"e.g. Johann Sebastian Bach """"Was mir behagt, ist nur die muntre Jagd"" Cantata, BWV 208: 9. Schafe können sicher weiden (Arr. For Piano Four Hands by Mary Howe)""","rgb(34, 164, 217)",20594px,542px,100%,20220816
israelite hip hop,https://p.scdn.co/mp3-preview/c59b8338f68ea4af75c1c1eb6f17077108d0fe6f,"e.g. Darak Ibar ""Level Up""","rgb(150, 143, 11)",9227px,988px,100%,20220816
christian music,https://p.scdn.co/mp3-preview/a03a5bdccf2ecd674806d6e79237582569634aba,"e.g. Third Day ""Soul On Fire (feat. All Sons & Daughters) (feat. All Sons & Daughters)""","rgb(155, 137, 14)",7145px,388px,108%,20220816
goralski,https://p.scdn.co/mp3-preview/d66c3aab75135292a5606f8038b1952275f479c8,"e.g. Kapela Stanisława Ogórka ""Góralu czy Ci Nie Żal""","rgb(131, 146, 5)",11705px,783px,100%,20220816
mexican power metal,https://p.scdn.co/mp3-preview/ddc54f1894ce1488f4686ac32c60ee81bd9edc79,"e.g. Psicofonia ""Cama de Rosas""","rgb(209, 104, 41)",6499px,260px,100%,20220816
chicago rap,https://p.scdn.co/mp3-preview/b426be65e9839c8ebd2237bfd5e097b7d1c768e7,"e.g. FBG Duck ""Exposing Me Remix (feat. Rooga)""","rgb(165, 139, 8)",6308px,1009px,113%,20220816
coral gospel,https://p.scdn.co/mp3-preview/b7d68be299d7ab260398b0a18394d90891f52767,"e.g. Coral Unasp ""Nada Se Compara""","rgb(114, 148, 28)",12100px,402px,100%,20220816
classical jazz fusion,https://p.scdn.co/mp3-preview/9c889da8a573e591d64641ba2bd004b5a0777a89,"e.g. Jacques Loussier Trio ""Bach: Prelude No. 1 in C major from The Well-Tempered Clavier, BWV 846""","rgb(70, 161, 157)",16852px,794px,100%,20220816
baiao,https://p.scdn.co/mp3-preview/ee73c04fc68d1ac2731d9a0adb90be506d7e2806,"e.g. Joao Do Vale ""Carcará""","rgb(146, 132, 41)",13839px,846px,100%,20220816
post-hardcore,https://p.scdn.co/mp3-preview/2e89ecbc0c5d4f49d559979f9fc17ca61fba9be9,"e.g. Drive Like Jehu ""Here Come The Rome Plows""","rgb(200, 93, 65)",9779px,305px,104%,20220816
sinhala pop,https://p.scdn.co/mp3-preview/db01523918535aacde1d24e9fc752f4596b0fb36,"e.g. Ruwan Hettiarachchi ""Seetha Maruthe""","rgb(141, 146, 10)",11235px,827px,101%,20220816
deep psychobilly,https://p.scdn.co/mp3-preview/ef85e589557421be7030d15fd935adcf156461e6,"e.g. Voodoo Swing ""Hillbilly Rock'n'Roll""","rgb(218, 88, 32)",9423px,528px,100%,20220816
norwegian alternative rock,https://p.scdn.co/mp3-preview/1be5169b953ed2aceccbe33e111d328f43a327f8,"e.g. Blood Command ""A Villain's Monologue""","rgb(185, 109, 74)",9177px,296px,100%,20220816
schlager,https://p.scdn.co/mp3-preview/34b606670bc1d1e1dbfe65ca1f2f2f9c8ae5a216,"e.g. Oliver Frank ""Italienische Sehnsucht""","rgb(198, 123, 3)",3591px,745px,105%,20220816
kermis,https://p.scdn.co/mp3-preview/075ff7c686509f59096bdea4aeb19017192fcc6a,"e.g. Trammeland ""De man in het bos""","rgb(128, 138, 80)",13864px,623px,100%,20220816
polish hip hop,https://p.scdn.co/mp3-preview/b6ba7627bc36518fef60343b09795b7a3f5f6a55,"e.g. Pezet ""Magenta (prod. Auer)""","rgb(177, 131, 11)",7926px,1043px,109%,20220816
alaska hip hop,https://p.scdn.co/mp3-preview/c60ce538af5c2afe860cae71caa85d0d660ab072,"e.g. Tayy Tarantino ""Living Fast""","rgb(150, 145, 4)",8871px,1035px,100%,20220816
pakistani hip hop,https://p.scdn.co/mp3-preview/38a6afd49df67dd752557bafea21137c67ce0829,"e.g. Faris Shafi ""HUM""","rgb(161, 145, 9)",7802px,1094px,104%,20220816
maga rap,https://p.scdn.co/mp3-preview/c2094056d8df124e39eed5c929dab6a9fefc7d39,"e.g. Tyson James ""Maga Boys""","rgb(165, 143, 4)",7219px,1076px,102%,20220816
oc rap,https://p.scdn.co/mp3-preview/5a2c9c6013b9cd9ceff4253d41ed63127a54229e,"e.g. 7:14 ""Sloppy""","rgb(146, 147, 4)",7418px,1043px,101%,20220816
traditional reggae,https://p.scdn.co/mp3-preview/128d4e3136fa72d1bb7a100ff8ffeb37d979d79a,"e.g. Arkaingelle ""Light Tha Torch""","rgb(156, 141, 20)",5604px,1138px,100%,20220816
malaysian metal,https://p.scdn.co/mp3-preview/98d3875b507954e1e964a471a630fa14bfce1964,"e.g. Cromok ""I Don't Belong Here""","rgb(218, 87, 77)",7180px,305px,100%,20220816
jazz double bass,https://p.scdn.co/mp3-preview/7b040397b0eaf654b1773c6b13fabfa47d3d78a8,"e.g. Ron Carter ""Bye Bye Blackbird""","rgb(77, 148, 115)",17513px,805px,100%,20220816
rhythm and blues,https://p.scdn.co/mp3-preview/4fa0d8eb87b6413fb2aa8cf901e1b8e822787fd5,"e.g. Chuck Willis ""Hang up My Rock and Roll Shoes""","rgb(120, 128, 20)",15615px,821px,103%,20220816
rock catala,https://p.scdn.co/mp3-preview/f12af8caef199cd463fcc1c152f8ed95253d816e,"e.g. Feliu Ventura ""Història d'un sofà""","rgb(146, 136, 18)",10631px,682px,101%,20220816
japanese classical piano,https://p.scdn.co/mp3-preview/42da37bd07a2f901757c111b090f95760634a965,"e.g. Claude Debussy ""ドビュッシー:ベルガマスク組曲〜月の光""","rgb(36, 159, 201)",20264px,526px,100%,20220816
dortmund indie,https://p.scdn.co/mp3-preview/f7c2f421a6ca95be42e61c0b5d22a9ebabb67d28,"e.g. Phillip Boa And The Voodooclub ""Container Love""","rgb(189, 116, 35)",4523px,506px,100%,20220816
zambian gospel,https://p.scdn.co/mp3-preview/b2072a79a77c791dc5b3001c51ea6d930ac53a0c,"e.g. Abel Chungu Musuka ""Extra Time""","rgb(162, 137, 6)",8873px,794px,100%,20220816
blues,https://p.scdn.co/mp3-preview/547d1bf9e6624c96db29f2eb5636f6effcf722d4,"e.g. Otis Rush ""Working Man""","rgb(104, 135, 33)",17100px,1009px,104%,20220816
hardstyle,https://p.scdn.co/mp3-preview/bfb3107c1456c47e35c7807d0e79578fa9070d7a,"e.g. Damian Ray ""In My Brain""","rgb(229, 106, 45)",2641px,449px,102%,20220816
indie valenciana,https://p.scdn.co/mp3-preview/6c9d6a7a49eadb7756ab4385578a4c27b8173fbe,"e.g. La Fúmiga ""Cap. 2: Havia de Passar""","rgb(175, 130, 26)",6474px,467px,100%,20220816
czech folk rock,https://p.scdn.co/mp3-preview/044196040f64df178a230497449e6d1c869a19ce,"e.g. Jablkoň ""5 Policajtů""","rgb(145, 138, 13)",11394px,731px,100%,20220816
north carolina indie,https://p.scdn.co/mp3-preview/4a0c64f4049f8369e2933e6ccd3e53e41eea0c07,"e.g. Lilac Shadows ""Black Lodge""","rgb(139, 136, 39)",12519px,474px,101%,20220816
west virginia indie,https://p.scdn.co/mp3-preview/e09d58a9361052caed74d7261e3f7d2b591f22e7,"e.g. John R. Miller ""Shenandoah Shakedown""","rgb(181, 117, 46)",10595px,410px,100%,20220816
cimbalom,https://p.scdn.co/mp3-preview/ed10af4d37987f15508454f0dc1d8cec1eef7448,"e.g. Kálmán Balogh ""Bulgar Cigany Horo""","rgb(107, 152, 107)",17128px,707px,100%,20220816
vancouver metal,https://p.scdn.co/mp3-preview/2de360aa2316e6e364e88f5e068a83b2b4f810be,"e.g. Archspire ""Drone Corpse Aviator""","rgb(208, 87, 89)",7811px,242px,100%,20220816
candombe,https://p.scdn.co/mp3-preview/c956f6cf5eac2e551465ea73eed085a85f0a55ac,"e.g. Jorginho Gularte ""Tambor, Tambora""","rgb(158, 130, 39)",10744px,969px,100%,20220816
anime latino,https://p.scdn.co/mp3-preview/150a54a01eeffc9d46dfa1f12a2d5b5d7bf87bc2,"e.g. The Covers Duo ""Butterfly (Digimon)""","rgb(192, 121, 23)",4499px,562px,101%,20220816
alt-idol,https://p.scdn.co/mp3-preview/89d87ad3d3e05f1d36d7e712c5ac6576e63b8180,"e.g. Ringwanderung ""パルス""","rgb(223, 107, 29)",2490px,467px,100%,20220816
tollywood,https://p.scdn.co/mp3-preview/380341626f7b9461cb21c751e742a7c41594b1e8,"e.g. Sagar ""Nammaka Tappani""","rgb(174, 128, 8)",7219px,998px,103%,20220816
world,https://p.scdn.co/mp3-preview/2125d476ecf37ddda1841e1f72cb3cd4b2fdef9e,"e.g. Ali Farka Touré ""Ai Du (with Ry Cooder)""","rgb(146, 135, 39)",12237px,890px,104%,20220816
musica cabo-verdiana,https://p.scdn.co/mp3-preview/9eda79cda24e52f49fd72020fc90ba94a27f8489,"e.g. Bulimundo ""Bulimundo""","rgb(158, 136, 23)",9214px,869px,100%,20220816
sunshine pop,https://p.scdn.co/mp3-preview/763d8180795ecc185627b846dff2ae95a43b7884,"e.g. The Cyrkle ""Red Rubber Ball""","rgb(126, 132, 8)",14232px,660px,103%,20220816
pop romantico,https://p.scdn.co/mp3-preview/181df4ed8644461b0424fcc783a99827f3b1fd42,"e.g. Juan Bau ""La Estrella de David""","rgb(135, 141, 8)",13702px,621px,103%,20220816
zim hip hop,https://p.scdn.co/mp3-preview/8a943b8ea099ba7b9def0098f8bd05ef461b51a9,"e.g. Takura ""Haarore""","rgb(169, 142, 13)",6624px,1019px,100%,20220816
brazilian punk,https://p.scdn.co/mp3-preview/730f1cec5fe58b63b08ad84974ddcdc745643c55,"e.g. Gritando HC ""Aéreo Na Piscina""","rgb(221, 86, 26)",8588px,388px,102%,20220816
modern mod,https://p.scdn.co/mp3-preview/cfa16dd7d93cb81081edbdb5e460aa8a172aaf61,"e.g. New Street Adventure ""The Big A.C.""","rgb(189, 117, 34)",6584px,424px,100%,20220816
telugu worship,https://p.scdn.co/mp3-preview/dea00fbf614cbb5c063b9e30ab689ad8cae48036,"e.g. Prabhu Pammi ""Naa Sarvam""","rgb(151, 141, 16)",9745px,764px,100%,20220816
modern bollywood,https://p.scdn.co/mp3-preview/513c79a6bcf41d75e0f9c7441b8709c3f7f34d7e,"e.g. Javed Ali ""Srivalli (From ""Pushpa The Rise Part - 01"")""","rgb(154, 131, 11)",11196px,762px,115%,20220816
egyptian hip hop,https://p.scdn.co/mp3-preview/9517c64cdc344bef910ceabb4e4bb89d8f15fb96,"e.g. Husayn ""Stop - Magnolia""","rgb(148, 143, 18)",11111px,1003px,102%,20220816
oulu indie,https://p.scdn.co/mp3-preview/9970563ce1b1efc24bc40910674c8e98e195b29e,"e.g. 22-Pistepirkko ""Birdy""","rgb(180, 118, 33)",8563px,382px,100%,20220816
neo-rockabilly,https://p.scdn.co/mp3-preview/ee289aaeb5691951bfc1ef17178ce3245829c57f,"e.g. Hicksville Bombers ""Whole Lotta Rosie""","rgb(184, 114, 21)",11568px,803px,100%,20220816
brisbane indie,https://p.scdn.co/mp3-preview/7f30b9f90b83d675f9ed1ca4a5189699e48764e7,"e.g. WAAX ""Same Same""","rgb(178, 123, 35)",7271px,372px,101%,20220816
chasidic pop,https://p.scdn.co/mp3-preview/e7017066440a79f692e21a8270b18477e25bee39,"e.g. יואלי קליין ""לבוא אל המלך""","rgb(167, 128, 12)",9695px,605px,100%,20220816
ukrainian hip hop,https://p.scdn.co/mp3-preview/d077db46456d90b28b466cc41ed317199abe72ac,"e.g. PVNCH ""Переживем""","rgb(167, 134, 9)",9276px,1058px,101%,20220816
indiana hip hop,https://p.scdn.co/mp3-preview/44d4d508297f0588fdd76cf845a8ac6e80b1b9c0,"e.g. Poloboy Nunu ""Gang Ties""","rgb(159, 140, 6)",7517px,1009px,101%,20220816
reggae peruano,https://p.scdn.co/mp3-preview/9e7c364ae99a8857661a780e4a218592418dab0a,"e.g. Laguna Pai ""Canales""","rgb(165, 142, 29)",6462px,1032px,100%,20220816
hk-pop,https://p.scdn.co/mp3-preview/f2cf57d8634146743fc2d3539b70f472f7cb34bc,"e.g. Cath Wong ""我心中尚未崩壞的部分""","rgb(135, 147, 5)",9757px,726px,102%,20220816
japanese hardcore,https://p.scdn.co/mp3-preview/d4d20937f4dc8a5a8e56b9d86e83741ce285deb0,"e.g. KRUELTY ""ANCIENT WORDS""","rgb(231, 60, 90)",10213px,197px,100%,20220816
greek rock,https://p.scdn.co/mp3-preview/37c1fbfd43c4053d16a183d49425334bbd864d01,"e.g. 1000mods ""Vidage""","rgb(182, 122, 49)",5791px,376px,100%,20220816
azonto,https://p.scdn.co/mp3-preview/304f3b70fc5a1a1f262ebd0887940f8e54d72c8b,"e.g. Sarkodie ""Non Living Thing (feat. Oxlade)""","rgb(191, 131, 9)",6022px,1087px,102%,20220816
hungarian choir,https://p.scdn.co/mp3-preview/f97aea70ae7c51ae754a061a2a16dcb7fc55877e,"e.g. Michael Haydn ""Requiem in C Minor, MH 559: Kyrie""","rgb(41, 148, 56)",20209px,216px,100%,20220816
assyrian pop,https://p.scdn.co/mp3-preview/154e257f73299746544b8bd429f07604d56034ae,"e.g. Linda George ""Jwanqeleh""","rgb(169, 132, 4)",7108px,733px,100%,20220816
