genre,preview_url,preview_track,color,top,left,font_size,run_date
rap tico,https://p.scdn.co/mp3-preview/d37ea6c4da6269fc3844082b965642adb4ed888f,"e.g. Mariano SL ""Me da igual""","rgb(176, 135, 33)",8069px,1109px,100%,20220828
scam rap,https://p.scdn.co/mp3-preview/c22c34022374613c8723d71eb6dbbd85084cd2a3,"e.g. Band Gang Lonnie Bands ""Detroit To Inglewood (feat. Ice Burgandy, Drego, Beno, Bandgang Masoe & VVSBeezy)""","rgb(160, 145, 1)",6965px,1076px,102%,20220828
reggae,https://p.scdn.co/mp3-preview/bcb04f38519519a1e3a31fc765b1349a14ae3856,"e.g. Wailing Souls ""Jah Give Us Life""","rgb(137, 143, 33)",6781px,1215px,106%,20220828
judaica,https://p.scdn.co/mp3-preview/7d69c1bd1a818999c26bdacd65612d66448398e0,"e.g. Yosef Karduner ""V'afilu B'hastara""","rgb(79, 145, 22)",14771px,707px,100%,20220828
hindustani classical,https://p.scdn.co/mp3-preview/2e84000e144031185b89d83e9160d8cadd061e10,"e.g. Anuradha Pal ""Dhun In Raga Bhairavi""","rgb(110, 141, 101)",17639px,572px,100%,20220828
contemporary vocal jazz,https://p.scdn.co/mp3-preview/36b342b1a7883609b5b65ade6e2c25adbcf95f69,"e.g. Robin Mckelle ""You Brought a New Kind of Love""","rgb(70, 154, 12)",17666px,728px,104%,20220828
australian classical piano,https://p.scdn.co/mp3-preview/16cd40334b4e1780a712349e2f5f87619f789c50,"e.g. Moritz Moszkowski ""Le maître et l'élève, Op. 96: No. 2, Moment musical""","rgb(28, 164, 193)",20687px,510px,100%,20220828
jazz composition,https://p.scdn.co/mp3-preview/d1a0377ffda3741ce6bdd15160e7a2b4b770bcb7,"e.g. Peter Calandra ""Back Alley Blues""","rgb(89, 154, 146)",16122px,781px,100%,20220828
histoire pour enfants,https://p.scdn.co/mp3-preview/b441a186cb7b196a2c48e76fb9a1e2cb023f8db8,"e.g. Vincent Malone ""Chapitre 1""","rgb(78, 136, 6)",15625px,1177px,100%,20220828
fingerstyle,https://p.scdn.co/mp3-preview/2ccd6d7becffdf7f723855f17b92e92c574e809d,"e.g. Isato Nakagawa ""Rainbow Chaser""","rgb(76, 168, 177)",16670px,886px,101%,20220828
swedish rock-and-roll,https://p.scdn.co/mp3-preview/3df89c2c8b5d69c699f59ce524288bebc3516f0f,"e.g. Ola & The Janglers ""Let's Dance""","rgb(177, 122, 69)",10841px,655px,100%,20220828
variete francaise,https://p.scdn.co/mp3-preview/c21270a9ead14b79e384226cb047dfb48d120baf,"e.g. Arcadian ""Ton combat""","rgb(165, 138, 2)",7678px,731px,102%,20220828
classic turkish pop,https://p.scdn.co/mp3-preview/ab156f91216ce8019930fb209c1e007c12a5a190,"e.g. Selçuk Ural ""Benim Bütün Rüyalarım Seninle""","rgb(129, 138, 13)",14648px,562px,102%,20220828
classic australian country,https://p.scdn.co/mp3-preview/182797132739cb13613eeeef03b411eef19eb463,"e.g. Buddy Williams ""The Overlander Trail""","rgb(126, 143, 6)",12879px,853px,100%,20220828
taiwan indie,https://p.scdn.co/mp3-preview/0bb7e2cb22fd8e39b690fd526e3d546f71a407c0,"e.g. Wayne's so Sad ""台北流浪指南""","rgb(150, 136, 35)",8354px,521px,102%,20220828
musica brasiliense,https://p.scdn.co/mp3-preview/82c7af88b95a7c2a9812edeaeaafebb6657b2332,"e.g. Letícia Fialho ""Corpo e Canção""","rgb(124, 150, 36)",12036px,827px,100%,20220828
mambo,https://p.scdn.co/mp3-preview/c31774f700aadde7f4a9e5332015804d50599981,"e.g. Cachao ""Cogele el Golpe""","rgb(140, 128, 69)",15432px,1011px,101%,20220828
scottish singer-songwriter,https://p.scdn.co/mp3-preview/d18049a6e1d72f392fb2a0187047a1336dd6dd65,"e.g. King Creosote ""Melin Wynt""","rgb(115, 148, 22)",13395px,618px,102%,20220828
swedish indie folk,https://p.scdn.co/mp3-preview/3b25643dd3cb1d28d59785004bbd6af0f147ea99,"e.g. Amanda Bergman ""Falcons""","rgb(100, 159, 55)",14219px,539px,101%,20220828
vancouver metal,https://p.scdn.co/mp3-preview/2de360aa2316e6e364e88f5e068a83b2b4f810be,"e.g. Archspire ""Drone Corpse Aviator""","rgb(208, 87, 89)",7641px,242px,100%,20220828
audiophile vocal,https://p.scdn.co/mp3-preview/d464263943615c4fb57925413b8fd0eb9f5e60a5,"e.g. Valerie Joyce ""That's What Friends Are For""","rgb(68, 161, 8)",16615px,787px,100%,20220828
traditional country,https://p.scdn.co/mp3-preview/f17682f6d7c86dfdbed1de635d93d3dc75eaf095,"e.g. Roy Acuff ""Wabash Cannonball""","rgb(83, 148, 17)",16946px,904px,101%,20220828
musica folk asturiana,https://p.scdn.co/mp3-preview/190b71128789a570e4f190883d9455da7a52a3f1,"e.g. Felpeyu ""Loa Fayeos de Mayo""","rgb(143, 145, 50)",11838px,357px,100%,20220828
musica santomense,https://p.scdn.co/mp3-preview/1acd630729e6b865e10dc0c578d8fefb4aa11e4d,"e.g. Camilo Domingos ""Porque e Que e Assim""","rgb(184, 138, 20)",5552px,998px,100%,20220828
sinhala pop,https://p.scdn.co/mp3-preview/801465c6e2ba91af47fe5253d4b0b7ece3279b87,"e.g. Mahiru Senarathne ""Charitha Attalage Medley""","rgb(141, 146, 10)",10755px,827px,101%,20220828
baiao,https://p.scdn.co/mp3-preview/ee73c04fc68d1ac2731d9a0adb90be506d7e2806,"e.g. Joao Do Vale ""Carcará""","rgb(146, 132, 41)",13838px,846px,100%,20220828
turkish singer-songwriter,https://p.scdn.co/mp3-preview/4a9de7fc264f0eee0ae9fdb5bcffbff42372379e,"e.g. Jehan Barbur ""Selvi Boylum Al Yazmalım""","rgb(131, 148, 13)",10977px,694px,103%,20220828
russian folk rock,https://p.scdn.co/mp3-preview/0f9ce6bb0f06cc66e9be478a68c02e598b8c7d8c,"e.g. Мельница ""Прощай""","rgb(149, 135, 16)",10316px,589px,101%,20220828
mexican power metal,https://p.scdn.co/mp3-preview/ddc54f1894ce1488f4686ac32c60ee81bd9edc79,"e.g. Psicofonia ""Cama de Rosas""","rgb(209, 104, 41)",6482px,260px,100%,20220828
israelite hip hop,https://p.scdn.co/mp3-preview/c59ee3c54688dc53c6c1862df8a6cfe10deed863,"e.g. Zemira Israel ""Salt""","rgb(150, 143, 11)",10771px,988px,100%,20220828
norwegian alternative rock,https://p.scdn.co/mp3-preview/1be5169b953ed2aceccbe33e111d328f43a327f8,"e.g. Blood Command ""A Villain's Monologue""","rgb(185, 109, 74)",9562px,296px,100%,20220828
egyptian hip hop,https://p.scdn.co/mp3-preview/cdd3a8a97ad6b179abc3e2c42a18bd9e9142546f,"e.g. Batistuta ""Kuwabes""","rgb(148, 143, 17)",10932px,1003px,102%,20220828
pop romantico,https://p.scdn.co/mp3-preview/181df4ed8644461b0424fcc783a99827f3b1fd42,"e.g. Juan Bau ""La Estrella de David""","rgb(135, 141, 8)",13580px,621px,103%,20220828
chicago rap,https://p.scdn.co/mp3-preview/b426be65e9839c8ebd2237bfd5e097b7d1c768e7,"e.g. FBG Duck ""Exposing Me Remix (feat. Rooga)""","rgb(165, 139, 8)",6462px,1009px,113%,20220828
coral gospel,https://p.scdn.co/mp3-preview/dd81f7cf51ca537e25bbb30600e32bed36d5a43b,"e.g. Coral Jovem Unasp ""Ouve Meu Coração""","rgb(114, 148, 28)",11998px,402px,100%,20220828
schlager,https://p.scdn.co/mp3-preview/34b606670bc1d1e1dbfe65ca1f2f2f9c8ae5a216,"e.g. Oliver Frank ""Italienische Sehnsucht""","rgb(198, 123, 3)",3569px,748px,105%,20220828
classic cantopop,https://p.scdn.co/mp3-preview/dc3943321f51dfaa886b73f9c3b133810d682043,"e.g. Rowena Cortes ""傳說""","rgb(125, 145, 4)",11093px,607px,102%,20220828
polish hip hop,https://p.scdn.co/mp3-preview/b6ba7627bc36518fef60343b09795b7a3f5f6a55,"e.g. Pezet ""Magenta (prod. Auer)""","rgb(177, 131, 11)",7981px,1043px,109%,20220828
kermis,https://p.scdn.co/mp3-preview/7e705bd1d93f89f789619ab49e4ba4ceaefe26d2,"e.g. Trammeland ""Kobus""","rgb(129, 137, 79)",13837px,626px,100%,20220828
pakistani hip hop,https://p.scdn.co/mp3-preview/70bfa729642eecdb6833d86c92857497c196f310,"e.g. Faris Shafi ""Nazar""","rgb(161, 145, 9)",8019px,1094px,104%,20220828
rap sardegna,https://p.scdn.co/mp3-preview/b88b03b56fca9d99a7ab8fca49ad72d4ed81977a,"e.g. Cool Caddish ""Merda per gaggi""","rgb(172, 128, 9)",7351px,1094px,101%,20220828
baltimore hip hop,https://p.scdn.co/mp3-preview/cb47efcb61ec55deced29e68004f1164443cef4c,"e.g. Lor Scoota ""Bird Flu""","rgb(157, 146, 2)",5814px,1103px,101%,20220828
malaysian metal,https://p.scdn.co/mp3-preview/98d3875b507954e1e964a471a630fa14bfce1964,"e.g. Cromok ""I Don't Belong Here""","rgb(218, 87, 77)",7150px,305px,100%,20220828
oc rap,https://p.scdn.co/mp3-preview/c5beb37305a031996639b79896a39d6572d23376,"e.g. Erick Yung ""Wasting Time""","rgb(146, 147, 4)",7112px,1041px,101%,20220828
rhythm and blues,https://p.scdn.co/mp3-preview/7b086e04a33b419853b0ca912e499c906d01a478,"e.g. The ""5"" Royales ""Dedicated To The One I Love""","rgb(120, 128, 20)",15362px,821px,103%,20220828
jazz double bass,https://p.scdn.co/mp3-preview/7b040397b0eaf654b1773c6b13fabfa47d3d78a8,"e.g. Ron Carter ""Bye Bye Blackbird""","rgb(77, 148, 115)",17528px,805px,100%,20220828
rock catala,https://p.scdn.co/mp3-preview/f12af8caef199cd463fcc1c152f8ed95253d816e,"e.g. Feliu Ventura ""Història d'un sofà""","rgb(146, 136, 18)",10533px,682px,101%,20220828
japanese classical piano,https://p.scdn.co/mp3-preview/42da37bd07a2f901757c111b090f95760634a965,"e.g. Claude Debussy ""ドビュッシー:ベルガマスク組曲〜月の光""","rgb(36, 159, 201)",20291px,526px,100%,20220828
southeast asian post-rock,https://p.scdn.co/mp3-preview/90ec825bf50bd3d73f8335932fd7ec30a3397551,"e.g. 甜梅號 ""月娘總是照著我們""","rgb(158, 136, 174)",9623px,334px,100%,20220828
adoracion,https://p.scdn.co/mp3-preview/91e0a9dd9f010912857d109349f58acc31dc4440,"e.g. July Ann Alvarado ""Yo Llegare (feat. Gilberto Peguero)""","rgb(153, 141, 22)",9252px,565px,101%,20220828
australian indie folk,https://p.scdn.co/mp3-preview/843ddf639024fe49d87eca594fe9e086bbb1a039,"e.g. Michael Dunstan ""Home""","rgb(119, 151, 25)",11851px,638px,102%,20220828
zambian gospel,https://p.scdn.co/mp3-preview/b2072a79a77c791dc5b3001c51ea6d930ac53a0c,"e.g. Abel Chungu Musuka ""Extra Time""","rgb(162, 137, 6)",8959px,794px,100%,20220828
blues,https://p.scdn.co/mp3-preview/547d1bf9e6624c96db29f2eb5636f6effcf722d4,"e.g. Otis Rush ""Working Man""","rgb(104, 135, 33)",17115px,1009px,104%,20220828
dortmund indie,https://p.scdn.co/mp3-preview/f7c2f421a6ca95be42e61c0b5d22a9ebabb67d28,"e.g. Phillip Boa And The Voodooclub ""Container Love""","rgb(189, 116, 35)",4482px,506px,100%,20220828
north carolina indie,https://p.scdn.co/mp3-preview/d5f4f5211ba6ed31ce96a79ab2c2bd19b139948c,"e.g. Airstrip ""Pleasure Center""","rgb(139, 136, 39)",12565px,474px,101%,20220828
candombe,https://p.scdn.co/mp3-preview/c956f6cf5eac2e551465ea73eed085a85f0a55ac,"e.g. Jorginho Gularte ""Tambor, Tambora""","rgb(158, 130, 39)",10734px,969px,100%,20220828
cimbalom,https://p.scdn.co/mp3-preview/ed10af4d37987f15508454f0dc1d8cec1eef7448,"e.g. Kálmán Balogh ""Bulgar Cigany Horo""","rgb(107, 152, 107)",17142px,707px,100%,20220828
czech folk rock,https://p.scdn.co/mp3-preview/044196040f64df178a230497449e6d1c869a19ce,"e.g. Jablkoň ""5 Policajtů""","rgb(145, 138, 13)",11291px,731px,100%,20220828
west virginia indie,https://p.scdn.co/mp3-preview/e09d58a9361052caed74d7261e3f7d2b591f22e7,"e.g. John R. Miller ""Shenandoah Shakedown""","rgb(181, 117, 46)",10419px,410px,100%,20220828
anime latino,https://p.scdn.co/mp3-preview/150a54a01eeffc9d46dfa1f12a2d5b5d7bf87bc2,"e.g. The Covers Duo ""Butterfly (Digimon)""","rgb(195, 121, 30)",4151px,544px,101%,20220828
tollywood,https://p.scdn.co/mp3-preview/380341626f7b9461cb21c751e742a7c41594b1e8,"e.g. Sagar ""Nammaka Tappani""","rgb(174, 128, 8)",7026px,998px,104%,20220828
sunshine pop,https://p.scdn.co/mp3-preview/fd9d24e49a46030586a0f29ea7a1daf654d9bcdb,"e.g. Harpers Bizarre ""59th Street Bridge Song (Feelin' Groovy) - Remastered Version""","rgb(126, 132, 8)",13998px,660px,103%,20220828
indie valenciana,https://p.scdn.co/mp3-preview/6c9d6a7a49eadb7756ab4385578a4c27b8173fbe,"e.g. La Fúmiga ""Cap. 2: Havia de Passar""","rgb(175, 130, 26)",6396px,467px,100%,20220828
musica cabo-verdiana,https://p.scdn.co/mp3-preview/570fe72a0e6a05ae618f7dee85fd0fbc55bd5982,"e.g. CABO VERDE SHOW ""Casa Ma um Criola""","rgb(158, 136, 24)",9413px,867px,100%,20220828
modern bollywood,https://p.scdn.co/mp3-preview/513c79a6bcf41d75e0f9c7441b8709c3f7f34d7e,"e.g. Javed Ali ""Srivalli (From ""Pushpa The Rise Part - 01"")""","rgb(154, 131, 11)",11230px,762px,115%,20220828
brazilian punk,https://p.scdn.co/mp3-preview/730f1cec5fe58b63b08ad84974ddcdc745643c55,"e.g. Gritando HC ""Aéreo Na Piscina""","rgb(220, 86, 26)",8587px,388px,102%,20220828
brisbane indie,https://p.scdn.co/mp3-preview/7f30b9f90b83d675f9ed1ca4a5189699e48764e7,"e.g. WAAX ""Same Same""","rgb(178, 123, 34)",7188px,374px,101%,20220828
modern mod,https://p.scdn.co/mp3-preview/cfa16dd7d93cb81081edbdb5e460aa8a172aaf61,"e.g. New Street Adventure ""The Big A.C.""","rgb(189, 117, 34)",6580px,424px,100%,20220828
chaotic black metal,https://p.scdn.co/mp3-preview/3d5eec84fa87b8afe6acc9e350079b861210576e,"e.g. Oranssi Pazuzu ""Ilmestys""","rgb(192, 76, 154)",10693px,84px,100%,20220828
neo-rockabilly,https://p.scdn.co/mp3-preview/ee289aaeb5691951bfc1ef17178ce3245829c57f,"e.g. Hicksville Bombers ""Whole Lotta Rosie""","rgb(183, 114, 20)",11524px,805px,100%,20220828
viral pop,https://p.scdn.co/mp3-preview/06332bc3a4148564a46084a640a4e36376715470,"e.g. Tyler Ward ""Shallow - Acoustic""","rgb(116, 154, 7)",11461px,745px,112%,20220828
zim hip hop,https://p.scdn.co/mp3-preview/e6b72b2e457f6fc313966239979ef2fa7d61c754,"e.g. Takura ""Wandachuza""","rgb(169, 142, 13)",7002px,1019px,100%,20220828
oulu indie,https://p.scdn.co/mp3-preview/83a8e05c1b2fae64dd481e753a4398a051cf776c,"e.g. Ruotomieli ""Heavyklassikko: Meidät on tehty katoamaan""","rgb(180, 118, 33)",8600px,382px,100%,20220828
deep psychobilly,https://p.scdn.co/mp3-preview/ef85e589557421be7030d15fd935adcf156461e6,"e.g. Voodoo Swing ""Hillbilly Rock'n'Roll""","rgb(217, 89, 32)",9265px,530px,100%,20220828
telugu worship,https://p.scdn.co/mp3-preview/dea00fbf614cbb5c063b9e30ab689ad8cae48036,"e.g. Prabhu Pammi ""Naa Sarvam""","rgb(151, 141, 16)",9672px,764px,100%,20220828
japanese hardcore,https://p.scdn.co/mp3-preview/d4d20937f4dc8a5a8e56b9d86e83741ce285deb0,"e.g. KRUELTY ""ANCIENT WORDS""","rgb(231, 60, 90)",10154px,197px,100%,20220828
upstate ny rap,https://p.scdn.co/mp3-preview/27116ce6cf220821e2e8baf48644119d399d700a,"e.g. Elcamino ""Ghetto Luv""","rgb(161, 136, 8)",11067px,990px,102%,20220828
hk-pop,https://p.scdn.co/mp3-preview/f2cf57d8634146743fc2d3539b70f472f7cb34bc,"e.g. Cath Wong ""我心中尚未崩壞的部分""","rgb(135, 147, 5)",9746px,726px,102%,20220828
indiana hip hop,https://p.scdn.co/mp3-preview/44d4d508297f0588fdd76cf845a8ac6e80b1b9c0,"e.g. Poloboy Nunu ""Gang Ties""","rgb(159, 141, 6)",7635px,1011px,101%,20220828
chasidic pop,https://p.scdn.co/mp3-preview/e7017066440a79f692e21a8270b18477e25bee39,"e.g. יואלי קליין ""לבוא אל המלך""","rgb(167, 128, 12)",9548px,605px,100%,20220828
reggae peruano,https://p.scdn.co/mp3-preview/9e7c364ae99a8857661a780e4a218592418dab0a,"e.g. Laguna Pai ""Canales""","rgb(165, 142, 29)",6388px,1032px,100%,20220828
greek rock,https://p.scdn.co/mp3-preview/47efdbb8ed9ef7232113c26168cd26ab6a3ecf62,"e.g. Villagers of Ioannina City ""Age of Aquarius""","rgb(182, 122, 49)",5768px,376px,100%,20220828
turkish hip hop,https://p.scdn.co/mp3-preview/65e7b84980358d4b1c1c6908a968e691eb65edd9,"e.g. Hayki ""Rüzgar""","rgb(164, 139, 21)",7326px,1026px,107%,20220828
merengue,https://p.scdn.co/mp3-preview/6f352725fd16adf9611d9399af92827034d4bdee,"e.g. Ramón Orlando ""Te Compro Tu Novia""","rgb(179, 126, 10)",11746px,1065px,102%,20220828
hungarian choir,https://p.scdn.co/mp3-preview/f97aea70ae7c51ae754a061a2a16dcb7fc55877e,"e.g. Michael Haydn ""Requiem in C Minor, MH 559: Kyrie""","rgb(41, 148, 56)",20232px,216px,100%,20220828
assyrian pop,https://p.scdn.co/mp3-preview/9b19318af9a2cd1a9c32ab9454277d369a5776e9,"e.g. Juliana Jendo ""Barwari""","rgb(169, 132, 4)",7029px,733px,100%,20220828
swedish reggae,https://p.scdn.co/mp3-preview/31afc9a8423cf1e27a7759adb6a691dc44cbbb45,"e.g. Syster Sol ""Kärleksrevolt!""","rgb(168, 138, 15)",6400px,1089px,101%,20220828
musica tabasquena,https://p.scdn.co/mp3-preview/7c9d96229487e9937e141e7dbf2963c98d687da4,"e.g. Mani Colash ""Mini Mini""","rgb(174, 133, 16)",8222px,1182px,101%,20220828
corrido,https://p.scdn.co/mp3-preview/d1b247089d708c4812e3167446cf091e3adad907,"e.g. Los Minis de Caborca ""300 Locos""","rgb(163, 139, 1)",12322px,1078px,115%,20220828
progressive thrash,https://p.scdn.co/mp3-preview/40bb88cb78cc1b6663b2a74195a9b9b60fadbc12,"e.g. Vektor ""Tetrastructural Minds""","rgb(217, 92, 83)",7346px,242px,100%,20220828
juju,https://p.scdn.co/mp3-preview/b57354ccc0392394f4d07af2e8d707397fcd1135,"e.g. Chief Commander Ebenezer Obey ""Iba F'Oluwa/Ajokodabi Ile (Highlife Juju Yoruba)""","rgb(167, 119, 42)",12633px,1105px,100%,20220828
chaotic hardcore,https://p.scdn.co/mp3-preview/a86f66dc4a807abb65173a6cee8516f3be440a56,"e.g. Baptists ""Betterment""","rgb(221, 67, 98)",10455px,143px,101%,20220828
