genre,preview_url,preview_track,color,top,left,font_size,run_date
rap tico,https://p.scdn.co/mp3-preview/3270b125d66adda72c5b43b27db07a69c35ef0dc,"e.g. Soultwo ""Jesús""","rgb(176, 135, 34)",8113px,1107px,100%,20220613
judaica,https://p.scdn.co/mp3-preview/7d69c1bd1a818999c26bdacd65612d66448398e0,"e.g. Yosef Karduner ""V'afilu B'hastara""","rgb(81, 145, 22)",14731px,707px,100%,20220613
musica amapaense,https://p.scdn.co/mp3-preview/85ec97257d1e691bb05f300f382072d59d8d75a1,"e.g. Patrícia Bastos ""Dançando com Oxum""","rgb(160, 135, 11)",9199px,769px,100%,20220613
indonesian folk,https://p.scdn.co/mp3-preview/8975d17dcddcb8a651689135938678479d3a7712,"e.g. Senar Senja ""Dialog Hujan""","rgb(105, 157, 25)",13771px,605px,102%,20220613
folk rock italiano,https://p.scdn.co/mp3-preview/4925c3ff7370dc4b326bb674b9540f6519f5a67d,"e.g. Bandabardò ""Se mi rilasso collasso""","rgb(132, 138, 11)",13745px,723px,102%,20220613
japanese classical piano,https://p.scdn.co/mp3-preview/83c699b8d4820d51d8d7c181456e81b9d7520e77,"e.g. Frédéric Chopin ""ショパン:ノクターン 第2番 変ホ長調 作品9の2""","rgb(36, 159, 200)",20165px,523px,100%,20220613
piano blues,https://p.scdn.co/mp3-preview/ad24245468823db16e794a31d2c1c5233cd370fe,"e.g. Champion Jack Dupree ""Junker's Blues""","rgb(102, 136, 45)",17122px,916px,101%,20220613
kompa chretien,https://p.scdn.co/mp3-preview/66136033a0b80cd061df63413cce1d2f02d9f5cb,"e.g. DJ H509 ""Tu es Yahweh""","rgb(166, 140, 12)",7974px,728px,100%,20220613
cha-cha-cha,https://p.scdn.co/mp3-preview/ff2691fb559f585f7f2da1f7a8834c58cdd48dc9,"e.g. Orquesta América ""Rico Vacilón""","rgb(127, 133, 62)",15669px,965px,101%,20220613
canadian blues,https://p.scdn.co/mp3-preview/f6ee8eb903eb329bc2d5946687195c9ffc0ef63e,"e.g. Colin James ""Three Hours Past Midnight""","rgb(151, 127, 14)",12166px,731px,100%,20220613
zim gospel,https://p.scdn.co/mp3-preview/a337c2da1b5008998c6b079316e19473a5ff490f,"e.g. Charles Charamba ""Ndinovimba Nemi""","rgb(158, 136, 4)",10013px,655px,100%,20220613
dutch musical,https://p.scdn.co/mp3-preview/2ffcf946c2a347ef9d2a5debec69709334462ac3,"e.g. Cast Mary Poppins ""Supercalifragilisticexpialidasties""","rgb(118, 141, 19)",14483px,548px,100%,20220613
australian indie folk,https://p.scdn.co/mp3-preview/72c67e20b422d7dc46163640e0ada23924889e05,"e.g. Kyle Lionhart ""Sorry I'm Gone""","rgb(119, 151, 25)",12065px,641px,102%,20220613
dortmund indie,https://p.scdn.co/mp3-preview/f7c2f421a6ca95be42e61c0b5d22a9ebabb67d28,"e.g. Phillip Boa And The Voodooclub ""Container Love""","rgb(189, 116, 35)",4510px,506px,100%,20220613
blues,https://p.scdn.co/mp3-preview/d9ab1922a03e5621eb6a62d98e8c109422c735ee,"e.g. Junior Wells ""She's A Sweet One""","rgb(105, 134, 32)",16985px,1009px,104%,20220613
jam band,https://p.scdn.co/mp3-preview/5d0f5369b6364ac35e830a924caf55c1d525c6d7,"e.g. moe. ""In a Big Country""","rgb(155, 126, 59)",12243px,696px,105%,20220613
oshare kei,https://p.scdn.co/mp3-preview/69befc875682f9f95ec4dd1a03083f8706100485,"e.g. SuG ""R.P.G.~Rockin' Playing Game""","rgb(212, 97, 33)",4263px,330px,101%,20220613
ye ye,https://p.scdn.co/mp3-preview/4f6f22b7e294ce24bc80a438748e01ca06d54661,"e.g. Marie Laforêt ""Mon amour, mon ami""","rgb(131, 138, 7)",14704px,615px,102%,20220613
