genre,preview_url,preview_track,color,top,left,font_size,run_date
wyoming indie,https://p.scdn.co/mp3-preview/e0f722e0fd67e4230655252a08d6ad9a93d5938c,"e.g. Jalan Crossland ""Moonshiner""","rgb(170, 124, 31)",9133px,462px,100%,20211213
sunshine pop,https://p.scdn.co/mp3-preview/1e016f28a51ad3297df56605c673774c80160d30,"e.g. The Cyrkle ""Red Rubber Ball""","rgb(126, 132, 8)",13680px,664px,103%,20211213
manitoba indie,https://p.scdn.co/mp3-preview/c629c51dfe2b8be7b4cceb6b1309eba89538777d,"e.g. Royal Canoe ""77-76""","rgb(136, 141, 28)",10507px,548px,100%,20211213
rwandan gospel,https://p.scdn.co/mp3-preview/bc4f7fc01c8ee96d4a939b3e355948bf8d79d3fe,"e.g. Apollinaire Habonimana ""Ndacafis'impamvu""","rgb(142, 143, 2)",8691px,668px,100%,20211213
taiwan indie,https://p.scdn.co/mp3-preview/b92c4668881b4a57553b3f2afdf33b43ef6edcfa,"e.g. Sorry Youth ""暗流""","rgb(150, 136, 34)",8296px,518px,102%,20211213
hampton roads indie,https://p.scdn.co/mp3-preview/6b3e5f2c632af855b0ff3bd69f6011966b62447e,"e.g. The Hunts ""Valentina""","rgb(166, 130, 38)",9682px,446px,100%,20211213
musica popular amazonense,https://p.scdn.co/mp3-preview/6c86735bc0dd7ae46e1b409ab73cc7532d993947,"e.g. Boi Bumbá Caprichoso ""Quem Vai Mandar É a Multidão - Ao Vivo""","rgb(167, 136, 16)",9282px,867px,100%,20211213
pop costarricense,https://p.scdn.co/mp3-preview/832f7b862d266df734e50d5ad3a1cfa0f54a0439,"e.g. Toledo ""En El Bar""","rgb(173, 141, 11)",8218px,1025px,100%,20211213
dutch classical piano,https://p.scdn.co/mp3-preview/713a97089e3599ae1d90b75da6011542e0329dfd,"e.g. Johann Sebastian Bach """"Was mir behagt, ist nur die muntre Jagd"" Cantata, BWV 208: 9. Schafe können sicher weiden (Arr. For Piano Four Hands by Mary Howe)""","rgb(34, 164, 218)",19836px,539px,100%,20211213
west virginia indie,https://p.scdn.co/mp3-preview/2e4b0c1c91df1a454a8615f0afad71b15984efdf,"e.g. John R. Miller ""Shenandoah Shakedown""","rgb(181, 116, 44)",10457px,409px,100%,20211213
brazilian rockabilly,https://p.scdn.co/mp3-preview/8b850dd5604568b89cc106cc3e67b37dc8d18ac9,"e.g. Os Catalepticos ""Cannibal Holocaust""","rgb(192, 110, 32)",9505px,543px,100%,20211213
syro-aramaic chant,https://p.scdn.co/mp3-preview/96014ca3f8b558c26c9690315ed138f28f25b382,"e.g. Chaldean Assyrian Syriac Aramaic ""Ave Maria in Chaldean""","rgb(53, 172, 25)",18180px,362px,100%,20211213
dutch r&b,https://p.scdn.co/mp3-preview/5510d973d40db8c020cd92b691f0c0639cef592d,"e.g. Full Crate ""A Storm on a Summers Day""","rgb(139, 148, 14)",7624px,946px,101%,20211213
english indie rock,https://p.scdn.co/mp3-preview/ab459c647a8104a16aa9dc73f9975264bf7e4ed8,"e.g. Sports Team ""Here's The Thing""","rgb(186, 121, 22)",5103px,385px,102%,20211213
deep downtempo fusion,https://p.scdn.co/mp3-preview/b230ce7216f572d2b38dbac6d490e3c19e3edfeb,"e.g. Cinema 33 ""Solar Sail""","rgb(108, 156, 165)",13187px,369px,100%,20211213
jazz puertorriqueno,https://p.scdn.co/mp3-preview/1cbed194331a5af1fcbce567f7b922f764e31e77,"e.g. Bobby Valentin ""Mi Ritmo Es Bueno""","rgb(155, 123, 96)",14872px,1032px,100%,20211213
adventista,https://p.scdn.co/mp3-preview/a960d9d190fd72c836d3f14aa411482dee22940b,"e.g. Rodolfo Vasquez ""Cuan Grande Es El Medley""","rgb(104, 158, 23)",12218px,442px,101%,20211213
macross,https://p.scdn.co/mp3-preview/113e34ea32c8dc0403c7958800778006bca93b92,"e.g. ランカ・リー=中島愛 ""星間飛行""","rgb(169, 123, 24)",7070px,413px,100%,20211213
nuevo flamenco,https://p.scdn.co/mp3-preview/e09bcbe2b10c8cfc8df1a9bc595363c5f0922e19,"e.g. Duquende ""Lo Bueno y Lo Malo""","rgb(133, 136, 36)",14100px,918px,101%,20211213
contemporary gospel,https://p.scdn.co/mp3-preview/0dca190fb2c7fcb4bd615c38566f789d4c489ffe,"e.g. The Alabama Gurlz ""Heaven Belongs To You""","rgb(162, 119, 5)",11533px,604px,101%,20211213
jazz guitar trio,https://p.scdn.co/mp3-preview/e915e843cc158999299b34d5e9a63aa008ac6913,"e.g. Wes Montgomery Trio ""Moanin'""","rgb(71, 157, 168)",17454px,998px,100%,20211213
classic indonesian rock,https://p.scdn.co/mp3-preview/cfda8bf21f17079ef6bfcda9a6c5ad8b63a751b8,"e.g. Edane ""Kau Pikir Kaulah Segalanya? (Kau Maniz Kau Ibliz)""","rgb(175, 125, 17)",7486px,486px,102%,20211213
polish alternative rap,https://p.scdn.co/mp3-preview/ea044f6ca46e0974a5bebe8654fbea7609f2e7ac,"e.g. Gruby Mielzky ""Jak Wyśnię""","rgb(178, 129, 12)",8691px,1030px,104%,20211213
finnish trap,https://p.scdn.co/mp3-preview/472f8ec4e4828553a12179e1bbe9f605389675f0,"e.g. ibe ""molemmat""","rgb(156, 148, 7)",3612px,1079px,101%,20211213
carnaval,https://p.scdn.co/mp3-preview/a3b83ef5e62c4d68cf801fc60ba38e3b25b51329,"e.g. Johnny Gold ""Daar Mot Een Piemel In""","rgb(201, 120, 8)",3849px,792px,102%,20211213
classic colombian pop,https://p.scdn.co/mp3-preview/6ddf9a180e50e0661128345862d97b1cd96cada6,"e.g. Lucho Bowen ""Yolanda""","rgb(130, 152, 16)",12593px,1088px,101%,20211213
assyrian pop,https://p.scdn.co/mp3-preview/459d03ef2fd0f5be4b9e74384df3978ecef8c8bd,"e.g. Juliana Jendo ""Barwari""","rgb(174, 131, 3)",6409px,741px,100%,20211213
german drill,https://p.scdn.co/mp3-preview/42f50525552858a5802898199db3adbf3df5ad34,"e.g. OSAMA ""Wax""","rgb(164, 140, 20)",7251px,1108px,104%,20211213
rap paraguayo,https://p.scdn.co/mp3-preview/14d05cf0fad7ab6f00d90fdfe3c42be6ad4858dd,"e.g. Joshua Dietrich ""Escúchame Loca""","rgb(160, 148, 22)",5629px,1126px,100%,20211213
rap chileno,https://p.scdn.co/mp3-preview/1028cc6b9e7023b555b28dcc6903c53492e28053,"e.g. Mente Sabia Crú ""¿Clásicos?""","rgb(173, 129, 19)",10753px,1084px,103%,20211213
deep southern trap,https://p.scdn.co/mp3-preview/8668c216fce86cacc55903ea56c21aa54af9e243,"e.g. Mista Cain ""Rubberband Crazy""","rgb(164, 138, 5)",5432px,1086px,101%,20211213
malaysian metal,https://p.scdn.co/mp3-preview/c9fbae10a5fb5445df8fe782ba33c2fe1fdab851,"e.g. Cromok ""I Don't Belong Here""","rgb(218, 87, 77)",6923px,304px,100%,20211213
rap underground mexicano,https://p.scdn.co/mp3-preview/2d61d4f8199fc1bf8aaa27ee61dde32d4f993c90,"e.g. Achepe ""Fue un Placer""","rgb(175, 126, 7)",7601px,1095px,102%,20211213
malawian pop,https://p.scdn.co/mp3-preview/2fe6d87f33be55467be15e04d8146fc274bca1b2,"e.g. Onesimus ""Solomoni""","rgb(158, 143, 9)",10212px,1045px,100%,20211213
hindustani classical,https://p.scdn.co/mp3-preview/a49e7c21e6d57a6a4cfb30ba9c43fb7f50dbb0da,"e.g. Traditional ""Raga:Darbari Kanada in Taal Jhoomra,Drut Teentaal ""Eri Bir Ri and Kinbairan Kaan Bhare-Ustad Amir Khan"" - Original""","rgb(110, 141, 99)",16831px,576px,100%,20211213
tanzanian traditional,https://p.scdn.co/mp3-preview/9d2e24aacb9d182839c81ec4586fd64053cc5866,"e.g. Bi Kidude ""Muhogo wan jang ombe""","rgb(119, 137, 34)",14899px,819px,100%,20211213
judaica,https://p.scdn.co/mp3-preview/55655cb9e904f3ba45705485d2023aa4f218feee,"e.g. Yosef Karduner ""V'afilu B'hastara""","rgb(81, 145, 22)",14223px,705px,100%,20211213
australian classical piano,https://p.scdn.co/mp3-preview/b157a7172b2c3da9c96a5e4394ed1fb44dcc1452,"e.g. Moritz Moszkowski ""Le maître et l'élève, Op. 96: No. 2, Moment musical""","rgb(28, 164, 195)",19910px,503px,100%,20211213
jazz composition,https://p.scdn.co/mp3-preview/250c1c75a0a3c15077d2f03e7d4fcc4a0ed4c408,"e.g. Peter Calandra ""Inner Secrets""","rgb(90, 154, 147)",15495px,783px,100%,20211213
blues,https://p.scdn.co/mp3-preview/76a319173677aa416718c3b253917fc966073b45,"e.g. Junior Wells ""She's A Sweet One""","rgb(105, 134, 32)",16369px,1008px,104%,20211213
histoire pour enfants,https://p.scdn.co/mp3-preview/8c68080bbe833719694a44d6b7efcdfcd428d50a,"e.g. Gérard Rouzier ""Le dragon et le chevalier""","rgb(78, 136, 7)",15043px,1176px,100%,20211213
muzica usoara,https://p.scdn.co/mp3-preview/fb114541c87e93d58e7e0bdb77c75fe6132ff99e,"e.g. Gică Petrescu ""Uite-Așa Aș Vrea Să Mor""","rgb(127, 143, 7)",13028px,618px,100%,20211213
mambo,https://p.scdn.co/mp3-preview/f72094502468941a81bda9473c01866469d50f4f,"e.g. Cachao ""Cogele el Golpe""","rgb(140, 128, 68)",14860px,1008px,101%,20211213
classic turkish pop,https://p.scdn.co/mp3-preview/2a8ce024a8322cfdad32eac0bcacf13ceabab357,"e.g. Sibel Egemen ""Yalnız Adam""","rgb(129, 138, 13)",14332px,562px,102%,20211213
haitian gospel,https://p.scdn.co/mp3-preview/74aec46f5db0f8402d0a42775d057e52e9ae11a9,"e.g. Jackson Chery ""Ou Leve Mwen""","rgb(152, 138, 10)",10245px,609px,100%,20211213
ye ye,https://p.scdn.co/mp3-preview/1a0b303e40b89e4ba8b347a66bf2607c5ddf285f,"e.g. Marie Laforêt ""Mon amour, mon ami""","rgb(131, 138, 7)",14320px,615px,102%,20211213
swedish rock-and-roll,https://p.scdn.co/mp3-preview/b389221e9ea3980580362dea59a95a1839eb3593,"e.g. Hep Stars ""Cadillac""","rgb(177, 122, 69)",10594px,655px,100%,20211213
kolkata indie,https://p.scdn.co/mp3-preview/0175a8eec58779bb9356a7b42aa9a5adcee7240a,"e.g. Anupam Roy ""Journey Song""","rgb(147, 139, 10)",8913px,675px,100%,20211213
southern gospel,https://p.scdn.co/mp3-preview/6b23b101f2808322a08d7a2df5a83fd8c6e6e2de,"e.g. The Nelons ""If God Pulled Back The Curtain""","rgb(119, 143, 14)",12904px,548px,101%,20211213
chicago bop,https://p.scdn.co/mp3-preview/d7b269c2a2d3dbfc873a4af56ce6ad8ce778da30,"e.g. Matti Baybee ""Nobody Business""","rgb(157, 146, 2)",4671px,973px,102%,20211213
sinhala pop,https://p.scdn.co/mp3-preview/a0937c5327caf2ab616e184e16d5a96aa52c976b,"e.g. Raj Thillaiyampalam ""Kadhal Oru Vizhiyil (feat. Neha Venugopal)""","rgb(146, 143, 11)",10172px,846px,101%,20211213
worcester ma indie,https://p.scdn.co/mp3-preview/46b870f684253805711b6c3fcb834825c8980700,"e.g. James Keyes ""Paper in the Wind""","rgb(174, 121, 22)",8101px,462px,100%,20211213
chinese punk,https://p.scdn.co/mp3-preview/cb7e824b0e487255a973d60047c30357538e49cf,"e.g. Brain Failure ""Coming Down To Beijing""","rgb(212, 95, 29)",6103px,425px,100%,20211213
garage rock mexicano,https://p.scdn.co/mp3-preview/bec25d7453f43f62e4258566494c400cb6526a5a,"e.g. El Shirota ""La Ciudad""","rgb(205, 105, 57)",5521px,354px,100%,20211213
turkish singer-songwriter,https://p.scdn.co/mp3-preview/80f0349649a9ac6a5c6ae77f81b4a39129a1a2f0,"e.g. Yiğit Seferoğlu ""Uğruna Savaşlar Verilmiş Gibisin""","rgb(131, 147, 13)",10680px,696px,103%,20211213
uk melodic rap,https://p.scdn.co/mp3-preview/16978505c610f546180c40e8b66db97443d5e293,"e.g. Nino Uptown ""Lose Me""","rgb(153, 148, 3)",9904px,1045px,102%,20211213
goralski,https://p.scdn.co/mp3-preview/a4752175ed0575a08bf7c12a45fbc0ce0041fd7a,"e.g. Bajeranty ""Wodka""","rgb(131, 146, 5)",11282px,783px,100%,20211213
nepali pop,https://p.scdn.co/mp3-preview/e835b4356e501c1218d7fc7c3ffb01761f857bfc,"e.g. Kali Prasad Baskota ""Jaalma""","rgb(151, 142, 9)",9714px,691px,101%,20211213
musica afroperuana,https://p.scdn.co/mp3-preview/113a1359119d4f4dc41d1d39478d3a03430b12bb,"e.g. Arturo ""Zambo"" Cavero ""Se Acabó y Punto""","rgb(143, 138, 28)",12298px,1102px,100%,20211213
nordnorsk rap,https://p.scdn.co/mp3-preview/fb65e5d4cee1f3dea5011848332f238ed246d7a6,"e.g. RSP & Thomax ""Nordaførr""","rgb(171, 132, 32)",5605px,996px,100%,20211213
melanesian pop,https://p.scdn.co/mp3-preview/0ea22ef119dc11019b1cc3d2071e7d047b89a89a,"e.g. Onetox ""Early Morning""","rgb(160, 142, 8)",4219px,989px,101%,20211213
christian trap,https://p.scdn.co/mp3-preview/fee9d1e57ac66078339d01e4b4217a132fb8ce1c,"e.g. Dru Bex ""No Exit""","rgb(163, 140, 8)",7475px,994px,102%,20211213
czsk hip hop,https://p.scdn.co/mp3-preview/f4b65152298782fa40526b413f6ccff46c442184,"e.g. DMS ""RAMPA""","rgb(171, 138, 12)",6816px,1017px,104%,20211213
swedish underground rap,https://p.scdn.co/mp3-preview/9a5949d7609400bad1625b8ff8fe89b023110659,"e.g. Organism 12 ""Diamanttårar""","rgb(177, 124, 23)",10113px,1036px,100%,20211213
houston rap,https://p.scdn.co/mp3-preview/2e3b2124dc43a3f6caa4a15db316f546aa32b8ab,"e.g. Lil Keke ""Chunk up the Deuce""","rgb(159, 135, 4)",5770px,1093px,105%,20211213
liberian pop,https://p.scdn.co/mp3-preview/e311fe41f5788ca63917bd9da6da51cfecdc7499,"e.g. DenG ""GrateFul""","rgb(173, 141, 20)",5050px,1129px,100%,20211213
cumbia sonorense,https://p.scdn.co/mp3-preview/79421853161df714010c8ea797e7c4648565b9ca,"e.g. Los Ases de Durango ""Son Tus Perjumenes Mujer""","rgb(163, 138, 10)",11294px,1077px,102%,20211213
trival,https://p.scdn.co/mp3-preview/71d68b828bb9d490119a4b28c707b3c43faf6e20,"e.g. El Pelón del Mikrophone ""La Cumbia Tribalera (feat. La Trakalosa & Violento)""","rgb(190, 135, 65)",2488px,1192px,100%,20211213
deep funk house,https://p.scdn.co/mp3-preview/ddb1e09976c126d5eb84163e5fcd62de1afdc0ef,"e.g. Homero Espinosa ""Love Is The Cure - Michael Gray Remix""","rgb(186, 127, 161)",450px,1407px,100%,20211213
deep tech house,https://p.scdn.co/mp3-preview/53443828ffa0dd26aa97847958ddb83cb9e1b5ba,"e.g. CamelPhat ""Cola""","rgb(195, 139, 201)",211px,1415px,101%,20211213
deep swedish rock,https://p.scdn.co/mp3-preview/80d6978154f7d06da0855a1655948c3f5b93ef55,"e.g. King Leaf Experience ""Fire At Will""","rgb(196, 106, 19)",6899px,397px,100%,20211213
tech trance,https://p.scdn.co/mp3-preview/53760a27ef328329b35c3b4cf6d43fec5be4cbe9,"e.g. John Askew ""Mezcal""","rgb(233, 107, 185)",781px,644px,100%,20211213
medieval rock,https://p.scdn.co/mp3-preview/90f862989ffb48411a6b34281a6f973d0423a2e6,"e.g. Versengold ""Thekenmädchen""","rgb(192, 110, 35)",6213px,415px,102%,20211213
musique ancienne,https://p.scdn.co/mp3-preview/f6ebf9d5a49a86f357c71b83374d97a986368dcc,"e.g. Gregorio Allegri ""Miserere: I. Miserere mei, Deus""","rgb(44, 159, 65)",18812px,379px,100%,20211213
spanish progressive rock,https://p.scdn.co/mp3-preview/444af9b238e1b72c16f7ac0092190cb16719fb6b,"e.g. Toundra ""El Odio. Parte I""","rgb(176, 125, 113)",9097px,331px,100%,20211213
canadian celtic,https://p.scdn.co/mp3-preview/997b9e3d8b7053e3fa9484c2e7a48fc281db56b3,"e.g. The Rankin Family ""You Feel The Same Way Too""","rgb(145, 139, 24)",12941px,527px,101%,20211213
musica cabo-verdiana,https://p.scdn.co/mp3-preview/178bb68929c28038d89ac849fe2b7b765a736200,"e.g. Bulimundo ""Bulimundo""","rgb(158, 136, 23)",9111px,870px,100%,20211213
czech folk rock,https://p.scdn.co/mp3-preview/78af8f8d025cc2a58b5b23233a2e0cd08f9fd9dd,"e.g. Jablkoň ""5 Policajtů""","rgb(145, 138, 14)",10975px,728px,100%,20211213
cimbalom,https://p.scdn.co/mp3-preview/323562943fdf038921ea36ff75e308fa49b55343,"e.g. Kálmán Balogh ""Bulgar Cigany Horo""","rgb(107, 152, 106)",16474px,710px,100%,20211213
north carolina indie,https://p.scdn.co/mp3-preview/95549fccce1f68f47f33ac9f48a4ab3977ca5c29,"e.g. Airstrip ""Pleasure Center""","rgb(139, 136, 39)",12233px,473px,101%,20211213
oshare kei,https://p.scdn.co/mp3-preview/77b096bee848cc9d65a8463abfaab687abe746e4,"e.g. SuG ""R.P.G.~Rockin' Playing Game""","rgb(213, 96, 32)",4099px,329px,101%,20211213
modern bollywood,https://p.scdn.co/mp3-preview/2fff2de4e6c074d8767a94b9609ae4addfe593d2,"e.g. Sunidhi Chauhan ""Lae Dooba""","rgb(154, 131, 11)",11012px,760px,112%,20211213
malagasy folk,https://p.scdn.co/mp3-preview/a7ec1ed195addfdd58243b00ea0e53a3a830e890,"e.g. Mahaleo ""Adin-Tsaina""","rgb(141, 137, 44)",12164px,1004px,100%,20211213
oulu indie,https://p.scdn.co/mp3-preview/2d069def0b70f8f8ee18f9009468c73855bac8ca,"e.g. Radiopuhelimet ""Naapurit""","rgb(180, 118, 32)",8174px,375px,100%,20211213
pop lgbtq+ brasileira,https://p.scdn.co/mp3-preview/cf1c720ea15552505bdb40733b42d7633dfc68ce,"e.g. Linn da Quebrada ""Davi Sabbag * Tomara (Remix)""","rgb(154, 143, 6)",8119px,938px,104%,20211213
pop romantico,https://p.scdn.co/mp3-preview/2145a1212e0264009d33524518af5944606e4cdc,"e.g. Manolo Otero ""Todo el tiempo del mundo ""Soleado"" - 2015 Remaster""","rgb(135, 141, 8)",13372px,623px,103%,20211213
birmingham hip hop,https://p.scdn.co/mp3-preview/677ec2b14697c10f5ebcea9851de5d2b1aee1651,"e.g. Mowgs ""Swerve Off""","rgb(168, 131, 20)",10938px,1047px,101%,20211213
italian post-hardcore,https://p.scdn.co/mp3-preview/a5a64045a4d8f6a6b4002cd0971d3e1c3e43e326,"e.g. Fine Before You Came ""Capire settembre""","rgb(187, 112, 82)",9658px,297px,100%,20211213
shush,https://p.scdn.co/mp3-preview/0f46ecf6e1ae83201e86474351cb13b7edebbbe8,"e.g. Sounds of Nature Noise ""Oceans Outside""","rgb(126, 0, 200)",15919px,48px,102%,20211213
italian metal,https://p.scdn.co/mp3-preview/fccfe21b9be3ed7731a175b883fbb4778ac414bb,"e.g. Derdian ""Lord of War""","rgb(183, 24, 121)",9670px,158px,101%,20211213
belgian hardcore,https://p.scdn.co/mp3-preview/7791bdd988a5996602a019240b75a8ed31cb5c8b,"e.g. Congress ""Lifting the ban""","rgb(220, 84, 75)",9924px,287px,100%,20211213
indie pop rap,https://p.scdn.co/mp3-preview/f140e037fd461c2011c2c43bc534ccf76d816a1b,"e.g. mike. ""These Days""","rgb(172, 134, 9)",6309px,969px,105%,20211213
japanese pop rap,https://p.scdn.co/mp3-preview/f6a2b866971c4c3a18a5c80bffa262d22ec80b9b,"e.g. SALU ""GOOD VIBES ONLY feat. JP THE WAVY, EXILE SHOKICHI""","rgb(172, 141, 9)",5721px,989px,101%,20211213
jangle rock,https://p.scdn.co/mp3-preview/ff949c22aaa17cea8bfe958b8b4dd8cd47fca30e,"e.g. Otter Petter ""Movies""","rgb(150, 139, 51)",8703px,417px,100%,20211213
brazilian hip hop,https://p.scdn.co/mp3-preview/40b8d58203e1b708931257f6456af396c3d75a1a,"e.g. Rashid ""Pipa Voada (feat. Emicida)""","rgb(163, 134, 15)",9891px,1075px,107%,20211213
azonto,https://p.scdn.co/mp3-preview/c45c9af8cde11cac32a86763f86a170e02508bca,"e.g. Sarkodie ""Non Living Thing (feat. Oxlade)""","rgb(190, 131, 9)",5808px,1093px,103%,20211213
corrido,https://p.scdn.co/mp3-preview/328054bb6635d23161b41ad04dd308277e5fb0b1,"e.g. Los Minis de Caborca ""300 Locos""","rgb(163, 139, 1)",11758px,1079px,113%,20211213
musica ayacuchana,https://p.scdn.co/mp3-preview/e6f3928e7de3cd8a62b622e4cd46222d610572ab,"e.g. Dúo Hnos. Gaitán Castro ""Cómo has hecho""","rgb(162, 145, 8)",12928px,1008px,100%,20211213
fado de coimbra,https://p.scdn.co/mp3-preview/0b83e3094f76856e1ad8649cdba6dc197417e56d,"e.g. Luiz Goes ""Fado Do Estudante""","rgb(64, 163, 17)",18645px,705px,100%,20211213
christian hard rock,https://p.scdn.co/mp3-preview/62eba5dbe6c947e333e39a3b6b212b709885c050,"e.g. The Protest ""What Else You Got?""","rgb(204, 110, 26)",4142px,270px,100%,20211213
nwocr,https://p.scdn.co/mp3-preview/f340f71ca316db5e999deaa19959452d0d95a1fa,"e.g. Florence Black ""Bird On A Chain""","rgb(210, 103, 18)",4955px,295px,100%,20211213
ensemble stars,https://p.scdn.co/mp3-preview/749b5a21ff571bcb8e7f66b72138dd3dc0d4585f,"e.g. Adam/乱 凪砂(CV.諏訪部順一)、七種 茨(CV.逢坂良太) ""The Beast of the End""","rgb(225, 105, 0)",2699px,425px,100%,20211213
melodic deathcore,https://p.scdn.co/mp3-preview/b5a9b9dbb1fa9d500ab7fb8918892d219cd8fa16,"e.g. And Hell Followed With ""Empty & Hollow""","rgb(233, 70, 76)",5042px,204px,101%,20211213
combos nacionales,https://p.scdn.co/mp3-preview/ab480d95782cf2bee962044abd476712bb583973,"e.g. Los Mozambiques ""Besame Morenita (feat. Arcadio Molinar)""","rgb(174, 145, 15)",10015px,1128px,100%,20211213
denver metal,https://p.scdn.co/mp3-preview/d340c2e9387c0d6a45ff002980c86f538ce35804,"e.g. Khemmis ""A Conversation with Death""","rgb(224, 77, 113)",7449px,183px,100%,20211213
dutch stoner rock,https://p.scdn.co/mp3-preview/f87e4f6ca7b8a287624d8f110b40717a30a8d382,"e.g. Monomyth ""LHC""","rgb(186, 114, 102)",10035px,223px,100%,20211213
utapri,https://p.scdn.co/mp3-preview/c48f3c0884b044cf47b1a67fd497dd3c79e28193,"e.g. QUARTET NIGHT ""ポワゾンKISS""","rgb(205, 114, 70)",2524px,446px,100%,20211213
chamber choir,https://p.scdn.co/mp3-preview/d87cd7b90f7402964602ca14f58d200fc12fef48,"e.g. Gabriel Fauré ""Pavane, Op. 50""","rgb(34, 156, 66)",20129px,126px,100%,20211213
australian choir,https://p.scdn.co/mp3-preview/b37f729ec255e54ffd650cf9c042aea65bf89fd3,"e.g. Giuseppe Verdi ""Nabucco, Act III: ""Va', pensiero"" (Chorus Of The Hebrew Slaves)""","rgb(36, 159, 66)",19915px,177px,100%,20211213
boston punk,https://p.scdn.co/mp3-preview/39118100577e35d6ddbb9874e72c6bf2a85ff57c,"e.g. Darkbuster ""Cheap Wine""","rgb(229, 81, 22)",9244px,282px,101%,20211213
texas metal,https://p.scdn.co/mp3-preview/d639c14516b5bea2cac59c860929b51659641c19,"e.g. Flesh Hoarder ""Gratification Through Mutilation""","rgb(224, 73, 74)",9568px,254px,101%,20211213
german pagan metal,https://p.scdn.co/mp3-preview/08f49797c96412a3f0e636d977cba66bb0a8e89a,"e.g. Obscurity ""Bergischer Hammer""","rgb(222, 84, 96)",5207px,160px,100%,20211213
brazilian post-hardcore,https://p.scdn.co/mp3-preview/7b9aca95daf409beb9aa3a64775fea675a29d011,"e.g. Aurora Rules ""Calma Negativa""","rgb(225, 81, 27)",7046px,308px,100%,20211213
gothic metal,https://p.scdn.co/mp3-preview/245d0cbb8bb3b3213bdae9c5d628851f2615f59e,"e.g. Theatre Of Tragedy ""Venus""","rgb(193, 114, 57)",5929px,217px,103%,20211213
viking metal,https://p.scdn.co/mp3-preview/042a04ad817efe47a0c59657092279f995fcd232,"e.g. Thyrfing ""Mjölner""","rgb(217, 90, 76)",5559px,183px,101%,20211213
death 'n' roll,https://p.scdn.co/mp3-preview/0ddf2f50fe18e6e5f8ae524dfb47eca52c4cae85,"e.g. Entombed ""Wolverine Blues""","rgb(231, 70, 111)",9183px,183px,100%,20211213
sambalpuri pop,https://p.scdn.co/mp3-preview/1985e0756b34a66d5a832c82f633204eed3ff162,"e.g. Nil Sagar ""Darling""","rgb(199, 113, 2)",11307px,785px,100%,20211213
kleine hoerspiel,https://p.scdn.co/mp3-preview/11c64205ced94d533bd43cd00c012a51ad22a77c,"e.g. Miraculous ""Sandboy - Teil 1""","rgb(113, 106, 2)",14622px,1273px,106%,20211213
german black metal,https://p.scdn.co/mp3-preview/acfe2bc10334e544a869e17ad53c4213c9cb4d90,"e.g. Der Weg einer Freiheit ""Immortal""","rgb(200, 75, 125)",9479px,87px,100%,20211213
