genre,preview_url,preview_track,color,top,left,font_size,run_date
north carolina indie,https://p.scdn.co/mp3-preview/e0c95d25d7f20ba8c0bcae5b5ca2a970c2ff13df,"e.g. Lilac Shadows ""Black Lodge""","rgb(139, 136, 39)",12367px,480px,101%,20220213
hampton roads indie,https://p.scdn.co/mp3-preview/6b3e5f2c632af855b0ff3bd69f6011966b62447e,"e.g. The Hunts ""Valentina""","rgb(166, 130, 38)",9940px,453px,100%,20220213
emo trap italiana,https://p.scdn.co/mp3-preview/64347dff860d523b34ad4c501b7b1cb97cdc5a3f,"e.g. PAULO ""CIELO DRIVE""","rgb(170, 139, 20)",5535px,865px,101%,20220213
czech folk rock,https://p.scdn.co/mp3-preview/78af8f8d025cc2a58b5b23233a2e0cd08f9fd9dd,"e.g. Jablkoň ""5 Policajtů""","rgb(145, 138, 14)",11249px,733px,100%,20220213
cimbalom,https://p.scdn.co/mp3-preview/323562943fdf038921ea36ff75e308fa49b55343,"e.g. Kálmán Balogh ""Bulgar Cigany Horo""","rgb(107, 152, 107)",16675px,713px,100%,20220213
musica cabo-verdiana,https://p.scdn.co/mp3-preview/1334326fd4a02a41fe6c6f43f0b47fc89a9370c1,"e.g. Bana ""Pontin Pontin""","rgb(158, 136, 23)",9098px,874px,100%,20220213
post-hardcore,https://p.scdn.co/mp3-preview/8da3e245f4d02f8eaca87a4ac4ae223a08ad0207,"e.g. Drive Like Jehu ""Here Come The Rome Plows""","rgb(200, 93, 66)",9618px,310px,104%,20220213
modern mod,https://p.scdn.co/mp3-preview/82026859f65f36fba3e47fceab1c1fa236c6bfc8,"e.g. New Street Adventure ""The Big A.C.""","rgb(188, 118, 34)",6388px,432px,100%,20220213
modern bollywood,https://p.scdn.co/mp3-preview/645a0e0b5713138d5232ca0d9f99a435b3a65449,"e.g. Javed Ali ""Srivalli (From ""Pushpa The Rise Part - 01"")""","rgb(153, 131, 12)",11310px,760px,113%,20220213
italian post-hardcore,https://p.scdn.co/mp3-preview/0cc099645e5608a27996cb8f81d8fadef397c97d,"e.g. Gazebo Penguins ""Senza di te""","rgb(187, 112, 81)",9768px,306px,100%,20220213
indie rock mexicano,https://p.scdn.co/mp3-preview/40f03f4d7de0808db4df629e07d11a38381d6f62,"e.g. Pastilla ""Lágrimas""","rgb(177, 130, 47)",5000px,418px,101%,20220213
oulu indie,https://p.scdn.co/mp3-preview/2d069def0b70f8f8ee18f9009468c73855bac8ca,"e.g. Radiopuhelimet ""Naapurit""","rgb(180, 118, 33)",8281px,385px,100%,20220213
italian metal,https://p.scdn.co/mp3-preview/8b06c1e7d0adf384f2df4cafb928f638ceac7fd4,"e.g. Labyrinth ""Moonlight""","rgb(183, 23, 121)",9755px,165px,101%,20220213
pop romantico,https://p.scdn.co/mp3-preview/2145a1212e0264009d33524518af5944606e4cdc,"e.g. Manolo Otero ""Todo el tiempo del mundo ""Soleado"" - 2015 Remaster""","rgb(134, 142, 8)",13404px,629px,103%,20220213
bubblegrunge,https://p.scdn.co/mp3-preview/0dfd36bb0f6c53dae614211b46c13d9264a0777c,"e.g. Remember Sports ""Get Bummed Out""","rgb(164, 126, 41)",9321px,406px,105%,20220213
deep psychobilly,https://p.scdn.co/mp3-preview/0bc4ffd6c633b3663f90b2f337a99d944a35a9ab,"e.g. Voodoo Swing ""Hillbilly Rock'n'Roll""","rgb(217, 89, 32)",9459px,536px,100%,20220213
birmingham hip hop,https://p.scdn.co/mp3-preview/344d3946b3085980388bc02db32def8a66e9be72,"e.g. Mowgs ""DIFFERENT""","rgb(168, 131, 19)",10918px,1052px,101%,20220213
italian underground hip hop,https://p.scdn.co/mp3-preview/e02a285157efef7ccae75a622548e0b57f43c9ec,"e.g. Mistaman ""Che Farai""","rgb(187, 121, 18)",9522px,998px,104%,20220213
jangle rock,https://p.scdn.co/mp3-preview/ff949c22aaa17cea8bfe958b8b4dd8cd47fca30e,"e.g. Otter Petter ""Movies""","rgb(150, 139, 51)",9128px,424px,100%,20220213
indonesian pop rock,https://p.scdn.co/mp3-preview/e5190340042efb085ec8d54d4bbcc96a3370f690,"e.g. Five Minutes ""Semakin Ku Kejar Semakin Kau Jauh (SKSJ)""","rgb(167, 133, 11)",6241px,490px,104%,20220213
contemporary gospel,https://p.scdn.co/mp3-preview/309370d808af9fd27f886794ec54bacab79ae0d7,"e.g. Doc McKenzie ""I'll Be Alright""","rgb(163, 118, 6)",11187px,610px,101%,20220213
zen,https://p.scdn.co/mp3-preview/4267c575daa451c7c7b2614b51043956397c041a,"e.g. Zen Gaya ""Lost in the Clouds""","rgb(54, 134, 206)",17183px,151px,100%,20220213
hip hop tuga,https://p.scdn.co/mp3-preview/4a36a8b252f5c480677ba5ee103c2734e91e926a,"e.g. Regula ""Wake n Bake""","rgb(163, 134, 18)",9497px,1063px,102%,20220213
corridos alternativos,https://p.scdn.co/mp3-preview/82c2b2112c000634d9457e2f67851f92ef45b8f1,"e.g. Escolta De Guerra ""Por Donde Yo Quiero (El Cholo Vago)""","rgb(168, 134, 1)",11686px,1081px,104%,20220213
corrido,https://p.scdn.co/mp3-preview/435c6a182e82f7c6ff816f3397c7d19c00820665,"e.g. Los Gemelos De Sinaloa ""Si Me Ven""","rgb(163, 139, 1)",11648px,1081px,113%,20220213
deep melodic death metal,https://p.scdn.co/mp3-preview/ba5706d29636370620a61771d2f3593d95ad0274,"e.g. Kambrium ""Toss a Coin to Your Witcher""","rgb(229, 81, 80)",4570px,202px,100%,20220213
