genre,preview_url,preview_track,color,top,left,font_size,run_date
australian indie folk,https://p.scdn.co/mp3-preview/19cc91144279fab0c2fa3f1bfde5e281fc8c360c,"e.g. Kyle Lionhart ""Sorry I'm Gone (Feat. Emily Reid)""","rgb(119, 151, 25)",12004px,641px,102%,20220603
candombe,https://p.scdn.co/mp3-preview/c956f6cf5eac2e551465ea73eed085a85f0a55ac,"e.g. Jorginho Gularte ""Tambor, Tambora""","rgb(157, 130, 38)",10805px,969px,100%,20220603
fado instrumental,https://p.scdn.co/mp3-preview/be6a4dfe2d72231f29c0cb947f3c63d32dea6c9a,"e.g. Custódio Castelo ""In agradecimento Miss Morna""","rgb(105, 162, 142)",16225px,760px,100%,20220603
blues latinoamericano,https://p.scdn.co/mp3-preview/2b97ba36f5436e55695dba2b12b37cc01d154273,"e.g. Pappo's Blues ""Ruta 66""","rgb(169, 125, 24)",10426px,645px,100%,20220603
chanson quebecois,https://p.scdn.co/mp3-preview/25dcb01be619a8c43e18d4943bb8d55423fc735c,"e.g. Claude Valade ""Aide-moi à passer la nuit""","rgb(131, 142, 8)",13650px,629px,101%,20220603
taiwan indie,https://p.scdn.co/mp3-preview/0bb7e2cb22fd8e39b690fd526e3d546f71a407c0,"e.g. Wayne's so Sad ""台北流浪指南""","rgb(150, 136, 35)",8635px,521px,102%,20220603
st petersburg fl indie,https://p.scdn.co/mp3-preview/ba557ed15654d8f26a65b8b13414818431fc3d59,"e.g. Polyenso ""Pocket Knife Shadow""","rgb(158, 131, 41)",10534px,444px,100%,20220603
singaporean punk,https://p.scdn.co/mp3-preview/0651813deb34df7e1e13ded80e89d2040d055acb,"e.g. Forests ""Kawaii Hawaii""","rgb(219, 85, 47)",6782px,301px,100%,20220603
marathi traditional,https://p.scdn.co/mp3-preview/927df5aad10bc39542c8ec091f746e77fb6e3aae,"e.g. Arun Date ""Yeshil Yeshil Rani""","rgb(108, 143, 69)",16252px,691px,100%,20220603
muzica usoara,https://p.scdn.co/mp3-preview/e70672780a3f40d9b4aec985ca2fda8ba5943ab4,"e.g. Dan Spataru ""Drumurile""","rgb(128, 143, 7)",13429px,621px,100%,20220603
syro-aramaic chant,https://p.scdn.co/mp3-preview/a5a394a9654ff514eced768dc46d81d8f0e99d91,"e.g. Ghada Shbeir ""Lamma Bada Yatathanna""","rgb(53, 172, 25)",18811px,363px,100%,20220603
southern gospel,https://p.scdn.co/mp3-preview/5adc0b8d5253f6509dc40d6e0a48d71dfef5f8df,"e.g. The Nelons ""Come Morning""","rgb(119, 143, 14)",13244px,546px,101%,20220603
brisbane indie,https://p.scdn.co/mp3-preview/7f30b9f90b83d675f9ed1ca4a5189699e48764e7,"e.g. WAAX ""Same Same""","rgb(177, 123, 35)",7139px,374px,101%,20220603
neo-rockabilly,https://p.scdn.co/mp3-preview/ee289aaeb5691951bfc1ef17178ce3245829c57f,"e.g. Hicksville Bombers ""Whole Lotta Rosie""","rgb(185, 114, 21)",11522px,799px,100%,20220603
swamp pop,https://p.scdn.co/mp3-preview/dc90610b24f394c0951280039cefbfff69743df3,"e.g. Johnnie Allan ""Promised Land""","rgb(133, 134, 16)",12405px,836px,101%,20220603
modern bollywood,https://p.scdn.co/mp3-preview/513c79a6bcf41d75e0f9c7441b8709c3f7f34d7e,"e.g. Javed Ali ""Srivalli (From ""Pushpa The Rise Part - 01"")""","rgb(153, 132, 12)",11372px,757px,114%,20220603
birmingham hip hop,https://p.scdn.co/mp3-preview/6accd9f2965e88e9a66dbf49bea6fd675c1e64b7,"e.g. Mowgs ""DIFFERENT""","rgb(168, 131, 19)",9874px,1048px,101%,20220603
thai folk,https://p.scdn.co/mp3-preview/3140f435f6ab1ce044ba0606f162c3f7b4b94903,"e.g. Greasy Cafe' ""ฝืน""","rgb(123, 147, 25)",12094px,632px,101%,20220603
brazilian rockabilly,https://p.scdn.co/mp3-preview/7064296db1b82644a192baac4f40873d0a4f63e5,"e.g. Sick Sick Sinners ""We Wanna Drink Some More""","rgb(192, 110, 32)",9542px,546px,100%,20220603
scottish indie rock,https://p.scdn.co/mp3-preview/da15a2be4bf2ded93fd0f6f7011da85a9635b7a7,"e.g. Declan Welsh and The Decadent West ""Absurd""","rgb(187, 120, 26)",5336px,363px,101%,20220603
pop lgbtq+ brasileira,https://p.scdn.co/mp3-preview/316cdfd47a1158a08f6ff471fe69f29433b2eb37,"e.g. Jaloo ""Céu Azul""","rgb(154, 143, 6)",8274px,926px,104%,20220603
norwegian alternative rock,https://p.scdn.co/mp3-preview/b2a8b9e1436cc217bd99981de90e83407dad23a6,"e.g. Blood Command ""A Villain's Monologue""","rgb(185, 109, 74)",9679px,296px,100%,20220603
musica indigena latinoamericana,https://p.scdn.co/mp3-preview/e76c7838cfcf72c0228cf817576d8a663956c0cb,"e.g. Luzmila Carpio ""Tarpuricusum Sarata - Captain Planet Remix""","rgb(144, 143, 14)",12356px,918px,100%,20220603
chamame brasilero,https://p.scdn.co/mp3-preview/971700dd66d32c2a914da1f7c29fa627ff20bef1,"e.g. Canto Da Terra ""Bailanta Do Tiburcio""","rgb(158, 139, 24)",9825px,908px,100%,20220603
jazz puertorriqueno,https://p.scdn.co/mp3-preview/be3231c5a207c0d97ffd47405e02d402d65c1039,"e.g. Giovanni Hidalgo ""Summertime""","rgb(156, 123, 96)",15374px,1034px,100%,20220603
turkish singer-songwriter,https://p.scdn.co/mp3-preview/4a9de7fc264f0eee0ae9fdb5bcffbff42372379e,"e.g. Jehan Barbur ""Selvi Boylum Al Yazmalım""","rgb(131, 148, 13)",10928px,694px,103%,20220603
reggae peruano,https://p.scdn.co/mp3-preview/9e7c364ae99a8857661a780e4a218592418dab0a,"e.g. Laguna Pai ""Canales""","rgb(165, 142, 29)",6368px,1032px,100%,20220603
italian gothic,https://p.scdn.co/mp3-preview/49503879f17f21d5964c98b37652ebfa8d503d1e,"e.g. Winter Severity Index ""A Sudden Cold""","rgb(182, 124, 80)",5488px,294px,100%,20220603
austin hip hop,https://p.scdn.co/mp3-preview/922bbc5aa1b12c486a5b1ef185a036bae6cf4536,"e.g. Quin Nfn ""Laid Back""","rgb(146, 145, 7)",8832px,1019px,100%,20220603
romanian trap,https://p.scdn.co/mp3-preview/6c5ea38a56f8c14504f799f024d177a925c1484b,"e.g. PRNY ""Abilli""","rgb(166, 146, 15)",5764px,1093px,102%,20220603
rap latina,https://p.scdn.co/mp3-preview/e37b1984d77dd9e4b92abded2d585835dbea2b7e,"e.g. Sara Hebe ""Tuve que quemar""","rgb(172, 143, 5)",5154px,1141px,106%,20220603
rap chileno,https://p.scdn.co/mp3-preview/2a7f9a18ae66f743fc6d6b9ea5b2afadf2c248e2,"e.g. Mente Sabia Crú ""Punto de Fuga""","rgb(173, 129, 18)",11075px,1082px,103%,20220603
canadian indigenous hip hop,https://p.scdn.co/mp3-preview/0798ed9cdfb55febce504078766915e28e1ba592,"e.g. Joey Stylez ""Save Your Soul (Radio Version)""","rgb(155, 138, 12)",5130px,1093px,100%,20220603
scam rap,https://p.scdn.co/mp3-preview/0a6e46933a9263eef38f3889f7f0e2123b3ab89c,"e.g. Band Gang Lonnie Bands ""Shred 2.5""","rgb(159, 145, 1)",7012px,1074px,102%,20220603
deep swedish rock,https://p.scdn.co/mp3-preview/c0d78d3a8d318060ca8beb4bae5526c044b3d68f,"e.g. Zinny Zan ""Nobody Gets out of Here Alive""","rgb(196, 107, 19)",7004px,398px,100%,20220603
contemporary vocal jazz,https://p.scdn.co/mp3-preview/a34c306f493e0950d7d09b0f653c23743ae8ad65,"e.g. Carol Welsman ""Memories of You""","rgb(70, 154, 13)",17567px,728px,104%,20220603
rhythm and blues,https://p.scdn.co/mp3-preview/4fa0d8eb87b6413fb2aa8cf901e1b8e822787fd5,"e.g. Chuck Willis ""Hang up My Rock and Roll Shoes""","rgb(120, 128, 20)",15294px,818px,103%,20220603
australian classical piano,https://p.scdn.co/mp3-preview/be9ad01ab9ecb0610e45c9caaaea6edc596b3a2f,"e.g. Camille Saint-Saëns ""Javotte, R. 306 (Version for Piano Solo) [Excerpts]: III. Pas de deux""","rgb(28, 164, 193)",20602px,510px,100%,20220603
jazz composition,https://p.scdn.co/mp3-preview/413c6daae046ca36fdd0cdcfe7b69e7b199dc0aa,"e.g. Peter Calandra ""Sunset Sky""","rgb(90, 154, 146)",16033px,781px,100%,20220603
histoire pour enfants,https://p.scdn.co/mp3-preview/23eaf4ecd1d3cc33bf88bccbf771697fb3cad144,"e.g. Gérard Rouzier ""Mout le mouton""","rgb(79, 136, 6)",15540px,1175px,100%,20220603
musique ancienne,https://p.scdn.co/mp3-preview/bdefd5d92d10f1171064349bf7c32dfd7c3d27c0,"e.g. Gregorio Allegri ""Miserere: I. Miserere mei, Deus""","rgb(44, 159, 65)",19439px,380px,100%,20220603
ye ye,https://p.scdn.co/mp3-preview/4f6f22b7e294ce24bc80a438748e01ca06d54661,"e.g. Marie Laforêt ""Mon amour, mon ami""","rgb(131, 138, 7)",14637px,618px,102%,20220603
classic turkish pop,https://p.scdn.co/mp3-preview/662fbb17cb29baaeb8e7a6ea3b47d667c3025ba1,"e.g. Rana Alagöz ""Aşkın Gözü Kör Mü""","rgb(129, 138, 13)",14625px,562px,102%,20220603
samba,https://p.scdn.co/mp3-preview/f4218332cf47c49caaef70f66b8bcddc9d184cef,"e.g. Dona Ivone Lara ""Acreditar""","rgb(125, 140, 27)",14301px,871px,105%,20220603
spanish rock,https://p.scdn.co/mp3-preview/8b5616aa39ad822d629fef266455bc322fdf26f0,"e.g. Rubén Pozo ""Abel y Caín""","rgb(172, 132, 11)",6229px,582px,104%,20220603
swedish rock-and-roll,https://p.scdn.co/mp3-preview/3df89c2c8b5d69c699f59ce524288bebc3516f0f,"e.g. Ola & The Janglers ""Let's Dance""","rgb(177, 122, 69)",10941px,655px,100%,20220603
variete francaise,https://p.scdn.co/mp3-preview/c21270a9ead14b79e384226cb047dfb48d120baf,"e.g. Arcadian ""Ton combat""","rgb(166, 138, 2)",7743px,728px,103%,20220603
mambo,https://p.scdn.co/mp3-preview/3ccfb935bde1972c46115f0c1914dec8e9c4ac0d,"e.g. Orquesta Aragón ""Quiéreme Sempre""","rgb(140, 128, 69)",15386px,1011px,101%,20220603
tollywood,https://p.scdn.co/mp3-preview/244136cb06896cce0d9f68b74b51428928d2503a,"e.g. Jaspreet Jasz ""Seeti Maar""","rgb(175, 128, 7)",6963px,1003px,104%,20220603
musica folk asturiana,https://p.scdn.co/mp3-preview/190b71128789a570e4f190883d9455da7a52a3f1,"e.g. Felpeyu ""Loa Fayeos de Mayo""","rgb(143, 145, 50)",11991px,357px,100%,20220603
traditional country,https://p.scdn.co/mp3-preview/4d61336cee40f7306b5e8280019543edef05cc7c,"e.g. Lefty Frizzell ""Long Black Veil""","rgb(83, 148, 17)",16865px,904px,101%,20220603
emo trap italiana,https://p.scdn.co/mp3-preview/ca2814da14fcb351174a75af173510bc800ce5f7,"e.g. KONTI flowerchild ""MONTAGNE RUSSE""","rgb(170, 139, 19)",5686px,859px,100%,20220603
dutch classical piano,https://p.scdn.co/mp3-preview/8da88c07de46c49e27e82bee6e4da5d854afd919,"e.g. Johann Sebastian Bach """"Was mir behagt, ist nur die muntre Jagd"" Cantata, BWV 208: 9. Schafe können sicher weiden (Arr. For Piano Four Hands by Mary Howe)""","rgb(34, 164, 218)",20497px,542px,100%,20220603
audiophile vocal,https://p.scdn.co/mp3-preview/5a4e335500ceeece18dd1bb6df350a07d2c4c86b,"e.g. Jacintha ""Here's to Life""","rgb(68, 161, 8)",16499px,790px,100%,20220603
musica popular amazonense,https://p.scdn.co/mp3-preview/43dfa4898b13d30a61da0a6f9295099dcf954965,"e.g. Boi Bumbá Caprichoso ""É Festa de Novo!""","rgb(167, 136, 15)",9740px,873px,100%,20220603
musica popular paraense,https://p.scdn.co/mp3-preview/5a3d44d326ad803f633b250fbba112a9b67c62f0,"e.g. Arraial Do Pavulagem ""Cachoeira Prateada""","rgb(166, 138, 16)",8695px,908px,101%,20220603
chicago rap,https://p.scdn.co/mp3-preview/b426be65e9839c8ebd2237bfd5e097b7d1c768e7,"e.g. FBG Duck ""Exposing Me Remix (feat. Rooga)""","rgb(165, 139, 8)",6051px,1009px,114%,20220603
goralski,https://p.scdn.co/mp3-preview/b1b5618516713f6c17a4ad9a01082409dada3239,"e.g. Kapela Ogórki ""Karcmorecka""","rgb(131, 146, 5)",11696px,783px,100%,20220603
mexican power metal,https://p.scdn.co/mp3-preview/62f069a8757ca677b099ca39706bd00da687a022,"e.g. Agora ""En la Nada""","rgb(208, 104, 40)",6535px,260px,100%,20220603
english indie rock,https://p.scdn.co/mp3-preview/521b4a65cac3757ce079325ad0d1611415664603,"e.g. Sports Team ""Here's The Thing""","rgb(187, 121, 22)",5214px,390px,103%,20220603
baiao,https://p.scdn.co/mp3-preview/ee73c04fc68d1ac2731d9a0adb90be506d7e2806,"e.g. Joao Do Vale ""Carcará""","rgb(147, 132, 41)",13712px,844px,100%,20220603
malagasy folk,https://p.scdn.co/mp3-preview/7d806345b1d3689418743b75aa45f3c7947d4328,"e.g. Jaojoby ""Tia anao zaho""","rgb(141, 137, 44)",12578px,1002px,100%,20220603
swedish underground rap,https://p.scdn.co/mp3-preview/00568ce61508c6fb4bc2b3a851273a2ebc9595c5,"e.g. Organism 12 ""Diamanttårar""","rgb(175, 125, 22)",10707px,1034px,100%,20220603
instrumental post-rock,https://p.scdn.co/mp3-preview/92d6fe5111e2b501337f360c5ab503073ae9474f,"e.g. Oh Hiroshima ""Ellipse""","rgb(136, 143, 196)",9938px,242px,101%,20220603
alaska hip hop,https://p.scdn.co/mp3-preview/c60ce538af5c2afe860cae71caa85d0d660ab072,"e.g. Tayy Tarantino ""Living Fast""","rgb(150, 145, 4)",8449px,1037px,100%,20220603
czech hip hop,https://p.scdn.co/mp3-preview/d72e21b1ccf0c2a8dce5ac8e9fb45a4d1db46a58,"e.g. Smack ""Další rok""","rgb(167, 139, 10)",6598px,1030px,103%,20220603
melanesian pop,https://p.scdn.co/mp3-preview/7c69d9686e19c856baa7752dba37c78706db1ab6,"e.g. Sharzy ""Ta' Umai""","rgb(160, 143, 7)",4365px,992px,101%,20220603
background jazz,https://p.scdn.co/mp3-preview/5e448afff097554618678aa93c785789d8e3a359,"e.g. Rob Kasaki ""Next Door Dreaming""","rgb(56, 169, 190)",15440px,1037px,103%,20220603
egyptian trap,https://p.scdn.co/mp3-preview/464e7109a18d152f1c323dfff57f7447a6e95e0d,"e.g. Mousv ""El QOWA""","rgb(145, 149, 24)",9987px,1024px,101%,20220603
carnaval,https://p.scdn.co/mp3-preview/98ecbe98d6d425e9460d0268000f3e8f65e1ac8c,"e.g. Jeroen Van Zelst ""Billekes""","rgb(208, 119, 8)",3327px,805px,102%,20220603
polish hip hop,https://p.scdn.co/mp3-preview/b6ba7627bc36518fef60343b09795b7a3f5f6a55,"e.g. Pezet ""Magenta (prod. Auer)""","rgb(177, 131, 11)",7794px,1041px,109%,20220603
avant-garde black metal,https://p.scdn.co/mp3-preview/1ba017aae1c8e21d82c6ced627a48182d3b7e9c6,"e.g. Arcturus ""Crashland""","rgb(197, 80, 123)",9617px,136px,100%,20220603
italian underground hip hop,https://p.scdn.co/mp3-preview/aa05094adc8c7cc5ad9b588a9f7ac89cef9f351c,"e.g. Mistaman ""Che Farai""","rgb(187, 121, 18)",9849px,992px,103%,20220603
pakistani hip hop,https://p.scdn.co/mp3-preview/70bfa729642eecdb6833d86c92857497c196f310,"e.g. Faris Shafi ""Nazar""","rgb(161, 145, 10)",7398px,1096px,102%,20220603
liberian pop,https://p.scdn.co/mp3-preview/8c45ddab37682e3d76ec401f0b386ae4cf932c25,"e.g. DenG ""Kemah""","rgb(173, 141, 19)",5290px,1130px,100%,20220603
rap ecuatoriano,https://p.scdn.co/mp3-preview/f51d5a74d078686aa63036e406c51f31a760d671,"e.g. GUANACO ""Soledad""","rgb(172, 132, 11)",6380px,1141px,100%,20220603
malaysian metal,https://p.scdn.co/mp3-preview/98d3875b507954e1e964a471a630fa14bfce1964,"e.g. Cromok ""I Don't Belong Here""","rgb(219, 87, 77)",7176px,305px,100%,20220603
jazz double bass,https://p.scdn.co/mp3-preview/7b040397b0eaf654b1773c6b13fabfa47d3d78a8,"e.g. Ron Carter ""Bye Bye Blackbird""","rgb(77, 148, 115)",17470px,805px,100%,20220603
japanese classical piano,https://p.scdn.co/mp3-preview/83c699b8d4820d51d8d7c181456e81b9d7520e77,"e.g. Frédéric Chopin ""ショパン:ノクターン 第2番 変ホ長調 作品9の2""","rgb(36, 159, 200)",20150px,526px,100%,20220603
indie cristao,https://p.scdn.co/mp3-preview/c49f5086127e012b7c1fbf78f6ab0aca59f051df,"e.g. Marco Telles ""Até Sozim""","rgb(122, 152, 16)",11511px,508px,100%,20220603
vancouver metal,https://p.scdn.co/mp3-preview/2de360aa2316e6e364e88f5e068a83b2b4f810be,"e.g. Archspire ""Drone Corpse Aviator""","rgb(208, 87, 90)",7804px,242px,100%,20220603
sunshine pop,https://p.scdn.co/mp3-preview/763d8180795ecc185627b846dff2ae95a43b7884,"e.g. The Cyrkle ""Red Rubber Ball""","rgb(126, 132, 8)",13933px,660px,103%,20220603
cimbalom,https://p.scdn.co/mp3-preview/ed10af4d37987f15508454f0dc1d8cec1eef7448,"e.g. Kálmán Balogh ""Bulgar Cigany Horo""","rgb(107, 152, 107)",17047px,707px,100%,20220603
czech folk rock,https://p.scdn.co/mp3-preview/044196040f64df178a230497449e6d1c869a19ce,"e.g. Jablkoň ""5 Policajtů""","rgb(145, 138, 14)",11335px,731px,100%,20220603
musica cabo-verdiana,https://p.scdn.co/mp3-preview/6a80e26b7f12566bf5b4de2b4526044ebaf0e803,"e.g. Bana ""Pontin Pontin""","rgb(158, 136, 23)",9307px,871px,100%,20220603
west virginia indie,https://p.scdn.co/mp3-preview/e09d58a9361052caed74d7261e3f7d2b591f22e7,"e.g. John R. Miller ""Shenandoah Shakedown""","rgb(180, 117, 45)",10705px,412px,100%,20220603
hampton roads indie,https://p.scdn.co/mp3-preview/5438ebd36b86e174310e54370861b2e213ed2f83,"e.g. The Hunts ""Valentina""","rgb(166, 130, 38)",9876px,446px,100%,20220603
north carolina indie,https://p.scdn.co/mp3-preview/4a0c64f4049f8369e2933e6ccd3e53e41eea0c07,"e.g. Lilac Shadows ""Black Lodge""","rgb(139, 136, 38)",12478px,476px,101%,20220603
italian metal,https://p.scdn.co/mp3-preview/b687a62f6c676028e0820452283a642e5fc2e12a,"e.g. Trick or Treat ""Creepy Symphony""","rgb(184, 22, 121)",9900px,157px,101%,20220603
oulu indie,https://p.scdn.co/mp3-preview/9970563ce1b1efc24bc40910674c8e98e195b29e,"e.g. 22-Pistepirkko ""Birdy""","rgb(180, 118, 33)",8543px,380px,100%,20220603
vintage old-time,https://p.scdn.co/mp3-preview/12a7db8d834647ff4fdfc26b832c83afcc0ca96d,"e.g. Riley Puckett ""Ragged But Right""","rgb(92, 147, 63)",19195px,952px,100%,20220603
telugu worship,https://p.scdn.co/mp3-preview/dea00fbf614cbb5c063b9e30ab689ad8cae48036,"e.g. Prabhu Pammi ""Naa Sarvam""","rgb(152, 141, 15)",9213px,771px,100%,20220603
pakistani pop,https://p.scdn.co/mp3-preview/ebfbfb8dbcfb2b250ed0a68132f4baa4d59786b3,"e.g. Ali Zafar ""Jhoom R&B Mix""","rgb(157, 129, 20)",11893px,745px,103%,20220603
dutch r&b,https://p.scdn.co/mp3-preview/c895909a5b46eb839a36ed6ee175003b0a14d5ce,"e.g. Full Crate ""A Storm on a Summers Day""","rgb(138, 148, 14)",7858px,950px,101%,20220603
modern mod,https://p.scdn.co/mp3-preview/cfa16dd7d93cb81081edbdb5e460aa8a172aaf61,"e.g. New Street Adventure ""The Big A.C.""","rgb(188, 118, 34)",6634px,428px,100%,20220603
chasidic pop,https://p.scdn.co/mp3-preview/2ddcfe10a36b3c4e7663a860343aaa578d6eb660,"e.g. Shloime Daskal ""Ahallelu Ahallelu""","rgb(167, 128, 12)",9593px,602px,100%,20220603
classic psychedelic rock,https://p.scdn.co/mp3-preview/d81b9979b23135418a94077f8f81430589233b5f,"e.g. Mandrake Memorial ""Dark Lady""","rgb(147, 127, 55)",13342px,469px,100%,20220603
jangle rock,https://p.scdn.co/mp3-preview/4af5906f6773d73b755a89a1abd24dd80db30de0,"e.g. Otter Petter ""Tie Your Hands""","rgb(150, 139, 51)",9056px,418px,100%,20220603
japanese hardcore,https://p.scdn.co/mp3-preview/dbbbcd1f3c89bea70cd82a9fc47d769d7c92ddf7,"e.g. Super Structure ""Despair""","rgb(231, 59, 90)",9836px,195px,100%,20220603
kasi rap,https://p.scdn.co/mp3-preview/3d45ee6b7ffec425b64964e75c08ec16968ebc03,"e.g. Pro Kid ""Bhampa""","rgb(173, 131, 8)",7299px,1013px,100%,20220603
finnish trap,https://p.scdn.co/mp3-preview/2761a71404c473c2bc9888af36c9fbfb022d8d8f,"e.g. NCO ""Lisää""","rgb(154, 150, 7)",3793px,1085px,101%,20220603
brazilian hip hop,https://p.scdn.co/mp3-preview/27c66d642b0fff498379946c9ab6c0932fd83011,"e.g. Rashid ""Pipa Voada (feat. Emicida)""","rgb(162, 135, 15)",9630px,1076px,107%,20220603
merengue,https://p.scdn.co/mp3-preview/6f352725fd16adf9611d9399af92827034d4bdee,"e.g. Ramón Orlando ""Te Compro Tu Novia""","rgb(181, 125, 10)",11644px,1061px,102%,20220603
hungarian choir,https://p.scdn.co/mp3-preview/f97aea70ae7c51ae754a061a2a16dcb7fc55877e,"e.g. Michael Haydn ""Requiem in C Minor, MH 559: Kyrie""","rgb(41, 148, 56)",20138px,216px,100%,20220603
traditional reggae,https://p.scdn.co/mp3-preview/128d4e3136fa72d1bb7a100ff8ffeb37d979d79a,"e.g. Arkaingelle ""Light Tha Torch""","rgb(155, 141, 19)",5588px,1129px,100%,20220603
corrido,https://p.scdn.co/mp3-preview/d1b247089d708c4812e3167446cf091e3adad907,"e.g. Los Minis de Caborca ""300 Locos""","rgb(164, 139, 1)",11843px,1076px,115%,20220603
australian choir,https://p.scdn.co/mp3-preview/eca196e8ac46365eec199ffed72034a820537beb,"e.g. John Rutter ""The Lord Bless You And Keep You""","rgb(36, 159, 66)",20602px,179px,100%,20220603
juju,https://p.scdn.co/mp3-preview/b57354ccc0392394f4d07af2e8d707397fcd1135,"e.g. Chief Commander Ebenezer Obey ""Iba F'Oluwa/Ajokodabi Ile (Highlife Juju Yoruba)""","rgb(167, 119, 42)",12492px,1105px,100%,20220603
ukrainian metalcore,https://p.scdn.co/mp3-preview/5def644f9eaea33571cb6c51e8e41a242dc211a6,"e.g. Space Of Variations ""Tibet""","rgb(223, 96, 29)",3300px,270px,100%,20220603
italian folk metal,https://p.scdn.co/mp3-preview/69b6c5b76e08e1481ab992e7a69e66e83e99f748,"e.g. Furor Gallico ""La caccia morta""","rgb(212, 100, 32)",4980px,227px,100%,20220603
cleveland metal,https://p.scdn.co/mp3-preview/a4c0cf58533cc4f31e0763c214d25f103b63f22d,"e.g. Mushroomhead ""Sun Doesn't Rise""","rgb(223, 80, 51)",8518px,233px,100%,20220603
german melodeath,https://p.scdn.co/mp3-preview/a020e7a4365a678cfae8c8540a365f3d8a7e84e1,"e.g. Kambrium ""Toss a Coin to Your Witcher""","rgb(225, 80, 77)",5587px,173px,100%,20220603
dutch stoner rock,https://p.scdn.co/mp3-preview/4fb622f88d9a75b58649da26d7d89d8e0fc276ad,"e.g. 35007 ""Evaporate""","rgb(186, 113, 101)",10128px,224px,100%,20220603
musica ayacuchana,https://p.scdn.co/mp3-preview/cb75bc3bc7bde187a541d363b63432752564d43f,"e.g. Max Castro ""Tu Me Pides Que Te Olvide""","rgb(162, 145, 11)",13361px,1009px,100%,20220603
birdsong,https://p.scdn.co/mp3-preview/15dcdb4c355ce49bf2a44015b6b0b15e2477faf2,"e.g. Letnie Glosy Ptakow ""Singing birds of the forest, in the background the woodpecker tapping""","rgb(182, 0, 186)",16636px,213px,100%,20220603
fado de coimbra,https://p.scdn.co/mp3-preview/b5e0e14e522de285bf87352e459e41a7ff61ab7c,"e.g. Luiz Goes ""Fado Do Estudante""","rgb(65, 163, 18)",19320px,702px,100%,20220603
fado antigo,https://p.scdn.co/mp3-preview/29ac1769f51bdda195dfb50763db46b25a27c3ee,"e.g. Fernando Farinha ""Menina do Rés-Do-Chão""","rgb(67, 162, 18)",19100px,738px,100%,20220603
musique mandingue,https://p.scdn.co/mp3-preview/fef203bafa021af81a7e1a36a1d8d1aee6b718f7,"e.g. Ramata Diakité ""Deri Faramandi""","rgb(153, 136, 34)",12504px,1009px,100%,20220603
italian pop punk,https://p.scdn.co/mp3-preview/a6c79f0b5fb1598b2e37e4507c0f651002da5e15,"e.g. Why Everyone Left ""Dead Inside""","rgb(218, 104, 18)",3026px,313px,100%,20220603
boston punk,https://p.scdn.co/mp3-preview/bd570c3df6a733ab7a32240acd1f90d87f98dadb,"e.g. The Ducky Boys ""Stand By Me""","rgb(229, 81, 22)",9358px,283px,101%,20220603
christian hard rock,https://p.scdn.co/mp3-preview/377887c220563c12117c19335012ed437280770b,"e.g. The Protest ""What Else You Got?""","rgb(205, 110, 25)",4268px,270px,101%,20220603
progressive thrash,https://p.scdn.co/mp3-preview/40bb88cb78cc1b6663b2a74195a9b9b60fadbc12,"e.g. Vektor ""Tetrastructural Minds""","rgb(217, 92, 83)",7409px,240px,100%,20220603
