genre,preview_url,preview_track,color,top,left,font_size,run_date
marathi traditional,https://p.scdn.co/mp3-preview/927df5aad10bc39542c8ec091f746e77fb6e3aae,"e.g. Arun Date ""Yeshil Yeshil Rani""","rgb(108, 143, 68)",16196px,689px,100%,20220422
sunshine pop,https://p.scdn.co/mp3-preview/763d8180795ecc185627b846dff2ae95a43b7884,"e.g. The Cyrkle ""Red Rubber Ball""","rgb(126, 132, 8)",14056px,666px,103%,20220422
fado instrumental,https://p.scdn.co/mp3-preview/be6a4dfe2d72231f29c0cb947f3c63d32dea6c9a,"e.g. Custódio Castelo ""In agradecimento Miss Morna""","rgb(105, 162, 142)",16172px,759px,100%,20220422
classic pakistani pop,https://p.scdn.co/mp3-preview/ffa82d2831339f03922c70e70f248bf0ef579c9f,"e.g. Noor Jehan ""Mujhse Pehli Si Mohabbat""","rgb(133, 134, 33)",14778px,732px,103%,20220422
muzica usoara,https://p.scdn.co/mp3-preview/f2898f6fc3445478db077ad3b4e6061ed3f83c4e,"e.g. Aurelian Andreescu ""Tu Ești Primăvara Mea""","rgb(128, 143, 7)",13328px,622px,100%,20220422
jam band,https://p.scdn.co/mp3-preview/3cbee2b860f33b0f5b3a66505ba2f2810c01c240,"e.g. moe. ""Silver Sun""","rgb(155, 126, 59)",12673px,698px,104%,20220422
candombe,https://p.scdn.co/mp3-preview/c956f6cf5eac2e551465ea73eed085a85f0a55ac,"e.g. Jorginho Gularte ""Tambor, Tambora""","rgb(157, 130, 38)",10770px,971px,100%,20220422
chanson quebecois,https://p.scdn.co/mp3-preview/25dcb01be619a8c43e18d4943bb8d55423fc735c,"e.g. Claude Valade ""Aide-moi à passer la nuit""","rgb(131, 142, 8)",13970px,628px,101%,20220422
wyoming indie,https://p.scdn.co/mp3-preview/eda7f967de68b52cf03ec17cf18d7ed4d21564e8,"e.g. The Lillingtons ""Black Hole In My Mind""","rgb(170, 124, 30)",9187px,467px,100%,20220422
st petersburg fl indie,https://p.scdn.co/mp3-preview/0f832c466899b8be5a9ffd7549bea1ab6fba6d0f,"e.g. Polyenso ""Falling in Rain""","rgb(158, 131, 41)",10521px,446px,100%,20220422
classic bangla pop,https://p.scdn.co/mp3-preview/f31d2796b803e3bb312297f1f7af7ac6e8da5543,"e.g. Bappa Mazumder ""Ami Chini Go Chini""","rgb(100, 152, 22)",15505px,637px,101%,20220422
thai folk,https://p.scdn.co/mp3-preview/3140f435f6ab1ce044ba0606f162c3f7b4b94903,"e.g. Greasy Cafe' ""ฝืน""","rgb(123, 147, 26)",12834px,634px,101%,20220422
pop lgbtq+ brasileira,https://p.scdn.co/mp3-preview/d45050915fef70aeb08038a7fe09595ed50d3cb2,"e.g. Potyguara Bardo ""Oasis (Ao Vivo no Estúdio MangoLab)""","rgb(154, 143, 6)",8497px,926px,104%,20220422
syro-aramaic chant,https://p.scdn.co/mp3-preview/a5a394a9654ff514eced768dc46d81d8f0e99d91,"e.g. Ghada Shbeir ""Lamma Bada Yatathanna""","rgb(53, 172, 25)",18735px,364px,100%,20220422
pop costarricense,https://p.scdn.co/mp3-preview/03877aa18fd7228cc5be0b57b20c738562d0e957,"e.g. GIMARIO ""Pensándote - Remix""","rgb(171, 142, 10)",9002px,1031px,100%,20220422
southern gospel,https://p.scdn.co/mp3-preview/5adc0b8d5253f6509dc40d6e0a48d71dfef5f8df,"e.g. The Nelons ""Come Morning""","rgb(119, 143, 14)",13030px,548px,101%,20220422
birmingham hip hop,https://p.scdn.co/mp3-preview/6accd9f2965e88e9a66dbf49bea6fd675c1e64b7,"e.g. Mowgs ""DIFFERENT""","rgb(168, 131, 19)",11453px,1048px,101%,20220422
swamp pop,https://p.scdn.co/mp3-preview/dc90610b24f394c0951280039cefbfff69743df3,"e.g. Johnnie Allan ""Promised Land""","rgb(133, 134, 16)",12542px,833px,101%,20220422
iskelma,https://p.scdn.co/mp3-preview/5b20aae96732b5d5774d6d61e6b2699a168c26f5,"e.g. Neljänsuora ""Mansikkaa ja valkoapilaa""","rgb(148, 138, 4)",9348px,677px,102%,20220422
scottish indie rock,https://p.scdn.co/mp3-preview/da15a2be4bf2ded93fd0f6f7011da85a9635b7a7,"e.g. Declan Welsh and The Decadent West ""Absurd""","rgb(188, 120, 26)",5339px,362px,101%,20220422
turkish singer-songwriter,https://p.scdn.co/mp3-preview/4a9de7fc264f0eee0ae9fdb5bcffbff42372379e,"e.g. Jehan Barbur ""Selvi Boylum Al Yazmalım""","rgb(131, 148, 13)",10976px,695px,103%,20220422
musica afroperuana,https://p.scdn.co/mp3-preview/8545a1c6a945df25020798d495d0819d0930730f,"e.g. Perú Negro ""Alcatraz""","rgb(144, 138, 27)",12702px,1103px,100%,20220422
chamame brasilero,https://p.scdn.co/mp3-preview/d5d28f51a534d837a738607866a4f8cccdc7a52e,"e.g. Maciel Corrêa ""Orgulho Pantaneiro""","rgb(158, 139, 24)",9929px,910px,100%,20220422
korean trap,https://p.scdn.co/mp3-preview/0d6a05e5ccc7f6107fc674f277dc588027afcef8,"e.g. ZENE THE ZILLA ""Ruby (Feat. Gist)""","rgb(178, 143, 10)",6000px,1020px,100%,20220422
jazz puertorriqueno,https://p.scdn.co/mp3-preview/be3231c5a207c0d97ffd47405e02d402d65c1039,"e.g. Giovanni Hidalgo ""Summertime""","rgb(156, 123, 96)",15311px,1035px,100%,20220422
musica indigena latinoamericana,https://p.scdn.co/mp3-preview/e76c7838cfcf72c0228cf817576d8a663956c0cb,"e.g. Luzmila Carpio ""Tarpuricusum Sarata - Captain Planet Remix""","rgb(144, 143, 14)",12127px,920px,100%,20220422
polish alternative rap,https://p.scdn.co/mp3-preview/4605f9d17e9920f2df9ade72506005783d7ea98c,"e.g. Gruby Mielzky ""Jak Wyśnię""","rgb(178, 129, 12)",8965px,1033px,104%,20220422
rap latina,https://p.scdn.co/mp3-preview/e37b1984d77dd9e4b92abded2d585835dbea2b7e,"e.g. Sara Hebe ""Tuve que quemar""","rgb(172, 143, 6)",5163px,1143px,106%,20220422
oc rap,https://p.scdn.co/mp3-preview/5ccaa27bd99345fb69c60471d852475cdc8d55c6,"e.g. Yung Pinch ""Perfect""","rgb(146, 147, 5)",7257px,1046px,101%,20220422
deep swedish rock,https://p.scdn.co/mp3-preview/ca97af491b51dab941e6eed1d1164fc33b7fdc8f,"e.g. King Leaf Experience ""Fire At Will""","rgb(196, 107, 19)",7045px,400px,100%,20220422
hindustani classical,https://p.scdn.co/mp3-preview/4bdf8040d563bf5acd9c6237839cbe0f0cca220d,"e.g. Traditional ""Raga:Darbari Kanada in Taal Jhoomra,Drut Teentaal ""Eri Bir Ri and Kinbairan Kaan Bhare-Ustad Amir Khan"" - Original""","rgb(111, 141, 100)",17332px,581px,100%,20220422
contemporary vocal jazz,https://p.scdn.co/mp3-preview/a34c306f493e0950d7d09b0f653c23743ae8ad65,"e.g. Carol Welsman ""Memories of You""","rgb(70, 154, 12)",17468px,732px,104%,20220422
australian classical piano,https://p.scdn.co/mp3-preview/be9ad01ab9ecb0610e45c9caaaea6edc596b3a2f,"e.g. Camille Saint-Saëns ""Javotte, R. 306 (Version for Piano Solo) [Excerpts]: III. Pas de deux""","rgb(28, 164, 194)",20472px,512px,100%,20220422
musique ancienne,https://p.scdn.co/mp3-preview/bdefd5d92d10f1171064349bf7c32dfd7c3d27c0,"e.g. Gregorio Allegri ""Miserere: I. Miserere mei, Deus""","rgb(44, 159, 65)",19348px,382px,100%,20220422
histoire pour enfants,https://p.scdn.co/mp3-preview/b441a186cb7b196a2c48e76fb9a1e2cb023f8db8,"e.g. Vincent Malone ""Chapitre 1""","rgb(79, 136, 6)",15489px,1177px,100%,20220422
adoracion,https://p.scdn.co/mp3-preview/08db1b419e4a9ca248fb24eb67c8395393aa660b,"e.g. David Otero ""Porque Tu Dudas""","rgb(157, 139, 20)",8893px,579px,101%,20220422
jazz composition,https://p.scdn.co/mp3-preview/413c6daae046ca36fdd0cdcfe7b69e7b199dc0aa,"e.g. Peter Calandra ""Sunset Sky""","rgb(89, 154, 146)",15968px,782px,100%,20220422
variete francaise,https://p.scdn.co/mp3-preview/e345ba60a8d109114c34587166064a0bcca3e253,"e.g. Arcadian ""Folie arcadienne""","rgb(166, 138, 2)",7684px,730px,103%,20220422
mambo,https://p.scdn.co/mp3-preview/3ccfb935bde1972c46115f0c1914dec8e9c4ac0d,"e.g. Orquesta Aragón ""Quiéreme Sempre""","rgb(140, 128, 69)",15323px,1013px,101%,20220422
classic turkish pop,https://p.scdn.co/mp3-preview/2b53b13a6a749959cd6a13e848e5e72dd4f6f483,"e.g. Sibel Egemen ""Yalnız Adam""","rgb(129, 138, 14)",14625px,555px,102%,20220422
swedish rock-and-roll,https://p.scdn.co/mp3-preview/3df89c2c8b5d69c699f59ce524288bebc3516f0f,"e.g. Ola & The Janglers ""Let's Dance""","rgb(177, 122, 69)",11002px,657px,100%,20220422
musica cabo-verdiana,https://p.scdn.co/mp3-preview/52caf26c3c78a07cfebcb377bf569da392d361bb,"e.g. Bana ""Cabinda A Cunene""","rgb(158, 136, 23)",9286px,873px,100%,20220422
audiophile vocal,https://p.scdn.co/mp3-preview/d464263943615c4fb57925413b8fd0eb9f5e60a5,"e.g. Valerie Joyce ""That's What Friends Are For""","rgb(68, 161, 7)",16444px,791px,100%,20220422
dutch classical piano,https://p.scdn.co/mp3-preview/972fb1d9270d6bcac6e3005a3590ee08e48a516f,"e.g. Dmitri Shostakovich ""Piano Concerto No. 1 in C Minor, Op. 35: I. Allegretto""","rgb(34, 164, 218)",20424px,543px,100%,20220422
indie valenciana,https://p.scdn.co/mp3-preview/5eb008800c2c763879e0b1e671a9045704d125b8,"e.g. La Fúmiga ""Cap. 2: Havia de passar (feat. The Tyets)""","rgb(175, 130, 27)",6589px,465px,100%,20220422
traditional country,https://p.scdn.co/mp3-preview/f17682f6d7c86dfdbed1de635d93d3dc75eaf095,"e.g. Roy Acuff ""Wabash Cannonball""","rgb(83, 148, 17)",16784px,906px,101%,20220422
rap tuga underground,https://p.scdn.co/mp3-preview/36735a184931089082c11afd782fc142f90ecf1d,"e.g. Sam The Kid ""Sendo Assim""","rgb(160, 130, 30)",11206px,1005px,100%,20220422
norwegian alternative rock,https://p.scdn.co/mp3-preview/b2a8b9e1436cc217bd99981de90e83407dad23a6,"e.g. Blood Command ""A Villain's Monologue""","rgb(186, 109, 74)",9582px,297px,100%,20220422
goralski,https://p.scdn.co/mp3-preview/a1f2f71da42ae2cdc4755a035bc359c938cfd086,"e.g. Gronicki ""Nasza Miłość""","rgb(131, 146, 5)",11675px,785px,100%,20220422
malagasy folk,https://p.scdn.co/mp3-preview/7d806345b1d3689418743b75aa45f3c7947d4328,"e.g. Jaojoby ""Tia anao zaho""","rgb(141, 137, 44)",12444px,1003px,100%,20220422
baiao,https://p.scdn.co/mp3-preview/1eddc13ae9c884a41d3ad68f5d2e06179611a147,"e.g. Luiz Gonzaga ""O Xote das Meninas - Ela Só Quer Só Pensa em Namorar""","rgb(147, 132, 41)",13699px,848px,100%,20220422
vintage old-time,https://p.scdn.co/mp3-preview/12a7db8d834647ff4fdfc26b832c83afcc0ca96d,"e.g. Riley Puckett ""Ragged But Right""","rgb(91, 147, 64)",19132px,957px,100%,20220422
english indie rock,https://p.scdn.co/mp3-preview/521b4a65cac3757ce079325ad0d1611415664603,"e.g. Sports Team ""Here's The Thing""","rgb(187, 121, 22)",5154px,390px,102%,20220422
classic psychedelic rock,https://p.scdn.co/mp3-preview/d81b9979b23135418a94077f8f81430589233b5f,"e.g. Mandrake Memorial ""Dark Lady""","rgb(147, 128, 52)",13018px,469px,100%,20220422
carnaval,https://p.scdn.co/mp3-preview/cea0546dee7654b080561e7f6cb1857318db05c3,"e.g. Johnny Gold ""Daar Mot Een Piemel In""","rgb(208, 119, 8)",3341px,811px,102%,20220422
swedish underground rap,https://p.scdn.co/mp3-preview/00568ce61508c6fb4bc2b3a851273a2ebc9595c5,"e.g. Organism 12 ""Diamanttårar""","rgb(175, 125, 22)",10807px,1035px,100%,20220422
polish hip hop,https://p.scdn.co/mp3-preview/1f37435eed982c495cffcc4a4bc0c8e3a5c3a227,"e.g. Borixon ""MIŚ""","rgb(177, 131, 11)",7550px,1041px,109%,20220422
czech hip hop,https://p.scdn.co/mp3-preview/d72e21b1ccf0c2a8dce5ac8e9fb45a4d1db46a58,"e.g. Smack ""Další rok""","rgb(167, 139, 10)",6631px,1031px,103%,20220422
melanesian pop,https://p.scdn.co/mp3-preview/7c69d9686e19c856baa7752dba37c78706db1ab6,"e.g. Sharzy ""Ta' Umai""","rgb(160, 142, 7)",4361px,992px,101%,20220422
italian underground hip hop,https://p.scdn.co/mp3-preview/aa05094adc8c7cc5ad9b588a9f7ac89cef9f351c,"e.g. Mistaman ""Che Farai""","rgb(187, 121, 18)",10027px,994px,103%,20220422
avant-garde black metal,https://p.scdn.co/mp3-preview/1ba017aae1c8e21d82c6ced627a48182d3b7e9c6,"e.g. Arcturus ""Crashland""","rgb(197, 80, 123)",9606px,138px,100%,20220422
venda pop,https://p.scdn.co/mp3-preview/a36263f6b6971b1a83aba6574105ab1f51c187f4,"e.g. Colbert Mukwevho ""Nne Na Inwi""","rgb(160, 144, 17)",9027px,990px,100%,20220422
pakistani hip hop,https://p.scdn.co/mp3-preview/494e89489cb6a84da03b01b14bd6fd6f136e1f42,"e.g. Faris Shafi ""Lafz""","rgb(162, 144, 10)",7381px,1096px,102%,20220422
liberian pop,https://p.scdn.co/mp3-preview/8c45ddab37682e3d76ec401f0b386ae4cf932c25,"e.g. DenG ""Kemah""","rgb(173, 141, 19)",5189px,1132px,100%,20220422
malaysian metal,https://p.scdn.co/mp3-preview/98d3875b507954e1e964a471a630fa14bfce1964,"e.g. Cromok ""I Don't Belong Here""","rgb(218, 87, 77)",7181px,307px,100%,20220422
malawian pop,https://p.scdn.co/mp3-preview/ee41e0d9d2826331d42f3b0a6ae4f05a92457210,"e.g. Eli Njuchi ""Ma Ine""","rgb(156, 144, 9)",9202px,1039px,100%,20220422
tech trance,https://p.scdn.co/mp3-preview/b89fdfa31f6d30f8729a85300665869a19a95421,"e.g. John Askew ""When Darkness Comes""","rgb(233, 107, 185)",805px,640px,100%,20220422
classical harp,https://p.scdn.co/mp3-preview/c9fbd999188035d613d2f2d3067c0e30b53dc8f0,"e.g. Franz Schubert ""Schubert: Cello Sonata in A Minor, D. 821, ""Arpeggione"": II. Adagio""","rgb(28, 175, 182)",20332px,631px,100%,20220422
japanese classical piano,https://p.scdn.co/mp3-preview/83c699b8d4820d51d8d7c181456e81b9d7520e77,"e.g. Frédéric Chopin ""ショパン:ノクターン 第2番 変ホ長調 作品9の2""","rgb(37, 159, 200)",20070px,530px,100%,20220422
canadian celtic,https://p.scdn.co/mp3-preview/d5dc146febf60fd1652692b454100a4db2dc2ddc,"e.g. The Rankin Family ""You Feel The Same Way Too""","rgb(145, 139, 24)",13167px,530px,101%,20220422
dalarna indie,https://p.scdn.co/mp3-preview/79defcd2417425b20e34351404137fb6fcf55e1d,"e.g. Mimikry ""En flicka som är stark""","rgb(164, 128, 23)",9928px,418px,101%,20220422
musica calabrese,https://p.scdn.co/mp3-preview/fa994c2c870fb36ca93b0683ef9a7f23dc61069c,"e.g. I Calabruzi ""Oilì oilà""","rgb(153, 139, 11)",9656px,766px,100%,20220422
vancouver metal,https://p.scdn.co/mp3-preview/2de360aa2316e6e364e88f5e068a83b2b4f810be,"e.g. Archspire ""Drone Corpse Aviator""","rgb(208, 87, 90)",7794px,244px,100%,20220422
czech folk rock,https://p.scdn.co/mp3-preview/044196040f64df178a230497449e6d1c869a19ce,"e.g. Jablkoň ""5 Policajtů""","rgb(145, 138, 14)",11343px,730px,100%,20220422
hampton roads indie,https://p.scdn.co/mp3-preview/5438ebd36b86e174310e54370861b2e213ed2f83,"e.g. The Hunts ""Valentina""","rgb(166, 130, 38)",9681px,448px,100%,20220422
north carolina indie,https://p.scdn.co/mp3-preview/4a0c64f4049f8369e2933e6ccd3e53e41eea0c07,"e.g. Lilac Shadows ""Black Lodge""","rgb(139, 136, 38)",12463px,477px,101%,20220422
blues latinoamericano,https://p.scdn.co/mp3-preview/2b97ba36f5436e55695dba2b12b37cc01d154273,"e.g. Pappo's Blues ""Ruta 66""","rgb(169, 125, 24)",10560px,650px,100%,20220422
emo trap italiana,https://p.scdn.co/mp3-preview/ca2814da14fcb351174a75af173510bc800ce5f7,"e.g. KONTI flowerchild ""MONTAGNE RUSSE""","rgb(170, 139, 20)",5638px,863px,101%,20220422
cimbalom,https://p.scdn.co/mp3-preview/ed10af4d37987f15508454f0dc1d8cec1eef7448,"e.g. Kálmán Balogh ""Bulgar Cigany Horo""","rgb(107, 152, 107)",16977px,709px,100%,20220422
taiwan indie,https://p.scdn.co/mp3-preview/0bb7e2cb22fd8e39b690fd526e3d546f71a407c0,"e.g. Wayne's so Sad ""台北流浪指南""","rgb(150, 136, 34)",8287px,521px,102%,20220422
oulu indie,https://p.scdn.co/mp3-preview/d5c6ca0960c71368b9e21320cba388aceb2f1366,"e.g. Sweat Shop Boys ""Bulldog Slime""","rgb(180, 118, 33)",8396px,382px,100%,20220422
pakistani pop,https://p.scdn.co/mp3-preview/4284cab62599f70b2f1331bc40de2bbbd308cea1,"e.g. Ali Zafar ""Voh Dekhnay Mein""","rgb(156, 129, 21)",11934px,747px,103%,20220422
italian post-hardcore,https://p.scdn.co/mp3-preview/2f55915a94f9366de42cdbe50c6c5f9cec00bcf1,"e.g. Gazebo Penguins ""Senza di te""","rgb(187, 112, 80)",9814px,305px,100%,20220422
dutch r&b,https://p.scdn.co/mp3-preview/c895909a5b46eb839a36ed6ee175003b0a14d5ce,"e.g. Full Crate ""A Storm on a Summers Day""","rgb(138, 148, 14)",7987px,951px,101%,20220422
italian metal,https://p.scdn.co/mp3-preview/b687a62f6c676028e0820452283a642e5fc2e12a,"e.g. Trick or Treat ""Creepy Symphony""","rgb(184, 22, 121)",9887px,159px,101%,20220422
modern mod,https://p.scdn.co/mp3-preview/cfa16dd7d93cb81081edbdb5e460aa8a172aaf61,"e.g. New Street Adventure ""The Big A.C.""","rgb(188, 118, 34)",6479px,430px,100%,20220422
modern bollywood,https://p.scdn.co/mp3-preview/513c79a6bcf41d75e0f9c7441b8709c3f7f34d7e,"e.g. Javed Ali ""Srivalli (From ""Pushpa The Rise Part - 01"")""","rgb(154, 131, 11)",11158px,764px,113%,20220422
japanese hardcore,https://p.scdn.co/mp3-preview/ab8f03a72e9a321c8916e5f4f1a217c1e5dddb76,"e.g. NUMB ""NO MERCY""","rgb(231, 60, 90)",9875px,196px,100%,20220422
alaska hip hop,https://p.scdn.co/mp3-preview/594b0c0e9a2f7236b3a21fd1e9816b1fd5a5188c,"e.g. Starbuks ""I'm from Fairbanks""","rgb(150, 145, 4)",8596px,1039px,100%,20220422
contemporary gospel,https://p.scdn.co/mp3-preview/beca7dc340b7ed18c4c96980c34d31b25adf30fa,"e.g. Supreme 7 ""Tell Heaven""","rgb(163, 118, 5)",11330px,606px,101%,20220422
jangle rock,https://p.scdn.co/mp3-preview/4af5906f6773d73b755a89a1abd24dd80db30de0,"e.g. Otter Petter ""Tie Your Hands""","rgb(150, 139, 51)",9484px,420px,100%,20220422
chasidic pop,https://p.scdn.co/mp3-preview/2ddcfe10a36b3c4e7663a860343aaa578d6eb660,"e.g. Shloime Daskal ""Ahallelu Ahallelu""","rgb(167, 128, 12)",9656px,606px,100%,20220422
hip hop tuga,https://p.scdn.co/mp3-preview/6dfb08d85811c00b433f777e6784b9dab0371a57,"e.g. Regula ""Wake n Bake""","rgb(163, 134, 18)",10177px,1059px,102%,20220422
antilliaanse rap,https://p.scdn.co/mp3-preview/077f77d41df40858300cd3517a414dc86e8d1d17,"e.g. Jaido ""CYPHER #1""","rgb(161, 144, 10)",7393px,1111px,101%,20220422
hungarian choir,https://p.scdn.co/mp3-preview/f97aea70ae7c51ae754a061a2a16dcb7fc55877e,"e.g. Michael Haydn ""Requiem in C Minor, MH 559: Kyrie""","rgb(41, 148, 56)",20032px,218px,100%,20220422
romanian trap,https://p.scdn.co/mp3-preview/6c5ea38a56f8c14504f799f024d177a925c1484b,"e.g. PRNY ""Abilli""","rgb(166, 146, 14)",5838px,1094px,102%,20220422
solomon islands pop,https://p.scdn.co/mp3-preview/7a54c3c553ac61c310e35f8817ae1777761f380e,"e.g. Onetox ""Early Morning""","rgb(166, 145, 5)",3420px,1028px,100%,20220422
juju,https://p.scdn.co/mp3-preview/b57354ccc0392394f4d07af2e8d707397fcd1135,"e.g. Chief Commander Ebenezer Obey ""Iba F'Oluwa/Ajokodabi Ile (Highlife Juju Yoruba)""","rgb(167, 119, 42)",12420px,1107px,100%,20220422
ukrainian metalcore,https://p.scdn.co/mp3-preview/5def644f9eaea33571cb6c51e8e41a242dc211a6,"e.g. Space Of Variations ""Tibet""","rgb(223, 96, 29)",3286px,271px,100%,20220422
progressive thrash,https://p.scdn.co/mp3-preview/40bb88cb78cc1b6663b2a74195a9b9b60fadbc12,"e.g. Vektor ""Tetrastructural Minds""","rgb(217, 92, 83)",7513px,242px,100%,20220422
australian choir,https://p.scdn.co/mp3-preview/eca196e8ac46365eec199ffed72034a820537beb,"e.g. John Rutter ""The Lord Bless You And Keep You""","rgb(36, 159, 66)",20545px,180px,100%,20220422
italian folk metal,https://p.scdn.co/mp3-preview/69b6c5b76e08e1481ab992e7a69e66e83e99f748,"e.g. Furor Gallico ""La caccia morta""","rgb(211, 100, 32)",4971px,229px,100%,20220422
dutch stoner rock,https://p.scdn.co/mp3-preview/73e757273d3eb1845b093378c0d1685e53275cf0,"e.g. Monomyth ""LHC""","rgb(186, 114, 101)",10275px,225px,100%,20220422
musica ayacuchana,https://p.scdn.co/mp3-preview/d51970d04f0a3b5f24f2fbadeee0241210ef44f2,"e.g. Yolanda Pinares ""Pañuelo Blanco""","rgb(162, 145, 11)",13409px,1009px,100%,20220422
fado de coimbra,https://p.scdn.co/mp3-preview/b5e0e14e522de285bf87352e459e41a7ff61ab7c,"e.g. Luiz Goes ""Fado Do Estudante""","rgb(65, 163, 18)",19241px,704px,100%,20220422
fado antigo,https://p.scdn.co/mp3-preview/29ac1769f51bdda195dfb50763db46b25a27c3ee,"e.g. Fernando Farinha ""Menina do Rés-Do-Chão""","rgb(67, 162, 18)",19023px,740px,100%,20220422
musique mandingue,https://p.scdn.co/mp3-preview/fef203bafa021af81a7e1a36a1d8d1aee6b718f7,"e.g. Ramata Diakité ""Deri Faramandi""","rgb(153, 136, 34)",12383px,1011px,100%,20220422
italian pop punk,https://p.scdn.co/mp3-preview/412eceb92fcf23e0bc6fdec174bef2ead5945788,"e.g. Why Everyone Left ""No Messages""","rgb(218, 104, 18)",3014px,316px,100%,20220422
christian hard rock,https://p.scdn.co/mp3-preview/377887c220563c12117c19335012ed437280770b,"e.g. The Protest ""What Else You Got?""","rgb(205, 110, 25)",4260px,271px,100%,20220422
boston punk,https://p.scdn.co/mp3-preview/2b24c8c640573a21e9f5e0a4c948d13140295ea7,"e.g. Darkbuster ""Cheap Wine""","rgb(229, 81, 22)",9407px,284px,101%,20220422
german pagan metal,https://p.scdn.co/mp3-preview/47ae4a0ee84ba0c685667b10f4586473138e66fb,"e.g. Obscurity ""Bergischer Hammer""","rgb(222, 84, 97)",5339px,163px,100%,20220422
canadian hardcore,https://p.scdn.co/mp3-preview/5da8591c1786924535738bc91961771fed922e1f,"e.g. S.H.I.T. ""Feeding Time""","rgb(235, 63, 55)",8767px,205px,100%,20220422
australian black metal,https://p.scdn.co/mp3-preview/bf44f13666496dbd3f84aa0dc9faa5f69d149c0b,"e.g. Deströyer 666 ""I Am the Wargod - Ode to the Battle Slain""","rgb(194, 67, 166)",10163px,48px,100%,20220422
doomgaze,https://p.scdn.co/mp3-preview/e4eae4a8b93749b7dbf9f0a1e219a0c88ee90090,"e.g. Holy Fawn ""Dark Stone""","rgb(139, 128, 171)",9522px,101px,101%,20220422
german melodeath,https://p.scdn.co/mp3-preview/a020e7a4365a678cfae8c8540a365f3d8a7e84e1,"e.g. Kambrium ""Toss a Coin to Your Witcher""","rgb(225, 80, 77)",5626px,175px,100%,20220422
death 'n' roll,https://p.scdn.co/mp3-preview/e6550a7e77df5c725849f951a09ad7b92e4ea6ad,"e.g. Entombed ""Wolverine Blues""","rgb(231, 70, 112)",9457px,186px,100%,20220422
water,https://p.scdn.co/mp3-preview/d76a7879d0444c959a62f322cb0d98960e361872,"e.g. Rivulet ""Sleep On The Ocean""","rgb(179, 0, 200)",16323px,39px,102%,20220422
djent,https://p.scdn.co/mp3-preview/bd2154647525b6da4dfc58d6a462770da74340e8,"e.g. Monuments ""False Providence (feat. Mick Gordon)""","rgb(214, 92, 104)",5786px,240px,102%,20220422
german black metal,https://p.scdn.co/mp3-preview/ef06066f2aaf417cb4ff438972b2ae60be2b74e3,"e.g. Lunar Aurora ""Im Gartn""","rgb(200, 75, 125)",9679px,91px,100%,20220422
pittsburgh metal,https://p.scdn.co/mp3-preview/9930ae7184505563c870e91712f864533fe75e22,"e.g. Lady Beast ""Reaper""","rgb(215, 74, 92)",10643px,196px,100%,20220422
italian death metal,https://p.scdn.co/mp3-preview/f4a584fc96080f071ddb373a43702ee7bead2041,"e.g. Hour of Penance ""Cast the First Stone""","rgb(227, 62, 122)",7562px,177px,100%,20220422
