genre,preview_url,preview_track,color,top,left,font_size,run_date
musica popular paraense,https://p.scdn.co/mp3-preview/5a3d44d326ad803f633b250fbba112a9b67c62f0,"e.g. Arraial Do Pavulagem ""Cachoeira Prateada""","rgb(169, 139, 15)",8258px,902px,101%,20220927
southern gospel,https://p.scdn.co/mp3-preview/5adc0b8d5253f6509dc40d6e0a48d71dfef5f8df,"e.g. The Nelons ""Come Morning""","rgb(119, 143, 14)",13256px,548px,101%,20220927
musica santomense,https://p.scdn.co/mp3-preview/1acd630729e6b865e10dc0c578d8fefb4aa11e4d,"e.g. Camilo Domingos ""Porque e Que e Assim""","rgb(184, 138, 20)",5667px,998px,100%,20220927
traditional country,https://p.scdn.co/mp3-preview/c172a8378fd4c27cbb2449ed152a2f1ddb8acc7f,"e.g. Ernest Tubb ""Thanks A Lot""","rgb(83, 148, 17)",17020px,904px,101%,20220927
musica popular amazonense,https://p.scdn.co/mp3-preview/43dfa4898b13d30a61da0a6f9295099dcf954965,"e.g. Boi Bumbá Caprichoso ""É Festa de Novo!""","rgb(171, 136, 13)",10372px,906px,100%,20220927
audiophile vocal,https://p.scdn.co/mp3-preview/d464263943615c4fb57925413b8fd0eb9f5e60a5,"e.g. Valerie Joyce ""That's What Friends Are For""","rgb(68, 161, 8)",16687px,787px,100%,20220927
musica folk asturiana,https://p.scdn.co/mp3-preview/190b71128789a570e4f190883d9455da7a52a3f1,"e.g. Felpeyu ""Loa Fayeos de Mayo""","rgb(143, 145, 50)",11875px,357px,100%,20220927
birmingham hip hop,https://p.scdn.co/mp3-preview/d416ac734309c982abbb8994b3407d883880fef4,"e.g. Stardom ""Hashtag""","rgb(167, 132, 19)",11605px,1045px,101%,20220927
swedish alternative rock,https://p.scdn.co/mp3-preview/f85b77c4053aa155995362c1bee2dec5e6aa9795,"e.g. Lillasyster ""Till Our Days Are Over""","rgb(198, 112, 19)",4998px,398px,102%,20220927
chicago rap,https://p.scdn.co/mp3-preview/b426be65e9839c8ebd2237bfd5e097b7d1c768e7,"e.g. FBG Duck ""Exposing Me Remix (feat. Rooga)""","rgb(165, 139, 8)",6374px,1009px,113%,20220927
russian folk rock,https://p.scdn.co/mp3-preview/0f9ce6bb0f06cc66e9be478a68c02e598b8c7d8c,"e.g. Мельница ""Прощай""","rgb(149, 135, 16)",10534px,589px,101%,20220927
zim hip hop,https://p.scdn.co/mp3-preview/e6b72b2e457f6fc313966239979ef2fa7d61c754,"e.g. Takura ""Wandachuza""","rgb(168, 143, 12)",7278px,1022px,100%,20220927
turbo folk,https://p.scdn.co/mp3-preview/0a4b727a77a279c37ccee7d4b5e3f4e85b980abe,"e.g. Dara Bubamara ""Bebe Ko Te J...""","rgb(188, 125, 2)",5975px,755px,104%,20220927
coral gospel,https://p.scdn.co/mp3-preview/b7d68be299d7ab260398b0a18394d90891f52767,"e.g. Coral Unasp ""Nada Se Compara""","rgb(114, 148, 27)",11851px,402px,100%,20220927
malagasy folk,https://p.scdn.co/mp3-preview/7d806345b1d3689418743b75aa45f3c7947d4328,"e.g. Jaojoby ""Tia anao zaho""","rgb(141, 136, 43)",12894px,1002px,100%,20220927
israelite hip hop,https://p.scdn.co/mp3-preview/10ecf7ad4008fdcee49255ce04ac0f29cfee0160,"e.g. Beloved Daud ""No Sleep""","rgb(150, 143, 11)",10853px,988px,100%,20220927
baiao,https://p.scdn.co/mp3-preview/ee73c04fc68d1ac2731d9a0adb90be506d7e2806,"e.g. Joao Do Vale ""Carcará""","rgb(146, 132, 41)",14119px,846px,100%,20220927
goralski,https://p.scdn.co/mp3-preview/d66c3aab75135292a5606f8038b1952275f479c8,"e.g. Kapela Stanisława Ogórka ""Góralu czy Ci Nie Żal""","rgb(131, 146, 5)",11655px,781px,100%,20220927
sinhala pop,https://p.scdn.co/mp3-preview/801465c6e2ba91af47fe5253d4b0b7ece3279b87,"e.g. Mahiru Senarathne ""Charitha Attalage Medley""","rgb(141, 146, 10)",11048px,829px,101%,20220927
christian music,https://p.scdn.co/mp3-preview/0f7593aa4f02bbb9cd1cdfdce29f65a5922dd253,"e.g. Jeremy Camp ""Keep Me In The Moment - Radio Version""","rgb(156, 137, 13)",7042px,388px,108%,20220927
mexican power metal,https://p.scdn.co/mp3-preview/62f069a8757ca677b099ca39706bd00da687a022,"e.g. Agora ""En la Nada""","rgb(209, 104, 41)",6499px,258px,100%,20220927
polish hip hop,https://p.scdn.co/mp3-preview/9a674d6f0e7a04a7e212ced735f7bc9ccdaa3896,"e.g. Pezet ""Gangi w LA""","rgb(177, 130, 11)",7550px,1043px,108%,20220927
christian trap,https://p.scdn.co/mp3-preview/fe47855d63f7520937b92abaf33c30fb0719ea5c,"e.g. Dru Bex ""No Exit""","rgb(163, 141, 8)",8715px,1000px,102%,20220927
upstate ny rap,https://p.scdn.co/mp3-preview/27116ce6cf220821e2e8baf48644119d399d700a,"e.g. Elcamino ""Ghetto Luv""","rgb(160, 136, 8)",11210px,990px,102%,20220927
classic cantopop,https://p.scdn.co/mp3-preview/dc3943321f51dfaa886b73f9c3b133810d682043,"e.g. Rowena Cortes ""傳說""","rgb(125, 145, 4)",11171px,605px,102%,20220927
carnaval,https://p.scdn.co/mp3-preview/f11ad482c7e842d395fd20c91af17193a711678f,"e.g. Johnny Gold ""Manuela""","rgb(209, 118, 8)",3341px,812px,102%,20220927
reggae en espanol,https://p.scdn.co/mp3-preview/ec28d7bc5c0e65bddb57243a3b32fcf299768e02,"e.g. La Muza ""Una Vez Mas""","rgb(171, 137, 10)",6119px,1067px,103%,20220927
turkish hip hop,https://p.scdn.co/mp3-preview/e0b2c95972554500533ab144d34548bdc102b3e6,"e.g. Patron ""NEFRET II""","rgb(164, 138, 22)",7153px,1028px,107%,20220927
maga rap,https://p.scdn.co/mp3-preview/c2094056d8df124e39eed5c929dab6a9fefc7d39,"e.g. Tyson James ""Maga Boys""","rgb(165, 143, 5)",7094px,1078px,102%,20220927
rap sardegna,https://p.scdn.co/mp3-preview/b88b03b56fca9d99a7ab8fca49ad72d4ed81977a,"e.g. Cool Caddish ""Merda per gaggi""","rgb(172, 128, 9)",7264px,1094px,101%,20220927
malaysian metal,https://p.scdn.co/mp3-preview/98d3875b507954e1e964a471a630fa14bfce1964,"e.g. Cromok ""I Don't Belong Here""","rgb(218, 87, 77)",7104px,305px,100%,20220927
oc rap,https://p.scdn.co/mp3-preview/22ddc6ae18eb3f6d7657613d3c8ae4c240c57cd9,"e.g. Erick Yung ""Mariposa""","rgb(146, 147, 4)",7166px,1041px,101%,20220927
traditional reggae,https://p.scdn.co/mp3-preview/128d4e3136fa72d1bb7a100ff8ffeb37d979d79a,"e.g. Arkaingelle ""Light Tha Torch""","rgb(156, 141, 20)",5530px,1138px,100%,20220927
baltimore hip hop,https://p.scdn.co/mp3-preview/fe806c2324ac905b4c60930426cdaf90473994ac,"e.g. Yg Teck ""Trap Mode""","rgb(157, 146, 2)",5840px,1103px,101%,20220927
jazz double bass,https://p.scdn.co/mp3-preview/7b040397b0eaf654b1773c6b13fabfa47d3d78a8,"e.g. Ron Carter ""Bye Bye Blackbird""","rgb(77, 148, 116)",17629px,803px,100%,20220927
japanese classical piano,https://p.scdn.co/mp3-preview/42da37bd07a2f901757c111b090f95760634a965,"e.g. Nobuyuki Tsujii ""ドビュッシー:ベルガマスク組曲〜月の光""","rgb(36, 159, 200)",20382px,526px,100%,20220927
choro,https://p.scdn.co/mp3-preview/125803a8459fdb3fbbf91f27eae5ddb1291cbd2a,"e.g. Trio Madeira Brasil ""Santa morena""","rgb(100, 152, 115)",17118px,902px,101%,20220927
southeast asian post-rock,https://p.scdn.co/mp3-preview/90ec825bf50bd3d73f8335932fd7ec30a3397551,"e.g. 甜梅號 ""月娘總是照著我們""","rgb(158, 136, 174)",9076px,334px,100%,20220927
rock catala,https://p.scdn.co/mp3-preview/f12af8caef199cd463fcc1c152f8ed95253d816e,"e.g. Feliu Ventura ""Història d'un sofà""","rgb(146, 136, 18)",10730px,682px,101%,20220927
trova,https://p.scdn.co/mp3-preview/e56f25380baaeeec2b365a4bfa3fadd4c8cdac98,"e.g. Pablo Milanés ""Yolanda""","rgb(97, 152, 18)",15690px,871px,103%,20220927
dortmund indie,https://p.scdn.co/mp3-preview/bc2fd0e58c8258ad6b5d59f920637bf04fd953c2,"e.g. Walking On Rivers ""Overachiever""","rgb(189, 116, 35)",4528px,506px,100%,20220927
australian indie folk,https://p.scdn.co/mp3-preview/843ddf639024fe49d87eca594fe9e086bbb1a039,"e.g. Michael Dunstan ""Home""","rgb(119, 151, 25)",12012px,638px,102%,20220927
blues,https://p.scdn.co/mp3-preview/5724aba1531a761042a4548c587827de5006a8c0,"e.g. Clarence ""Gatemouth"" Brown ""Long Way Home""","rgb(105, 135, 33)",17173px,1009px,104%,20220927
classic turkish pop,https://p.scdn.co/mp3-preview/662fbb17cb29baaeb8e7a6ea3b47d667c3025ba1,"e.g. Rana Alagöz ""Aşkın Gözü Kör Mü""","rgb(129, 138, 14)",14706px,555px,102%,20220927
spanish rock,https://p.scdn.co/mp3-preview/5ed8621110e4ed3cf5e1b45699b6f9fbc0e5e1fa,"e.g. Rubén Pozo ""Guitarra Española""","rgb(172, 132, 12)",6083px,594px,104%,20220927
anime latino,https://p.scdn.co/mp3-preview/150a54a01eeffc9d46dfa1f12a2d5b5d7bf87bc2,"e.g. The Covers Duo ""Butterfly (Digimon)""","rgb(195, 121, 30)",4183px,546px,101%,20220927
middle east hip hop,https://p.scdn.co/mp3-preview/7a309ab10d25ecdfa66afd78930419a07be7af57,"e.g. The Synaptik ""القمر و المحيط""","rgb(157, 135, 15)",9023px,930px,101%,20220927
north carolina indie,https://p.scdn.co/mp3-preview/4a0c64f4049f8369e2933e6ccd3e53e41eea0c07,"e.g. Lilac Shadows ""Black Lodge""","rgb(139, 136, 39)",12504px,474px,101%,20220927
musica cabo-verdiana,https://p.scdn.co/mp3-preview/570fe72a0e6a05ae618f7dee85fd0fbc55bd5982,"e.g. CABO VERDE SHOW ""Casa Ma um Criola""","rgb(158, 136, 24)",9518px,869px,100%,20220927
finnish punk,https://p.scdn.co/mp3-preview/ea2fce41f40c450690d075b384688e420c7de652,"e.g. Kivesveto Go Go ""Äiti Hei!""","rgb(213, 89, 26)",9039px,353px,101%,20220927
sunshine pop,https://p.scdn.co/mp3-preview/763d8180795ecc185627b846dff2ae95a43b7884,"e.g. The Cyrkle ""Red Rubber Ball""","rgb(126, 132, 8)",14132px,660px,103%,20220927
cimbalom,https://p.scdn.co/mp3-preview/ed10af4d37987f15508454f0dc1d8cec1eef7448,"e.g. Kálmán Balogh ""Bulgar Cigany Horo""","rgb(107, 152, 107)",17241px,707px,100%,20220927
czech folk rock,https://p.scdn.co/mp3-preview/044196040f64df178a230497449e6d1c869a19ce,"e.g. Jablkoň ""5 Policajtů""","rgb(145, 138, 13)",11334px,731px,100%,20220927
candombe,https://p.scdn.co/mp3-preview/f916276f941b3db5e66ad78d3351e71cc29692f1,"e.g. Alejandro Luzardo ""Rabo de Nube""","rgb(158, 129, 38)",10878px,967px,100%,20220927
west virginia indie,https://p.scdn.co/mp3-preview/e09d58a9361052caed74d7261e3f7d2b591f22e7,"e.g. John R. Miller ""Shenandoah Shakedown""","rgb(181, 117, 46)",10534px,410px,100%,20220927
world,https://p.scdn.co/mp3-preview/2125d476ecf37ddda1841e1f72cb3cd4b2fdef9e,"e.g. Ali Farka Touré ""Ai Du (with Ry Cooder)""","rgb(146, 135, 39)",12249px,890px,104%,20220927
latin jazz,https://p.scdn.co/mp3-preview/f5727149ddd656678b5f6a092bd0224125eb176a,"e.g. Poncho Sanchez ""Bésame Mama""","rgb(133, 134, 74)",15844px,988px,103%,20220927
indie valenciana,https://p.scdn.co/mp3-preview/6c9d6a7a49eadb7756ab4385578a4c27b8173fbe,"e.g. La Fúmiga ""Cap. 2: Havia de Passar""","rgb(175, 131, 26)",6477px,467px,100%,20220927
south sudanese pop,https://p.scdn.co/mp3-preview/363b51a1b5afcf88a5363186b8007f3ac8ba8ad3,"e.g. Alijoma Mabil ""Nhieedu""","rgb(174, 141, 13)",5766px,1089px,100%,20220927
russian dance pop,https://p.scdn.co/mp3-preview/81874981b0c63145ef78ff4020d4c22275b58b70,"e.g. Ольга Серябкина ""Бывшие""","rgb(189, 134, 6)",3087px,814px,102%,20220927
brisbane indie,https://p.scdn.co/mp3-preview/7f30b9f90b83d675f9ed1ca4a5189699e48764e7,"e.g. WAAX ""Same Same""","rgb(177, 123, 34)",7177px,374px,101%,20220927
uk melodic rap,https://p.scdn.co/mp3-preview/98f97f4eb41bb0a88c2230c177286eace6bd8d57,"e.g. Nino Uptown ""Lose Me""","rgb(151, 149, 5)",10680px,1050px,102%,20220927
christian alternative rock,https://p.scdn.co/mp3-preview/4c75dab81fd83512d52db657e9d5ca7024461cb3,"e.g. Kutless ""What Faith Can Do""","rgb(167, 132, 15)",5785px,390px,107%,20220927
telugu worship,https://p.scdn.co/mp3-preview/dea00fbf614cbb5c063b9e30ab689ad8cae48036,"e.g. Prabhu Pammi ""Naa Sarvam""","rgb(151, 141, 16)",9728px,764px,100%,20220927
modern bollywood,https://p.scdn.co/mp3-preview/513c79a6bcf41d75e0f9c7441b8709c3f7f34d7e,"e.g. Javed Ali ""Srivalli (From ""Pushpa The Rise Part - 01"")""","rgb(155, 131, 11)",11258px,762px,115%,20220927
egyptian hip hop,https://p.scdn.co/mp3-preview/a0378920affecf79d5d6bb2ece66a4a83fef3397,"e.g. Batistuta ""Tuta Ankh Amoon""","rgb(148, 143, 17)",11036px,1002px,102%,20220927
modern mod,https://p.scdn.co/mp3-preview/cfa16dd7d93cb81081edbdb5e460aa8a172aaf61,"e.g. New Street Adventure ""The Big A.C.""","rgb(189, 117, 34)",6539px,422px,100%,20220927
brazilian punk,https://p.scdn.co/mp3-preview/730f1cec5fe58b63b08ad84974ddcdc745643c55,"e.g. Gritando HC ""Aéreo Na Piscina""","rgb(221, 85, 27)",8697px,386px,102%,20220927
oulu indie,https://p.scdn.co/mp3-preview/cc68b0f81bfaee30d228eb762698fd0a8eec9e7e,"e.g. Radiopuhelimet ""Naapurit""","rgb(180, 119, 33)",8488px,382px,100%,20220927
rap pernambucano,https://p.scdn.co/mp3-preview/5a3e4af8ecd0915f672b054419c86f1931ee64b2,"e.g. Luiz Lins ""Eu Tô Bem""","rgb(147, 148, 11)",8975px,1063px,100%,20220927
hk-pop,https://p.scdn.co/mp3-preview/f2cf57d8634146743fc2d3539b70f472f7cb34bc,"e.g. Cath Wong ""我心中尚未崩壞的部分""","rgb(135, 147, 5)",9839px,726px,102%,20220927
ukrainian hip hop,https://p.scdn.co/mp3-preview/a057a1b4e5f344a7158133f87662919f7e2c67d0,"e.g. PVNCH ""AGRO""","rgb(166, 134, 9)",8876px,1058px,101%,20220927
schlager,https://p.scdn.co/mp3-preview/34b606670bc1d1e1dbfe65ca1f2f2f9c8ae5a216,"e.g. Oliver Frank ""Italienische Sehnsucht""","rgb(198, 123, 3)",3613px,745px,105%,20220927
indiana hip hop,https://p.scdn.co/mp3-preview/e17cde1cf79cae60b3a2518290f3d4d7da16c72a,"e.g. Poloboy Nunu ""Come Outside""","rgb(159, 140, 6)",7525px,1011px,101%,20220927
greek rock,https://p.scdn.co/mp3-preview/37c1fbfd43c4053d16a183d49425334bbd864d01,"e.g. 1000mods ""Vidage""","rgb(182, 122, 49)",5835px,376px,100%,20220927
chasidic pop,https://p.scdn.co/mp3-preview/25e21806177b93a91bcbacb46cf7358cf25d60a5,"e.g. Levy Falkowitz ""Vechoil Maminim""","rgb(167, 128, 12)",9830px,602px,100%,20220927
japanese hardcore,https://p.scdn.co/mp3-preview/d4d20937f4dc8a5a8e56b9d86e83741ce285deb0,"e.g. KRUELTY ""ANCIENT WORDS""","rgb(231, 60, 90)",10187px,197px,100%,20220927
azonto,https://p.scdn.co/mp3-preview/304f3b70fc5a1a1f262ebd0887940f8e54d72c8b,"e.g. Sarkodie ""Non Living Thing (feat. Oxlade)""","rgb(191, 131, 9)",6007px,1087px,102%,20220927
assyrian pop,https://p.scdn.co/mp3-preview/9b19318af9a2cd1a9c32ab9454277d369a5776e9,"e.g. Juliana Jendo ""Barwari""","rgb(169, 132, 4)",7140px,733px,100%,20220927
hungarian choir,https://p.scdn.co/mp3-preview/f97aea70ae7c51ae754a061a2a16dcb7fc55877e,"e.g. Cantemus ""Requiem in C Minor, MH 559: Kyrie""","rgb(41, 148, 56)",20331px,216px,100%,20220927
classic colombian pop,https://p.scdn.co/mp3-preview/80c3d023ad9db01bae633a6dc2b797e3b15bb608,"e.g. Lucho Bowen ""Quererte Ya No Puedo""","rgb(131, 151, 11)",13016px,1094px,102%,20220927
kasi rap,https://p.scdn.co/mp3-preview/3d45ee6b7ffec425b64964e75c08ec16968ebc03,"e.g. Pro Kid ""Bhampa""","rgb(173, 131, 7)",7042px,1015px,100%,20220927
cosmic post-rock,https://p.scdn.co/mp3-preview/f4de7fa886adb3ccf6762df265e11f95926a576e,"e.g. Tides From Nebula ""Dopamine""","rgb(126, 143, 203)",10062px,226px,100%,20220927
