genre,preview_url,preview_track,color,top,left,font_size,run_date
taiwan indie,https://p.scdn.co/mp3-preview/b92c4668881b4a57553b3f2afdf33b43ef6edcfa,"e.g. Sorry Youth ""暗流""","rgb(150, 136, 34)",8362px,525px,102%,20220314
candombe,https://p.scdn.co/mp3-preview/5a6b3342a2ece487153c18488c9d0511674daba3,"e.g. Jorginho Gularte ""Tambor, Tambora""","rgb(158, 129, 38)",10870px,973px,100%,20220314
classic pakistani pop,https://p.scdn.co/mp3-preview/d852b2d08b04b55e1415d13748ff6501a9ea4cc3,"e.g. Noor Jehan ""Mujhse Pehli Si Mohabbat""","rgb(133, 134, 33)",14576px,736px,103%,20220314
brazilian rockabilly,https://p.scdn.co/mp3-preview/3203e04a1da2e39a572be0e677d94c4ca204b598,"e.g. Sick Sick Sinners ""We Wanna Drink Some More""","rgb(192, 110, 32)",9434px,552px,100%,20220314
scottish indie rock,https://p.scdn.co/mp3-preview/492a776721a2930f05910955aaa2ead14e1ca925,"e.g. Declan Welsh and The Decadent West ""Absurd""","rgb(188, 120, 27)",5252px,367px,101%,20220314
pop romantico,https://p.scdn.co/mp3-preview/2145a1212e0264009d33524518af5944606e4cdc,"e.g. Manolo Otero ""Todo el tiempo del mundo ""Soleado"" - 2015 Remaster""","rgb(134, 142, 8)",13687px,632px,103%,20220314
musica popular amazonense,https://p.scdn.co/mp3-preview/5021edc64f0877b252698fbb9bf9d0d5e1068726,"e.g. Boi Bumbá Caprichoso ""O Ritmo É de Boi""","rgb(167, 137, 16)",9992px,874px,100%,20220314
dutch r&b,https://p.scdn.co/mp3-preview/fd04b9d319db389b3a7b08ae178f78003a2e9279,"e.g. Joshua J ""No Reply""","rgb(139, 148, 14)",7640px,954px,101%,20220314
syro-aramaic chant,https://p.scdn.co/mp3-preview/04b75ca9c618574ba6565393c35d6b76db7720e5,"e.g. Ghada Shbeir ""Lamma Bada Yatathanna""","rgb(53, 172, 25)",18461px,369px,100%,20220314
pop lgbtq+ brasileira,https://p.scdn.co/mp3-preview/1f847c9918bae88f4f43cfbdda34e314a7f2e9d1,"e.g. Linn da Quebrada ""Necomancia""","rgb(154, 143, 6)",8403px,930px,104%,20220314
rap tuga underground,https://p.scdn.co/mp3-preview/e17340a4f87cd5d26f1892591083650f9fcb0e9d,"e.g. Sam The Kid ""Sendo Assim""","rgb(160, 130, 30)",10956px,1007px,100%,20220314
musica afroperuana,https://p.scdn.co/mp3-preview/1a7d51b598a73b44d47c617582180cd69c99620f,"e.g. Cecilia Barraza ""Cada Domingo a las Doce Después de la Misa""","rgb(143, 139, 28)",12466px,1105px,100%,20220314
chamame brasilero,https://p.scdn.co/mp3-preview/b575a575ef2dc5bb16f3e0775abd77355465c346,"e.g. Maciel Corrêa ""Orgulho Pantaneiro""","rgb(158, 139, 24)",9483px,912px,100%,20220314
macross,https://p.scdn.co/mp3-preview/113e34ea32c8dc0403c7958800778006bca93b92,"e.g. ランカ・リー=中島愛 ""星間飛行""","rgb(169, 123, 24)",7116px,420px,100%,20220314
turbo folk,https://p.scdn.co/mp3-preview/483c2b17a8a21a082bcc29fe89ddbf11ca79b9a7,"e.g. Dara Bubamara ""Bebe Ko Te J...""","rgb(187, 125, 2)",5869px,755px,104%,20220314
turkish singer-songwriter,https://p.scdn.co/mp3-preview/bd80eb6d13e85e955f40682fa4b7c4ba4f2f42b6,"e.g. Jehan Barbur ""Selvi Boylum Al Yazmalım""","rgb(131, 148, 13)",10759px,699px,103%,20220314
reggae peruano,https://p.scdn.co/mp3-preview/d3a3748cd9dd6edc581bfcd65190f995dd8cbf9b,"e.g. Laguna Pai ""Canales""","rgb(164, 142, 29)",6226px,1035px,100%,20220314
musica indigena latinoamericana,https://p.scdn.co/mp3-preview/48592b9637fd0d18b1f0d1c392a6f10473e1b7f1,"e.g. Luzmila Carpio ""Tarpuricusum Sarata - Captain Planet Remix""","rgb(144, 143, 14)",11973px,924px,100%,20220314
jazz puertorriqueno,https://p.scdn.co/mp3-preview/1cbed194331a5af1fcbce567f7b922f764e31e77,"e.g. Bobby Valentin ""Mi Ritmo Es Bueno""","rgb(156, 123, 96)",15086px,1037px,100%,20220314
contemporary gospel,https://p.scdn.co/mp3-preview/0dca190fb2c7fcb4bd615c38566f789d4c489ffe,"e.g. The Alabama Gurlz ""Heaven Belongs To You""","rgb(163, 118, 5)",11030px,613px,101%,20220314
hk-pop,https://p.scdn.co/mp3-preview/8293de829717db729158419660bca3b59db10052,"e.g. 葉巧琳 ""難道我還未夠難""","rgb(132, 148, 5)",9772px,741px,102%,20220314
avant-garde black metal,https://p.scdn.co/mp3-preview/1a775fc156226e74b44738e1fd15afa47aa2780a,"e.g. Ved Buens Ende ""I Sang for the Swans""","rgb(197, 80, 123)",9464px,144px,100%,20220314
venda pop,https://p.scdn.co/mp3-preview/f57020ce3f5fe0df8202a873960052b76947c380,"e.g. Colbert Mukwevho ""Nne Na Inwi""","rgb(160, 144, 17)",8865px,990px,100%,20220314
rap latina,https://p.scdn.co/mp3-preview/654db0fd1b074aa5de1d28d52f5779ec191d4ea0,"e.g. Sara Hebe ""Asado de fa""","rgb(172, 143, 6)",5148px,1143px,106%,20220314
deep southern trap,https://p.scdn.co/mp3-preview/8668c216fce86cacc55903ea56c21aa54af9e243,"e.g. Mista Cain ""Rubberband Crazy""","rgb(164, 138, 5)",5213px,1092px,101%,20220314
deep swedish rock,https://p.scdn.co/mp3-preview/f641ef3766869682756a9de1fb515ef041bff296,"e.g. Zinny Zan ""It's No Good""","rgb(196, 106, 19)",6944px,404px,100%,20220314
tanzanian traditional,https://p.scdn.co/mp3-preview/6b16b1c86e01f1e68f4393f4c4b8cdd03fb930aa,"e.g. Mbaraka Mwinshehe ""Shida Pt 1 & 2""","rgb(119, 137, 34)",15142px,823px,100%,20220314
classic peruvian pop,https://p.scdn.co/mp3-preview/483b141037d3159cf005740eaf9dbe5f159177be,"e.g. Los Embajadores Criollos ""Alma, Corazón y Vida""","rgb(148, 141, 21)",12686px,1009px,101%,20220314
australian classical piano,https://p.scdn.co/mp3-preview/ddda1a34361363730e40bf0230d81e98aaf6770c,"e.g. Ludwig van Beethoven ""Bagatelle In A Minor, WoO 59 ""Für Elise""""","rgb(28, 164, 195)",20232px,516px,100%,20220314
jazz composition,https://p.scdn.co/mp3-preview/0585bc3745f8bd518e2a50a04528b767d7f94cf4,"e.g. Peter Calandra ""Rainy Mood""","rgb(89, 154, 146)",15718px,786px,100%,20220314
musique ancienne,https://p.scdn.co/mp3-preview/f6ebf9d5a49a86f357c71b83374d97a986368dcc,"e.g. Gregorio Allegri ""Miserere: I. Miserere mei, Deus""","rgb(44, 159, 65)",19075px,387px,100%,20220314
blues,https://p.scdn.co/mp3-preview/76a319173677aa416718c3b253917fc966073b45,"e.g. Junior Wells ""She's A Sweet One""","rgb(105, 134, 32)",16606px,1009px,104%,20220314
fingerstyle,https://p.scdn.co/mp3-preview/5c073c96dfd372347509e322ce64ba7a1ab0eb24,"e.g. Isato Nakagawa ""Rainbow Chaser""","rgb(76, 168, 177)",16337px,894px,101%,20220314
wyoming indie,https://p.scdn.co/mp3-preview/abb41b60a55b15c00d21f2f656a8673cc37e498e,"e.g. The Lillingtons ""Black Hole In My Mind""","rgb(170, 124, 31)",9146px,471px,100%,20220314
swedish rock-and-roll,https://p.scdn.co/mp3-preview/b389221e9ea3980580362dea59a95a1839eb3593,"e.g. Hep Stars ""Cadillac""","rgb(177, 122, 69)",10797px,661px,100%,20220314
mambo,https://p.scdn.co/mp3-preview/1214772cd12d5b6d356e6823d0a51d6a8f3cde09,"e.g. Beny Moré ""Como Fue""","rgb(140, 128, 69)",15100px,1015px,101%,20220314
classic bangla pop,https://p.scdn.co/mp3-preview/02ae1b62ecef6bd346ff40dd9cc4cff95bf32191,"e.g. Chandrabindoo ""Bhindeshi Tara""","rgb(99, 152, 22)",15418px,641px,101%,20220314
mestissatge,https://p.scdn.co/mp3-preview/9e5d03376ae11242aeee3e3a03ca106c8fab5ec6,"e.g. Auxili ""Hui la liem""","rgb(186, 130, 6)",4179px,863px,100%,20220314
variete francaise,https://p.scdn.co/mp3-preview/6f5a01b0b002f522f96b65b5b972074bfb08e4e7,"e.g. Arcadian ""Folie arcadienne""","rgb(166, 137, 2)",7489px,731px,103%,20220314
classic turkish pop,https://p.scdn.co/mp3-preview/54681e0d4014b0098cc5938801e41d0f08877b97,"e.g. Rana Alagöz ""Aşkın Gözü Kör Mü""","rgb(129, 139, 13)",14577px,568px,102%,20220314
traditional country,https://p.scdn.co/mp3-preview/062624436ca4dee7b2d0e0bb460adf949c6353b3,"e.g. Roy Acuff ""Wabash Cannonball""","rgb(83, 148, 17)",16498px,908px,101%,20220314
dutch classical piano,https://p.scdn.co/mp3-preview/b1c3dedf2145ffe159f2477b686ddd9b29525371,"e.g. Dmitri Shostakovich ""Piano Concerto No. 1 in C Minor, Op. 35: I. Allegretto""","rgb(34, 164, 218)",20134px,547px,100%,20220314
christian alternative rock,https://p.scdn.co/mp3-preview/465e44582dcf051fe54f1a6935b6377c709baebf,"e.g. Sanctus Real ""Confidence""","rgb(168, 132, 14)",5647px,395px,108%,20220314
finnish punk,https://p.scdn.co/mp3-preview/c1439814657a6ce6c1eca2f97ffca1e1e293e97d,"e.g. Kivesveto Go Go ""Äiti Hei!""","rgb(215, 88, 26)",8704px,354px,101%,20220314
southern gospel,https://p.scdn.co/mp3-preview/79712524a38e3005f6bcbc98a0143ed0f02d48ef,"e.g. The Nelons ""Come Morning""","rgb(119, 143, 14)",13256px,554px,101%,20220314
audiophile vocal,https://p.scdn.co/mp3-preview/8063c1086e66051580edc9e3a0d90ab2297f58b4,"e.g. Jacintha ""Here's to Life""","rgb(69, 161, 8)",16161px,792px,100%,20220314
ecuadorian pop,https://p.scdn.co/mp3-preview/e3be1fd843e0530deef93767928d9a7721981c6e,"e.g. AU-D ""Aire al Respirar""","rgb(168, 141, 5)",7404px,992px,102%,20220314
baiao,https://p.scdn.co/mp3-preview/9faa0fa3af3caedbc6a45825f69116d726ca6596,"e.g. Luiz Gonzaga ""O Xote das Meninas - Ela Só Quer Só Pensa em Namorar""","rgb(146, 132, 41)",13601px,849px,100%,20220314
english indie rock,https://p.scdn.co/mp3-preview/ab459c647a8104a16aa9dc73f9975264bf7e4ed8,"e.g. Sports Team ""Here's The Thing""","rgb(187, 121, 22)",5131px,397px,102%,20220314
norwegian alternative rock,https://p.scdn.co/mp3-preview/125a61091a3d5bae1ff85db35fd902f0c3752c17,"e.g. Blood Command ""A Villain's Monologue""","rgb(186, 109, 75)",9391px,303px,100%,20220314
goralski,https://p.scdn.co/mp3-preview/c12d4a3857720ae1351e16ccde835c1ae3e94d1d,"e.g. Gronicki ""Nasza Miłość""","rgb(131, 146, 5)",11535px,788px,100%,20220314
malagasy folk,https://p.scdn.co/mp3-preview/6628ed57fb2e644dbc1dc669ce68d21d20523cf9,"e.g. Jaojoby ""Tia anao zaho""","rgb(141, 137, 44)",12294px,1005px,100%,20220314
serbian folk,https://p.scdn.co/mp3-preview/a22a2204b25eb84b678eb18b4723cb6536aa69c2,"e.g. Miroslav Ilic ""Pozdravi je, pozdravi""","rgb(140, 141, 22)",14142px,550px,100%,20220314
pakistani hip hop,https://p.scdn.co/mp3-preview/2a640a01e4eecfc2c1718cfa1fd02423d17960e1,"e.g. Faris Shafi ""Lafz""","rgb(162, 144, 10)",7316px,1096px,102%,20220314
carnaval,https://p.scdn.co/mp3-preview/e0aaa2a590ff55f6e323849c4a6a1453bd4ec17c,"e.g. Johnny Gold ""Daar Mot Een Piemel In""","rgb(208, 119, 8)",3351px,810px,103%,20220314
christian trap,https://p.scdn.co/mp3-preview/9545c7af842034bbdd5f6bbde8323045df89f9c4,"e.g. Parris Chariz ""Starlit (feat. Ty Brasel & Foggieraw)""","rgb(163, 141, 7)",8364px,1005px,103%,20220314
polish alternative rap,https://p.scdn.co/mp3-preview/ea044f6ca46e0974a5bebe8654fbea7609f2e7ac,"e.g. Gruby Mielzky ""Jak Wyśnię""","rgb(178, 129, 12)",8277px,1034px,104%,20220314
melanesian pop,https://p.scdn.co/mp3-preview/fa8f017c01fac0e2c6609f902b4e45f00ff45ea9,"e.g. Sharzy ""Ta' Umai""","rgb(160, 142, 7)",4307px,994px,101%,20220314
swedish underground rap,https://p.scdn.co/mp3-preview/9a5949d7609400bad1625b8ff8fe89b023110659,"e.g. Organism 12 ""Diamanttårar""","rgb(175, 125, 22)",10373px,1037px,100%,20220314
ukrainian black metal,https://p.scdn.co/mp3-preview/ceaba81189dfef0ccbf1ab798fa8e05fd9c61eb3,"e.g. Khors ""My Cossack Way""","rgb(186, 85, 166)",8839px,87px,100%,20220314
rap sardegna,https://p.scdn.co/mp3-preview/7c4b9ac0ec33532b124cc1c8e6ccb2ed92e2e460,"e.g. Cool Caddish ""Merda per gaggi""","rgb(173, 128, 9)",7009px,1094px,101%,20220314
liberian pop,https://p.scdn.co/mp3-preview/22a711c05d433b64c2300d097f7f1d8c345e103d,"e.g. DenG ""Kemah""","rgb(173, 141, 19)",5136px,1134px,100%,20220314
cumbia sonorense,https://p.scdn.co/mp3-preview/3bdd441185630a1847eaebf549954b824cbecbef,"e.g. Honorables ""Rio Rebelde""","rgb(163, 138, 10)",10931px,1080px,102%,20220314
mahraganat,https://p.scdn.co/mp3-preview/626e94b05fc23505ffbf1bc43490547832cc7bba,"e.g. El Sawareekh ""مهرجان اخواتى""","rgb(214, 121, 12)",2746px,1123px,101%,20220314
malaysian metal,https://p.scdn.co/mp3-preview/32685fde2be5f007c52edafe76854f2efab17105,"e.g. Cromok ""I Don't Belong Here""","rgb(219, 87, 77)",7092px,310px,100%,20220314
hindustani classical,https://p.scdn.co/mp3-preview/dc1adcf3823621c279d243fd6aaa8f7572e16841,"e.g. Anuradha Pal ""Dhun In Raga Bhairavi""","rgb(110, 141, 103)",17303px,585px,100%,20220314
tech trance,https://p.scdn.co/mp3-preview/f055233631da84747317911c4b89c7fd17e83f21,"e.g. John Askew ""When Darkness Comes (ASOT 1058)""","rgb(233, 107, 185)",793px,647px,100%,20220314
histoire pour enfants,https://p.scdn.co/mp3-preview/3b1c55173370bd2b686b55fa1d14014d7af97c20,"e.g. Gérard Philipe ""Le Petit Prince""","rgb(78, 136, 7)",15273px,1178px,100%,20220314
dalarna indie,https://p.scdn.co/mp3-preview/21080650616bf96768fd6c018f6e595911de83bd,"e.g. Mimikry ""En flicka som är stark""","rgb(165, 128, 23)",9439px,420px,101%,20220314
canadian celtic,https://p.scdn.co/mp3-preview/997b9e3d8b7053e3fa9484c2e7a48fc281db56b3,"e.g. The Rankin Family ""You Feel The Same Way Too""","rgb(145, 139, 24)",13195px,534px,101%,20220314
blues latinoamericano,https://p.scdn.co/mp3-preview/c4ae126b4a4fe08867a125a663472f17bc21b414,"e.g. Pappo's Blues ""Ruta 66""","rgb(169, 125, 24)",10287px,653px,100%,20220314
north carolina indie,https://p.scdn.co/mp3-preview/e0c95d25d7f20ba8c0bcae5b5ca2a970c2ff13df,"e.g. Lilac Shadows ""Black Lodge""","rgb(139, 136, 39)",12478px,480px,101%,20220314
oshare kei,https://p.scdn.co/mp3-preview/77b096bee848cc9d65a8463abfaab687abe746e4,"e.g. SuG ""R.P.G.~Rockin' Playing Game""","rgb(213, 96, 32)",4138px,335px,101%,20220314
west virginia indie,https://p.scdn.co/mp3-preview/2e4b0c1c91df1a454a8615f0afad71b15984efdf,"e.g. John R. Miller ""Shenandoah Shakedown""","rgb(180, 117, 45)",10509px,418px,100%,20220314
hampton roads indie,https://p.scdn.co/mp3-preview/6b3e5f2c632af855b0ff3bd69f6011966b62447e,"e.g. The Hunts ""Valentina""","rgb(166, 130, 38)",9684px,453px,100%,20220314
czech folk rock,https://p.scdn.co/mp3-preview/78af8f8d025cc2a58b5b23233a2e0cd08f9fd9dd,"e.g. Jablkoň ""5 Policajtů""","rgb(145, 138, 14)",11240px,733px,100%,20220314
cimbalom,https://p.scdn.co/mp3-preview/323562943fdf038921ea36ff75e308fa49b55343,"e.g. Kálmán Balogh ""Bulgar Cigany Horo""","rgb(107, 152, 107)",16767px,713px,100%,20220314
emo trap italiana,https://p.scdn.co/mp3-preview/5da562f320581d1560c0df6916af294059f98956,"e.g. KONTI flowerchild ""MONTAGNE RUSSE""","rgb(170, 139, 20)",5542px,865px,101%,20220314
musica cabo-verdiana,https://p.scdn.co/mp3-preview/1498161cc856b07e86757447c91acfb188622d4e,"e.g. CABO VERDE SHOW ""Casa Ma um Criola""","rgb(158, 136, 23)",9123px,874px,100%,20220314
sinhala pop,https://p.scdn.co/mp3-preview/a0937c5327caf2ab616e184e16d5a96aa52c976b,"e.g. Raj Thillaiyampalam ""Kadhal Oru Vizhiyil (feat. Neha Venugopal)""","rgb(145, 145, 11)",10325px,847px,101%,20220314
swamp pop,https://p.scdn.co/mp3-preview/bf731d3577135b0b7f6bc92327118ebfcb688dd8,"e.g. Johnnie Allan ""Promised Land""","rgb(133, 134, 16)",12600px,838px,101%,20220314
oulu indie,https://p.scdn.co/mp3-preview/2d069def0b70f8f8ee18f9009468c73855bac8ca,"e.g. Radiopuhelimet ""Naapurit""","rgb(180, 118, 33)",8424px,385px,100%,20220314
modern bollywood,https://p.scdn.co/mp3-preview/645a0e0b5713138d5232ca0d9f99a435b3a65449,"e.g. Javed Ali ""Srivalli (From ""Pushpa The Rise Part - 01"")""","rgb(154, 131, 11)",11140px,769px,113%,20220314
brisbane indie,https://p.scdn.co/mp3-preview/904fcda5543d8c24ca060bd1b4b86e6bc8db8627,"e.g. Ball Park Music ""Cherub""","rgb(177, 123, 35)",7129px,379px,102%,20220314
italian metal,https://p.scdn.co/mp3-preview/63258e2350ad09398575457847f319816b499be2,"e.g. Secret Sphere ""Lie to Me - Studio Bonus Track""","rgb(183, 23, 121)",9708px,167px,101%,20220314
modern mod,https://p.scdn.co/mp3-preview/82026859f65f36fba3e47fceab1c1fa236c6bfc8,"e.g. New Street Adventure ""The Big A.C.""","rgb(188, 118, 34)",6475px,432px,100%,20220314
bubblegrunge,https://p.scdn.co/mp3-preview/0dfd36bb0f6c53dae614211b46c13d9264a0777c,"e.g. Remember Sports ""Get Bummed Out""","rgb(165, 125, 42)",9272px,403px,105%,20220314
birmingham hip hop,https://p.scdn.co/mp3-preview/344d3946b3085980388bc02db32def8a66e9be72,"e.g. Mowgs ""DIFFERENT""","rgb(168, 131, 19)",11029px,1052px,101%,20220314
italian post-hardcore,https://p.scdn.co/mp3-preview/0cc099645e5608a27996cb8f81d8fadef397c97d,"e.g. Gazebo Penguins ""Senza di te""","rgb(187, 112, 81)",9672px,306px,100%,20220314
jangle rock,https://p.scdn.co/mp3-preview/ff949c22aaa17cea8bfe958b8b4dd8cd47fca30e,"e.g. Otter Petter ""Movies""","rgb(150, 139, 51)",8974px,424px,100%,20220314
japanese hardcore,https://p.scdn.co/mp3-preview/05207983a9099784ce7a175492fefe2bddc9c783,"e.g. KRUELTY ""ANCIENT WORDS""","rgb(231, 59, 90)",10120px,202px,100%,20220314
schlager,https://p.scdn.co/mp3-preview/f951d873da2529146a37fc49af7d10dbc73e8eb5,"e.g. Bernhard Brink ""Du hast mich einmal zu oft angesehen - Xtreme Sound Mix""","rgb(195, 123, 3)",4128px,755px,105%,20220314
deep downtempo fusion,https://p.scdn.co/mp3-preview/b230ce7216f572d2b38dbac6d490e3c19e3edfeb,"e.g. Cinema 33 ""Solar Sail""","rgb(108, 156, 165)",13465px,375px,100%,20220314
italian underground hip hop,https://p.scdn.co/mp3-preview/e02a285157efef7ccae75a622548e0b57f43c9ec,"e.g. Mistaman ""Che Farai""","rgb(187, 121, 18)",9545px,996px,103%,20220314
merengue,https://p.scdn.co/mp3-preview/97afbc35a3324c3537c14cb9d2e1582ce1c4afe9,"e.g. Ramón Orlando ""Te Compro Tu Novia""","rgb(180, 126, 10)",11314px,1065px,102%,20220314
brazilian hip hop,https://p.scdn.co/mp3-preview/40b8d58203e1b708931257f6456af396c3d75a1a,"e.g. Rashid ""Pipa Voada (feat. Emicida)""","rgb(162, 134, 15)",9694px,1078px,107%,20220314
hungarian choir,https://p.scdn.co/mp3-preview/85d9b778a806da8e82aa49fbb997e7f9e2ac9bff,"e.g. Ernő Rossa ""A felszabadulas dala""","rgb(41, 148, 56)",19752px,224px,100%,20220314
traditional reggae,https://p.scdn.co/mp3-preview/3d5203911efb86a24433ea49d1835d468dd3c148,"e.g. Arkaingelle ""Light Tha Torch""","rgb(155, 141, 19)",5364px,1134px,100%,20220314
romanian trap,https://p.scdn.co/mp3-preview/98ea46777bf0a280345b9e7e93281b57932a516f,"e.g. Sapte ""BOB""","rgb(166, 146, 14)",5720px,1096px,102%,20220314
juju,https://p.scdn.co/mp3-preview/1850f5c2640a6b39b64c7e35a8808f3bb4847558,"e.g. Chief Commander Ebenezer Obey ""Iba F'Oluwa/Ajokodabi Ile (Highlife Juju Yoruba)""","rgb(167, 119, 42)",12219px,1109px,100%,20220314
timba,https://p.scdn.co/mp3-preview/f916efbe77edc510dd78a9ae86f6418510caf689,"e.g. Soneros All Stars ""Lo Siento""","rgb(188, 128, 7)",11426px,1041px,101%,20220314
brazilian post-hardcore,https://p.scdn.co/mp3-preview/8cdebd0c2e22c1190e517ab4c68c52df2bd25675,"e.g. Aurora Rules ""O Espaço""","rgb(226, 78, 26)",7511px,312px,100%,20220314
dutch stoner rock,https://p.scdn.co/mp3-preview/f87e4f6ca7b8a287624d8f110b40717a30a8d382,"e.g. Monomyth ""LHC""","rgb(186, 114, 102)",10325px,231px,100%,20220314
musica ayacuchana,https://p.scdn.co/mp3-preview/e6f3928e7de3cd8a62b622e4cd46222d610572ab,"e.g. Dúo Hnos. Gaitán Castro ""Cómo has hecho""","rgb(162, 145, 11)",13177px,1011px,100%,20220314
fado antigo,https://p.scdn.co/mp3-preview/3dd315ca119a900fc59f25480ccae3712d0f7f40,"e.g. Fernando Farinha ""Menina do Rés-Do-Chão""","rgb(66, 162, 18)",18757px,743px,100%,20220314
fado de coimbra,https://p.scdn.co/mp3-preview/0b83e3094f76856e1ad8649cdba6dc197417e56d,"e.g. Luiz Goes ""Fado Do Estudante""","rgb(65, 163, 18)",18972px,707px,100%,20220314
utapri,https://p.scdn.co/mp3-preview/c48a225bf553dd933bde8eda71fae93e38d5c725,"e.g. Ittoki Otoya ""BRAND NEW MELODY""","rgb(205, 114, 70)",2541px,453px,100%,20220314
musique mandingue,https://p.scdn.co/mp3-preview/c933b20fcfb4bd212d534c7d735824e1e8c04774,"e.g. Djeneba Seck ""Anka Maliba""","rgb(153, 136, 33)",12207px,1013px,100%,20220314
italian pop punk,https://p.scdn.co/mp3-preview/5ed965afc6bf8f3817aa5c9cb8860336736f8815,"e.g. Why Everyone Left ""No Messages""","rgb(218, 104, 18)",2972px,322px,100%,20220314
boston punk,https://p.scdn.co/mp3-preview/39118100577e35d6ddbb9874e72c6bf2a85ff57c,"e.g. Darkbuster ""Cheap Wine""","rgb(229, 81, 22)",9427px,290px,101%,20220314
