genre,preview_url,preview_track,color,top,left,font_size,run_date
adoracion,https://p.scdn.co/mp3-preview/1170aa6c512d5efba1d5cbe4b0d133bfd1cb483a,"e.g. Eddie Jr Candelita ""Saca Mi Alma de la Carcel""","rgb(152, 141, 22)",9073px,555px,101%,20220820
cha-cha-cha,https://p.scdn.co/mp3-preview/367c534226f4ef51aa9dc53638a6e8ea950c0b6c,"e.g. Orquesta América ""Me Lo Dijo Adela""","rgb(127, 133, 62)",15724px,965px,101%,20220820
st petersburg fl indie,https://p.scdn.co/mp3-preview/0f832c466899b8be5a9ffd7549bea1ab6fba6d0f,"e.g. Polyenso ""Falling in Rain""","rgb(158, 131, 41)",10577px,444px,100%,20220820
fado instrumental,https://p.scdn.co/mp3-preview/be6a4dfe2d72231f29c0cb947f3c63d32dea6c9a,"e.g. Custódio Castelo ""In agradecimento Miss Morna""","rgb(107, 161, 142)",16272px,757px,100%,20220820
ye ye,https://p.scdn.co/mp3-preview/769c1ddd49d1ed2b710b0c8a68665f67839d2a4e,"e.g. Sylvie Vartan ""La plus Belle pour Aller Danser""","rgb(131, 138, 7)",14581px,612px,102%,20220820
pakistani pop,https://p.scdn.co/mp3-preview/b5798031cab69a762808dcd5b20c76967b2c8e2f,"e.g. Meesha Shafi ""Muaziz Saarif""","rgb(143, 134, 23)",13891px,713px,103%,20220820
jam band,https://p.scdn.co/mp3-preview/8c8eb5d5db8ca7b092b9830711cd38bb69a079ca,"e.g. moe. ""Okayalright""","rgb(155, 126, 59)",12039px,696px,105%,20220820
hampton roads indie,https://p.scdn.co/mp3-preview/5438ebd36b86e174310e54370861b2e213ed2f83,"e.g. The Hunts ""Valentina""","rgb(166, 130, 38)",10033px,444px,100%,20220820
finnish punk,https://p.scdn.co/mp3-preview/ea2fce41f40c450690d075b384688e420c7de652,"e.g. Kivesveto Go Go ""Äiti Hei!""","rgb(212, 89, 26)",8987px,355px,101%,20220820
muzica usoara,https://p.scdn.co/mp3-preview/d525c99c2891ff927c8245b61daaffff5e631832,"e.g. Aurelian Andreescu ""Oameni""","rgb(128, 143, 6)",13237px,623px,100%,20220820
anime latino,https://p.scdn.co/mp3-preview/150a54a01eeffc9d46dfa1f12a2d5b5d7bf87bc2,"e.g. The Covers Duo ""Butterfly (Digimon)""","rgb(195, 121, 30)",4141px,544px,101%,20220820
syro-aramaic chant,https://p.scdn.co/mp3-preview/bed8f744da8a8cb65936e79ce6166c1ad31d4e7c,"e.g. Ghada Shbeir ""Wal Hawa Thalithouna""","rgb(53, 172, 25)",18888px,363px,100%,20220820
neo-rockabilly,https://p.scdn.co/mp3-preview/ee289aaeb5691951bfc1ef17178ce3245829c57f,"e.g. Hicksville Bombers ""Whole Lotta Rosie""","rgb(183, 114, 20)",11509px,805px,100%,20220820
czsk reggae,https://p.scdn.co/mp3-preview/9ac6fab6c5ba46551b7744a6a0a2757795f8b3fa,"e.g. Svihadlo ""Času Je Málo""","rgb(191, 128, 9)",5613px,1011px,100%,20220820
dutch classical piano,https://p.scdn.co/mp3-preview/8da88c07de46c49e27e82bee6e4da5d854afd919,"e.g. Johann Sebastian Bach """"Was mir behagt, ist nur die muntre Jagd"" Cantata, BWV 208: 9. Schafe können sicher weiden (Arr. For Piano Four Hands by Mary Howe)""","rgb(34, 164, 217)",20594px,542px,100%,20220820
birmingham hip hop,https://p.scdn.co/mp3-preview/d416ac734309c982abbb8994b3407d883880fef4,"e.g. Stardom ""Hashtag""","rgb(167, 131, 19)",11525px,1048px,101%,20220820
chaotic black metal,https://p.scdn.co/mp3-preview/1f400e694245ede359a3ea63c22671cf6017814b,"e.g. Mare Cognitum ""Heliacal Rising""","rgb(192, 76, 153)",10799px,85px,100%,20220820
norwegian alternative rock,https://p.scdn.co/mp3-preview/1be5169b953ed2aceccbe33e111d328f43a327f8,"e.g. Blood Command ""A Villain's Monologue""","rgb(185, 110, 74)",9530px,299px,100%,20220820
melanesian pop,https://p.scdn.co/mp3-preview/7c69d9686e19c856baa7752dba37c78706db1ab6,"e.g. Sharzy ""Ta' Umai""","rgb(160, 143, 7)",4389px,994px,101%,20220820
namibian pop,https://p.scdn.co/mp3-preview/b52196fcc559cc6c5560acd9df0a616836ce4ade,"e.g. Gazza ""Chelete""","rgb(178, 135, 16)",4942px,1065px,100%,20220820
hip hop tuga,https://p.scdn.co/mp3-preview/6dfb08d85811c00b433f777e6784b9dab0371a57,"e.g. Regula ""Wake n Bake""","rgb(163, 134, 19)",10115px,1056px,102%,20220820
avant-garde black metal,https://p.scdn.co/mp3-preview/55f28259b513c1f403869a998f97002041832349,"e.g. Ved Buens Ende ""I Sang for the Swans""","rgb(197, 80, 124)",9640px,134px,100%,20220820
austin hip hop,https://p.scdn.co/mp3-preview/922bbc5aa1b12c486a5b1ef185a036bae6cf4536,"e.g. Quin Nfn ""Laid Back""","rgb(146, 145, 7)",8881px,1019px,100%,20220820
pinoy trap,https://p.scdn.co/mp3-preview/73cb6e5b9c06694a93049ef7eba444b5ae0b4fe5,"e.g. Kris Delano ""Alak Usok Pera""","rgb(149, 148, 10)",6368px,1037px,102%,20220820
rap latina,https://p.scdn.co/mp3-preview/e37b1984d77dd9e4b92abded2d585835dbea2b7e,"e.g. Sara Hebe ""Tuve que quemar""","rgb(172, 143, 6)",5199px,1139px,106%,20220820
rap chileno,https://p.scdn.co/mp3-preview/2a7f9a18ae66f743fc6d6b9ea5b2afadf2c248e2,"e.g. Mente Sabia Crú ""Punto de Fuga""","rgb(173, 129, 18)",11132px,1085px,102%,20220820
liberian pop,https://p.scdn.co/mp3-preview/8c45ddab37682e3d76ec401f0b386ae4cf932c25,"e.g. DenG ""Kemah""","rgb(173, 141, 19)",5300px,1132px,100%,20220820
west-vlaamse hip hop,https://p.scdn.co/mp3-preview/c5eb27cdb775cfb6a92415973d81f656a3a0e0ef,"e.g. Kleine Sanders ""De Boazn""","rgb(158, 134, 8)",11476px,1087px,100%,20220820
dub reggae,https://p.scdn.co/mp3-preview/0cceabd92964bff84b9c2b28307650e3ea41abfa,"e.g. Dubkasm ""Jah Victory""","rgb(162, 152, 103)",1414px,1200px,100%,20220820
arrochadeira,https://p.scdn.co/mp3-preview/053b03e6c2eda200096e9e998d053e5db8064a2f,"e.g. Turma da Bregadeira ""Soca Tudo""","rgb(193, 141, 9)",4774px,1313px,105%,20220820
rap tico,https://p.scdn.co/mp3-preview/56f71fd684646e423fc099e7623e06a4f67fb4f1,"e.g. Sheko ""Sacos""","rgb(176, 135, 33)",9341px,1107px,100%,20220820
scam rap,https://p.scdn.co/mp3-preview/c22c34022374613c8723d71eb6dbbd85084cd2a3,"e.g. Band Gang Lonnie Bands ""Detroit To Inglewood (feat. Ice Burgandy, Drego, Beno, Bandgang Masoe & VVSBeezy)""","rgb(160, 145, 1)",6947px,1076px,102%,20220820
reggae,https://p.scdn.co/mp3-preview/7b058d194a192c75f88d475ab5fabb158b157dfc,"e.g. Wailing Souls ""Act Of Affection""","rgb(137, 143, 33)",6741px,1217px,107%,20220820
contemporary vocal jazz,https://p.scdn.co/mp3-preview/a34c306f493e0950d7d09b0f653c23743ae8ad65,"e.g. Carol Welsman ""Memories of You""","rgb(70, 154, 12)",17650px,728px,104%,20220820
australian classical piano,https://p.scdn.co/mp3-preview/16cd40334b4e1780a712349e2f5f87619f789c50,"e.g. Moritz Moszkowski ""Le maître et l'élève, Op. 96: No. 2, Moment musical""","rgb(28, 164, 193)",20649px,510px,100%,20220820
rhythm and blues,https://p.scdn.co/mp3-preview/7b086e04a33b419853b0ca912e499c906d01a478,"e.g. The ""5"" Royales ""Dedicated To The One I Love""","rgb(120, 128, 20)",15367px,821px,103%,20220820
histoire pour enfants,https://p.scdn.co/mp3-preview/b441a186cb7b196a2c48e76fb9a1e2cb023f8db8,"e.g. Vincent Malone ""Chapitre 1""","rgb(78, 136, 6)",15614px,1177px,100%,20220820
jazz composition,https://p.scdn.co/mp3-preview/d1a0377ffda3741ce6bdd15160e7a2b4b770bcb7,"e.g. Peter Calandra ""Back Alley Blues""","rgb(89, 154, 146)",16110px,781px,100%,20220820
fingerstyle,https://p.scdn.co/mp3-preview/2ccd6d7becffdf7f723855f17b92e92c574e809d,"e.g. Isato Nakagawa ""Rainbow Chaser""","rgb(76, 168, 177)",16660px,886px,101%,20220820
taiwan indie,https://p.scdn.co/mp3-preview/0bb7e2cb22fd8e39b690fd526e3d546f71a407c0,"e.g. Wayne's so Sad ""台北流浪指南""","rgb(150, 136, 35)",8673px,521px,102%,20220820
classic turkish pop,https://p.scdn.co/mp3-preview/662fbb17cb29baaeb8e7a6ea3b47d667c3025ba1,"e.g. Rana Alagöz ""Aşkın Gözü Kör Mü""","rgb(129, 138, 14)",14693px,562px,102%,20220820
mambo,https://p.scdn.co/mp3-preview/c31774f700aadde7f4a9e5332015804d50599981,"e.g. Cachao ""Cogele el Golpe""","rgb(140, 128, 69)",15422px,1011px,101%,20220820
instrumental lullaby,https://p.scdn.co/mp3-preview/69ab7d19a6497f728273d6ecaf1eae64c8fbaa5a,"e.g. Roly Lucian ""Rest Now, Child""","rgb(18, 181, 212)",18283px,1134px,106%,20220820
variete francaise,https://p.scdn.co/mp3-preview/c21270a9ead14b79e384226cb047dfb48d120baf,"e.g. Arcadian ""Ton combat""","rgb(165, 138, 2)",7614px,731px,102%,20220820
swedish rock-and-roll,https://p.scdn.co/mp3-preview/3df89c2c8b5d69c699f59ce524288bebc3516f0f,"e.g. Ola & The Janglers ""Let's Dance""","rgb(177, 122, 69)",11071px,655px,100%,20220820
japanese jazz,https://p.scdn.co/mp3-preview/42d2b7946145204117409395e575ff47fe7c1770,"e.g. Chihiro Yamanaka ""乙女の祈り""","rgb(109, 143, 125)",15002px,781px,101%,20220820
audiophile vocal,https://p.scdn.co/mp3-preview/d464263943615c4fb57925413b8fd0eb9f5e60a5,"e.g. Valerie Joyce ""That's What Friends Are For""","rgb(68, 161, 8)",16589px,787px,100%,20220820
swedish indie folk,https://p.scdn.co/mp3-preview/3b25643dd3cb1d28d59785004bbd6af0f147ea99,"e.g. Amanda Bergman ""Falcons""","rgb(100, 159, 55)",14161px,542px,101%,20220820
musica popular paraense,https://p.scdn.co/mp3-preview/5a3d44d326ad803f633b250fbba112a9b67c62f0,"e.g. Arraial Do Pavulagem ""Cachoeira Prateada""","rgb(169, 139, 16)",8436px,902px,101%,20220820
musica folk asturiana,https://p.scdn.co/mp3-preview/190b71128789a570e4f190883d9455da7a52a3f1,"e.g. Felpeyu ""Loa Fayeos de Mayo""","rgb(143, 145, 50)",11547px,357px,100%,20220820
traditional country,https://p.scdn.co/mp3-preview/f17682f6d7c86dfdbed1de635d93d3dc75eaf095,"e.g. Roy Acuff ""Wabash Cannonball""","rgb(83, 148, 17)",16944px,904px,101%,20220820
musica santomense,https://p.scdn.co/mp3-preview/1acd630729e6b865e10dc0c578d8fefb4aa11e4d,"e.g. Camilo Domingos ""Porque e Que e Assim""","rgb(184, 138, 20)",5539px,998px,100%,20220820
iskelma,https://p.scdn.co/mp3-preview/5b20aae96732b5d5774d6d61e6b2699a168c26f5,"e.g. Neljänsuora ""Mansikkaa ja valkoapilaa""","rgb(148, 138, 4)",9222px,682px,102%,20220820
vancouver metal,https://p.scdn.co/mp3-preview/2de360aa2316e6e364e88f5e068a83b2b4f810be,"e.g. Archspire ""Drone Corpse Aviator""","rgb(208, 87, 89)",7677px,242px,100%,20220820
mexican power metal,https://p.scdn.co/mp3-preview/62f069a8757ca677b099ca39706bd00da687a022,"e.g. Agora ""En la Nada""","rgb(209, 104, 41)",6522px,260px,100%,20220820
turkish singer-songwriter,https://p.scdn.co/mp3-preview/4a9de7fc264f0eee0ae9fdb5bcffbff42372379e,"e.g. Jehan Barbur ""Selvi Boylum Al Yazmalım""","rgb(131, 148, 13)",11034px,694px,103%,20220820
chicago rap,https://p.scdn.co/mp3-preview/b426be65e9839c8ebd2237bfd5e097b7d1c768e7,"e.g. FBG Duck ""Exposing Me Remix (feat. Rooga)""","rgb(165, 139, 8)",6242px,1009px,113%,20220820
coral gospel,https://p.scdn.co/mp3-preview/b7d68be299d7ab260398b0a18394d90891f52767,"e.g. Coral Unasp ""Nada Se Compara""","rgb(114, 148, 28)",12138px,402px,100%,20220820
baiao,https://p.scdn.co/mp3-preview/084e5df84e3a3d828cf3a9681e064a7df3275fbf,"e.g. Dominguinhos ""Eu Só Quero um Xodó""","rgb(146, 132, 41)",13705px,846px,100%,20220820
egyptian hip hop,https://p.scdn.co/mp3-preview/cdd3a8a97ad6b179abc3e2c42a18bd9e9142546f,"e.g. Batistuta ""Kuwabes""","rgb(148, 143, 17)",11071px,1003px,102%,20220820
turbo folk,https://p.scdn.co/mp3-preview/0a4b727a77a279c37ccee7d4b5e3f4e85b980abe,"e.g. Dara Bubamara ""Bebe Ko Te J...""","rgb(188, 125, 2)",5895px,755px,104%,20220820
israelite hip hop,https://p.scdn.co/mp3-preview/c59b8338f68ea4af75c1c1eb6f17077108d0fe6f,"e.g. Darak Ibar ""Level Up""","rgb(150, 143, 11)",9017px,988px,100%,20220820
sinhala pop,https://p.scdn.co/mp3-preview/ac8c58f04cb8f46cf7515361d6eed36ded2c5174,"e.g. Thilina Ruhunage ""Ayemath Adaren""","rgb(141, 146, 10)",10936px,829px,101%,20220820
schlager,https://p.scdn.co/mp3-preview/34b606670bc1d1e1dbfe65ca1f2f2f9c8ae5a216,"e.g. Oliver Frank ""Italienische Sehnsucht""","rgb(198, 123, 3)",3600px,745px,105%,20220820
polish hip hop,https://p.scdn.co/mp3-preview/b6ba7627bc36518fef60343b09795b7a3f5f6a55,"e.g. Pezet ""Magenta (prod. Auer)""","rgb(177, 131, 11)",7990px,1043px,109%,20220820
pakistani hip hop,https://p.scdn.co/mp3-preview/70bfa729642eecdb6833d86c92857497c196f310,"e.g. Faris Shafi ""Nazar""","rgb(161, 145, 9)",7617px,1094px,104%,20220820
kermis,https://p.scdn.co/mp3-preview/7e705bd1d93f89f789619ab49e4ba4ceaefe26d2,"e.g. Trammeland ""Kobus""","rgb(127, 138, 81)",13867px,623px,100%,20220820
turkish hip hop,https://p.scdn.co/mp3-preview/65e7b84980358d4b1c1c6908a968e691eb65edd9,"e.g. Hayki ""Rüzgar""","rgb(164, 138, 21)",7170px,1028px,107%,20220820
malaysian metal,https://p.scdn.co/mp3-preview/98d3875b507954e1e964a471a630fa14bfce1964,"e.g. Cromok ""I Don't Belong Here""","rgb(218, 87, 77)",7192px,305px,100%,20220820
oc rap,https://p.scdn.co/mp3-preview/5a2c9c6013b9cd9ceff4253d41ed63127a54229e,"e.g. 7:14 ""Sloppy""","rgb(146, 147, 4)",7617px,1041px,101%,20220820
heavy gothic rock,https://p.scdn.co/mp3-preview/cdeec9ed9b8869450dedd1cedd1a4298d723e736,"e.g. This Void Inside ""Losing My Angel""","rgb(180, 121, 62)",5951px,355px,100%,20220820
jazz double bass,https://p.scdn.co/mp3-preview/7b040397b0eaf654b1773c6b13fabfa47d3d78a8,"e.g. Ron Carter ""Bye Bye Blackbird""","rgb(77, 148, 115)",17513px,805px,100%,20220820
rock catala,https://p.scdn.co/mp3-preview/f12af8caef199cd463fcc1c152f8ed95253d816e,"e.g. Feliu Ventura ""Història d'un sofà""","rgb(146, 136, 18)",10626px,682px,101%,20220820
southeast asian post-rock,https://p.scdn.co/mp3-preview/90ec825bf50bd3d73f8335932fd7ec30a3397551,"e.g. 甜梅號 ""月娘總是照著我們""","rgb(158, 136, 174)",9208px,334px,100%,20220820
japanese classical piano,https://p.scdn.co/mp3-preview/42da37bd07a2f901757c111b090f95760634a965,"e.g. Claude Debussy ""ドビュッシー:ベルガマスク組曲〜月の光""","rgb(36, 159, 201)",20264px,526px,100%,20220820
blues,https://p.scdn.co/mp3-preview/547d1bf9e6624c96db29f2eb5636f6effcf722d4,"e.g. Otis Rush ""Working Man""","rgb(104, 135, 33)",17112px,1009px,104%,20220820
dortmund indie,https://p.scdn.co/mp3-preview/f7c2f421a6ca95be42e61c0b5d22a9ebabb67d28,"e.g. Phillip Boa And The Voodooclub ""Container Love""","rgb(189, 116, 35)",4499px,506px,100%,20220820
australian indie folk,https://p.scdn.co/mp3-preview/72c67e20b422d7dc46163640e0ada23924889e05,"e.g. Kyle Lionhart ""Sorry I'm Gone""","rgb(119, 151, 25)",12089px,641px,102%,20220820
zambian gospel,https://p.scdn.co/mp3-preview/b2072a79a77c791dc5b3001c51ea6d930ac53a0c,"e.g. Abel Chungu Musuka ""Extra Time""","rgb(162, 137, 6)",8773px,794px,100%,20220820
alt-idol,https://p.scdn.co/mp3-preview/89d87ad3d3e05f1d36d7e712c5ac6576e63b8180,"e.g. Ringwanderung ""パルス""","rgb(223, 107, 29)",2490px,469px,100%,20220820
cimbalom,https://p.scdn.co/mp3-preview/ed10af4d37987f15508454f0dc1d8cec1eef7448,"e.g. Kálmán Balogh ""Bulgar Cigany Horo""","rgb(107, 152, 107)",17128px,707px,100%,20220820
tollywood,https://p.scdn.co/mp3-preview/380341626f7b9461cb21c751e742a7c41594b1e8,"e.g. Sagar ""Nammaka Tappani""","rgb(174, 128, 8)",7107px,998px,103%,20220820
sunshine pop,https://p.scdn.co/mp3-preview/fd9d24e49a46030586a0f29ea7a1daf654d9bcdb,"e.g. Harpers Bizarre ""59th Street Bridge Song (Feelin' Groovy) - Remastered Version""","rgb(126, 132, 8)",14001px,660px,103%,20220820
candombe,https://p.scdn.co/mp3-preview/c956f6cf5eac2e551465ea73eed085a85f0a55ac,"e.g. Jorginho Gularte ""Tambor, Tambora""","rgb(158, 130, 39)",10728px,969px,100%,20220820
west virginia indie,https://p.scdn.co/mp3-preview/e09d58a9361052caed74d7261e3f7d2b591f22e7,"e.g. John R. Miller ""Shenandoah Shakedown""","rgb(181, 117, 46)",10459px,410px,100%,20220820
czech folk rock,https://p.scdn.co/mp3-preview/044196040f64df178a230497449e6d1c869a19ce,"e.g. Jablkoň ""5 Policajtů""","rgb(145, 138, 13)",11336px,731px,100%,20220820
north carolina indie,https://p.scdn.co/mp3-preview/4a0c64f4049f8369e2933e6ccd3e53e41eea0c07,"e.g. Lilac Shadows ""Black Lodge""","rgb(139, 136, 39)",12445px,474px,101%,20220820
indie valenciana,https://p.scdn.co/mp3-preview/6c9d6a7a49eadb7756ab4385578a4c27b8173fbe,"e.g. La Fúmiga ""Cap. 2: Havia de Passar""","rgb(175, 130, 26)",6456px,467px,100%,20220820
musica cabo-verdiana,https://p.scdn.co/mp3-preview/570fe72a0e6a05ae618f7dee85fd0fbc55bd5982,"e.g. CABO VERDE SHOW ""Casa Ma um Criola""","rgb(158, 136, 24)",9167px,867px,100%,20220820
brazilian punk,https://p.scdn.co/mp3-preview/730f1cec5fe58b63b08ad84974ddcdc745643c55,"e.g. Gritando HC ""Aéreo Na Piscina""","rgb(220, 86, 26)",8744px,388px,102%,20220820
zim hip hop,https://p.scdn.co/mp3-preview/e6b72b2e457f6fc313966239979ef2fa7d61c754,"e.g. Takura ""Wandachuza""","rgb(169, 142, 13)",6545px,1019px,100%,20220820
modern bollywood,https://p.scdn.co/mp3-preview/513c79a6bcf41d75e0f9c7441b8709c3f7f34d7e,"e.g. Javed Ali ""Srivalli (From ""Pushpa The Rise Part - 01"")""","rgb(154, 131, 11)",11100px,762px,115%,20220820
oulu indie,https://p.scdn.co/mp3-preview/9970563ce1b1efc24bc40910674c8e98e195b29e,"e.g. 22-Pistepirkko ""Birdy""","rgb(180, 118, 33)",8526px,382px,100%,20220820
brisbane indie,https://p.scdn.co/mp3-preview/7f30b9f90b83d675f9ed1ca4a5189699e48764e7,"e.g. WAAX ""Same Same""","rgb(178, 123, 35)",7220px,374px,101%,20220820
telugu worship,https://p.scdn.co/mp3-preview/dea00fbf614cbb5c063b9e30ab689ad8cae48036,"e.g. Prabhu Pammi ""Naa Sarvam""","rgb(151, 141, 16)",9728px,764px,100%,20220820
modern mod,https://p.scdn.co/mp3-preview/cfa16dd7d93cb81081edbdb5e460aa8a172aaf61,"e.g. New Street Adventure ""The Big A.C.""","rgb(188, 117, 34)",6606px,424px,100%,20220820
pop romantico,https://p.scdn.co/mp3-preview/181df4ed8644461b0424fcc783a99827f3b1fd42,"e.g. Juan Bau ""La Estrella de David""","rgb(135, 141, 8)",13471px,621px,103%,20220820
japanese hardcore,https://p.scdn.co/mp3-preview/d4d20937f4dc8a5a8e56b9d86e83741ce285deb0,"e.g. KRUELTY ""ANCIENT WORDS""","rgb(231, 60, 90)",10240px,197px,100%,20220820
chasidic pop,https://p.scdn.co/mp3-preview/25e21806177b93a91bcbacb46cf7358cf25d60a5,"e.g. Levy Falkowitz ""Vechoil Maminim""","rgb(167, 128, 12)",9740px,605px,100%,20220820
contemporary gospel,https://p.scdn.co/mp3-preview/7b61c1b45d1cf9e284e374eec0abc0ffd03790af,"e.g. Doc McKenzie ""I'll Be Alright""","rgb(163, 119, 4)",11471px,605px,101%,20220820
greek rock,https://p.scdn.co/mp3-preview/47efdbb8ed9ef7232113c26168cd26ab6a3ecf62,"e.g. Villagers of Ioannina City ""Age of Aquarius""","rgb(182, 122, 49)",5777px,376px,100%,20220820
hk-pop,https://p.scdn.co/mp3-preview/f2cf57d8634146743fc2d3539b70f472f7cb34bc,"e.g. Cath Wong ""我心中尚未崩壞的部分""","rgb(135, 147, 5)",9752px,726px,102%,20220820
indiana hip hop,https://p.scdn.co/mp3-preview/44d4d508297f0588fdd76cf845a8ac6e80b1b9c0,"e.g. Poloboy Nunu ""Gang Ties""","rgb(159, 140, 6)",7494px,1011px,101%,20220820
ukrainian hip hop,https://p.scdn.co/mp3-preview/d077db46456d90b28b466cc41ed317199abe72ac,"e.g. PVNCH ""Переживем""","rgb(167, 134, 9)",8993px,1058px,101%,20220820
reggae peruano,https://p.scdn.co/mp3-preview/510c2559d4ae3c71243be7dcce83674ebfe22d83,"e.g. Olaya Sound System ""Jacarandá""","rgb(165, 142, 29)",6356px,1032px,100%,20220820
merengue,https://p.scdn.co/mp3-preview/6f352725fd16adf9611d9399af92827034d4bdee,"e.g. Ramón Orlando ""Te Compro Tu Novia""","rgb(180, 126, 10)",11730px,1065px,102%,20220820
hungarian choir,https://p.scdn.co/mp3-preview/f97aea70ae7c51ae754a061a2a16dcb7fc55877e,"e.g. Michael Haydn ""Requiem in C Minor, MH 559: Kyrie""","rgb(41, 148, 56)",20209px,216px,100%,20220820
assyrian pop,https://p.scdn.co/mp3-preview/9b19318af9a2cd1a9c32ab9454277d369a5776e9,"e.g. Juliana Jendo ""Barwari""","rgb(169, 132, 4)",7035px,733px,100%,20220820
azonto,https://p.scdn.co/mp3-preview/304f3b70fc5a1a1f262ebd0887940f8e54d72c8b,"e.g. Sarkodie ""Non Living Thing (feat. Oxlade)""","rgb(191, 131, 9)",5992px,1085px,102%,20220820
deep southern trap,https://p.scdn.co/mp3-preview/dff9a07923f50c866e3d661321ea869866b2575d,"e.g. Mista Cain ""Rubberband Crazy""","rgb(165, 140, 5)",5123px,1089px,101%,20220820
rap paraguayo,https://p.scdn.co/mp3-preview/1d30a611de50c133583db03d755b8954f11ca4fd,"e.g. Joshua Dietrich ""Escúchame Loca""","rgb(160, 148, 20)",5746px,1127px,100%,20220820
swedish reggae,https://p.scdn.co/mp3-preview/31afc9a8423cf1e27a7759adb6a691dc44cbbb45,"e.g. Syster Sol ""Kärleksrevolt!""","rgb(168, 138, 15)",6407px,1089px,101%,20220820
musica tabasquena,https://p.scdn.co/mp3-preview/7c9d96229487e9937e141e7dbf2963c98d687da4,"e.g. Mani Colash ""Mini Mini""","rgb(174, 133, 16)",8054px,1182px,101%,20220820
corrido,https://p.scdn.co/mp3-preview/d1b247089d708c4812e3167446cf091e3adad907,"e.g. Los Minis de Caborca ""300 Locos""","rgb(163, 139, 1)",12328px,1076px,115%,20220820
pagode novo,https://p.scdn.co/mp3-preview/28d01a1a92659e736fe5804fdec8a478fb892094,"e.g. Sudario ""Me Leva a Sério""","rgb(172, 134, 1)",11656px,769px,105%,20220820
juju,https://p.scdn.co/mp3-preview/b57354ccc0392394f4d07af2e8d707397fcd1135,"e.g. Chief Commander Ebenezer Obey ""Iba F'Oluwa/Ajokodabi Ile (Highlife Juju Yoruba)""","rgb(167, 119, 42)",12678px,1105px,100%,20220820
progressive thrash,https://p.scdn.co/mp3-preview/40bb88cb78cc1b6663b2a74195a9b9b60fadbc12,"e.g. Vektor ""Tetrastructural Minds""","rgb(217, 92, 83)",7370px,242px,100%,20220820
french stoner rock,https://p.scdn.co/mp3-preview/c7110f38e7b4e93e3393edd2591dc874cda447b0,"e.g. Mars Red Sky ""Strong Reflection""","rgb(187, 114, 104)",9762px,215px,100%,20220820
pittsburgh metal,https://p.scdn.co/mp3-preview/9930ae7184505563c870e91712f864533fe75e22,"e.g. Lady Beast ""Reaper""","rgb(216, 73, 91)",10775px,195px,100%,20220820
cleveland metal,https://p.scdn.co/mp3-preview/a4c0cf58533cc4f31e0763c214d25f103b63f22d,"e.g. Mushroomhead ""Sun Doesn't Rise""","rgb(223, 80, 51)",8513px,233px,100%,20220820
mexican death metal,https://p.scdn.co/mp3-preview/c627eb2d3e785e2df30e540c0f06583657644285,"e.g. Transmetal ""Killers""","rgb(229, 65, 107)",10444px,197px,100%,20220820
