genre,preview_url,preview_track,color,top,left,font_size,run_date
rap tico,https://p.scdn.co/mp3-preview/fd7af8a67a1b83581675eb3d6cb974e99d41110b,"e.g. Fufu ""N1TRO""","rgb(177, 135, 34)",9179px,1110px,100%,20220404
lovers rock,https://p.scdn.co/mp3-preview/a6e4f32b9799e45a9dad7f9c8b6df308d82540d3,"e.g. Bitty McLean ""Walk Away From Love""","rgb(142, 145, 13)",6609px,1180px,103%,20220404
progressive uplifting trance,https://p.scdn.co/mp3-preview/fe3c197957c346a69661e2f1df2f688101ac1e4c,"e.g. Matt Bukovski ""Rescue (ASOT 1060)""","rgb(226, 115, 159)",1300px,525px,101%,20220404
kompa chretien,https://p.scdn.co/mp3-preview/1522f64c3bcb87695259b18c2cd1e06eea287fdc,"e.g. S.B.M. ""Jezi Men Mwen""","rgb(166, 140, 12)",7958px,733px,100%,20220404
piano blues,https://p.scdn.co/mp3-preview/ad24245468823db16e794a31d2c1c5233cd370fe,"e.g. Champion Jack Dupree ""Junker's Blues""","rgb(102, 136, 45)",16883px,920px,102%,20220404
indonesian folk,https://p.scdn.co/mp3-preview/f8b185ac4bd865ca25a1afd2ae93de6f781955dd,"e.g. Float ""Pulang""","rgb(106, 157, 25)",13431px,613px,102%,20220404
japanese classical piano,https://p.scdn.co/mp3-preview/83c699b8d4820d51d8d7c181456e81b9d7520e77,"e.g. Frédéric Chopin ""ショパン:ノクターン 第2番 変ホ長調 作品9の2""","rgb(37, 159, 200)",19921px,529px,100%,20220404
folk rock italiano,https://p.scdn.co/mp3-preview/4925c3ff7370dc4b326bb674b9540f6519f5a67d,"e.g. Bandabardò ""Se mi rilasso collasso""","rgb(132, 138, 11)",13185px,731px,102%,20220404
zim gospel,https://p.scdn.co/mp3-preview/593434f0033dc085a2f6f2fe10f434d8e216610a,"e.g. Charles Charamba ""Kana vanhu vangu""","rgb(159, 136, 4)",9771px,665px,100%,20220404
cha-cha-cha,https://p.scdn.co/mp3-preview/769d32602cc6284be347eb302379d9798616acf9,"e.g. Orquesta América ""Me Lo Dijo Adela - Remasterizado""","rgb(127, 133, 62)",15487px,969px,101%,20220404
dutch musical,https://p.scdn.co/mp3-preview/2ffcf946c2a347ef9d2a5debec69709334462ac3,"e.g. Cast Mary Poppins ""Supercalifragilisticexpialidasties""","rgb(117, 141, 19)",14307px,552px,100%,20220404
adoracion,https://p.scdn.co/mp3-preview/e5aa29aa6f6b1dfdf7fb1440cd0d3a31e85656a9,"e.g. David Otero ""Aqui Desciende""","rgb(156, 139, 20)",8731px,583px,101%,20220404
blues,https://p.scdn.co/mp3-preview/d9ab1922a03e5621eb6a62d98e8c109422c735ee,"e.g. Junior Wells ""She's A Sweet One""","rgb(105, 134, 33)",16775px,1011px,104%,20220404
adoracion pentecostal,https://p.scdn.co/mp3-preview/55af442334322b051dd2158e66a1fe55a8f18faa,"e.g. Lina García ""Absoluto""","rgb(150, 147, 6)",8793px,810px,100%,20220404
canadian blues,https://p.scdn.co/mp3-preview/f6ee8eb903eb329bc2d5946687195c9ffc0ef63e,"e.g. Colin James ""Three Hours Past Midnight""","rgb(151, 127, 14)",11906px,736px,100%,20220404
sunshine pop,https://p.scdn.co/mp3-preview/763d8180795ecc185627b846dff2ae95a43b7884,"e.g. The Cyrkle ""Red Rubber Ball""","rgb(126, 132, 8)",13812px,670px,103%,20220404
jam band,https://p.scdn.co/mp3-preview/3cbee2b860f33b0f5b3a66505ba2f2810c01c240,"e.g. moe. ""Silver Sun""","rgb(155, 126, 59)",12030px,702px,104%,20220404
taiwan indie,https://p.scdn.co/mp3-preview/0bb7e2cb22fd8e39b690fd526e3d546f71a407c0,"e.g. Wayne's so Sad ""台北流浪指南""","rgb(150, 136, 34)",8457px,525px,102%,20220404
muzica usoara,https://p.scdn.co/mp3-preview/d525c99c2891ff927c8245b61daaffff5e631832,"e.g. Aurelian Andreescu ""Oameni""","rgb(128, 143, 7)",13259px,626px,100%,20220404
st petersburg fl indie,https://p.scdn.co/mp3-preview/0f832c466899b8be5a9ffd7549bea1ab6fba6d0f,"e.g. Polyenso ""Falling in Rain""","rgb(158, 131, 41)",10250px,451px,100%,20220404
candombe,https://p.scdn.co/mp3-preview/c956f6cf5eac2e551465ea73eed085a85f0a55ac,"e.g. Jorginho Gularte ""Tambor, Tambora""","rgb(157, 130, 38)",10505px,973px,100%,20220404
classic bangla pop,https://p.scdn.co/mp3-preview/f31d2796b803e3bb312297f1f7af7ac6e8da5543,"e.g. Bappa Mazumder ""Ami Chini Go Chini""","rgb(100, 152, 22)",15514px,638px,101%,20220404
fado instrumental,https://p.scdn.co/mp3-preview/be6a4dfe2d72231f29c0cb947f3c63d32dea6c9a,"e.g. Custódio Castelo ""In agradecimento Miss Morna""","rgb(105, 162, 142)",16083px,762px,100%,20220404
singaporean punk,https://p.scdn.co/mp3-preview/0651813deb34df7e1e13ded80e89d2040d055acb,"e.g. Forests ""Kawaii Hawaii""","rgb(219, 85, 47)",6705px,306px,100%,20220404
wyoming indie,https://p.scdn.co/mp3-preview/eda7f967de68b52cf03ec17cf18d7ed4d21564e8,"e.g. The Lillingtons ""Black Hole In My Mind""","rgb(170, 124, 30)",9217px,471px,100%,20220404
syro-aramaic chant,https://p.scdn.co/mp3-preview/a5a394a9654ff514eced768dc46d81d8f0e99d91,"e.g. Ghada Shbeir ""Lamma Bada Yatathanna""","rgb(53, 172, 25)",18601px,369px,100%,20220404
spanish new wave,https://p.scdn.co/mp3-preview/ff281635d3d35afb8978df029171fcde3ae6f0ba,"e.g. Pistones ""El Pistolero""","rgb(189, 119, 19)",6007px,647px,103%,20220404
scottish indie rock,https://p.scdn.co/mp3-preview/da15a2be4bf2ded93fd0f6f7011da85a9635b7a7,"e.g. Declan Welsh and The Decadent West ""Absurd""","rgb(188, 120, 27)",5278px,367px,101%,20220404
musica popular amazonense,https://p.scdn.co/mp3-preview/935d1019b4bd0b1bcb96bbe050f5ef342f206892,"e.g. Boi Bumbá Caprichoso ""Povo Festeiro da Ilha""","rgb(166, 137, 16)",9386px,868px,100%,20220404
turkish singer-songwriter,https://p.scdn.co/mp3-preview/4a9de7fc264f0eee0ae9fdb5bcffbff42372379e,"e.g. Jehan Barbur ""Selvi Boylum Al Yazmalım""","rgb(131, 148, 13)",10705px,699px,103%,20220404
hk-pop,https://p.scdn.co/mp3-preview/dd23cabf39c26c947035990a2da8776e47689d6c,"e.g. 葉巧琳 ""難道我還未夠難""","rgb(132, 148, 5)",9687px,743px,102%,20220404
musica afroperuana,https://p.scdn.co/mp3-preview/d452ce6435256f78409be4a633ca4441aeb05e4e,"e.g. Arturo ""Zambo"" Cavero ""Y Se Llama Perú""","rgb(144, 138, 28)",12559px,1107px,100%,20220404
chamame brasilero,https://p.scdn.co/mp3-preview/8f867faaa95ddced00b679c7ea6c9d552fcb91db,"e.g. Canto Da Terra ""Soy el Chamamé""","rgb(158, 139, 24)",9560px,912px,100%,20220404
greek rock,https://p.scdn.co/mp3-preview/37c1fbfd43c4053d16a183d49425334bbd864d01,"e.g. 1000mods ""Vidage""","rgb(181, 122, 49)",5710px,389px,100%,20220404
musica indigena latinoamericana,https://p.scdn.co/mp3-preview/e76c7838cfcf72c0228cf817576d8a663956c0cb,"e.g. Luzmila Carpio ""Tarpuricusum Sarata - Captain Planet Remix""","rgb(144, 143, 14)",11992px,924px,100%,20220404
jazz puertorriqueno,https://p.scdn.co/mp3-preview/89efc4ecbfe8f61361f4a22d8b4f4341efda8c62,"e.g. Bobby Valentin ""Part Time Lover (Amor a Medio Tiempo)""","rgb(156, 123, 96)",15177px,1037px,100%,20220404
carnaval,https://p.scdn.co/mp3-preview/cea0546dee7654b080561e7f6cb1857318db05c3,"e.g. Johnny Gold ""Daar Mot Een Piemel In""","rgb(208, 119, 8)",3317px,812px,102%,20220404
polish alternative rap,https://p.scdn.co/mp3-preview/4605f9d17e9920f2df9ade72506005783d7ea98c,"e.g. Gruby Mielzky ""Jak Wyśnię""","rgb(178, 129, 12)",8707px,1034px,104%,20220404
classic cantopop,https://p.scdn.co/mp3-preview/64e35e272820cfbee88f5b03c226622b5df09bf2,"e.g. Rowena Cortes ""荳芽夢 - 電視劇""荳芽夢""歌曲""","rgb(126, 145, 4)",10668px,618px,102%,20220404
rap latina,https://p.scdn.co/mp3-preview/e37b1984d77dd9e4b92abded2d585835dbea2b7e,"e.g. Sara Hebe ""Tuve que quemar""","rgb(172, 143, 6)",5133px,1144px,106%,20220404
oc rap,https://p.scdn.co/mp3-preview/5ccaa27bd99345fb69c60471d852475cdc8d55c6,"e.g. Yung Pinch ""Perfect""","rgb(146, 147, 5)",7139px,1047px,101%,20220404
deep swedish rock,https://p.scdn.co/mp3-preview/ca97af491b51dab941e6eed1d1164fc33b7fdc8f,"e.g. King Leaf Experience ""Fire At Will""","rgb(196, 107, 19)",6961px,404px,100%,20220404
contemporary vocal jazz,https://p.scdn.co/mp3-preview/a34c306f493e0950d7d09b0f653c23743ae8ad65,"e.g. Carol Welsman ""Memories of You""","rgb(70, 154, 12)",17356px,736px,104%,20220404
