genre,preview_url,preview_track,color,top,left,font_size,run_date
reggae peruano,https://p.scdn.co/mp3-preview/9e7c364ae99a8857661a780e4a218592418dab0a,"e.g. Laguna Pai ""Canales""","rgb(165, 142, 29)",6392px,1032px,100%,20220607
classic psychedelic rock,https://p.scdn.co/mp3-preview/d81b9979b23135418a94077f8f81430589233b5f,"e.g. Mandrake Memorial ""Dark Lady""","rgb(147, 127, 53)",13241px,478px,100%,20220607
hip hop tuga,https://p.scdn.co/mp3-preview/6dfb08d85811c00b433f777e6784b9dab0371a57,"e.g. Regula ""Wake n Bake""","rgb(163, 134, 18)",9959px,1058px,102%,20220607
austin hip hop,https://p.scdn.co/mp3-preview/922bbc5aa1b12c486a5b1ef185a036bae6cf4536,"e.g. Quin Nfn ""Laid Back""","rgb(146, 145, 7)",8817px,1019px,100%,20220607
polish alternative rap,https://p.scdn.co/mp3-preview/4605f9d17e9920f2df9ade72506005783d7ea98c,"e.g. Gruby Mielzky ""Jak Wyśnię""","rgb(178, 128, 12)",8704px,1035px,104%,20220607
italian gothic,https://p.scdn.co/mp3-preview/49503879f17f21d5964c98b37652ebfa8d503d1e,"e.g. Winter Severity Index ""A Sudden Cold""","rgb(182, 124, 80)",5441px,294px,100%,20220607
rap chileno,https://p.scdn.co/mp3-preview/2a7f9a18ae66f743fc6d6b9ea5b2afadf2c248e2,"e.g. Mente Sabia Crú ""Punto de Fuga""","rgb(173, 129, 18)",10896px,1082px,103%,20220607
canadian indigenous hip hop,https://p.scdn.co/mp3-preview/0798ed9cdfb55febce504078766915e28e1ba592,"e.g. Joey Stylez ""Save Your Soul (Radio Version)""","rgb(155, 138, 12)",5093px,1093px,100%,20220607
romanian trap,https://p.scdn.co/mp3-preview/6c5ea38a56f8c14504f799f024d177a925c1484b,"e.g. PRNY ""Abilli""","rgb(166, 146, 15)",5778px,1093px,102%,20220607
rap latina,https://p.scdn.co/mp3-preview/e37b1984d77dd9e4b92abded2d585835dbea2b7e,"e.g. Sara Hebe ""Tuve que quemar""","rgb(172, 143, 5)",5194px,1141px,106%,20220607
oc rap,https://p.scdn.co/mp3-preview/5ccaa27bd99345fb69c60471d852475cdc8d55c6,"e.g. Yung Pinch ""Perfect""","rgb(146, 147, 4)",7150px,1045px,101%,20220607
arrochadeira,https://p.scdn.co/mp3-preview/2305502c1ffe8ead6830377de5afff99b538e24c,"e.g. Turma da Bregadeira ""Soca Tudo""","rgb(193, 141, 9)",4751px,1311px,104%,20220607
scam rap,https://p.scdn.co/mp3-preview/0a6e46933a9263eef38f3889f7f0e2123b3ab89c,"e.g. Band Gang Lonnie Bands ""Shred 2.5""","rgb(160, 145, 1)",6975px,1074px,102%,20220607
contemporary vocal jazz,https://p.scdn.co/mp3-preview/a34c306f493e0950d7d09b0f653c23743ae8ad65,"e.g. Carol Welsman ""Memories of You""","rgb(70, 154, 13)",17579px,728px,104%,20220607
australian classical piano,https://p.scdn.co/mp3-preview/6595ff8ad67ac33b2122e817a8a876ee7ee51226,"e.g. Édouard Lalo ""La mère et l'enfant, Op. 32: No. 2, Sérénade""","rgb(28, 164, 193)",20602px,510px,100%,20220607
trova,https://p.scdn.co/mp3-preview/e56f25380baaeeec2b365a4bfa3fadd4c8cdac98,"e.g. Pablo Milanés ""Yolanda""","rgb(100, 152, 13)",15364px,865px,103%,20220607
jazz composition,https://p.scdn.co/mp3-preview/413c6daae046ca36fdd0cdcfe7b69e7b199dc0aa,"e.g. Peter Calandra ""Sunset Sky""","rgb(90, 154, 146)",16033px,783px,100%,20220607
histoire pour enfants,https://p.scdn.co/mp3-preview/23eaf4ecd1d3cc33bf88bccbf771697fb3cad144,"e.g. Gérard Rouzier ""Mout le mouton""","rgb(79, 136, 6)",15540px,1175px,100%,20220607
musique ancienne,https://p.scdn.co/mp3-preview/bdefd5d92d10f1171064349bf7c32dfd7c3d27c0,"e.g. Gregorio Allegri ""Miserere: I. Miserere mei, Deus""","rgb(44, 159, 65)",19439px,380px,100%,20220607
swedish rock-and-roll,https://p.scdn.co/mp3-preview/3df89c2c8b5d69c699f59ce524288bebc3516f0f,"e.g. Ola & The Janglers ""Let's Dance""","rgb(177, 122, 69)",10909px,655px,100%,20220607
ye ye,https://p.scdn.co/mp3-preview/4f6f22b7e294ce24bc80a438748e01ca06d54661,"e.g. Marie Laforêt ""Mon amour, mon ami""","rgb(131, 138, 7)",14672px,618px,102%,20220607
mambo,https://p.scdn.co/mp3-preview/3ccfb935bde1972c46115f0c1914dec8e9c4ac0d,"e.g. Orquesta Aragón ""Quiéreme Sempre""","rgb(140, 128, 69)",15389px,1011px,101%,20220607
variete francaise,https://p.scdn.co/mp3-preview/c21270a9ead14b79e384226cb047dfb48d120baf,"e.g. Arcadian ""Ton combat""","rgb(166, 138, 2)",7692px,728px,103%,20220607
samba,https://p.scdn.co/mp3-preview/f4218332cf47c49caaef70f66b8bcddc9d184cef,"e.g. Dona Ivone Lara ""Acreditar""","rgb(125, 140, 26)",14463px,869px,105%,20220607
classic turkish pop,https://p.scdn.co/mp3-preview/662fbb17cb29baaeb8e7a6ea3b47d667c3025ba1,"e.g. Rana Alagöz ""Aşkın Gözü Kör Mü""","rgb(129, 138, 13)",14697px,562px,102%,20220607
classic australian country,https://p.scdn.co/mp3-preview/182797132739cb13613eeeef03b411eef19eb463,"e.g. Buddy Williams ""The Overlander Trail""","rgb(125, 143, 5)",12776px,859px,100%,20220607
spanish rock,https://p.scdn.co/mp3-preview/8b5616aa39ad822d629fef266455bc322fdf26f0,"e.g. Rubén Pozo ""Abel y Caín (feat. Miguel Ríos)""","rgb(172, 132, 11)",6192px,584px,104%,20220607
tollywood,https://p.scdn.co/mp3-preview/244136cb06896cce0d9f68b74b51428928d2503a,"e.g. Jaspreet Jasz ""Seeti Maar""","rgb(175, 128, 7)",7163px,1003px,104%,20220607
traditional country,https://p.scdn.co/mp3-preview/4d61336cee40f7306b5e8280019543edef05cc7c,"e.g. Lefty Frizzell ""Long Black Veil""","rgb(83, 148, 17)",16852px,904px,101%,20220607
dutch classical piano,https://p.scdn.co/mp3-preview/8da88c07de46c49e27e82bee6e4da5d854afd919,"e.g. Johann Sebastian Bach """"Was mir behagt, ist nur die muntre Jagd"" Cantata, BWV 208: 9. Schafe können sicher weiden (Arr. For Piano Four Hands by Mary Howe)""","rgb(34, 164, 218)",20505px,542px,100%,20220607
audiophile vocal,https://p.scdn.co/mp3-preview/d464263943615c4fb57925413b8fd0eb9f5e60a5,"e.g. Valerie Joyce ""That's What Friends Are For""","rgb(68, 161, 8)",16499px,790px,100%,20220607
musica folk asturiana,https://p.scdn.co/mp3-preview/190b71128789a570e4f190883d9455da7a52a3f1,"e.g. Felpeyu ""Loa Fayeos de Mayo""","rgb(143, 145, 50)",11981px,357px,100%,20220607
english indie rock,https://p.scdn.co/mp3-preview/521b4a65cac3757ce079325ad0d1611415664603,"e.g. Sports Team ""Here's The Thing""","rgb(187, 121, 22)",5162px,388px,103%,20220607
goralski,https://p.scdn.co/mp3-preview/b1b5618516713f6c17a4ad9a01082409dada3239,"e.g. Kapela Ogórki ""Karcmorecka""","rgb(131, 146, 5)",11601px,783px,100%,20220607
israelite hip hop,https://p.scdn.co/mp3-preview/2ef88d0b1ad289196db3285a1f55bbb77041213d,"e.g. Darak Ibar ""Alive 2020""","rgb(150, 143, 12)",9784px,986px,100%,20220607
baiao,https://p.scdn.co/mp3-preview/ee73c04fc68d1ac2731d9a0adb90be506d7e2806,"e.g. Joao Do Vale ""Carcará""","rgb(146, 132, 41)",13907px,844px,100%,20220607
haitian dance,https://p.scdn.co/mp3-preview/adb2766e634c43da66688233ad68340afe452ceb,"e.g. Tabou Combo ""Tu as volé""","rgb(178, 127, 26)",6914px,967px,100%,20220607
chicago rap,https://p.scdn.co/mp3-preview/b426be65e9839c8ebd2237bfd5e097b7d1c768e7,"e.g. FBG Duck ""Exposing Me Remix (feat. Rooga)""","rgb(165, 139, 8)",6078px,1011px,114%,20220607
mexican power metal,https://p.scdn.co/mp3-preview/62f069a8757ca677b099ca39706bd00da687a022,"e.g. Agora ""En la Nada""","rgb(208, 104, 40)",6569px,260px,100%,20220607
melanesian pop,https://p.scdn.co/mp3-preview/7c69d9686e19c856baa7752dba37c78706db1ab6,"e.g. Sharzy ""Ta' Umai""","rgb(160, 143, 7)",4365px,990px,101%,20220607
czech hip hop,https://p.scdn.co/mp3-preview/d72e21b1ccf0c2a8dce5ac8e9fb45a4d1db46a58,"e.g. Smack ""Další rok""","rgb(167, 139, 10)",6529px,1030px,103%,20220607
polish hip hop,https://p.scdn.co/mp3-preview/121c040654dfacacc594e596a69971de1645e2cf,"e.g. Pezet ""Jan Paweł""","rgb(177, 131, 11)",7433px,1043px,109%,20220607
egyptian trap,https://p.scdn.co/mp3-preview/464e7109a18d152f1c323dfff57f7447a6e95e0d,"e.g. Mousv ""El QOWA""","rgb(145, 149, 24)",9586px,1024px,101%,20220607
background jazz,https://p.scdn.co/mp3-preview/5e448afff097554618678aa93c785789d8e3a359,"e.g. Rob Kasaki ""Next Door Dreaming""","rgb(57, 168, 190)",15294px,1039px,103%,20220607
avant-garde black metal,https://p.scdn.co/mp3-preview/55f28259b513c1f403869a998f97002041832349,"e.g. Ved Buens Ende ""I Sang for the Swans""","rgb(197, 80, 123)",9659px,136px,100%,20220607
swedish underground rap,https://p.scdn.co/mp3-preview/00568ce61508c6fb4bc2b3a851273a2ebc9595c5,"e.g. Organism 12 ""Diamanttårar""","rgb(175, 125, 22)",10614px,1034px,100%,20220607
italian underground hip hop,https://p.scdn.co/mp3-preview/aa05094adc8c7cc5ad9b588a9f7ac89cef9f351c,"e.g. Mistaman ""Che Farai""","rgb(187, 121, 18)",10008px,992px,103%,20220607
nordnorsk rap,https://p.scdn.co/mp3-preview/cae4f843de634142313f4d5fae8ccaa329c61235,"e.g. RSP & Thomax ""Nordaførr""","rgb(171, 133, 31)",6092px,992px,100%,20220607
liberian pop,https://p.scdn.co/mp3-preview/8c45ddab37682e3d76ec401f0b386ae4cf932c25,"e.g. DenG ""Kemah""","rgb(173, 141, 19)",5242px,1130px,100%,20220607
malaysian metal,https://p.scdn.co/mp3-preview/98d3875b507954e1e964a471a630fa14bfce1964,"e.g. Cromok ""I Don't Belong Here""","rgb(219, 87, 77)",7276px,305px,100%,20220607
rap ecuatoriano,https://p.scdn.co/mp3-preview/f51d5a74d078686aa63036e406c51f31a760d671,"e.g. GUANACO ""Soledad""","rgb(172, 132, 11)",6331px,1143px,100%,20220607
jazz double bass,https://p.scdn.co/mp3-preview/7b040397b0eaf654b1773c6b13fabfa47d3d78a8,"e.g. Ron Carter ""Bye Bye Blackbird""","rgb(77, 148, 115)",17457px,805px,100%,20220607
japanese classical piano,https://p.scdn.co/mp3-preview/ea1a6e654b435a53acecc734cf373edaf6bb2848,"e.g. Franz Liszt ""愛の夢 (3つのノクターン第3曲) S. 541/R. 211""","rgb(36, 159, 200)",20187px,526px,100%,20220607
indie cristao,https://p.scdn.co/mp3-preview/c49f5086127e012b7c1fbf78f6ab0aca59f051df,"e.g. Marco Telles ""Até Sozim""","rgb(122, 152, 16)",11277px,508px,100%,20220607
sunshine pop,https://p.scdn.co/mp3-preview/763d8180795ecc185627b846dff2ae95a43b7884,"e.g. The Cyrkle ""Red Rubber Ball""","rgb(126, 132, 8)",14128px,660px,103%,20220607
vancouver metal,https://p.scdn.co/mp3-preview/2de360aa2316e6e364e88f5e068a83b2b4f810be,"e.g. Archspire ""Drone Corpse Aviator""","rgb(208, 87, 90)",7882px,242px,100%,20220607
modern jazz trio,https://p.scdn.co/mp3-preview/269a3cd83a8bbf3a09bd711688a97f595446dc74,"e.g. Triosence ""Quiet Sense (feat. Paolo Fresu)""","rgb(87, 154, 184)",15843px,818px,101%,20220607
anime latino,https://p.scdn.co/mp3-preview/802f2fdfb9183a6fe8fcc66b9681f3767a567a1e,"e.g. Laharl Square ""Alastor's Game (From ""The Living Tombstone"")""","rgb(193, 121, 23)",4450px,562px,101%,20220607
cimbalom,https://p.scdn.co/mp3-preview/ed10af4d37987f15508454f0dc1d8cec1eef7448,"e.g. Kálmán Balogh ""Bulgar Cigany Horo""","rgb(107, 152, 107)",17047px,707px,100%,20220607
czech folk rock,https://p.scdn.co/mp3-preview/044196040f64df178a230497449e6d1c869a19ce,"e.g. Jablkoň ""5 Policajtů""","rgb(145, 138, 14)",11326px,731px,100%,20220607
hampton roads indie,https://p.scdn.co/mp3-preview/5438ebd36b86e174310e54370861b2e213ed2f83,"e.g. The Hunts ""Valentina""","rgb(166, 130, 38)",9884px,446px,100%,20220607
west virginia indie,https://p.scdn.co/mp3-preview/e09d58a9361052caed74d7261e3f7d2b591f22e7,"e.g. John R. Miller ""Shenandoah Shakedown""","rgb(180, 117, 45)",10798px,412px,100%,20220607
musica cabo-verdiana,https://p.scdn.co/mp3-preview/6a80e26b7f12566bf5b4de2b4526044ebaf0e803,"e.g. Bana ""Pontin Pontin""","rgb(158, 136, 23)",9283px,871px,100%,20220607
north carolina indie,https://p.scdn.co/mp3-preview/4a0c64f4049f8369e2933e6ccd3e53e41eea0c07,"e.g. Lilac Shadows ""Black Lodge""","rgb(139, 136, 38)",12538px,476px,101%,20220607
dutch r&b,https://p.scdn.co/mp3-preview/ff36646ddca4760fe9606071dca98b4e98e256aa,"e.g. Joshua J ""No Reply""","rgb(138, 148, 14)",7717px,950px,101%,20220607
pakistani pop,https://p.scdn.co/mp3-preview/b5798031cab69a762808dcd5b20c76967b2c8e2f,"e.g. Meesha Shafi ""Muaziz Saarif""","rgb(157, 129, 20)",11982px,745px,103%,20220607
oulu indie,https://p.scdn.co/mp3-preview/9970563ce1b1efc24bc40910674c8e98e195b29e,"e.g. 22-Pistepirkko ""Birdy""","rgb(180, 118, 33)",8618px,380px,100%,20220607
telugu worship,https://p.scdn.co/mp3-preview/dea00fbf614cbb5c063b9e30ab689ad8cae48036,"e.g. Prabhu Pammi ""Naa Sarvam""","rgb(152, 141, 15)",9369px,771px,100%,20220607
modern mod,https://p.scdn.co/mp3-preview/cfa16dd7d93cb81081edbdb5e460aa8a172aaf61,"e.g. New Street Adventure ""The Big A.C.""","rgb(188, 117, 34)",6581px,426px,100%,20220607
italian metal,https://p.scdn.co/mp3-preview/b687a62f6c676028e0820452283a642e5fc2e12a,"e.g. Trick or Treat ""Creepy Symphony""","rgb(184, 21, 122)",9916px,156px,101%,20220607
chasidic pop,https://p.scdn.co/mp3-preview/2ddcfe10a36b3c4e7663a860343aaa578d6eb660,"e.g. Shloime Daskal ""Ahallelu Ahallelu""","rgb(167, 128, 12)",9500px,605px,100%,20220607
alaska hip hop,https://p.scdn.co/mp3-preview/c60ce538af5c2afe860cae71caa85d0d660ab072,"e.g. Tayy Tarantino ""Living Fast""","rgb(150, 145, 4)",8446px,1037px,100%,20220607
japanese hardcore,https://p.scdn.co/mp3-preview/dbbbcd1f3c89bea70cd82a9fc47d769d7c92ddf7,"e.g. Super Structure ""Despair""","rgb(231, 59, 90)",9989px,195px,100%,20220607
drift,https://p.scdn.co/mp3-preview/9fc92c8d25cc768d2c7dac325090af40acaa053a,"e.g. Alonefold ""Isolation Horizon""","rgb(55, 149, 219)",17896px,75px,101%,20220607
jangle rock,https://p.scdn.co/mp3-preview/4af5906f6773d73b755a89a1abd24dd80db30de0,"e.g. Otter Petter ""Tie Your Hands""","rgb(150, 139, 51)",9219px,418px,100%,20220607
brazilian hip hop,https://p.scdn.co/mp3-preview/27c66d642b0fff498379946c9ab6c0932fd83011,"e.g. Rashid ""Pipa Voada (feat. Emicida)""","rgb(162, 135, 15)",9320px,1076px,107%,20220607
hungarian choir,https://p.scdn.co/mp3-preview/f97aea70ae7c51ae754a061a2a16dcb7fc55877e,"e.g. Michael Haydn ""Requiem in C Minor, MH 559: Kyrie""","rgb(41, 148, 56)",20114px,216px,100%,20220607
kasi rap,https://p.scdn.co/mp3-preview/2a20b0cbb282c3f86a54692c49284183e8077bf0,"e.g. Pro Kid ""Ungaphel' Umoya Son""","rgb(173, 131, 8)",7297px,1013px,100%,20220607
assyrian pop,https://p.scdn.co/mp3-preview/9186691ddcc723fbc74029341f4de3eaf1b2be8f,"e.g. Ashur Betsargis ""Matehni""","rgb(170, 132, 3)",6951px,736px,100%,20220607
azonto,https://p.scdn.co/mp3-preview/304f3b70fc5a1a1f262ebd0887940f8e54d72c8b,"e.g. Sarkodie ""Non Living Thing (feat. Oxlade)""","rgb(191, 131, 10)",5852px,1091px,102%,20220607
traditional reggae,https://p.scdn.co/mp3-preview/128d4e3136fa72d1bb7a100ff8ffeb37d979d79a,"e.g. Arkaingelle ""Light Tha Torch""","rgb(155, 141, 19)",5600px,1129px,100%,20220607
corrido,https://p.scdn.co/mp3-preview/d1b247089d708c4812e3167446cf091e3adad907,"e.g. Los Minis de Caborca ""300 Locos""","rgb(164, 139, 1)",12139px,1076px,115%,20220607
juju,https://p.scdn.co/mp3-preview/b57354ccc0392394f4d07af2e8d707397fcd1135,"e.g. Chief Commander Ebenezer Obey ""Iba F'Oluwa/Ajokodabi Ile (Highlife Juju Yoruba)""","rgb(167, 119, 42)",12476px,1105px,100%,20220607
australian choir,https://p.scdn.co/mp3-preview/eca196e8ac46365eec199ffed72034a820537beb,"e.g. John Rutter ""The Lord Bless You And Keep You""","rgb(36, 159, 66)",20614px,179px,100%,20220607
french stoner rock,https://p.scdn.co/mp3-preview/c7110f38e7b4e93e3393edd2591dc874cda447b0,"e.g. Mars Red Sky ""Strong Reflection""","rgb(187, 114, 106)",9599px,213px,100%,20220607
italian folk metal,https://p.scdn.co/mp3-preview/69b6c5b76e08e1481ab992e7a69e66e83e99f748,"e.g. Furor Gallico ""La caccia morta""","rgb(212, 100, 32)",4995px,227px,100%,20220607
cleveland metal,https://p.scdn.co/mp3-preview/a4c0cf58533cc4f31e0763c214d25f103b63f22d,"e.g. Mushroomhead ""Sun Doesn't Rise""","rgb(223, 80, 51)",8543px,233px,100%,20220607
german melodeath,https://p.scdn.co/mp3-preview/a020e7a4365a678cfae8c8540a365f3d8a7e84e1,"e.g. Kambrium ""Toss a Coin to Your Witcher""","rgb(225, 80, 77)",5652px,173px,100%,20220607
musica ayacuchana,https://p.scdn.co/mp3-preview/cb75bc3bc7bde187a541d363b63432752564d43f,"e.g. Max Castro ""Tu Me Pides Que Te Olvide""","rgb(162, 145, 11)",13400px,1009px,100%,20220607
birdsong,https://p.scdn.co/mp3-preview/15dcdb4c355ce49bf2a44015b6b0b15e2477faf2,"e.g. Letnie Glosy Ptakow ""Singing birds of the forest, in the background the woodpecker tapping""","rgb(182, 0, 186)",16636px,213px,100%,20220607
fado de coimbra,https://p.scdn.co/mp3-preview/b5e0e14e522de285bf87352e459e41a7ff61ab7c,"e.g. Luiz Goes ""Fado Do Estudante""","rgb(65, 163, 18)",19320px,702px,100%,20220607
fado antigo,https://p.scdn.co/mp3-preview/29ac1769f51bdda195dfb50763db46b25a27c3ee,"e.g. Fernando Farinha ""Menina do Rés-Do-Chão""","rgb(67, 162, 18)",19100px,738px,100%,20220607
italian pop punk,https://p.scdn.co/mp3-preview/a6c79f0b5fb1598b2e37e4507c0f651002da5e15,"e.g. Why Everyone Left ""Dead Inside""","rgb(218, 104, 18)",3026px,313px,100%,20220607
musique mandingue,https://p.scdn.co/mp3-preview/fef203bafa021af81a7e1a36a1d8d1aee6b718f7,"e.g. Ramata Diakité ""Deri Faramandi""","rgb(153, 136, 34)",12452px,1009px,100%,20220607
progressive doom,https://p.scdn.co/mp3-preview/4605619c6f7780334278df922efe2484e0bc6ae4,"e.g. Novembre ""Australis""","rgb(177, 118, 89)",8864px,166px,100%,20220607
progressive thrash,https://p.scdn.co/mp3-preview/40bb88cb78cc1b6663b2a74195a9b9b60fadbc12,"e.g. Vektor ""Tetrastructural Minds""","rgb(217, 92, 83)",7398px,240px,100%,20220607
