genre,preview_url,preview_track,color,top,left,font_size,run_date
pop,https://p.scdn.co/mp3-preview/1bd8b56f5623c6eee74601848b0abdca40688743,"e.g. Camila Cabello ""Bam Bam (feat. Ed Sheeran)""","rgb(168, 139, 11)",5288px,805px,160%,20230317
dance pop,https://p.scdn.co/mp3-preview/d91c20ec61866c6189684cba9b910f3795dd5690,"e.g. Jessie J ""Bang Bang""","rgb(184, 132, 17)",3385px,852px,142%,20230317
rap,https://p.scdn.co/mp3-preview/f8d5e3c37feb980e60cac2df4256250d4b5cf5b5,"e.g. French Montana ""Unforgettable""","rgb(169, 132, 4)",5688px,1094px,140%,20230317
rock,https://p.scdn.co/mp3-preview/02716794fa9bf3d9263d2ddd32389bbb9cede48b,"e.g. The Who ""Baba O'Riley""","rgb(177, 112, 29)",10505px,500px,136%,20230317
hip hop,https://p.scdn.co/mp3-preview/73a29edeace09e859acfd831d3adfbe22399fb53,"e.g. Naughty By Nature ""Hip Hop Hooray""","rgb(172, 125, 11)",6369px,1083px,132%,20230317
urbano latino,https://p.scdn.co/mp3-preview/ef5722ef78b29d0335bd5fbff2c7cb728616d6b1,"e.g. Tainy ""Lo Siento BB:/ (with Bad Bunny & Julieta Venegas)""","rgb(191, 143, 2)",3204px,1171px,131%,20230317
pop rap,https://p.scdn.co/mp3-preview/c287b4ba7979f74719a7bfd28ca59735b6370b5e,"e.g. Soulja Boy ""Kiss Me Thru The Phone""","rgb(177, 133, 7)",4610px,1016px,127%,20230317
edm,https://p.scdn.co/mp3-preview/3a5f069c4ebc35e487c3b4bd433f3e1756a2678e,"e.g. Dillon Francis ""Don’t Let Me Let Go (with ILLENIUM & EVAN GIIA)""","rgb(200, 129, 63)",2502px,796px,126%,20230317
reggaeton,https://p.scdn.co/mp3-preview/338ed053ce26ccc3313b00b5e6153e60ffd2eb19,"e.g. Yandel ""Yandel 150""","rgb(194, 141, 3)",2909px,1172px,126%,20230317
latin pop,https://p.scdn.co/mp3-preview/a26b703673f330dcb6ff491331b462c1eea34886,"e.g. Reyli Barba ""Amor del Bueno""","rgb(170, 139, 3)",6656px,818px,124%,20230317
trap,https://p.scdn.co/mp3-preview/862ad595b0c10e822e3cb283e459060919c8ca52,"e.g. Waka Flocka Flame ""No Hands (feat. Roscoe Dash & Wale)""","rgb(164, 141, 2)",5180px,1079px,124%,20230317
modern rock,https://p.scdn.co/mp3-preview/6082516f3c05520cc2cf8cecd17e4ce8667c459e,"e.g. Grouplove ""Tongue Tied""","rgb(188, 119, 28)",5721px,455px,124%,20230317
r&b,https://p.scdn.co/mp3-preview/7019551765a068200d24b7899478d1d5bd81eb3a,"e.g. Keyshia Cole ""Love""","rgb(154, 139, 6)",6034px,928px,123%,20230317
classic rock,https://p.scdn.co/mp3-preview/6c1f5377ae30c65577835dce021c23bcf198591f,"e.g. Steppenwolf ""Born To Be Wild""","rgb(152, 121, 25)",13085px,685px,123%,20230317
pop dance,https://p.scdn.co/mp3-preview/1164c378d1a70ec8cfa42a28dc108503e8f62768,"e.g. Alesso ""Words (feat. Zara Larsson)""","rgb(201, 128, 58)",2473px,794px,123%,20230317
musica mexicana,https://p.scdn.co/mp3-preview/e9d147f0d634b11df1fa8acf58ac623f715d671c,"e.g. Colmillo Norteño ""Sueño Guajiro""","rgb(152, 143, 4)",12843px,1001px,123%,20230317
trap latino,https://p.scdn.co/mp3-preview/c21edc1834d3dbd8fcbfb19e2cd11d875a63b71c,"e.g. Gigolo Y La Exce ""Sexto Sentido (feat. Bad Bunny)""","rgb(173, 150, 2)",4638px,1176px,121%,20230317
permanent wave,https://p.scdn.co/mp3-preview/51784234b357240cd75dd166f1885cf768ec5311,"e.g. Echo & the Bunnymen ""The Killing Moon""","rgb(170, 120, 32)",8739px,493px,121%,20230317
tropical house,https://p.scdn.co/mp3-preview/1815285bb2c53d2c1f1e3ffacaf9226f740f77dc,"e.g. Felix Jaehn ""Call It Love""","rgb(192, 135, 51)",2509px,871px,121%,20230317
post-teen pop,https://p.scdn.co/mp3-preview/f65d7638dc1ace74bb418cce34022f6147560a8a,"e.g. Selena Gomez & The Scene ""Love You Like A Love Song""","rgb(172, 136, 4)",4919px,762px,121%,20230317
mellow gold,https://p.scdn.co/mp3-preview/9c54ce8fd84b10aa931182e1797ae7b1f71c7940,"e.g. Don Henley ""The Boys Of Summer""","rgb(142, 130, 13)",11875px,627px,121%,20230317
nueva musica mexicana,https://p.scdn.co/mp3-preview/417ea806e38589ced07cd638bf525ebac676f4e1,"e.g. Gerardo Coronel ""Te Felicito""","rgb(156, 143, 2)",12816px,1007px,120%,20230317
