genre,preview_url,preview_track,color,top,left,font_size,run_date
carnaval,https://p.scdn.co/mp3-preview/a3b83ef5e62c4d68cf801fc60ba38e3b25b51329,"e.g. Johnny Gold ""Daar Mot Een Piemel In""","rgb(202, 121, 7)",3624px,788px,102%,20220119
vintage chinese pop,https://p.scdn.co/mp3-preview/6c0b3f5f4c41522e8330fea1b7fa7ee5cf31b658,"e.g. 張露 ""給我一個吻""","rgb(105, 154, 5)",13786px,515px,101%,20220119
assyrian pop,https://p.scdn.co/mp3-preview/c49d316c7ea9c5c4d9e3e6ea49cd2717fd1dcc1a,"e.g. Linda George ""Jwanqeleh""","rgb(174, 131, 3)",6305px,743px,100%,20220119
zen,https://p.scdn.co/mp3-preview/4267c575daa451c7c7b2614b51043956397c041a,"e.g. Zen Gaya ""Lost in the Clouds""","rgb(54, 135, 206)",17084px,146px,100%,20220119
venda pop,https://p.scdn.co/mp3-preview/f57020ce3f5fe0df8202a873960052b76947c380,"e.g. Colbert Mukwevho ""Nne Na Inwi""","rgb(160, 144, 17)",8793px,990px,100%,20220119
flick hop,https://p.scdn.co/mp3-preview/9f5e216548c0792d01142c468260d77ea934100c,"e.g. Words & Rhymes ""Don't Rhyme to Shine (feat. Doap Nixon & EQ)""","rgb(187, 114, 20)",8498px,952px,100%,20220119
polish alternative rap,https://p.scdn.co/mp3-preview/a6420177510effc468812afb8e852483953a2b7b,"e.g. Gruby Mielzky ""Level""","rgb(178, 129, 12)",8498px,1034px,104%,20220119
german drill,https://p.scdn.co/mp3-preview/42f50525552858a5802898199db3adbf3df5ad34,"e.g. OSAMA ""Wax""","rgb(164, 140, 21)",7750px,1111px,104%,20220119
psychokore,https://p.scdn.co/mp3-preview/bc88c262123ce6294ffdfc7f235c2bb1d25c7f11,"e.g. Blokkmonsta ""Zeiten sind mies""","rgb(184, 128, 17)",5838px,998px,101%,20220119
polish folk metal,https://p.scdn.co/mp3-preview/e19a9653167b69d46300b963c4b934be6f5bce39,"e.g. Leśne Licho ""Pani Jeziora""","rgb(189, 94, 102)",8618px,227px,100%,20220119
malawian pop,https://p.scdn.co/mp3-preview/623f0340dedfdb85fa17b358a51547b6f69557df,"e.g. Kell Kay ""Mpaka Kale""","rgb(158, 143, 9)",10297px,1047px,100%,20220119
trival,https://p.scdn.co/mp3-preview/c3fe386cb6b0f218f9acab31063a403d63119e63,"e.g. El Pelón del Mikrophone ""La Cumbia Tribalera (feat. Edwin Luna y La Trakalosa de Monterrey & Grupo Violento)""","rgb(190, 134, 64)",2482px,1193px,100%,20220119
deep swedish rock,https://p.scdn.co/mp3-preview/80d6978154f7d06da0855a1655948c3f5b93ef55,"e.g. King Leaf Experience ""Fire At Will""","rgb(196, 107, 19)",6888px,401px,100%,20220119
hindustani classical,https://p.scdn.co/mp3-preview/a49e7c21e6d57a6a4cfb30ba9c43fb7f50dbb0da,"e.g. Traditional ""Raga:Darbari Kanada in Taal Jhoomra,Drut Teentaal ""Eri Bir Ri and Kinbairan Kaan Bhare-Ustad Amir Khan"" - Original""","rgb(109, 141, 99)",17004px,584px,100%,20220119
tanzanian traditional,https://p.scdn.co/mp3-preview/6b16b1c86e01f1e68f4393f4c4b8cdd03fb930aa,"e.g. Mbaraka Mwinshehe ""Shida Pt 1 & 2""","rgb(119, 137, 34)",15009px,821px,100%,20220119
indonesian folk,https://p.scdn.co/mp3-preview/20b614c090bf43668cfaba6dc656b03ce27ed7a1,"e.g. Senar Senja ""Dialog Hujan""","rgb(106, 157, 25)",13308px,610px,102%,20220119
australian classical piano,https://p.scdn.co/mp3-preview/ddda1a34361363730e40bf0230d81e98aaf6770c,"e.g. Ludwig van Beethoven ""Bagatelle In A Minor, WoO 59 ""Für Elise""""","rgb(28, 164, 195)",19968px,511px,100%,20220119
jazz composition,https://p.scdn.co/mp3-preview/169575d13b51892c93e0a08f365e89a082877a0f,"e.g. Peter Calandra ""Back Alley Blues""","rgb(90, 154, 147)",15518px,783px,100%,20220119
classic turkish pop,https://p.scdn.co/mp3-preview/54681e0d4014b0098cc5938801e41d0f08877b97,"e.g. Rana Alagöz ""Aşkın Gözü Kör Mü""","rgb(129, 138, 13)",14342px,565px,102%,20220119
indie cristao,https://p.scdn.co/mp3-preview/dcaf02c3e24eae3e1799b869a8fa726ed16b1e3f,"e.g. Marco Telles ""Até Sozim""","rgb(122, 151, 14)",11283px,509px,100%,20220119
classic bangla pop,https://p.scdn.co/mp3-preview/4b016e49174842748e9e342c718f52da6dda5f6a,"e.g. Arnob ""Shey Jey Boshey Achey""","rgb(100, 152, 23)",15119px,641px,101%,20220119
swedish rock-and-roll,https://p.scdn.co/mp3-preview/b389221e9ea3980580362dea59a95a1839eb3593,"e.g. Hep Stars ""Cadillac""","rgb(177, 122, 69)",10607px,658px,100%,20220119
wyoming indie,https://p.scdn.co/mp3-preview/e0f722e0fd67e4230655252a08d6ad9a93d5938c,"e.g. Jalan Crossland ""Moonshiner""","rgb(170, 124, 31)",9187px,468px,100%,20220119
haitian gospel,https://p.scdn.co/mp3-preview/74aec46f5db0f8402d0a42775d057e52e9ae11a9,"e.g. Jackson Chery ""Ou Leve Mwen""","rgb(152, 138, 10)",10433px,610px,100%,20220119
mambo,https://p.scdn.co/mp3-preview/f72094502468941a81bda9473c01866469d50f4f,"e.g. Cachao ""Cogele el Golpe""","rgb(140, 128, 69)",14907px,1011px,101%,20220119
chanson quebecois,https://p.scdn.co/mp3-preview/0b8cbce1f24e8959d28ddc0163cc63125d150a4c,"e.g. Les Classels ""Le sentier de neige""","rgb(130, 142, 9)",13639px,632px,101%,20220119
musica calabrese,https://p.scdn.co/mp3-preview/ef8087c8f5b49b8cc0d27b9bbf35eb6310e4e8fe,"e.g. I Calabruzi ""Fior Di Cucuzza""","rgb(154, 139, 10)",8717px,767px,100%,20220119
chicago bop,https://p.scdn.co/mp3-preview/d7b269c2a2d3dbfc873a4af56ce6ad8ce778da30,"e.g. Matti Baybee ""Nobody Business""","rgb(157, 146, 2)",4721px,975px,103%,20220119
channel pop,https://p.scdn.co/mp3-preview/308a9ab01459bdacedcc0deee8aa9d86fbfc558a,"e.g. Rachel Talbott ""Disney Medley""","rgb(120, 154, 10)",10495px,767px,102%,20220119
dutch classical piano,https://p.scdn.co/mp3-preview/713a97089e3599ae1d90b75da6011542e0329dfd,"e.g. Johann Sebastian Bach """"Was mir behagt, ist nur die muntre Jagd"" Cantata, BWV 208: 9. Schafe können sicher weiden (Arr. For Piano Four Hands by Mary Howe)""","rgb(34, 164, 218)",19847px,544px,100%,20220119
tollywood,https://p.scdn.co/mp3-preview/605887b7a466744b34fe232c071a32bed9d970e4,"e.g. Jaspreet Jasz ""Seeti Maar""","rgb(175, 128, 8)",7030px,1008px,103%,20220119
southern gospel,https://p.scdn.co/mp3-preview/6b23b101f2808322a08d7a2df5a83fd8c6e6e2de,"e.g. The Nelons ""If God Pulled Back The Curtain""","rgb(119, 143, 14)",12923px,551px,101%,20220119
english indie rock,https://p.scdn.co/mp3-preview/ab459c647a8104a16aa9dc73f9975264bf7e4ed8,"e.g. Sports Team ""Here's The Thing""","rgb(187, 121, 22)",5083px,395px,102%,20220119
deep psychobilly,https://p.scdn.co/mp3-preview/0bc4ffd6c633b3663f90b2f337a99d944a35a9ab,"e.g. Voodoo Swing ""Hillbilly Rock'n'Roll""","rgb(216, 90, 33)",8888px,533px,100%,20220119
nepali pop,https://p.scdn.co/mp3-preview/e835b4356e501c1218d7fc7c3ffb01761f857bfc,"e.g. Kali Prasad Baskota ""Jaalma""","rgb(151, 142, 10)",9837px,693px,101%,20220119
musica popular amazonense,https://p.scdn.co/mp3-preview/5021edc64f0877b252698fbb9bf9d0d5e1068726,"e.g. Boi Bumbá Caprichoso ""O Ritmo É de Boi""","rgb(167, 136, 17)",9374px,853px,100%,20220119
musica afroperuana,https://p.scdn.co/mp3-preview/0802c54405c3b811f59ae8cbeeb7a98e2805c8c0,"e.g. Arturo ""Zambo"" Cavero ""Y Se Llama Perú""","rgb(143, 138, 28)",12252px,1104px,100%,20220119
italian post-hardcore,https://p.scdn.co/mp3-preview/0cc099645e5608a27996cb8f81d8fadef397c97d,"e.g. Gazebo Penguins ""Senza di te""","rgb(187, 112, 81)",9637px,302px,100%,20220119
goralski,https://p.scdn.co/mp3-preview/a4752175ed0575a08bf7c12a45fbc0ce0041fd7a,"e.g. Bajeranty ""Wodka""","rgb(131, 146, 5)",11328px,785px,100%,20220119
malagasy folk,https://p.scdn.co/mp3-preview/6628ed57fb2e644dbc1dc669ce68d21d20523cf9,"e.g. Jaojoby ""Tia anao zaho""","rgb(141, 137, 44)",12064px,1004px,100%,20220119
worcester ma indie,https://p.scdn.co/mp3-preview/00301e5021118e1086d6782d40d191891832ba28,"e.g. Twelveyes ""Basement""","rgb(174, 121, 23)",8160px,466px,100%,20220119
christian trap,https://p.scdn.co/mp3-preview/fee9d1e57ac66078339d01e4b4217a132fb8ce1c,"e.g. Dru Bex ""No Exit""","rgb(163, 141, 7)",7440px,1000px,102%,20220119
melanesian pop,https://p.scdn.co/mp3-preview/fa8f017c01fac0e2c6609f902b4e45f00ff45ea9,"e.g. Sharzy ""Ta' Umai""","rgb(160, 142, 8)",4247px,990px,101%,20220119
indie pop rap,https://p.scdn.co/mp3-preview/f140e037fd461c2011c2c43bc534ccf76d816a1b,"e.g. mike. ""These Days""","rgb(172, 134, 9)",6177px,967px,105%,20220119
japanese pop rap,https://p.scdn.co/mp3-preview/f6a2b866971c4c3a18a5c80bffa262d22ec80b9b,"e.g. SALU ""GOOD VIBES ONLY feat. JP THE WAVY, EXILE SHOKICHI""","rgb(172, 142, 9)",5523px,992px,101%,20220119
avant-garde black metal,https://p.scdn.co/mp3-preview/1a775fc156226e74b44738e1fd15afa47aa2780a,"e.g. Ved Buens Ende ""I Sang for the Swans""","rgb(197, 80, 123)",9318px,139px,100%,20220119
chinese new year,https://p.scdn.co/mp3-preview/35d5937ecc3e408a1a50cd882d53dd2de82c4b76,"e.g. Nick Chung ""新年花鼓歌""","rgb(157, 143, 7)",8446px,713px,100%,20220119
swedish underground rap,https://p.scdn.co/mp3-preview/9a5949d7609400bad1625b8ff8fe89b023110659,"e.g. Organism 12 ""Diamanttårar""","rgb(175, 125, 22)",10309px,1036px,100%,20220119
houston rap,https://p.scdn.co/mp3-preview/2e3b2124dc43a3f6caa4a15db316f546aa32b8ab,"e.g. Lil Keke ""Chunk up the Deuce""","rgb(159, 135, 4)",5614px,1095px,105%,20220119
liberian pop,https://p.scdn.co/mp3-preview/e311fe41f5788ca63917bd9da6da51cfecdc7499,"e.g. DenG ""GrateFul""","rgb(173, 141, 19)",4980px,1133px,100%,20220119
rap sardegna,https://p.scdn.co/mp3-preview/7c4b9ac0ec33532b124cc1c8e6ccb2ed92e2e460,"e.g. Cool Caddish ""Merda per gaggi""","rgb(173, 128, 9)",6844px,1095px,102%,20220119
cumbia sonorense,https://p.scdn.co/mp3-preview/79421853161df714010c8ea797e7c4648565b9ca,"e.g. Los Ases de Durango ""Son Tus Perjumenes Mujer""","rgb(163, 138, 10)",11279px,1078px,102%,20220119
malaysian metal,https://p.scdn.co/mp3-preview/32685fde2be5f007c52edafe76854f2efab17105,"e.g. Cromok ""I Don't Belong Here""","rgb(218, 87, 77)",7010px,308px,100%,20220119
mahraganat,https://p.scdn.co/mp3-preview/626e94b05fc23505ffbf1bc43490547832cc7bba,"e.g. El Sawareekh ""مهرجان اخواتى""","rgb(214, 121, 12)",2707px,1124px,101%,20220119
musica amapaense,https://p.scdn.co/mp3-preview/cad8a16b9c4cdfa72730ec7f7c2a93438ef509da,"e.g. Patrícia Bastos ""Dançando com Oxum""","rgb(160, 136, 11)",9012px,776px,100%,20220119
tech trance,https://p.scdn.co/mp3-preview/cff92511609a6bf55f741c31caf0e1fefe88a54d,"e.g. John Askew ""Escapism (FSOE 732)""","rgb(233, 107, 185)",783px,644px,100%,20220119
musique ancienne,https://p.scdn.co/mp3-preview/f6ebf9d5a49a86f357c71b83374d97a986368dcc,"e.g. Gregorio Allegri ""Miserere: I. Miserere mei, Deus""","rgb(44, 159, 65)",18836px,383px,100%,20220119
histoire pour enfants,https://p.scdn.co/mp3-preview/8c68080bbe833719694a44d6b7efcdfcd428d50a,"e.g. Gérard Rouzier ""Le dragon et le chevalier""","rgb(78, 136, 7)",15091px,1177px,100%,20220119
canadian celtic,https://p.scdn.co/mp3-preview/997b9e3d8b7053e3fa9484c2e7a48fc281db56b3,"e.g. The Rankin Family ""You Feel The Same Way Too""","rgb(145, 139, 24)",12898px,531px,101%,20220119
variete francaise,https://p.scdn.co/mp3-preview/6f5a01b0b002f522f96b65b5b972074bfb08e4e7,"e.g. Arcadian ""Folie arcadienne""","rgb(166, 137, 2)",7377px,728px,103%,20220119
musica cabo-verdiana,https://p.scdn.co/mp3-preview/4d494564621e7cea2bbfc61b4584b1c7bd82de72,"e.g. Bana ""Cabinda A Cunene""","rgb(158, 136, 23)",9048px,872px,100%,20220119
north carolina indie,https://p.scdn.co/mp3-preview/e0c95d25d7f20ba8c0bcae5b5ca2a970c2ff13df,"e.g. Lilac Shadows ""Black Lodge""","rgb(139, 136, 39)",12266px,476px,101%,20220119
hampton roads indie,https://p.scdn.co/mp3-preview/6b3e5f2c632af855b0ff3bd69f6011966b62447e,"e.g. The Hunts ""Valentina""","rgb(166, 130, 37)",9775px,447px,100%,20220119
cimbalom,https://p.scdn.co/mp3-preview/323562943fdf038921ea36ff75e308fa49b55343,"e.g. Kálmán Balogh ""Bulgar Cigany Horo""","rgb(107, 152, 107)",16553px,710px,100%,20220119
czech folk rock,https://p.scdn.co/mp3-preview/78af8f8d025cc2a58b5b23233a2e0cd08f9fd9dd,"e.g. Jablkoň ""5 Policajtů""","rgb(145, 138, 14)",10997px,731px,100%,20220119
hololive,https://p.scdn.co/mp3-preview/284052b61113dd2debbce6d418225e25c2d67ea7,"e.g. さくらみこ ""サクラカゼ""","rgb(217, 110, 80)",2257px,513px,101%,20220119
serbian folk,https://p.scdn.co/mp3-preview/a22a2204b25eb84b678eb18b4723cb6536aa69c2,"e.g. Miroslav Ilic ""Pozdravi je, pozdravi""","rgb(139, 142, 23)",13958px,547px,100%,20220119
oulu indie,https://p.scdn.co/mp3-preview/2d069def0b70f8f8ee18f9009468c73855bac8ca,"e.g. Radiopuhelimet ""Naapurit""","rgb(180, 118, 33)",8298px,381px,100%,20220119
italian metal,https://p.scdn.co/mp3-preview/63258e2350ad09398575457847f319816b499be2,"e.g. Secret Sphere ""Lie to Me - Studio Bonus Track""","rgb(183, 24, 120)",9624px,162px,101%,20220119
turkish trap pop,https://p.scdn.co/mp3-preview/f29721812104e0f1ef9947cbd7bc2b828baf7cf2,"e.g. Irmak Arıcı ""Asık Suratım""","rgb(168, 140, 11)",6215px,912px,108%,20220119
birmingham hip hop,https://p.scdn.co/mp3-preview/677ec2b14697c10f5ebcea9851de5d2b1aee1651,"e.g. Mowgs ""Swerve Off""","rgb(168, 131, 19)",10878px,1049px,101%,20220119
modern mod,https://p.scdn.co/mp3-preview/82026859f65f36fba3e47fceab1c1fa236c6bfc8,"e.g. New Street Adventure ""The Big A.C.""","rgb(188, 118, 34)",6361px,431px,100%,20220119
bubblegrunge,https://p.scdn.co/mp3-preview/0dfd36bb0f6c53dae614211b46c13d9264a0777c,"e.g. Remember Sports ""Get Bummed Out""","rgb(164, 126, 41)",9704px,401px,105%,20220119
r&b en espanol,https://p.scdn.co/mp3-preview/7cad94da585c7ca67252e37157ed7cba1d53b149,"e.g. Jesse Baez ""Malibú""","rgb(155, 151, 8)",5951px,1064px,105%,20220119
jangle rock,https://p.scdn.co/mp3-preview/ff949c22aaa17cea8bfe958b8b4dd8cd47fca30e,"e.g. Otter Petter ""Movies""","rgb(150, 139, 51)",8864px,421px,100%,20220119
schlager,https://p.scdn.co/mp3-preview/f951d873da2529146a37fc49af7d10dbc73e8eb5,"e.g. Bernhard Brink ""Du hast mich einmal zu oft angesehen - Xtreme Sound Mix""","rgb(195, 123, 3)",4075px,753px,104%,20220119
finnish trap,https://p.scdn.co/mp3-preview/f3e60ea84193b367801714a8f29f8a0904a6b727,"e.g. ibe ""molemmat""","rgb(156, 149, 7)",3597px,1082px,101%,20220119
rap underground mexicano,https://p.scdn.co/mp3-preview/7e8d6ea1c9e3a5cf9ec9a87f672d9f3048f317ea,"e.g. T-Killa ""Suena""","rgb(175, 126, 7)",7576px,1100px,102%,20220119
corrido,https://p.scdn.co/mp3-preview/328054bb6635d23161b41ad04dd308277e5fb0b1,"e.g. Los Minis de Caborca ""300 Locos""","rgb(164, 139, 1)",11690px,1080px,113%,20220119
musica ayacuchana,https://p.scdn.co/mp3-preview/e6f3928e7de3cd8a62b622e4cd46222d610572ab,"e.g. Dúo Hnos. Gaitán Castro ""Cómo has hecho""","rgb(162, 145, 9)",13153px,1011px,100%,20220119
goregrind,https://p.scdn.co/mp3-preview/a117240c396b61c7280b30a934421fe918a5de81,"e.g. Haemorrhage ""We Are the Gore""","rgb(228, 51, 136)",10124px,168px,100%,20220119
sambalpuri pop,https://p.scdn.co/mp3-preview/1985e0756b34a66d5a832c82f633204eed3ff162,"e.g. Nil Sagar ""Darling""","rgb(200, 112, 2)",11417px,785px,100%,20220119
ensemble stars,https://p.scdn.co/mp3-preview/749b5a21ff571bcb8e7f66b72138dd3dc0d4585f,"e.g. Adam/乱 凪砂(CV.諏訪部順一)、七種 茨(CV.逢坂良太) ""The Beast of the End""","rgb(225, 104, 0)",2735px,429px,100%,20220119
denver metal,https://p.scdn.co/mp3-preview/3c080f5867ad0c40f383bfcc4bd935d86893f416,"e.g. Primitive Man ""Victim""","rgb(224, 77, 113)",7550px,185px,100%,20220119
dutch stoner rock,https://p.scdn.co/mp3-preview/f87e4f6ca7b8a287624d8f110b40717a30a8d382,"e.g. Monomyth ""LHC""","rgb(186, 114, 102)",10014px,225px,100%,20220119
fado de coimbra,https://p.scdn.co/mp3-preview/0b83e3094f76856e1ad8649cdba6dc197417e56d,"e.g. Luiz Goes ""Fado Do Estudante""","rgb(65, 163, 18)",18730px,705px,100%,20220119
fado antigo,https://p.scdn.co/mp3-preview/3dd315ca119a900fc59f25480ccae3712d0f7f40,"e.g. Fernando Farinha ""Menina do Rés-Do-Chão""","rgb(66, 162, 18)",18518px,741px,100%,20220119
utapri,https://p.scdn.co/mp3-preview/1ba1a8a13424f4f90dec0456bbb9ef4e77999452,"e.g. Ittoki Otoya ""Setsugetsuka""","rgb(205, 114, 70)",2509px,449px,100%,20220119
musique mandingue,https://p.scdn.co/mp3-preview/c933b20fcfb4bd212d534c7d735824e1e8c04774,"e.g. Djeneba Seck ""Anka Maliba""","rgb(153, 136, 34)",11978px,1013px,100%,20220119
italian pop punk,https://p.scdn.co/mp3-preview/5ed965afc6bf8f3817aa5c9cb8860336736f8815,"e.g. Why Everyone Left ""No Messages""","rgb(218, 104, 18)",2934px,318px,100%,20220119
