genre,preview_url,preview_track,color,top,left,font_size,run_date
house,https://p.scdn.co/mp3-preview/81e1063337ea616b86a2b74f559af056f0c36fd5,"e.g. MK ""Rhyme Dust""","rgb(205, 126, 101)",1386px,1097px,114%,20230407
j-pop,https://p.scdn.co/mp3-preview/08a7647529f88d368b37f5fe13e5913f0d118bd1,"e.g. GReeeeN ""キセキ""","rgb(187, 123, 21)",5110px,530px,114%,20230407
underground hip hop,https://p.scdn.co/mp3-preview/7d078241996955770586cca4c131a0f40558473d,"e.g. Robb Bank$ ""It's Lifted""","rgb(161, 138, 16)",8895px,962px,114%,20230407
country rock,https://p.scdn.co/mp3-preview/5646b7a32792d3033b8c51a627662bfedf62338d,"e.g. Nitty Gritty Dirt Band ""Fishin' in the Dark""","rgb(133, 133, 19)",13035px,707px,113%,20230407
corridos tumbados,https://p.scdn.co/mp3-preview/5516dc1ed5c5e3f0441ebd352805dc19aab478da,"e.g. Los Hijos De Garcia ""18 Libras""","rgb(160, 142, 1)",13052px,1017px,113%,20230407
soul,https://p.scdn.co/mp3-preview/2715d996ea639659d0a8f5c64b98f32315b91487,"e.g. The Staple Singers ""I'll Take You There""","rgb(114, 132, 18)",15094px,839px,113%,20230407
sertanejo universitario,https://p.scdn.co/mp3-preview/d6e26c9e94485b5ee0ebd3e7221ccf692c556280,"e.g. Guilherme & Santiago ""Se Ele Soubesse - Ao Vivo Em Goiânia / 2022""","rgb(177, 134, 1)",9445px,833px,113%,20230407
metal,https://p.scdn.co/mp3-preview/2cb1d059304223a0ad3603e7f7d60dcfc6de3e7f,"e.g. Judas Priest ""Breaking the Law""","rgb(217, 82, 56)",8304px,238px,113%,20230407
canadian contemporary r&b,https://p.scdn.co/mp3-preview/5f2b6bdfef946a9828c2e08a1cc917ce3ce8aad3,"e.g. K. Forest ""Potent""","rgb(132, 151, 27)",9691px,802px,113%,20230407
funk carioca,https://p.scdn.co/mp3-preview/322750c331cc27524db597a7a306c4542d412a61,"e.g. ZAAC ""Mais Uma""","rgb(179, 134, 4)",6832px,1186px,113%,20230407
europop,https://p.scdn.co/mp3-preview/b1b05ce2da3bc9fa2d46ffecdbb038fd9ef0f3dd,"e.g. Aqua ""Barbie Girl""","rgb(184, 128, 21)",3739px,768px,113%,20230407
latin arena pop,https://p.scdn.co/mp3-preview/2ffd146aa3e8f2af2d83fa6fb1661921a508179a,"e.g. Sandoval ""A quien tú decidiste amar""","rgb(175, 136, 3)",6208px,684px,113%,20230407
indie rock,https://p.scdn.co/mp3-preview/ac78c3cf4cee09f267f768bd9bbecf80e93ccacf,"e.g. Spoon ""Inside Out""","rgb(163, 126, 60)",9681px,460px,113%,20230407
k-pop boy group,https://p.scdn.co/mp3-preview/8d330aa14dd3a7e4541c6a10c0391835e3b95d3f,"e.g. UP10TION ""What If Love""","rgb(199, 123, 16)",3924px,735px,113%,20230407
chicago rap,https://p.scdn.co/mp3-preview/8b4df6eb62f625a66273c766fae7462508e8df5c,"e.g. FBG Duck ""Exposing Me Remix (feat. Rooga)""","rgb(165, 140, 8)",6571px,1010px,112%,20230407
hip pop,https://p.scdn.co/mp3-preview/d90599da1f405fc0372874334c9121811d7de9c4,"e.g. Mýa ""Case Of The Ex (Whatcha Gonna Do)""","rgb(165, 132, 6)",5285px,1010px,112%,20230407
post-grunge,https://p.scdn.co/mp3-preview/e84ad771658af4923f3f112e666d50af47feb4ae,"e.g. Fuel ""Shimmer""","rgb(204, 112, 13)",4672px,320px,112%,20230407
neo soul,https://p.scdn.co/mp3-preview/597c8872623a125ae24de1193f3f4ae8bf534411,"e.g. Jill Scott ""Golden""","rgb(147, 136, 12)",7204px,889px,112%,20230407
sertanejo pop,https://p.scdn.co/mp3-preview/d784c65283696ab6e3ef4eebeeff8a1f8e6a2351,"e.g. Gustavo Moura & Rafael ""Cara de Golpe""","rgb(188, 134, 1)",8572px,837px,112%,20230407
sertanejo,https://p.scdn.co/mp3-preview/4e75196b572d1a65f3edc51e4ff7403766db539d,"e.g. Matogrosso & Mathias ""Tentei Te Esquecer - Ao Vivo""","rgb(172, 136, 1)",9665px,839px,112%,20230407
modern alternative rock,https://p.scdn.co/mp3-preview/30f8e1d29d8498a7aed0293ad6a54e434b46fdaf,"e.g. Des Rocs ""Used to the Darkness""","rgb(191, 116, 18)",5562px,415px,112%,20230407
reggaeton flow,https://p.scdn.co/mp3-preview/eeeec701e3156ea86afc34cd912ae01a09f01fe5,"e.g. Sammy & Falsetto ""Yo Sé Que Tú Quieres""","rgb(187, 143, 6)",3739px,1181px,112%,20230407
canadian hip hop,https://p.scdn.co/mp3-preview/e85a56ed4407d9113362d2df746918214a278c2e,"e.g. Lil Berete ""100 Bricks""","rgb(156, 144, 6)",8492px,1036px,112%,20230407
new wave,https://p.scdn.co/mp3-preview/37e6049e5c604a5a0b0c0c5ef68208f72e0fed38,"e.g. The Human League ""Don't You Want Me""","rgb(183, 116, 39)",4884px,607px,112%,20230407
indonesian pop,https://p.scdn.co/mp3-preview/4d8ec580c44d5e66fd759a4916fa2e1f3a0f2d86,"e.g. Yovie Widianto ""Menyesal""","rgb(146, 142, 14)",9139px,584px,112%,20230407
k-pop girl group,https://p.scdn.co/mp3-preview/2b2afb82b5e6c8d698ab6957a8db3630ea2cc14b,"e.g. Dalshabet ""Joker""","rgb(203, 129, 22)",2914px,889px,112%,20230407
conscious hip hop,https://p.scdn.co/mp3-preview/4de6f2f297444b9d4ef371d7f4dd11ad5cb7b0ec,"e.g. R.A. The Rugged Man ""Chains""","rgb(176, 120, 12)",9816px,1042px,112%,20230407
rap metal,https://p.scdn.co/mp3-preview/68e78220dd2b8d02d1677fad823b30abd27a9b53,"e.g. Coal Chamber ""Loco""","rgb(217, 93, 25)",5536px,444px,112%,20230407
stomp and holler,https://p.scdn.co/mp3-preview/06879b94e321463fd8e20cb3d8b267d5f78c4450,"e.g. Langhorne Slim ""Changes""","rgb(131, 143, 31)",12713px,541px,112%,20230407
banda,https://p.scdn.co/mp3-preview/f252a4fcb17bfe979b6f0b8b5a06713fa8201b91,"e.g. Chuy Lizarraga y Su Banda Tierra Sinaloense ""Partido En Dos""","rgb(147, 141, 11)",10934px,989px,111%,20230407
toronto rap,https://p.scdn.co/mp3-preview/61ebaf8d740c0a85f3006529301ad242a4b918ef,"e.g. 6ixbuzz ""No Bacardi""","rgb(153, 148, 3)",6969px,1060px,111%,20230407
urbano mexicano,https://p.scdn.co/mp3-preview/7e92251cfd55122896ed3a53ed41cced5d1426c9,"e.g. DAAZ ""MOTEL CALIFORNIA""","rgb(162, 145, 8)",6420px,1058px,111%,20230407
italian hip hop,https://p.scdn.co/mp3-preview/3c70c039e499c75bcd6f028ce8a5ccc960a264fe,"e.g. TY1 ""STANOTTE (feat. Coez, Massimo Pericolo)""","rgb(180, 134, 8)",7649px,968px,111%,20230407
spanish pop,https://p.scdn.co/mp3-preview/1d0ee503661fd53e95d34607a23f447a44080d8d,"e.g. Conchita ""El Viaje""","rgb(174, 132, 5)",7737px,725px,111%,20230407
pop punk,https://p.scdn.co/mp3-preview/a1afebf0671d957bc8c15e860d05728543638a53,"e.g. State Champs ""Stitches""","rgb(208, 106, 8)",4658px,349px,111%,20230407
indie folk,https://p.scdn.co/mp3-preview/cf3fd6bac587a0cffe04816e8170cbbf277a32f0,"e.g. River Whyless ""Motel 6""","rgb(103, 152, 33)",14117px,574px,111%,20230407
blues rock,https://p.scdn.co/mp3-preview/655b73ac73b40131a594c407d41955ca22f9a745,"e.g. Free ""All Right Now""","rgb(151, 119, 34)",13746px,742px,111%,20230407
east coast hip hop,https://p.scdn.co/mp3-preview/386db4ce6c6be300bbdcb10704fb17f1bb679863,"e.g. Jeru The Damaja ""Me Or The Papes""","rgb(180, 113, 14)",7414px,1111px,111%,20230407
funk,https://p.scdn.co/mp3-preview/ef2c59a916249d860115a1fb2f99c0854a6b6b25,"e.g. Rick James ""Super Freak""","rgb(148, 124, 31)",11009px,891px,111%,20230407
trap argentino,https://p.scdn.co/mp3-preview/83e28467673def81b5532925eed615b4da55c30f,"e.g. Neo Pistea ""Tumbando el Club (feat. C.R.O, Obiewanshot, YSY A, Cazzu, Khea, Lucho SSJ, Coqeéin Montana, Marcianos Crew & Duki) - Remix""","rgb(154, 151, 7)",6508px,1099px,111%,20230407
singer-songwriter,https://p.scdn.co/mp3-preview/77cf1e4d997ce99403198038b03cc9350d03efc8,"e.g. Tim Hardin ""How Can We Hang On To A Dream""","rgb(104, 145, 17)",14879px,712px,111%,20230407
bedroom pop,https://p.scdn.co/mp3-preview/45a9e95ff784263b7397cb38b93b27b3e20c0e5f,"e.g. TEMPOREX ""Numbers""","rgb(127, 148, 39)",9458px,717px,111%,20230407
new romantic,https://p.scdn.co/mp3-preview/af3bb246bafc1d1e3fa4a1a6915b49b2c3e19e3d,"e.g. Heaven 17 ""Temptation - 12"" Version / Remastered 2016""","rgb(180, 120, 36)",4213px,696px,111%,20230407
indie poptimism,https://p.scdn.co/mp3-preview/4badb0e24ef25b462c689171f86ae263e92ed5a2,"e.g. VÉRITÉ ""Somebody Else""","rgb(167, 139, 18)",4715px,654px,111%,20230407
viral pop,https://p.scdn.co/mp3-preview/963bb61c9806ccc7e70fce4ab342c56e9c377f01,"e.g. Tyler Ward ""Shallow - Acoustic""","rgb(122, 152, 6)",11441px,759px,110%,20230407
francoton,https://p.scdn.co/mp3-preview/b66560dc13ee8658592301cbb6827aa9f16df21c,"e.g. RIDSA ""Nous Deux""","rgb(176, 134, 5)",7810px,881px,110%,20230407
slap house,https://p.scdn.co/mp3-preview/fa3080d608f400605f8607f0da0eaa32a1de2117,"e.g. Yves V ""Don't Hurt Me (What Is Love)""","rgb(203, 130, 55)",2259px,870px,110%,20230407
dark trap,https://p.scdn.co/mp3-preview/654b151fb3c0c74e3805cabede80dd45f4d3ffdb,"e.g. Kamiyada+ ""ProductOfDrugs (Prod. The Virus and Antidote)""","rgb(164, 143, 22)",4275px,979px,110%,20230407
alternative hip hop,https://p.scdn.co/mp3-preview/39fff0a2956734306aec155594bba375aad62302,"e.g. Black Star ""Definition""","rgb(175, 118, 33)",10659px,1012px,110%,20230407
west coast rap,https://p.scdn.co/mp3-preview/a7de34356ccce53cc289ca0f789fdd9f05b64740,"e.g. Mack 10 ""Nothin' But The Cavi Hit""","rgb(173, 122, 7)",5223px,1160px,110%,20230407
alternative r&b,https://p.scdn.co/mp3-preview/de4ce8beb5ae08e8fbaffb7775c27c05d3086729,"e.g. Mereba ""Sandstorm (feat. JID)""","rgb(144, 141, 25)",8725px,960px,110%,20230407
emo rap,https://p.scdn.co/mp3-preview/b155b46ec99a25abc68d8ca189772812dc613216,"e.g. yung van ""I Waited on You, You Never Came""","rgb(146, 150, 18)",6044px,820px,110%,20230407
disco,https://p.scdn.co/mp3-preview/c8e62c272be0fd81117f2059aaa6b5eaaa1e5b73,"e.g. Sister Sledge ""We Are Family - 1995 Remaster""","rgb(160, 122, 22)",8279px,875px,110%,20230407
hoerspiel,https://p.scdn.co/mp3-preview/414971446b832d5c6b68e93dea3a22d3bbd0625c,"e.g. Michael Ende ""Momo - Teil 01""","rgb(96, 101, 0)",15472px,1315px,110%,20230407
quiet storm,https://p.scdn.co/mp3-preview/184d7bc77159a53bffe1930a0179ae9138c78ef9,"e.g. The Emotions ""Best of My Love""","rgb(147, 126, 15)",10187px,839px,110%,20230407
psychedelic rock,https://p.scdn.co/mp3-preview/05f447c40e70104836b5bc626e6ac8e838b22145,"e.g. Love ""Everybody’s Gotta Live""","rgb(139, 119, 32)",13503px,735px,110%,20230407
indie soul,https://p.scdn.co/mp3-preview/9a55dcce4df6c5d4f6cc0c598254bbfee0fee136,"e.g. Two Another ""Keeping Me Under""","rgb(144, 142, 75)",7302px,954px,110%,20230407
miami hip hop,https://p.scdn.co/mp3-preview/6048a01d19b29cf864db0c8b5d53178ad792e689,"e.g. Ball Greezy ""Nice & Slow (feat. Lil Dred)""","rgb(174, 134, 6)",4105px,1069px,110%,20230407
progressive house,https://p.scdn.co/mp3-preview/ffc856d161f635114f329c7ad4862161a303769c,"e.g. Estiva ""Hero""","rgb(207, 126, 114)",1946px,735px,110%,20230407
boy band,https://p.scdn.co/mp3-preview/fbceacf8250390bbab391f16694dbc85a63dbcd3,"e.g. Five ""Keep On Movin'""","rgb(172, 131, 3)",3529px,720px,110%,20230407
desi hip hop,https://p.scdn.co/mp3-preview/0a060a28cbb86d142b8cbf92201ba4e766ac7027,"e.g. Ikka ""WOH""","rgb(181, 131, 12)",7191px,1014px,110%,20230407
puerto rican pop,https://p.scdn.co/mp3-preview/fb31bfbc0231fb39619ead7cbdc87b5a84947302,"e.g. Ednita Nazario ""A Que No Le Cuentas""","rgb(179, 136, 5)",6255px,929px,110%,20230407
uk dance,https://p.scdn.co/mp3-preview/d156060faa3d61d5fa3ea817f7ebc4008a954549,"e.g. Nathan Dawe ""21 Reasons (feat. Ella Henderson)""","rgb(201, 130, 51)",2155px,962px,110%,20230407
electronica,https://p.scdn.co/mp3-preview/723823fc69400fdf4dd0ada971633170961b668e,"e.g. Caribou ""Can't Do Without You""","rgb(158, 139, 129)",4179px,866px,110%,20230407
indietronica,https://p.scdn.co/mp3-preview/5a725e2dd691b76eb2e266a5fef464ce3d3b992f,"e.g. Miike Snow ""Animal""","rgb(170, 136, 70)",4187px,684px,110%,20230407
