genre,preview_url,preview_track,color,top,left,font_size,run_date
coral gospel,https://p.scdn.co/mp3-preview/b7d68be299d7ab260398b0a18394d90891f52767,"e.g. Coral Unasp ""Nada Se Compara""","rgb(115, 148, 27)",11731px,402px,100%,20221008
goralski,https://p.scdn.co/mp3-preview/d66c3aab75135292a5606f8038b1952275f479c8,"e.g. Kapela Stanisława Ogórka ""Góralu czy Ci Nie Żal""","rgb(131, 146, 5)",11613px,781px,100%,20221008
mexican power metal,https://p.scdn.co/mp3-preview/62f069a8757ca677b099ca39706bd00da687a022,"e.g. Agora ""En la Nada""","rgb(209, 104, 41)",6539px,258px,100%,20221008
egyptian hip hop,https://p.scdn.co/mp3-preview/1126e89eee92e82e86f9f0e22f131ad33433ee15,"e.g. Moscow ""مش شايفك""","rgb(148, 143, 17)",10969px,1002px,102%,20221008
sinhala pop,https://p.scdn.co/mp3-preview/801465c6e2ba91af47fe5253d4b0b7ece3279b87,"e.g. Mahiru Senarathne ""Charitha Attalage Medley""","rgb(141, 146, 10)",10956px,829px,101%,20221008
turbo folk,https://p.scdn.co/mp3-preview/0a4b727a77a279c37ccee7d4b5e3f4e85b980abe,"e.g. Dara Bubamara ""Bebe Ko Te J...""","rgb(187, 125, 2)",5973px,753px,104%,20221008
israelite hip hop,https://p.scdn.co/mp3-preview/10ecf7ad4008fdcee49255ce04ac0f29cfee0160,"e.g. Beloved Daud ""No Sleep""","rgb(150, 143, 11)",10834px,988px,100%,20221008
baiao,https://p.scdn.co/mp3-preview/ee73c04fc68d1ac2731d9a0adb90be506d7e2806,"e.g. Joao Do Vale ""Carcará""","rgb(146, 132, 41)",13795px,846px,100%,20221008
pakistani hip hop,https://p.scdn.co/mp3-preview/70bfa729642eecdb6833d86c92857497c196f310,"e.g. Faris Shafi ""Nazar""","rgb(161, 145, 9)",6742px,1096px,104%,20221008
classic cantopop,https://p.scdn.co/mp3-preview/dc3943321f51dfaa886b73f9c3b133810d682043,"e.g. Rowena Cortes ""傳說""","rgb(125, 146, 4)",11018px,605px,102%,20221008
christian trap,https://p.scdn.co/mp3-preview/fe47855d63f7520937b92abaf33c30fb0719ea5c,"e.g. Dru Bex ""No Exit""","rgb(163, 141, 8)",8469px,1002px,102%,20221008
schlager,https://p.scdn.co/mp3-preview/34b606670bc1d1e1dbfe65ca1f2f2f9c8ae5a216,"e.g. Oliver Frank ""Italienische Sehnsucht""","rgb(199, 123, 3)",3546px,745px,104%,20221008
polish hip hop,https://p.scdn.co/mp3-preview/fddcc81e498262a3611446187a63f20431b40b68,"e.g. Pezet ""Jeden Świat""","rgb(177, 131, 11)",7804px,1043px,109%,20221008
upstate ny rap,https://p.scdn.co/mp3-preview/27116ce6cf220821e2e8baf48644119d399d700a,"e.g. Elcamino ""Ghetto Luv""","rgb(160, 136, 8)",11130px,990px,102%,20221008
maga rap,https://p.scdn.co/mp3-preview/c2094056d8df124e39eed5c929dab6a9fefc7d39,"e.g. Tyson James ""Maga Boys""","rgb(165, 143, 5)",7259px,1078px,101%,20221008
rap sardegna,https://p.scdn.co/mp3-preview/b88b03b56fca9d99a7ab8fca49ad72d4ed81977a,"e.g. Cool Caddish ""Merda per gaggi""","rgb(172, 128, 9)",7360px,1094px,101%,20221008
turkish hip hop,https://p.scdn.co/mp3-preview/d7ffe97e67cd83e11cfd159061257f982b39561d,"e.g. Patron ""GAF""","rgb(164, 139, 22)",7335px,1028px,107%,20221008
baltimore hip hop,https://p.scdn.co/mp3-preview/60bcb1b77cb8a37b3ff62546caf75875fa75adf8,"e.g. YBS Skola ""Shinning""","rgb(157, 146, 2)",5879px,1103px,101%,20221008
marimba de guatemala,https://p.scdn.co/mp3-preview/34f9706becc2e01056cfe1c5ede9c7a0b253554f,"e.g. Marimba Maderas Chapinas ""Mi Lupita""","rgb(161, 152, 82)",10265px,1143px,100%,20221008
oc rap,https://p.scdn.co/mp3-preview/22ddc6ae18eb3f6d7657613d3c8ae4c240c57cd9,"e.g. Erick Yung ""Mariposa""","rgb(146, 147, 4)",7271px,1039px,101%,20221008
jazz double bass,https://p.scdn.co/mp3-preview/7b040397b0eaf654b1773c6b13fabfa47d3d78a8,"e.g. Ron Carter ""Bye Bye Blackbird""","rgb(77, 148, 116)",17620px,803px,100%,20221008
uk contemporary jazz,https://p.scdn.co/mp3-preview/095b3906cb25eacfba13e1e7e610440ba457813c,"e.g. Ebi Soda ""Something to Do in the Future""","rgb(99, 146, 113)",15847px,871px,102%,20221008
rock catala,https://p.scdn.co/mp3-preview/f12af8caef199cd463fcc1c152f8ed95253d816e,"e.g. Feliu Ventura ""Història d'un sofà""","rgb(146, 136, 18)",10662px,682px,101%,20221008
japanese classical piano,https://p.scdn.co/mp3-preview/b18ad3b987d6d3fbc239ca9dc7738550717ada91,"e.g. Mao Fujita ""II. Adagio""","rgb(36, 159, 200)",20369px,526px,100%,20221008
southeast asian post-rock,https://p.scdn.co/mp3-preview/90ec825bf50bd3d73f8335932fd7ec30a3397551,"e.g. 甜梅號 ""月娘總是照著我們""","rgb(158, 136, 174)",9580px,334px,100%,20221008
australian indie folk,https://p.scdn.co/mp3-preview/843ddf639024fe49d87eca594fe9e086bbb1a039,"e.g. Michael Dunstan ""Home""","rgb(119, 151, 25)",11918px,638px,103%,20221008
dortmund indie,https://p.scdn.co/mp3-preview/bc2fd0e58c8258ad6b5d59f920637bf04fd953c2,"e.g. Walking On Rivers ""Overachiever""","rgb(189, 116, 35)",4529px,506px,100%,20221008
classic turkish pop,https://p.scdn.co/mp3-preview/662fbb17cb29baaeb8e7a6ea3b47d667c3025ba1,"e.g. Rana Alagöz ""Aşkın Gözü Kör Mü""","rgb(129, 138, 14)",14790px,555px,102%,20221008
alt-idol,https://p.scdn.co/mp3-preview/89d87ad3d3e05f1d36d7e712c5ac6576e63b8180,"e.g. Ringwanderung ""パルス""","rgb(223, 107, 29)",2490px,471px,100%,20221008
middle east hip hop,https://p.scdn.co/mp3-preview/888354141e69e39ec270a0a0a490fcf056a2b7a2,"e.g. Bu Kolthoum ""SAWWAN""","rgb(156, 135, 15)",8698px,930px,101%,20221008
indie valenciana,https://p.scdn.co/mp3-preview/6c9d6a7a49eadb7756ab4385578a4c27b8173fbe,"e.g. La Fúmiga ""Cap. 2: Havia de Passar""","rgb(175, 131, 26)",6478px,467px,100%,20221008
sunshine pop,https://p.scdn.co/mp3-preview/763d8180795ecc185627b846dff2ae95a43b7884,"e.g. The Cyrkle ""Red Rubber Ball""","rgb(126, 132, 8)",14051px,660px,103%,20221008
anime latino,https://p.scdn.co/mp3-preview/150a54a01eeffc9d46dfa1f12a2d5b5d7bf87bc2,"e.g. The Covers Duo ""Butterfly (Digimon)""","rgb(195, 121, 30)",4183px,544px,101%,20221008
cimbalom,https://p.scdn.co/mp3-preview/ed10af4d37987f15508454f0dc1d8cec1eef7448,"e.g. Kálmán Balogh ""Bulgar Cigany Horo""","rgb(107, 152, 106)",17244px,707px,100%,20221008
candombe,https://p.scdn.co/mp3-preview/f916276f941b3db5e66ad78d3351e71cc29692f1,"e.g. Alejandro Luzardo ""Rabo de Nube""","rgb(158, 129, 38)",10870px,967px,100%,20221008
hampton roads indie,https://p.scdn.co/mp3-preview/5438ebd36b86e174310e54370861b2e213ed2f83,"e.g. The Hunts ""Valentina""","rgb(166, 130, 38)",10039px,444px,100%,20221008
musica cabo-verdiana,https://p.scdn.co/mp3-preview/6a80e26b7f12566bf5b4de2b4526044ebaf0e803,"e.g. Bana ""Pontin Pontin""","rgb(158, 136, 24)",9422px,869px,100%,20221008
world,https://p.scdn.co/mp3-preview/93bae3c44f7d0ecd451baece13b3aa48240f4eab,"e.g. Habib Koité ""Wassiye""","rgb(147, 135, 39)",12140px,892px,104%,20221008
czech folk rock,https://p.scdn.co/mp3-preview/044196040f64df178a230497449e6d1c869a19ce,"e.g. Jablkoň ""5 Policajtů""","rgb(145, 138, 13)",11265px,731px,100%,20221008
north carolina indie,https://p.scdn.co/mp3-preview/4a0c64f4049f8369e2933e6ccd3e53e41eea0c07,"e.g. Lilac Shadows ""Black Lodge""","rgb(139, 136, 39)",12449px,474px,101%,20221008
modern alternative rock,https://p.scdn.co/mp3-preview/31a0d10a5aa96a05eec038feaadceaa7507f5eb5,"e.g. Des Rocs ""Let Me Live / Let Me Die""","rgb(190, 117, 19)",5383px,410px,113%,20221008
oulu indie,https://p.scdn.co/mp3-preview/9b2e45d1a291af8dce78a689374077696166b976,"e.g. Moses Hazy ""Shadow of Kim""","rgb(180, 119, 33)",8587px,382px,100%,20221008
worcester ma indie,https://p.scdn.co/mp3-preview/5c6663126fc99b51520b1fbdbdbe57c748ba3658,"e.g. Twelveyes ""Pack O' Wolves""","rgb(172, 121, 22)",8810px,469px,100%,20221008
uk melodic rap,https://p.scdn.co/mp3-preview/98f97f4eb41bb0a88c2230c177286eace6bd8d57,"e.g. Nino Uptown ""Lose Me""","rgb(151, 149, 5)",10735px,1050px,102%,20221008
modern mod,https://p.scdn.co/mp3-preview/cfa16dd7d93cb81081edbdb5e460aa8a172aaf61,"e.g. New Street Adventure ""The Big A.C.""","rgb(189, 117, 34)",6637px,422px,100%,20221008
pakistani pop,https://p.scdn.co/mp3-preview/fc50c2db0d0e2ed3160bfe17ffbfafda6265fc77,"e.g. Sajjad Ali ""Lagaya Dil""","rgb(144, 134, 25)",13761px,707px,103%,20221008
brisbane indie,https://p.scdn.co/mp3-preview/7f30b9f90b83d675f9ed1ca4a5189699e48764e7,"e.g. WAAX ""Same Same""","rgb(177, 123, 34)",7333px,376px,101%,20221008
south sudanese pop,https://p.scdn.co/mp3-preview/363b51a1b5afcf88a5363186b8007f3ac8ba8ad3,"e.g. Alijoma Mabil ""Nhieedu""","rgb(174, 141, 13)",5788px,1089px,100%,20221008
telugu worship,https://p.scdn.co/mp3-preview/dea00fbf614cbb5c063b9e30ab689ad8cae48036,"e.g. Prabhu Pammi ""Naa Sarvam""","rgb(151, 141, 16)",9793px,767px,100%,20221008
deep psychobilly,https://p.scdn.co/mp3-preview/ef85e589557421be7030d15fd935adcf156461e6,"e.g. Voodoo Swing ""Hillbilly Rock'n'Roll""","rgb(217, 88, 32)",9779px,526px,100%,20221008
ukrainian hip hop,https://p.scdn.co/mp3-preview/a057a1b4e5f344a7158133f87662919f7e2c67d0,"e.g. PVNCH ""AGRO""","rgb(166, 134, 9)",8946px,1058px,101%,20221008
yu-mex,https://p.scdn.co/mp3-preview/67399ba4cf6e33b5dbfd40fa5f7aa07f5e667104,"e.g. Krunoslav-Kićo Slabinac ""Zbog Jedne Divne Crne Žene""","rgb(135, 141, 8)",13029px,526px,100%,20221008
contemporary gospel,https://p.scdn.co/mp3-preview/7b61c1b45d1cf9e284e374eec0abc0ffd03790af,"e.g. Doc McKenzie ""I'll Be Alright""","rgb(163, 119, 5)",11328px,602px,101%,20221008
greek rock,https://p.scdn.co/mp3-preview/37c1fbfd43c4053d16a183d49425334bbd864d01,"e.g. 1000mods ""Vidage""","rgb(182, 122, 49)",5849px,376px,100%,20221008
japanese hardcore,https://p.scdn.co/mp3-preview/d4d20937f4dc8a5a8e56b9d86e83741ce285deb0,"e.g. KRUELTY ""ANCIENT WORDS""","rgb(231, 60, 90)",10073px,197px,100%,20221008
indiana hip hop,https://p.scdn.co/mp3-preview/e17cde1cf79cae60b3a2518290f3d4d7da16c72a,"e.g. Poloboy Nunu ""Come Outside""","rgb(159, 140, 6)",6704px,1011px,101%,20221008
chasidic pop,https://p.scdn.co/mp3-preview/e7017066440a79f692e21a8270b18477e25bee39,"e.g. יואלי קליין ""לבוא אל המלך""","rgb(167, 128, 12)",9670px,602px,100%,20221008
kasi rap,https://p.scdn.co/mp3-preview/3d45ee6b7ffec425b64964e75c08ec16968ebc03,"e.g. Pro Kid ""Bhampa""","rgb(173, 131, 7)",7133px,1015px,101%,20221008
hungarian choir,https://p.scdn.co/mp3-preview/f97aea70ae7c51ae754a061a2a16dcb7fc55877e,"e.g. Cantemus ""Requiem in C Minor, MH 559: Kyrie""","rgb(41, 148, 56)",20335px,216px,100%,20221008
cosmic post-rock,https://p.scdn.co/mp3-preview/f4de7fa886adb3ccf6762df265e11f95926a576e,"e.g. Tides From Nebula ""Dopamine""","rgb(126, 143, 203)",10049px,226px,100%,20221008
assyrian pop,https://p.scdn.co/mp3-preview/9b19318af9a2cd1a9c32ab9454277d369a5776e9,"e.g. Juliana Jendo ""Barwari""","rgb(169, 132, 4)",7186px,733px,100%,20221008
swedish reggae,https://p.scdn.co/mp3-preview/b3d9d2413ac683a44e846d2f9471a87474c246bf,"e.g. Syster Sol ""Kärleksrevolt!""","rgb(168, 138, 15)",6379px,1087px,101%,20221008
west-vlaamse hip hop,https://p.scdn.co/mp3-preview/59743b0dc5ec37f0974da43f4d89d82e005ae944,"e.g. 'T Hof Van Commerce ""Kom Mor Ip""","rgb(158, 134, 8)",11574px,1087px,100%,20221008
musica tabasquena,https://p.scdn.co/mp3-preview/7c9d96229487e9937e141e7dbf2963c98d687da4,"e.g. Mani Colash ""Mini Mini""","rgb(174, 133, 16)",8104px,1182px,100%,20221008
corrido,https://p.scdn.co/mp3-preview/d1b247089d708c4812e3167446cf091e3adad907,"e.g. Los Minis de Caborca ""300 Locos""","rgb(163, 139, 1)",12455px,1078px,115%,20221008
