genre,preview_url,preview_track,color,top,left,font_size,run_date
iskelma,https://p.scdn.co/mp3-preview/5b20aae96732b5d5774d6d61e6b2699a168c26f5,"e.g. Neljänsuora ""Mansikkaa ja valkoapilaa""","rgb(149, 138, 4)",8897px,677px,102%,20220419
indie valenciana,https://p.scdn.co/mp3-preview/5eb008800c2c763879e0b1e671a9045704d125b8,"e.g. La Fúmiga ""Cap. 2: Havia de passar (feat. The Tyets)""","rgb(175, 130, 27)",6590px,465px,100%,20220419
traditional country,https://p.scdn.co/mp3-preview/f17682f6d7c86dfdbed1de635d93d3dc75eaf095,"e.g. Roy Acuff ""Wabash Cannonball""","rgb(83, 148, 17)",16755px,906px,101%,20220419
dutch classical piano,https://p.scdn.co/mp3-preview/972fb1d9270d6bcac6e3005a3590ee08e48a516f,"e.g. Dmitri Shostakovich ""Piano Concerto No. 1 in C Minor, Op. 35: I. Allegretto""","rgb(34, 164, 218)",20450px,543px,100%,20220419
musica popular amazonense,https://p.scdn.co/mp3-preview/9c457fa415443c371a9f94a45154c399fa7f1cd5,"e.g. Boi Bumbá Caprichoso ""Povo Festeiro da Ilha""","rgb(170, 136, 16)",9436px,889px,100%,20220419
southern gospel,https://p.scdn.co/mp3-preview/5adc0b8d5253f6509dc40d6e0a48d71dfef5f8df,"e.g. The Nelons ""Come Morning""","rgb(118, 143, 14)",13278px,550px,101%,20220419
musica cabo-verdiana,https://p.scdn.co/mp3-preview/9eda79cda24e52f49fd72020fc90ba94a27f8489,"e.g. Bulimundo ""Bulimundo""","rgb(158, 136, 23)",9314px,873px,100%,20220419
audiophile vocal,https://p.scdn.co/mp3-preview/5a4e335500ceeece18dd1bb6df350a07d2c4c86b,"e.g. Jacintha ""Here's to Life""","rgb(68, 161, 7)",16428px,791px,100%,20220419
goralski,https://p.scdn.co/mp3-preview/a1f2f71da42ae2cdc4755a035bc359c938cfd086,"e.g. Gronicki ""Nasza Miłość""","rgb(131, 146, 5)",11550px,785px,100%,20220419
rap tuga underground,https://p.scdn.co/mp3-preview/36735a184931089082c11afd782fc142f90ecf1d,"e.g. Sam The Kid ""Sendo Assim""","rgb(160, 130, 30)",11043px,1005px,100%,20220419
english indie rock,https://p.scdn.co/mp3-preview/521b4a65cac3757ce079325ad0d1611415664603,"e.g. Sports Team ""Here's The Thing""","rgb(187, 121, 22)",5132px,390px,102%,20220419
norwegian alternative rock,https://p.scdn.co/mp3-preview/b2a8b9e1436cc217bd99981de90e83407dad23a6,"e.g. Blood Command ""A Villain's Monologue""","rgb(186, 109, 74)",9275px,297px,100%,20220419
baiao,https://p.scdn.co/mp3-preview/1eddc13ae9c884a41d3ad68f5d2e06179611a147,"e.g. Luiz Gonzaga ""O Xote das Meninas - Ela Só Quer Só Pensa em Namorar""","rgb(147, 132, 41)",13562px,848px,100%,20220419
adventista,https://p.scdn.co/mp3-preview/acc3bf702ad310f87fbfbee5bbe12ca5b0aa6d4d,"e.g. Rodolfo Vasquez ""Campeon De Amor""","rgb(103, 159, 23)",12824px,450px,101%,20220419
czech hip hop,https://p.scdn.co/mp3-preview/d72e21b1ccf0c2a8dce5ac8e9fb45a4d1db46a58,"e.g. Smack ""Další rok""","rgb(167, 139, 10)",6533px,1031px,103%,20220419
pakistani hip hop,https://p.scdn.co/mp3-preview/494e89489cb6a84da03b01b14bd6fd6f136e1f42,"e.g. Faris Shafi ""Lafz""","rgb(162, 144, 10)",7352px,1096px,102%,20220419
polish hip hop,https://p.scdn.co/mp3-preview/1f37435eed982c495cffcc4a4bc0c8e3a5c3a227,"e.g. Borixon ""MIŚ""","rgb(177, 131, 11)",7326px,1043px,109%,20220419
italian underground hip hop,https://p.scdn.co/mp3-preview/aa05094adc8c7cc5ad9b588a9f7ac89cef9f351c,"e.g. Mistaman ""Che Farai""","rgb(187, 121, 18)",9733px,994px,103%,20220419
avant-garde black metal,https://p.scdn.co/mp3-preview/55f28259b513c1f403869a998f97002041832349,"e.g. Ved Buens Ende ""I Sang for the Swans""","rgb(197, 80, 123)",9535px,138px,100%,20220419
carnaval,https://p.scdn.co/mp3-preview/cea0546dee7654b080561e7f6cb1857318db05c3,"e.g. Johnny Gold ""Daar Mot Een Piemel In""","rgb(207, 119, 8)",3390px,807px,102%,20220419
venda pop,https://p.scdn.co/mp3-preview/a36263f6b6971b1a83aba6574105ab1f51c187f4,"e.g. Colbert Mukwevho ""Nne Na Inwi""","rgb(160, 144, 17)",8838px,990px,100%,20220419
indonesian pop rock,https://p.scdn.co/mp3-preview/76dfc2efbca6e95b8de200c54511f10a0336e715,"e.g. Five Minutes ""Semakin Ku Kejar Semakin Kau Jauh (SKSJ)""","rgb(167, 133, 11)",6269px,482px,104%,20220419
swedish underground rap,https://p.scdn.co/mp3-preview/00568ce61508c6fb4bc2b3a851273a2ebc9595c5,"e.g. Organism 12 ""Diamanttårar""","rgb(175, 125, 22)",10511px,1035px,100%,20220419
melanesian pop,https://p.scdn.co/mp3-preview/7c69d9686e19c856baa7752dba37c78706db1ab6,"e.g. Sharzy ""Ta' Umai""","rgb(160, 142, 7)",4355px,992px,101%,20220419
schlager,https://p.scdn.co/mp3-preview/f891adc834353348048589b052638f3f37b57d71,"e.g. Jörg Bausch ""Am Zuckerwattenstand""","rgb(198, 123, 3)",3553px,747px,104%,20220419
liberian pop,https://p.scdn.co/mp3-preview/8c45ddab37682e3d76ec401f0b386ae4cf932c25,"e.g. DenG ""Kemah""","rgb(173, 141, 19)",5190px,1132px,100%,20220419
malawian pop,https://p.scdn.co/mp3-preview/e324dadd8e7c8e1f54bf432c4e7f7eae829f8654,"e.g. Kell Kay ""Mpaka Kale""","rgb(156, 144, 9)",10698px,1039px,100%,20220419
malaysian metal,https://p.scdn.co/mp3-preview/98d3875b507954e1e964a471a630fa14bfce1964,"e.g. Cromok ""I Don't Belong Here""","rgb(218, 87, 77)",7117px,307px,100%,20220419
classical harp,https://p.scdn.co/mp3-preview/970de8b07426ba99728b813fb0d9e4801c64bb52,"e.g. Johann Sebastian Bach ""Ave Maria""","rgb(28, 175, 182)",20297px,631px,100%,20220419
tech trance,https://p.scdn.co/mp3-preview/b89fdfa31f6d30f8729a85300665869a19a95421,"e.g. John Askew ""When Darkness Comes""","rgb(233, 107, 185)",803px,640px,100%,20220419
japanese classical piano,https://p.scdn.co/mp3-preview/83c699b8d4820d51d8d7c181456e81b9d7520e77,"e.g. Frédéric Chopin ""ショパン:ノクターン 第2番 変ホ長調 作品9の2""","rgb(37, 159, 200)",20036px,530px,100%,20220419
musica calabrese,https://p.scdn.co/mp3-preview/fa994c2c870fb36ca93b0683ef9a7f23dc61069c,"e.g. I Calabruzi ""Oilì oilà""","rgb(153, 139, 11)",9585px,764px,100%,20220419
samba,https://p.scdn.co/mp3-preview/f12156d0ecf8ef9d4e78dfddb30cf84eccbcefa5,"e.g. Dona Ivone Lara ""Sonho Meu""","rgb(125, 140, 27)",14426px,867px,105%,20220419
dalarna indie,https://p.scdn.co/mp3-preview/79defcd2417425b20e34351404137fb6fcf55e1d,"e.g. Mimikry ""En flicka som är stark""","rgb(164, 128, 23)",9742px,418px,101%,20220419
canadian celtic,https://p.scdn.co/mp3-preview/d5dc146febf60fd1652692b454100a4db2dc2ddc,"e.g. The Rankin Family ""You Feel The Same Way Too""","rgb(145, 139, 24)",13056px,530px,101%,20220419
taiwan indie,https://p.scdn.co/mp3-preview/0bb7e2cb22fd8e39b690fd526e3d546f71a407c0,"e.g. Wayne's so Sad ""台北流浪指南""","rgb(150, 136, 34)",8405px,521px,102%,20220419
vancouver metal,https://p.scdn.co/mp3-preview/2de360aa2316e6e364e88f5e068a83b2b4f810be,"e.g. Archspire ""Drone Corpse Aviator""","rgb(208, 87, 90)",7773px,244px,100%,20220419
blues latinoamericano,https://p.scdn.co/mp3-preview/2b97ba36f5436e55695dba2b12b37cc01d154273,"e.g. Pappo's Blues ""Ruta 66""","rgb(169, 125, 24)",10427px,650px,100%,20220419
czech folk rock,https://p.scdn.co/mp3-preview/044196040f64df178a230497449e6d1c869a19ce,"e.g. Jablkoň ""5 Policajtů""","rgb(145, 138, 14)",11178px,730px,100%,20220419
cimbalom,https://p.scdn.co/mp3-preview/ed10af4d37987f15508454f0dc1d8cec1eef7448,"e.g. Kálmán Balogh ""Bulgar Cigany Horo""","rgb(107, 152, 107)",16948px,709px,100%,20220419
north carolina indie,https://p.scdn.co/mp3-preview/4a0c64f4049f8369e2933e6ccd3e53e41eea0c07,"e.g. Lilac Shadows ""Black Lodge""","rgb(139, 136, 38)",12385px,477px,101%,20220419
hampton roads indie,https://p.scdn.co/mp3-preview/5438ebd36b86e174310e54370861b2e213ed2f83,"e.g. The Hunts ""Valentina""","rgb(166, 130, 38)",9582px,448px,100%,20220419
emo trap italiana,https://p.scdn.co/mp3-preview/dbbe5eae15e06f38bf7669fc569ffb1600e1f8d3,"e.g. Nisba ""Volevo dirti""","rgb(170, 139, 20)",5623px,863px,101%,20220419
italian post-hardcore,https://p.scdn.co/mp3-preview/2f55915a94f9366de42cdbe50c6c5f9cec00bcf1,"e.g. Gazebo Penguins ""Senza di te""","rgb(187, 112, 80)",9644px,305px,100%,20220419
dutch r&b,https://p.scdn.co/mp3-preview/ff36646ddca4760fe9606071dca98b4e98e256aa,"e.g. Joshua J ""No Reply""","rgb(138, 148, 14)",7841px,951px,101%,20220419
italian metal,https://p.scdn.co/mp3-preview/b687a62f6c676028e0820452283a642e5fc2e12a,"e.g. Trick or Treat ""Creepy Symphony""","rgb(184, 22, 121)",9741px,159px,101%,20220419
oulu indie,https://p.scdn.co/mp3-preview/d5c6ca0960c71368b9e21320cba388aceb2f1366,"e.g. Sweat Shop Boys ""Bulldog Slime""","rgb(180, 118, 33)",8314px,382px,100%,20220419
modern mod,https://p.scdn.co/mp3-preview/cfa16dd7d93cb81081edbdb5e460aa8a172aaf61,"e.g. New Street Adventure ""The Big A.C.""","rgb(188, 118, 34)",6465px,430px,100%,20220419
modern bollywood,https://p.scdn.co/mp3-preview/513c79a6bcf41d75e0f9c7441b8709c3f7f34d7e,"e.g. Javed Ali ""Srivalli (From ""Pushpa The Rise Part - 01"")""","rgb(154, 131, 11)",11202px,761px,113%,20220419
japanese hardcore,https://p.scdn.co/mp3-preview/d4d20937f4dc8a5a8e56b9d86e83741ce285deb0,"e.g. KRUELTY ""ANCIENT WORDS""","rgb(231, 60, 90)",9853px,196px,100%,20220419
jangle rock,https://p.scdn.co/mp3-preview/4af5906f6773d73b755a89a1abd24dd80db30de0,"e.g. Otter Petter ""Tie Your Hands""","rgb(150, 139, 51)",8970px,420px,100%,20220419
deep downtempo fusion,https://p.scdn.co/mp3-preview/d3b33f801c0dd989e60a7f97dc5aa5421fb3f037,"e.g. Cinema 33 ""Solar Sail""","rgb(108, 156, 165)",13596px,370px,100%,20220419
alaska hip hop,https://p.scdn.co/mp3-preview/c60ce538af5c2afe860cae71caa85d0d660ab072,"e.g. Tayy Tarantino ""Living Fast""","rgb(150, 145, 4)",8402px,1039px,100%,20220419
antilliaanse rap,https://p.scdn.co/mp3-preview/077f77d41df40858300cd3517a414dc86e8d1d17,"e.g. Jaido ""CYPHER #1""","rgb(161, 144, 10)",7552px,1111px,101%,20220419
hungarian choir,https://p.scdn.co/mp3-preview/f97aea70ae7c51ae754a061a2a16dcb7fc55877e,"e.g. Michael Haydn ""Requiem in C Minor, MH 559: Kyrie""","rgb(41, 148, 56)",19998px,218px,100%,20220419
romanian trap,https://p.scdn.co/mp3-preview/6c5ea38a56f8c14504f799f024d177a925c1484b,"e.g. PRNY ""Abilli""","rgb(166, 146, 14)",5764px,1094px,102%,20220419
ukrainian metalcore,https://p.scdn.co/mp3-preview/5def644f9eaea33571cb6c51e8e41a242dc211a6,"e.g. Space Of Variations ""Tibet""","rgb(223, 96, 29)",3281px,271px,100%,20220419
australian choir,https://p.scdn.co/mp3-preview/eca196e8ac46365eec199ffed72034a820537beb,"e.g. John Rutter ""The Lord Bless You And Keep You""","rgb(36, 159, 66)",20474px,180px,100%,20220419
progressive thrash,https://p.scdn.co/mp3-preview/40bb88cb78cc1b6663b2a74195a9b9b60fadbc12,"e.g. Vektor ""Tetrastructural Minds""","rgb(217, 92, 83)",7453px,242px,100%,20220419
juju,https://p.scdn.co/mp3-preview/b57354ccc0392394f4d07af2e8d707397fcd1135,"e.g. Chief Commander Ebenezer Obey ""Iba F'Oluwa/Ajokodabi Ile (Highlife Juju Yoruba)""","rgb(167, 119, 42)",12308px,1107px,100%,20220419
italian folk metal,https://p.scdn.co/mp3-preview/69b6c5b76e08e1481ab992e7a69e66e83e99f748,"e.g. Furor Gallico ""La caccia morta""","rgb(211, 100, 32)",4963px,229px,100%,20220419
dutch stoner rock,https://p.scdn.co/mp3-preview/73e757273d3eb1845b093378c0d1685e53275cf0,"e.g. Monomyth ""LHC""","rgb(186, 114, 101)",10248px,225px,100%,20220419
musica ayacuchana,https://p.scdn.co/mp3-preview/d51970d04f0a3b5f24f2fbadeee0241210ef44f2,"e.g. Yolanda Pinares ""Pañuelo Blanco""","rgb(162, 145, 11)",13339px,1009px,100%,20220419
fado antigo,https://p.scdn.co/mp3-preview/29ac1769f51bdda195dfb50763db46b25a27c3ee,"e.g. Fernando Farinha ""Menina do Rés-Do-Chão""","rgb(67, 162, 18)",18990px,740px,100%,20220419
fado de coimbra,https://p.scdn.co/mp3-preview/b5e0e14e522de285bf87352e459e41a7ff61ab7c,"e.g. Luiz Goes ""Fado Do Estudante""","rgb(65, 163, 18)",19208px,704px,100%,20220419
italian pop punk,https://p.scdn.co/mp3-preview/412eceb92fcf23e0bc6fdec174bef2ead5945788,"e.g. Why Everyone Left ""No Messages""","rgb(218, 104, 18)",3009px,316px,100%,20220419
musique mandingue,https://p.scdn.co/mp3-preview/fef203bafa021af81a7e1a36a1d8d1aee6b718f7,"e.g. Ramata Diakité ""Deri Faramandi""","rgb(153, 136, 34)",12258px,1011px,100%,20220419
christian hard rock,https://p.scdn.co/mp3-preview/69ecd023c51d4b34280298cdd07fe5fbf0359c18,"e.g. Spoken ""Through It All""","rgb(205, 110, 25)",4268px,271px,100%,20220419
boston punk,https://p.scdn.co/mp3-preview/2b24c8c640573a21e9f5e0a4c948d13140295ea7,"e.g. Darkbuster ""Cheap Wine""","rgb(229, 81, 22)",9361px,284px,101%,20220419
german pagan metal,https://p.scdn.co/mp3-preview/47ae4a0ee84ba0c685667b10f4586473138e66fb,"e.g. Obscurity ""Bergischer Hammer""","rgb(222, 84, 97)",5331px,163px,100%,20220419
canadian hardcore,https://p.scdn.co/mp3-preview/5da8591c1786924535738bc91961771fed922e1f,"e.g. S.H.I.T. ""Feeding Time""","rgb(235, 63, 55)",8588px,205px,100%,20220419
doomgaze,https://p.scdn.co/mp3-preview/e4eae4a8b93749b7dbf9f0a1e219a0c88ee90090,"e.g. Holy Fawn ""Dark Stone""","rgb(139, 128, 171)",9596px,101px,101%,20220419
australian black metal,https://p.scdn.co/mp3-preview/bf44f13666496dbd3f84aa0dc9faa5f69d149c0b,"e.g. Deströyer 666 ""I Am the Wargod - Ode to the Battle Slain""","rgb(194, 67, 166)",9926px,48px,100%,20220419
german melodeath,https://p.scdn.co/mp3-preview/a020e7a4365a678cfae8c8540a365f3d8a7e84e1,"e.g. Kambrium ""Toss a Coin to Your Witcher""","rgb(225, 80, 77)",5629px,175px,100%,20220419
death 'n' roll,https://p.scdn.co/mp3-preview/e6550a7e77df5c725849f951a09ad7b92e4ea6ad,"e.g. Entombed ""Wolverine Blues""","rgb(231, 70, 112)",9459px,186px,100%,20220419
water,https://p.scdn.co/mp3-preview/d76a7879d0444c959a62f322cb0d98960e361872,"e.g. Rivulet ""Sleep On The Ocean""","rgb(179, 0, 200)",16295px,39px,102%,20220419
djent,https://p.scdn.co/mp3-preview/bd2154647525b6da4dfc58d6a462770da74340e8,"e.g. Monuments ""False Providence (feat. Mick Gordon)""","rgb(214, 92, 103)",5766px,240px,102%,20220419
italian death metal,https://p.scdn.co/mp3-preview/f4a584fc96080f071ddb373a43702ee7bead2041,"e.g. Hour of Penance ""Cast the First Stone""","rgb(227, 62, 122)",7441px,177px,100%,20220419
brazilian post-hardcore,https://p.scdn.co/mp3-preview/7c429eb5e6783114f9eef5f0812347c97091c88c,"e.g. Aurora Rules ""O Espaço""","rgb(225, 81, 27)",7167px,309px,100%,20220419
pittsburgh metal,https://p.scdn.co/mp3-preview/9930ae7184505563c870e91712f864533fe75e22,"e.g. Lady Beast ""Reaper""","rgb(215, 74, 92)",10565px,196px,100%,20220419
