genre,preview_url,preview_track,color,top,left,font_size,run_date
zim gospel,https://p.scdn.co/mp3-preview/d86896988e75f0b4f341a72b78cdf9b7fa206046,"e.g. Charles Charamba ""Ndinovimba Nemi""","rgb(158, 136, 4)",9654px,655px,100%,20220106
classic pakistani pop,https://p.scdn.co/mp3-preview/d852b2d08b04b55e1415d13748ff6501a9ea4cc3,"e.g. Noor Jehan ""Mujhse Pehli Si Mohabbat""","rgb(133, 134, 32)",14350px,731px,103%,20220106
candombe,https://p.scdn.co/mp3-preview/5a6b3342a2ece487153c18488c9d0511674daba3,"e.g. Jorginho Gularte ""Tambor, Tambora""","rgb(158, 129, 38)",10345px,969px,100%,20220106
muzica usoara,https://p.scdn.co/mp3-preview/bc7345fe2072265de54d3e70451ffdd99dbcc24f,"e.g. Dan Spataru ""Drumurile""","rgb(128, 143, 7)",13036px,620px,100%,20220106
taiwan indie,https://p.scdn.co/mp3-preview/b92c4668881b4a57553b3f2afdf33b43ef6edcfa,"e.g. Sorry Youth ""暗流""","rgb(150, 136, 34)",8094px,516px,102%,20220106
rwandan gospel,https://p.scdn.co/mp3-preview/bc4f7fc01c8ee96d4a939b3e355948bf8d79d3fe,"e.g. Apollinaire Habonimana ""Ndacafis'impamvu""","rgb(142, 143, 2)",8612px,668px,100%,20220106
sunshine pop,https://p.scdn.co/mp3-preview/1e016f28a51ad3297df56605c673774c80160d30,"e.g. The Cyrkle ""Red Rubber Ball""","rgb(126, 132, 8)",13619px,664px,103%,20220106
musica andina chilena,https://p.scdn.co/mp3-preview/69b18a43087793fbf86d7409e783ff719d9c8b68,"e.g. Inti-Illimani ""Alturas""","rgb(125, 135, 37)",14249px,799px,101%,20220106
fado instrumental,https://p.scdn.co/mp3-preview/3cb6a481ef78f6cee3076820685925f59f22ca68,"e.g. Custódio Castelo ""In agradecimento Miss Morna""","rgb(105, 162, 143)",15747px,760px,100%,20220106
manitoba indie,https://p.scdn.co/mp3-preview/c629c51dfe2b8be7b4cceb6b1309eba89538777d,"e.g. Royal Canoe ""77-76""","rgb(136, 141, 28)",10924px,548px,100%,20220106
jam band,https://p.scdn.co/mp3-preview/b260d3587e766c938474f062565b3dd1b0c000bb,"e.g. moe. ""Silver Sun""","rgb(155, 126, 59)",12306px,696px,104%,20220106
blues latinoamericano,https://p.scdn.co/mp3-preview/c4ae126b4a4fe08867a125a663472f17bc21b414,"e.g. Pappo's Blues ""Ruta 66""","rgb(170, 125, 25)",10037px,648px,100%,20220106
dutch r&b,https://p.scdn.co/mp3-preview/5510d973d40db8c020cd92b691f0c0639cef592d,"e.g. Full Crate ""A Storm on a Summers Day""","rgb(139, 148, 14)",7574px,946px,101%,20220106
pop costarricense,https://p.scdn.co/mp3-preview/6bfc14c41e44dd86db90bea159658fc17146dfbf,"e.g. GIMARIO ""Pensándote - Remix""","rgb(173, 141, 11)",7861px,1025px,100%,20220106
syro-aramaic chant,https://p.scdn.co/mp3-preview/96014ca3f8b558c26c9690315ed138f28f25b382,"e.g. Chaldean Assyrian Syriac Aramaic ""Ave Maria in Chaldean""","rgb(53, 172, 25)",18212px,362px,100%,20220106
musica popular paraense,https://p.scdn.co/mp3-preview/b48e5389c6ffed54e35d70e087f44265c7050936,"e.g. Arraial Do Pavulagem ""Cachoeira Prateada""","rgb(163, 139, 22)",8847px,898px,101%,20220106
sasscore,https://p.scdn.co/mp3-preview/36753faa0043142ce2d5669c6c34eba2933f7d3a,"e.g. An Albatross ""Return of the Lazer Viking""","rgb(212, 74, 104)",10245px,274px,100%,20220106
italian metal,https://p.scdn.co/mp3-preview/63258e2350ad09398575457847f319816b499be2,"e.g. Secret Sphere ""Lie to Me - Studio Bonus Track""","rgb(183, 24, 121)",9691px,158px,101%,20220106
modern bollywood,https://p.scdn.co/mp3-preview/033c367317d7eebdf997416a932030c5646697b6,"e.g. Javed Ali ""Guzarish""","rgb(153, 131, 12)",11009px,755px,113%,20220106
brazilian rockabilly,https://p.scdn.co/mp3-preview/8b850dd5604568b89cc106cc3e67b37dc8d18ac9,"e.g. Os Catalepticos ""Cannibal Holocaust""","rgb(192, 110, 32)",9666px,543px,100%,20220106
west virginia indie,https://p.scdn.co/mp3-preview/2e4b0c1c91df1a454a8615f0afad71b15984efdf,"e.g. John R. Miller ""Shenandoah Shakedown""","rgb(182, 116, 45)",10222px,407px,100%,20220106
musica popular amazonense,https://p.scdn.co/mp3-preview/5021edc64f0877b252698fbb9bf9d0d5e1068726,"e.g. Boi Bumbá Caprichoso ""O Ritmo É de Boi""","rgb(167, 136, 16)",9174px,867px,100%,20220106
jazz puertorriqueno,https://p.scdn.co/mp3-preview/1cbed194331a5af1fcbce567f7b922f764e31e77,"e.g. Bobby Valentin ""Mi Ritmo Es Bueno""","rgb(156, 123, 96)",14872px,1032px,100%,20220106
taiwan graduation song,https://p.scdn.co/mp3-preview/830f7e03f444e473a4cecf75f9d3cd8ff83f19c3,"e.g. 啟程合唱小組 ""啟程 - 2016高中原創畢業歌大合唱""","rgb(97, 154, 8)",13991px,510px,100%,20220106
jazz guitar trio,https://p.scdn.co/mp3-preview/e915e843cc158999299b34d5e9a63aa008ac6913,"e.g. Wes Montgomery Trio ""Moanin'""","rgb(71, 157, 168)",17458px,996px,100%,20220106
macross,https://p.scdn.co/mp3-preview/113e34ea32c8dc0403c7958800778006bca93b92,"e.g. ランカ・リー=中島愛 ""星間飛行""","rgb(169, 123, 24)",7024px,413px,100%,20220106
chinese punk,https://p.scdn.co/mp3-preview/cb7e824b0e487255a973d60047c30357538e49cf,"e.g. Brain Failure ""Coming Down To Beijing""","rgb(212, 95, 28)",6267px,423px,100%,20220106
chamame brasilero,https://p.scdn.co/mp3-preview/30d7827063c40e6da82ae48428727e216bfb4416,"e.g. Grupo Pantanal ""Coisas do poeira Amelia""","rgb(158, 138, 23)",9890px,908px,100%,20220106
deep downtempo fusion,https://p.scdn.co/mp3-preview/b230ce7216f572d2b38dbac6d490e3c19e3edfeb,"e.g. Cinema 33 ""Solar Sail""","rgb(108, 156, 165)",13115px,369px,100%,20220106
contemporary gospel,https://p.scdn.co/mp3-preview/309370d808af9fd27f886794ec54bacab79ae0d7,"e.g. Doc McKenzie ""I'll Be Alright""","rgb(162, 119, 6)",11430px,604px,101%,20220106
finnish trap,https://p.scdn.co/mp3-preview/472f8ec4e4828553a12179e1bbe9f605389675f0,"e.g. ibe ""molemmat""","rgb(156, 148, 7)",3592px,1080px,101%,20220106
german drill,https://p.scdn.co/mp3-preview/42f50525552858a5802898199db3adbf3df5ad34,"e.g. OSAMA ""Wax""","rgb(164, 140, 21)",7099px,1110px,104%,20220106
carnaval,https://p.scdn.co/mp3-preview/8a4ba58251a2b04b7964430e0be2613905bc75c5,"e.g. Tim Schalkx ""Max Verstappen (hoe heet de zoon van…)""","rgb(201, 121, 7)",3699px,783px,102%,20220106
venda pop,https://p.scdn.co/mp3-preview/f57020ce3f5fe0df8202a873960052b76947c380,"e.g. Colbert Mukwevho ""Nne Na Inwi""","rgb(160, 144, 17)",8859px,989px,100%,20220106
psychokore,https://p.scdn.co/mp3-preview/bc88c262123ce6294ffdfc7f235c2bb1d25c7f11,"e.g. Blokkmonsta ""Zeiten sind mies""","rgb(184, 128, 17)",5757px,996px,101%,20220106
assyrian pop,https://p.scdn.co/mp3-preview/c49d316c7ea9c5c4d9e3e6ea49cd2717fd1dcc1a,"e.g. Linda George ""Jwanqeleh""","rgb(173, 131, 3)",6380px,741px,100%,20220106
polish folk metal,https://p.scdn.co/mp3-preview/2df64508ee84204952047165aedbdad71004040b,"e.g. Radogost ""Raróg""","rgb(189, 94, 102)",8741px,223px,100%,20220106
deep southern trap,https://p.scdn.co/mp3-preview/8668c216fce86cacc55903ea56c21aa54af9e243,"e.g. Mista Cain ""Rubberband Crazy""","rgb(164, 138, 5)",4925px,1090px,101%,20220106
rap chileno,https://p.scdn.co/mp3-preview/1028cc6b9e7023b555b28dcc6903c53492e28053,"e.g. Mente Sabia Crú ""¿Clásicos?""","rgb(173, 129, 19)",10418px,1082px,103%,20220106
malawian pop,https://p.scdn.co/mp3-preview/2fe6d87f33be55467be15e04d8146fc274bca1b2,"e.g. Onesimus ""Solomoni""","rgb(158, 143, 9)",10099px,1045px,100%,20220106
trival,https://p.scdn.co/mp3-preview/c3fe386cb6b0f218f9acab31063a403d63119e63,"e.g. El Pelón del Mikrophone ""La Cumbia Tribalera (feat. Edwin Luna y La Trakalosa de Monterrey & Grupo Violento)""","rgb(190, 135, 64)",2479px,1192px,100%,20220106
deep swedish rock,https://p.scdn.co/mp3-preview/80d6978154f7d06da0855a1655948c3f5b93ef55,"e.g. King Leaf Experience ""Fire At Will""","rgb(196, 107, 19)",6899px,399px,100%,20220106
tanzanian traditional,https://p.scdn.co/mp3-preview/6b16b1c86e01f1e68f4393f4c4b8cdd03fb930aa,"e.g. Mbaraka Mwinshehe ""Shida Pt 1 & 2""","rgb(119, 137, 34)",14925px,819px,100%,20220106
indonesian folk,https://p.scdn.co/mp3-preview/02edefc6fc8b7abe4dbf62555adad4fe77aa6217,"e.g. Figura Renata ""Rasa & Karsa""","rgb(106, 157, 25)",13196px,607px,102%,20220106
kolkata indie,https://p.scdn.co/mp3-preview/0175a8eec58779bb9356a7b42aa9a5adcee7240a,"e.g. Anupam Roy ""Journey Song""","rgb(147, 139, 9)",9076px,672px,100%,20220106
mambo,https://p.scdn.co/mp3-preview/f72094502468941a81bda9473c01866469d50f4f,"e.g. Cachao ""Cogele el Golpe""","rgb(140, 128, 69)",14886px,1010px,101%,20220106
haitian gospel,https://p.scdn.co/mp3-preview/74aec46f5db0f8402d0a42775d057e52e9ae11a9,"e.g. Jackson Chery ""Ou Leve Mwen""","rgb(152, 138, 10)",10262px,607px,100%,20220106
classic bangla pop,https://p.scdn.co/mp3-preview/dd990debe79b06b10772687414f3ba05d7c5c044,"e.g. Bappa Mazumder ""Ami Chini Go Chini""","rgb(100, 152, 23)",15125px,635px,101%,20220106
musica calabrese,https://p.scdn.co/mp3-preview/ef8087c8f5b49b8cc0d27b9bbf35eb6310e4e8fe,"e.g. I Calabruzi ""Fior Di Cucuzza""","rgb(154, 139, 10)",8846px,764px,100%,20220106
wyoming indie,https://p.scdn.co/mp3-preview/931706b9cd085fff5cc72a846b2bf994eca9c1dc,"e.g. Teenage Bottlerocket ""Bigger Than Kiss""","rgb(170, 124, 31)",9186px,465px,100%,20220106
swedish rock-and-roll,https://p.scdn.co/mp3-preview/b389221e9ea3980580362dea59a95a1839eb3593,"e.g. Hep Stars ""Cadillac""","rgb(177, 122, 69)",10654px,655px,100%,20220106
indie cristao,https://p.scdn.co/mp3-preview/dcaf02c3e24eae3e1799b869a8fa726ed16b1e3f,"e.g. Marco Telles ""Até Sozim""","rgb(122, 151, 14)",11012px,507px,100%,20220106
tollywood,https://p.scdn.co/mp3-preview/605887b7a466744b34fe232c071a32bed9d970e4,"e.g. Jaspreet Jasz ""Seeti Maar""","rgb(175, 128, 8)",6852px,1006px,103%,20220106
channel pop,https://p.scdn.co/mp3-preview/308a9ab01459bdacedcc0deee8aa9d86fbfc558a,"e.g. Rachel Talbott ""Disney Medley""","rgb(119, 154, 10)",10765px,760px,102%,20220106
southern gospel,https://p.scdn.co/mp3-preview/6b23b101f2808322a08d7a2df5a83fd8c6e6e2de,"e.g. The Nelons ""If God Pulled Back The Curtain""","rgb(119, 143, 14)",12912px,548px,101%,20220106
chicago bop,https://p.scdn.co/mp3-preview/d7b269c2a2d3dbfc873a4af56ce6ad8ce778da30,"e.g. Matti Baybee ""Nobody Business""","rgb(157, 146, 2)",4690px,973px,103%,20220106
dutch classical piano,https://p.scdn.co/mp3-preview/713a97089e3599ae1d90b75da6011542e0329dfd,"e.g. Johann Sebastian Bach """"Was mir behagt, ist nur die muntre Jagd"" Cantata, BWV 208: 9. Schafe können sicher weiden (Arr. For Piano Four Hands by Mary Howe)""","rgb(34, 164, 218)",19826px,541px,100%,20220106
spanish new wave,https://p.scdn.co/mp3-preview/411d3a5eb6e14bcf796086549b88242536d32a84,"e.g. La Dama Se Esconde ""La tierra de los sueños""","rgb(189, 119, 20)",5911px,644px,103%,20220106
goralski,https://p.scdn.co/mp3-preview/7ce988ae18bb96eb5c7c0e43ae216a79dd657f96,"e.g. Kapela Ogórki ""Karcmorecka""","rgb(131, 146, 5)",11220px,783px,100%,20220106
italian post-hardcore,https://p.scdn.co/mp3-preview/0cc099645e5608a27996cb8f81d8fadef397c97d,"e.g. Gazebo Penguins ""Senza di te""","rgb(187, 112, 81)",9679px,297px,100%,20220106
turbo folk,https://p.scdn.co/mp3-preview/483c2b17a8a21a082bcc29fe89ddbf11ca79b9a7,"e.g. Dara Bubamara ""Bebe Ko Te J...""","rgb(188, 125, 2)",5630px,753px,103%,20220106
garage rock mexicano,https://p.scdn.co/mp3-preview/38b222a163265d45a59895583bedfd67bc2c45e3,"e.g. Ultrasonicas ""Monstruo Verde""","rgb(205, 105, 58)",5493px,352px,100%,20220106
haitian dance,https://p.scdn.co/mp3-preview/c1575da9d782f15fdd5b67011b6a325e5897ed2f,"e.g. Tabou Combo ""Tu as volé""","rgb(178, 127, 25)",6963px,968px,100%,20220106
english indie rock,https://p.scdn.co/mp3-preview/ab459c647a8104a16aa9dc73f9975264bf7e4ed8,"e.g. Sports Team ""Here's The Thing""","rgb(187, 121, 22)",5113px,385px,102%,20220106
turkish singer-songwriter,https://p.scdn.co/mp3-preview/80f0349649a9ac6a5c6ae77f81b4a39129a1a2f0,"e.g. Yiğit Seferoğlu ""Uğruna Savaşlar Verilmiş Gibisin""","rgb(131, 148, 13)",10618px,693px,103%,20220106
malagasy folk,https://p.scdn.co/mp3-preview/6628ed57fb2e644dbc1dc669ce68d21d20523cf9,"e.g. Jaojoby ""Tia anao zaho""","rgb(141, 137, 44)",12011px,1002px,100%,20220106
worcester ma indie,https://p.scdn.co/mp3-preview/00301e5021118e1086d6782d40d191891832ba28,"e.g. Twelveyes ""Basement""","rgb(174, 121, 23)",8069px,462px,100%,20220106
musica afroperuana,https://p.scdn.co/mp3-preview/b9d22f6473fbdbcc768c7fc7d5d7fce83d551381,"e.g. Perú Negro ""Alcatraz""","rgb(143, 138, 28)",12235px,1102px,100%,20220106
japanese pop rap,https://p.scdn.co/mp3-preview/f6a2b866971c4c3a18a5c80bffa262d22ec80b9b,"e.g. SALU ""GOOD VIBES ONLY feat. JP THE WAVY, EXILE SHOKICHI""","rgb(172, 142, 9)",5646px,991px,101%,20220106
chinese new year,https://p.scdn.co/mp3-preview/35d5937ecc3e408a1a50cd882d53dd2de82c4b76,"e.g. Nick Chung ""新年花鼓歌""","rgb(157, 143, 7)",8437px,710px,100%,20220106
christian trap,https://p.scdn.co/mp3-preview/fee9d1e57ac66078339d01e4b4217a132fb8ce1c,"e.g. Dru Bex ""No Exit""","rgb(163, 140, 8)",7348px,996px,102%,20220106
melanesian pop,https://p.scdn.co/mp3-preview/fa8f017c01fac0e2c6609f902b4e45f00ff45ea9,"e.g. Sharzy ""Ta' Umai""","rgb(160, 142, 8)",4226px,989px,101%,20220106
czsk hip hop,https://p.scdn.co/mp3-preview/4bc75676d59293d28d762682759a0f118dbab78c,"e.g. Kontrafakt ""Reklama na Rap""","rgb(170, 139, 12)",6626px,1019px,104%,20220106
spa,https://p.scdn.co/mp3-preview/576938e2cde624006a50984ba84bda2cacce44a6,"e.g. Asian Spa Music Meditation ""Meditation Background Music""","rgb(92, 65, 202)",16875px,122px,100%,20220106
nordnorsk rap,https://p.scdn.co/mp3-preview/fb65e5d4cee1f3dea5011848332f238ed246d7a6,"e.g. RSP & Thomax ""Nordaførr""","rgb(171, 132, 32)",5782px,996px,100%,20220106
swedish underground rap,https://p.scdn.co/mp3-preview/9a5949d7609400bad1625b8ff8fe89b023110659,"e.g. Organism 12 ""Diamanttårar""","rgb(175, 125, 22)",10136px,1034px,100%,20220106
houston rap,https://p.scdn.co/mp3-preview/d8766ae87dc0e86c04289b0fc8a0f1be25d9c6a0,"e.g. Big Pokey ""Who Dat Talking Down""","rgb(160, 135, 4)",5596px,1095px,105%,20220106
liberian pop,https://p.scdn.co/mp3-preview/e311fe41f5788ca63917bd9da6da51cfecdc7499,"e.g. DenG ""GrateFul""","rgb(173, 141, 20)",5139px,1131px,100%,20220106
malaysian metal,https://p.scdn.co/mp3-preview/32685fde2be5f007c52edafe76854f2efab17105,"e.g. Cromok ""I Don't Belong Here""","rgb(218, 87, 77)",6985px,304px,100%,20220106
cumbia sonorense,https://p.scdn.co/mp3-preview/79421853161df714010c8ea797e7c4648565b9ca,"e.g. Los Ases de Durango ""Son Tus Perjumenes Mujer""","rgb(163, 138, 10)",11051px,1075px,102%,20220106
mahraganat,https://p.scdn.co/mp3-preview/626e94b05fc23505ffbf1bc43490547832cc7bba,"e.g. El Sawareekh ""مهرجان اخواتى""","rgb(214, 121, 12)",2691px,1122px,101%,20220106
batidao romantico,https://p.scdn.co/mp3-preview/f4fd4419aa9176c71f5fde14b44596afe8fe3052,"e.g. MC Bruninho ""Sou Favela""","rgb(168, 150, 5)",4785px,1186px,102%,20220106
deep tech house,https://p.scdn.co/mp3-preview/53443828ffa0dd26aa97847958ddb83cb9e1b5ba,"e.g. CamelPhat ""Cola""","rgb(195, 139, 201)",211px,1415px,101%,20220106
hindustani classical,https://p.scdn.co/mp3-preview/a49e7c21e6d57a6a4cfb30ba9c43fb7f50dbb0da,"e.g. Traditional ""Raga:Darbari Kanada in Taal Jhoomra,Drut Teentaal ""Eri Bir Ri and Kinbairan Kaan Bhare-Ustad Amir Khan"" - Original""","rgb(109, 141, 100)",16981px,572px,100%,20220106
musica amapaense,https://p.scdn.co/mp3-preview/cad8a16b9c4cdfa72730ec7f7c2a93438ef509da,"e.g. Patrícia Bastos ""Dançando com Oxum""","rgb(160, 136, 11)",9027px,774px,100%,20220106
tech trance,https://p.scdn.co/mp3-preview/cff92511609a6bf55f741c31caf0e1fefe88a54d,"e.g. John Askew ""Escapism (FSOE 732)""","rgb(233, 107, 185)",782px,641px,100%,20220106
musique ancienne,https://p.scdn.co/mp3-preview/f6ebf9d5a49a86f357c71b83374d97a986368dcc,"e.g. Gregorio Allegri ""Miserere: I. Miserere mei, Deus""","rgb(44, 159, 65)",18819px,379px,100%,20220106
histoire pour enfants,https://p.scdn.co/mp3-preview/8c68080bbe833719694a44d6b7efcdfcd428d50a,"e.g. Gérard Rouzier ""Le dragon et le chevalier""","rgb(78, 136, 7)",15070px,1176px,100%,20220106
medieval rock,https://p.scdn.co/mp3-preview/90f862989ffb48411a6b34281a6f973d0423a2e6,"e.g. Versengold ""Thekenmädchen""","rgb(191, 111, 35)",6353px,419px,102%,20220106
classic turkish pop,https://p.scdn.co/mp3-preview/ab3678b394a6a19e068f42a9799171ad857561d6,"e.g. Gönül Turgut ""Üzüntüyü Bırak Yaşamaya Bak""","rgb(129, 138, 13)",14350px,560px,102%,20220106
samba,https://p.scdn.co/mp3-preview/14a6f6225981ad6c1982107ea3cfecaf40e5faf0,"e.g. Dona Ivone Lara ""Sonho Meu""","rgb(124, 141, 26)",14028px,865px,105%,20220106
variete francaise,https://p.scdn.co/mp3-preview/6f5a01b0b002f522f96b65b5b972074bfb08e4e7,"e.g. Arcadian ""Folie arcadienne""","rgb(166, 137, 2)",7487px,726px,103%,20220106
canadian celtic,https://p.scdn.co/mp3-preview/997b9e3d8b7053e3fa9484c2e7a48fc281db56b3,"e.g. The Rankin Family ""You Feel The Same Way Too""","rgb(145, 139, 24)",12827px,527px,101%,20220106
czech folk rock,https://p.scdn.co/mp3-preview/78af8f8d025cc2a58b5b23233a2e0cd08f9fd9dd,"e.g. Jablkoň ""5 Policajtů""","rgb(145, 138, 14)",10985px,728px,100%,20220106
cimbalom,https://p.scdn.co/mp3-preview/323562943fdf038921ea36ff75e308fa49b55343,"e.g. Kálmán Balogh ""Bulgar Cigany Horo""","rgb(107, 152, 106)",16515px,710px,100%,20220106
hampton roads indie,https://p.scdn.co/mp3-preview/6b3e5f2c632af855b0ff3bd69f6011966b62447e,"e.g. The Hunts ""Valentina""","rgb(166, 130, 37)",9629px,444px,100%,20220106
musica cabo-verdiana,https://p.scdn.co/mp3-preview/178bb68929c28038d89ac849fe2b7b765a736200,"e.g. Bulimundo ""Bulimundo""","rgb(158, 136, 23)",9076px,870px,100%,20220106
north carolina indie,https://p.scdn.co/mp3-preview/95549fccce1f68f47f33ac9f48a4ab3977ca5c29,"e.g. Airstrip ""Pleasure Center""","rgb(139, 136, 39)",12146px,473px,101%,20220106
bubblegrunge,https://p.scdn.co/mp3-preview/0dfd36bb0f6c53dae614211b46c13d9264a0777c,"e.g. Remember Sports ""Get Bummed Out""","rgb(164, 126, 41)",9260px,395px,105%,20220106
uk melodic rap,https://p.scdn.co/mp3-preview/16978505c610f546180c40e8b66db97443d5e293,"e.g. Nino Uptown ""Lose Me""","rgb(153, 148, 3)",9551px,1047px,102%,20220106
serbian folk,https://p.scdn.co/mp3-preview/a22a2204b25eb84b678eb18b4723cb6536aa69c2,"e.g. Miroslav Ilic ""Pozdravi je, pozdravi""","rgb(139, 142, 23)",13954px,543px,100%,20220106
modern mod,https://p.scdn.co/mp3-preview/82026859f65f36fba3e47fceab1c1fa236c6bfc8,"e.g. New Street Adventure ""The Big A.C.""","rgb(188, 118, 34)",6441px,427px,100%,20220106
oulu indie,https://p.scdn.co/mp3-preview/2d069def0b70f8f8ee18f9009468c73855bac8ca,"e.g. Radiopuhelimet ""Naapurit""","rgb(180, 118, 33)",8265px,377px,100%,20220106
birmingham hip hop,https://p.scdn.co/mp3-preview/677ec2b14697c10f5ebcea9851de5d2b1aee1651,"e.g. Mowgs ""Swerve Off""","rgb(168, 131, 19)",10740px,1047px,101%,20220106
jangle rock,https://p.scdn.co/mp3-preview/b2d6695d9ec16a576cb0703a30175ba0ae04be87,"e.g. The Twin Atlas ""Roll On""","rgb(150, 139, 51)",9396px,417px,100%,20220106
r&b en espanol,https://p.scdn.co/mp3-preview/7cad94da585c7ca67252e37157ed7cba1d53b149,"e.g. Jesse Baez ""Malibú""","rgb(155, 151, 8)",6018px,1062px,105%,20220106
zen,https://p.scdn.co/mp3-preview/4267c575daa451c7c7b2614b51043956397c041a,"e.g. Zen Gaya ""Lost in the Clouds""","rgb(54, 134, 207)",17034px,140px,100%,20220106
west-vlaamse hip hop,https://p.scdn.co/mp3-preview/8a453d466edf13e386199831e0cd7d3ed087252e,"e.g. 'T Hof Van Commerce ""Kom Mor Ip""","rgb(157, 134, 8)",10630px,1093px,100%,20220106
rap underground mexicano,https://p.scdn.co/mp3-preview/7e8d6ea1c9e3a5cf9ec9a87f672d9f3048f317ea,"e.g. T-Killa ""Sueña""","rgb(175, 126, 7)",7462px,1099px,102%,20220106
corrido,https://p.scdn.co/mp3-preview/328054bb6635d23161b41ad04dd308277e5fb0b1,"e.g. Los Minis de Caborca ""300 Locos""","rgb(164, 139, 1)",11509px,1079px,113%,20220106
musica ayacuchana,https://p.scdn.co/mp3-preview/e6f3928e7de3cd8a62b622e4cd46222d610572ab,"e.g. Dúo Hnos. Gaitán Castro ""Cómo has hecho""","rgb(162, 145, 8)",12957px,1010px,100%,20220106
sambalpuri pop,https://p.scdn.co/mp3-preview/1985e0756b34a66d5a832c82f633204eed3ff162,"e.g. Nil Sagar ""Darling""","rgb(200, 113, 2)",11402px,785px,100%,20220106
ensemble stars,https://p.scdn.co/mp3-preview/749b5a21ff571bcb8e7f66b72138dd3dc0d4585f,"e.g. Adam/乱 凪砂(CV.諏訪部順一)、七種 茨(CV.逢坂良太) ""The Beast of the End""","rgb(225, 104, 0)",2731px,425px,100%,20220106
denver metal,https://p.scdn.co/mp3-preview/3c080f5867ad0c40f383bfcc4bd935d86893f416,"e.g. Primitive Man ""Victim""","rgb(224, 77, 113)",7427px,181px,100%,20220106
dutch stoner rock,https://p.scdn.co/mp3-preview/f87e4f6ca7b8a287624d8f110b40717a30a8d382,"e.g. Monomyth ""LHC""","rgb(186, 114, 102)",10024px,221px,100%,20220106
fado antigo,https://p.scdn.co/mp3-preview/3dd315ca119a900fc59f25480ccae3712d0f7f40,"e.g. Fernando Farinha ""Menina do Rés-Do-Chão""","rgb(66, 162, 18)",18492px,738px,100%,20220106
fado de coimbra,https://p.scdn.co/mp3-preview/0b83e3094f76856e1ad8649cdba6dc197417e56d,"e.g. Luiz Goes ""Fado Do Estudante""","rgb(65, 163, 18)",18704px,702px,100%,20220106
utapri,https://p.scdn.co/mp3-preview/c48f3c0884b044cf47b1a67fd497dd3c79e28193,"e.g. QUARTET NIGHT ""ポワゾンKISS""","rgb(205, 114, 70)",2505px,446px,100%,20220106
chamber choir,https://p.scdn.co/mp3-preview/d87cd7b90f7402964602ca14f58d200fc12fef48,"e.g. Gabriel Fauré ""Pavane, Op. 50""","rgb(34, 156, 66)",20162px,126px,100%,20220106
italian pop punk,https://p.scdn.co/mp3-preview/5ed965afc6bf8f3817aa5c9cb8860336736f8815,"e.g. Why Everyone Left ""No Messages""","rgb(218, 104, 18)",2930px,314px,100%,20220106
musique mandingue,https://p.scdn.co/mp3-preview/1a45684229f36fcb36440b25b0b52622a47be012,"e.g. Ramata Diakité ""Deri Faramandi""","rgb(153, 136, 34)",11913px,1012px,100%,20220106
christian hard rock,https://p.scdn.co/mp3-preview/62eba5dbe6c947e333e39a3b6b212b709885c050,"e.g. The Protest ""What Else You Got?""","rgb(204, 110, 26)",4131px,268px,100%,20220106
